,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-11.9665831],"[-5.000000000000, 5.000000000000]",-938.854361,penalty,0.324244
1,[-11.9311391],"[-4.974937343358, 4.974937343358]",-933.841796,penalty,0.324211
2,[-11.8956952],"[-4.949874686717, 4.949874686717]",-928.829230,penalty,0.324176
3,[-11.8602512],"[-4.924812030075, 4.924812030075]",-923.816662,penalty,0.324139
4,[-11.8248073],"[-4.899749373434, 4.899749373434]",-918.804092,penalty,0.324101
5,[-11.7893633],"[-4.874686716792, 4.874686716792]",-913.791521,penalty,0.324061
6,[-11.7539194],"[-4.849624060150, 4.849624060150]",-908.778948,penalty,0.324019
7,[-11.7184754],"[-4.824561403509, 4.824561403509]",-903.766373,penalty,0.323976
8,[-11.6830315],"[-4.799498746867, 4.799498746867]",-898.753797,penalty,0.323930
9,[-11.6475875],"[-4.774436090226, 4.774436090226]",-893.741218,penalty,0.323883
10,[-11.6121436],"[-4.749373433584, 4.749373433584]",-888.728637,penalty,0.323833
11,[-11.5766996],"[-4.724310776942, 4.724310776942]",-883.716054,penalty,0.323782
12,[-11.5412557],"[-4.699248120301, 4.699248120301]",-878.703469,penalty,0.323728
13,[-11.5058117],"[-4.674185463659, 4.674185463659]",-873.690881,penalty,0.323671
14,[-11.4703678],"[-4.649122807018, 4.649122807018]",-868.678291,penalty,0.323613
15,[-11.4349239],"[-4.624060150376, 4.624060150376]",-863.665699,penalty,0.323551
16,[-11.3994799],"[-4.598997493734, 4.598997493734]",-858.653103,penalty,0.323487
17,[-11.3640360],"[-4.573934837093, 4.573934837093]",-853.640505,penalty,0.323421
18,[-11.3285920],"[-4.548872180451, 4.548872180451]",-848.627904,penalty,0.323351
19,[-11.2931481],"[-4.523809523810, 4.523809523810]",-843.615300,penalty,0.323278
20,[-11.2577041],"[-4.498746867168, 4.498746867168]",-838.602693,penalty,0.323202
21,[-11.2222602],"[-4.473684210526, 4.473684210526]",-833.590082,penalty,0.323123
22,[-11.1868162],"[-4.448621553885, 4.448621553885]",-828.577468,penalty,0.323040
23,[-11.1513723],"[-4.423558897243, 4.423558897243]",-823.564851,penalty,0.322954
24,[-11.1159283],"[-4.398496240602, 4.398496240602]",-818.552229,penalty,0.322864
25,[-11.0804844],"[-4.373433583960, 4.373433583960]",-813.539604,penalty,0.322770
26,[-11.0450404],"[-4.348370927318, 4.348370927318]",-808.526975,penalty,0.322672
27,[-11.0095965],"[-4.323308270677, 4.323308270677]",-803.514341,penalty,0.322570
28,[-10.9741525],"[-4.298245614035, 4.298245614035]",-798.501703,penalty,0.322464
29,[-10.9387086],"[-4.273182957393, 4.273182957393]",-793.489061,penalty,0.322352
30,[-10.9032646],"[-4.248120300752, 4.248120300752]",-788.476414,penalty,0.322236
31,[-10.8678207],"[-4.223057644110, 4.223057644110]",-783.463761,penalty,0.322115
32,[-10.8323767],"[-4.197994987469, 4.197994987469]",-778.451104,penalty,0.321989
33,[-10.7969328],"[-4.172932330827, 4.172932330827]",-773.438441,penalty,0.321858
34,[-10.7614888],"[-4.147869674185, 4.147869674185]",-768.425772,penalty,0.321720
35,[-10.7260449],"[-4.122807017544, 4.122807017544]",-763.413098,penalty,0.321577
36,[-10.6906009],"[-4.097744360902, 4.097744360902]",-758.400417,penalty,0.321428
37,[-10.6551570],"[-4.072681704261, 4.072681704261]",-753.387730,penalty,0.321272
38,[-10.6197130],"[-4.047619047619, 4.047619047619]",-748.375036,penalty,0.321110
39,[-10.5842691],"[-4.022556390977, 4.022556390977]",-743.362336,penalty,0.320941
40,[-10.5488251],"[-3.997493734336, 3.997493734336]",-738.349628,penalty,0.320764
41,[-10.5133812],"[-3.972431077694, 3.972431077694]",-733.336913,penalty,0.320580
42,[-10.4779372],"[-3.947368421053, 3.947368421053]",-728.324189,penalty,0.320388
43,[-10.4424933],"[-3.922305764411, 3.922305764411]",-723.311458,penalty,0.320188
44,[-10.4070493],"[-3.897243107769, 3.897243107769]",-718.298718,penalty,0.319980
45,[-10.3716054],"[-3.872180451128, 3.872180451128]",-713.285969,penalty,0.319762
46,[-10.3361614],"[-3.847117794486, 3.847117794486]",-708.273211,penalty,0.319535
47,[-10.3007175],"[-3.822055137845, 3.822055137845]",-703.260444,penalty,0.319299
48,[-10.2652735],"[-3.796992481203, 3.796992481203]",-698.247666,penalty,0.319053
49,[-10.2298296],"[-3.771929824561, 3.771929824561]",-693.234878,penalty,0.318796
50,[-10.1943856],"[-3.746867167920, 3.746867167920]",-688.222079,penalty,0.318529
51,[-10.1589417],"[-3.721804511278, 3.721804511278]",-683.209269,penalty,0.318250
52,[-10.1234977],"[-3.696741854637, 3.696741854637]",-678.196447,penalty,0.317959
53,[-10.0880538],"[-3.671679197995, 3.671679197995]",-673.183613,penalty,0.317656
