,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.5315520],"[4.884735713063, -5.115264997619]",-450.351661,penalty,-2.085783
1,[-3.4961081],"[4.860854682887, -5.089073970270]",-445.344456,penalty,-2.085783
2,[-3.4606641],"[4.836973652711, -5.062882942920]",-440.337250,penalty,-2.085783
3,[-3.4252202],"[4.813092622536, -5.036691915571]",-435.330044,penalty,-2.085783
4,[-3.3897762],"[4.789211592360, -5.010500888221]",-430.322838,penalty,-2.085783
5,[-3.3543323],"[4.765330562184, -4.984309860872]",-425.315633,penalty,-2.085783
6,[-3.3188883],"[4.741449532009, -4.958118833522]",-420.308427,penalty,-2.085783
7,[-3.2834444],"[4.717568501833, -4.931927806173]",-415.301221,penalty,-2.085783
8,[-3.2480004],"[4.693687471658, -4.905736778824]",-410.294015,penalty,-2.085783
9,[-3.2125565],"[4.669806441482, -4.879545751474]",-405.286810,penalty,-2.085783
10,[-3.1771125],"[4.645925411306, -4.853354724125]",-400.279604,penalty,-2.085783
11,[-3.1416686],"[4.622044381131, -4.827163696775]",-395.272398,penalty,-2.085783
12,[-3.1062246],"[4.598163350955, -4.800972669426]",-390.265192,penalty,-2.085783
13,[-3.0707807],"[4.574282320780, -4.774781642076]",-385.257987,penalty,-2.085783
14,[-3.0353367],"[4.550401290604, -4.748590614727]",-380.250781,penalty,-2.085783
15,[-2.9998928],"[4.526520260428, -4.722399587377]",-375.243575,penalty,-2.085783
16,[-2.9644488],"[4.502639230253, -4.696208560028]",-370.236369,penalty,-2.085783
17,[-2.9290049],"[4.478758200077, -4.670017532678]",-365.229163,penalty,-2.085783
18,[-2.8935609],"[4.454877169902, -4.643826505329]",-360.221958,penalty,-2.085783
19,[-2.8581170],"[4.430996139726, -4.617635477979]",-355.214752,penalty,-2.085783
20,[-2.8226730],"[4.407115109550, -4.591444450630]",-350.207546,penalty,-2.085783
21,[-2.7872291],"[4.383234079375, -4.565253423280]",-345.200340,penalty,-2.085783
22,[-2.7517851],"[4.359353049199, -4.539062395931]",-340.193135,penalty,-2.085783
23,[-2.7163412],"[4.335472019024, -4.512871368581]",-335.185929,penalty,-2.085783
24,[-2.6808972],"[4.311590988848, -4.486680341232]",-330.178723,penalty,-2.085783
25,[-2.6454533],"[4.287709958672, -4.460489313882]",-325.171517,penalty,-2.085783
26,[-2.6100094],"[4.263828928497, -4.434298286533]",-320.164312,penalty,-2.085783
27,[-2.5745654],"[4.239947898321, -4.408107259183]",-315.157106,penalty,-2.085783
28,[-2.5391215],"[4.216066868146, -4.381916231834]",-310.149900,penalty,-2.085783
29,[-2.5036775],"[4.192185837970, -4.355725204484]",-305.142694,penalty,-2.085783
30,[-2.4682336],"[4.168304807794, -4.329534177135]",-300.135489,penalty,-2.085783
31,[-2.4327896],"[4.144423777619, -4.303343149785]",-295.128283,penalty,-2.085783
