,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.8250339],"[-5.157888653670, -5.495610993502]",-65.427174,penalty,0.847467
1,[-3.7895900],"[-5.126186621989, -5.479759977661]",-60.666002,penalty,0.841600
2,[-3.7541460],"[-5.094484590308, -5.463908961821]",-55.904504,penalty,0.835407
3,[-3.7187021],"[-5.062782558627, -5.448057945980]",-51.142668,penalty,0.828875
4,[-3.6832581],"[-5.031080526947, -5.432206930140]",-46.380480,penalty,0.821992
5,[-3.6478142],"[-4.999378495266, -5.416355914299]",-41.680229,penalty,0.814745
6,[-3.6123702],"[-4.967676463585, -5.400504898459]",-40.095356,penalty,0.807119
7,[-3.5769263],"[-4.935974431904, -5.384653882619]",-38.510393,penalty,0.799100
8,[-3.5414823],"[-4.904272400223, -5.368802866778]",-36.925336,penalty,0.790673
9,[-3.5060384],"[-4.872570368542, -5.352951850938]",-35.340178,penalty,0.781822
10,[-3.4705944],"[-4.840868336861, -5.337100835097]",-33.754913,penalty,0.772532
11,[-3.4351505],"[-4.809166305180, -5.321249819257]",-32.169535,penalty,0.762786
12,[-3.3997065],"[-4.777464273499, -5.305398803416]",-30.584036,penalty,0.752566
13,[-3.3642626],"[-4.745762241819, -5.289547787576]",-28.998410,penalty,0.741853
14,[-3.3288186],"[-4.714060210138, -5.273696771736]",-27.412649,penalty,0.730630
15,[-3.2933747],"[-4.682358178457, -5.257845755895]",-25.826745,penalty,0.718876
16,[-3.2579307],"[-4.650656146776, -5.241994740055]",-24.240689,penalty,0.706570
17,[-3.2224868],"[-4.618954115095, -5.226143724214]",-22.654473,penalty,0.693692
18,[-3.1870428],"[-4.587252083414, -5.210292708374]",-21.068088,penalty,0.680218
19,[-3.1515989],"[-4.555550051733, -5.194441692533]",-19.481523,penalty,0.666125
20,[-3.1161549],"[-4.523848020052, -5.178590676693]",-17.894768,penalty,0.651389
21,[-3.0807110],"[-4.492145988371, -5.162739660852]",-16.307812,penalty,0.635984
