,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-11.2234949],"[-5.000000000000, 5.000000000000]",-1107.379870,penalty,0.210017
1,[-11.1880510],"[-4.974937343358, 4.974937343358]",-1102.367339,penalty,0.210017
2,[-11.1526070],"[-4.949874686717, 4.949874686717]",-1097.354807,penalty,0.210017
3,[-11.1171631],"[-4.924812030075, 4.924812030075]",-1092.342276,penalty,0.210017
4,[-11.0817191],"[-4.899749373434, 4.899749373434]",-1087.329745,penalty,0.210017
5,[-11.0462752],"[-4.874686716792, 4.874686716792]",-1082.317214,penalty,0.210017
6,[-11.0108312],"[-4.849624060150, 4.849624060150]",-1077.304682,penalty,0.210017
7,[-10.9753873],"[-4.824561403509, 4.824561403509]",-1072.292151,penalty,0.210017
8,[-10.9399433],"[-4.799498746867, 4.799498746867]",-1067.279620,penalty,0.210017
9,[-10.9044994],"[-4.774436090226, 4.774436090226]",-1062.267088,penalty,0.210017
10,[-10.8690554],"[-4.749373433584, 4.749373433584]",-1057.254557,penalty,0.210017
11,[-10.8336115],"[-4.724310776942, 4.724310776942]",-1052.242026,penalty,0.210017
12,[-10.7981675],"[-4.699248120301, 4.699248120301]",-1047.229494,penalty,0.210017
13,[-10.7627236],"[-4.674185463659, 4.674185463659]",-1042.216963,penalty,0.210017
14,[-10.7272797],"[-4.649122807018, 4.649122807018]",-1037.204432,penalty,0.210017
15,[-10.6918357],"[-4.624060150376, 4.624060150376]",-1032.191900,penalty,0.210017
16,[-10.6563918],"[-4.598997493734, 4.598997493734]",-1027.179369,penalty,0.210017
17,[-10.6209478],"[-4.573934837093, 4.573934837093]",-1022.166838,penalty,0.210017
18,[-10.5855039],"[-4.548872180451, 4.548872180451]",-1017.154306,penalty,0.210017
19,[-10.5500599],"[-4.523809523810, 4.523809523810]",-1012.141775,penalty,0.210017
20,[-10.5146160],"[-4.498746867168, 4.498746867168]",-1007.129244,penalty,0.210017
21,[-10.4791720],"[-4.473684210526, 4.473684210526]",-1002.116712,penalty,0.210017
22,[-10.4437281],"[-4.448621553885, 4.448621553885]",-997.104181,penalty,0.210017
23,[-10.4082841],"[-4.423558897243, 4.423558897243]",-992.091650,penalty,0.210017
24,[-10.3728402],"[-4.398496240602, 4.398496240602]",-987.079118,penalty,0.210017
25,[-10.3373962],"[-4.373433583960, 4.373433583960]",-982.066587,penalty,0.210017
26,[-10.3019523],"[-4.348370927318, 4.348370927318]",-977.054056,penalty,0.210017
27,[-10.2665083],"[-4.323308270677, 4.323308270677]",-972.041524,penalty,0.210017
28,[-10.2310644],"[-4.298245614035, 4.298245614035]",-967.028993,penalty,0.210017
29,[-10.1956204],"[-4.273182957393, 4.273182957393]",-962.016462,penalty,0.210017
30,[-10.1601765],"[-4.248120300752, 4.248120300752]",-957.003930,penalty,0.210017
31,[-10.1247325],"[-4.223057644110, 4.223057644110]",-951.991399,penalty,0.210017
32,[-10.0892886],"[-4.197994987469, 4.197994987469]",-946.978868,penalty,0.210017
33,[-10.0538446],"[-4.172932330827, 4.172932330827]",-941.966336,penalty,0.210017
34,[-10.0184007],"[-4.147869674185, 4.147869674185]",-936.953805,penalty,0.210017
35,[-9.9829567],"[-4.122807017544, 4.122807017544]",-931.941274,penalty,0.210017
36,[-9.9475128],"[-4.097744360902, 4.097744360902]",-926.928742,penalty,0.210017
37,[-9.9120688],"[-4.072681704261, 4.072681704261]",-921.916211,penalty,0.210017
38,[-9.8766249],"[-4.047619047619, 4.047619047619]",-916.903680,penalty,0.210017
39,[-9.8411809],"[-4.022556390977, 4.022556390977]",-911.891148,penalty,0.210017
