,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.5227573],"[4.897013417756, -5.102976963977]",-450.350628,penalty,-2.061217
1,[-3.4873133],"[4.873002758786, -5.076904722575]",-445.342338,penalty,-2.061217
2,[-3.4518694],"[4.848992099817, -5.050832481173]",-440.334048,penalty,-2.061217
3,[-3.4164254],"[4.824981440848, -5.024760239771]",-435.325758,penalty,-2.061217
4,[-3.3809815],"[4.800970781878, -4.998687998369]",-430.317468,penalty,-2.061217
5,[-3.3455375],"[4.776960122909, -4.972615756967]",-425.309178,penalty,-2.061217
6,[-3.3100936],"[4.752949463940, -4.946543515565]",-420.300888,penalty,-2.061217
7,[-3.2746496],"[4.728938804971, -4.920471274163]",-415.292598,penalty,-2.061217
8,[-3.2392057],"[4.704928146001, -4.894399032761]",-410.284308,penalty,-2.061217
9,[-3.2037617],"[4.680917487032, -4.868326791359]",-405.276018,penalty,-2.061217
10,[-3.1683178],"[4.656906828063, -4.842254549956]",-400.267728,penalty,-2.061217
11,[-3.1328738],"[4.632896169093, -4.816182308554]",-395.259438,penalty,-2.061217
12,[-3.0974299],"[4.608885510124, -4.790110067152]",-390.251148,penalty,-2.061217
13,[-3.0619859],"[4.584874851155, -4.764037825750]",-385.242858,penalty,-2.061217
14,[-3.0265420],"[4.560864192185, -4.737965584348]",-380.234568,penalty,-2.061217
15,[-2.9910980],"[4.536853533216, -4.711893342946]",-375.226278,penalty,-2.061217
16,[-2.9556541],"[4.512842874247, -4.685821101544]",-370.217988,penalty,-2.061217
17,[-2.9202101],"[4.488832215278, -4.659748860142]",-365.209698,penalty,-2.061217
18,[-2.8847662],"[4.464821556308, -4.633676618740]",-360.201408,penalty,-2.061217
19,[-2.8493222],"[4.440810897339, -4.607604377337]",-355.193118,penalty,-2.061217
20,[-2.8138783],"[4.416800238370, -4.581532135935]",-350.184828,penalty,-2.061217
21,[-2.7784343],"[4.392789579400, -4.555459894533]",-345.176538,penalty,-2.061217
22,[-2.7429904],"[4.368778920431, -4.529387653131]",-340.168248,penalty,-2.061217
23,[-2.7075464],"[4.344768261462, -4.503315411729]",-335.159958,penalty,-2.061217
