,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-11.3466847],"[-5.000000000000, 5.000000000000]",-1093.720814,penalty,0.377990
1,[-11.3112408],"[-4.974937343358, 4.974937343358]",-1088.708283,penalty,0.377990
2,[-11.2757968],"[-4.949874686717, 4.949874686717]",-1083.695752,penalty,0.377990
3,[-11.2403529],"[-4.924812030075, 4.924812030075]",-1078.683220,penalty,0.377990
4,[-11.2049089],"[-4.899749373434, 4.899749373434]",-1073.670689,penalty,0.377990
5,[-11.1694650],"[-4.874686716792, 4.874686716792]",-1068.658158,penalty,0.377990
6,[-11.1340211],"[-4.849624060150, 4.849624060150]",-1063.645626,penalty,0.377990
7,[-11.0985771],"[-4.824561403509, 4.824561403509]",-1058.633095,penalty,0.377990
8,[-11.0631332],"[-4.799498746867, 4.799498746867]",-1053.620564,penalty,0.377990
9,[-11.0276892],"[-4.774436090226, 4.774436090226]",-1048.608032,penalty,0.377990
10,[-10.9922453],"[-4.749373433584, 4.749373433584]",-1043.595501,penalty,0.377990
11,[-10.9568013],"[-4.724310776942, 4.724310776942]",-1038.582970,penalty,0.377990
12,[-10.9213574],"[-4.699248120301, 4.699248120301]",-1033.570439,penalty,0.377990
13,[-10.8859134],"[-4.674185463659, 4.674185463659]",-1028.557907,penalty,0.377990
14,[-10.8504695],"[-4.649122807018, 4.649122807018]",-1023.545376,penalty,0.377990
15,[-10.8150255],"[-4.624060150376, 4.624060150376]",-1018.532845,penalty,0.377990
16,[-10.7795816],"[-4.598997493734, 4.598997493734]",-1013.520313,penalty,0.377990
17,[-10.7441376],"[-4.573934837093, 4.573934837093]",-1008.507782,penalty,0.377990
18,[-10.7086937],"[-4.548872180451, 4.548872180451]",-1003.495251,penalty,0.377990
19,[-10.6732497],"[-4.523809523810, 4.523809523810]",-998.482719,penalty,0.377990
20,[-10.6378058],"[-4.498746867168, 4.498746867168]",-993.470188,penalty,0.377990
21,[-10.6023618],"[-4.473684210526, 4.473684210526]",-988.457657,penalty,0.377990
22,[-10.5669179],"[-4.448621553885, 4.448621553885]",-983.445125,penalty,0.377990
23,[-10.5314739],"[-4.423558897243, 4.423558897243]",-978.432594,penalty,0.377990
24,[-10.4960300],"[-4.398496240602, 4.398496240601]",-973.420063,penalty,0.377990
