,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-11.9753803],"[-5.000000000000, 5.000000000000]",-980.022732,penalty,-0.500620
1,[-11.9399364],"[-4.974937343358, 4.974937343358]",-975.010119,penalty,-0.500702
2,[-11.9044924],"[-4.949874686717, 4.949874686717]",-969.997503,penalty,-0.500787
3,[-11.8690485],"[-4.924812030075, 4.924812030075]",-964.984883,penalty,-0.500875
4,[-11.8336045],"[-4.899749373434, 4.899749373434]",-959.972260,penalty,-0.500967
5,[-11.7981606],"[-4.874686716792, 4.874686716792]",-954.959632,penalty,-0.501063
6,[-11.7627166],"[-4.849624060150, 4.849624060150]",-949.947001,penalty,-0.501163
7,[-11.7272727],"[-4.824561403509, 4.824561403509]",-944.934366,penalty,-0.501267
8,[-11.6918287],"[-4.799498746867, 4.799498746867]",-939.921726,penalty,-0.501375
9,[-11.6563848],"[-4.774436090226, 4.774436090226]",-934.909082,penalty,-0.501488
10,[-11.6209408],"[-4.749373433584, 4.749373433584]",-929.896434,penalty,-0.501605
11,[-11.5854969],"[-4.724310776942, 4.724310776942]",-924.883780,penalty,-0.501727
12,[-11.5500529],"[-4.699248120301, 4.699248120301]",-919.871122,penalty,-0.501854
13,[-11.5146090],"[-4.674185463659, 4.674185463659]",-914.858458,penalty,-0.501987
14,[-11.4791650],"[-4.649122807018, 4.649122807018]",-909.845789,penalty,-0.502125
15,[-11.4437211],"[-4.624060150376, 4.624060150376]",-904.833114,penalty,-0.502268
16,[-11.4082771],"[-4.598997493734, 4.598997493734]",-899.820434,penalty,-0.502417
17,[-11.3728332],"[-4.573934837093, 4.573934837093]",-894.807747,penalty,-0.502573
18,[-11.3373892],"[-4.548872180451, 4.548872180451]",-889.795054,penalty,-0.502734
19,[-11.3019453],"[-4.523809523810, 4.523809523810]",-884.782354,penalty,-0.502903
20,[-11.2665013],"[-4.498746867168, 4.498746867168]",-879.769648,penalty,-0.503078
21,[-11.2310574],"[-4.473684210526, 4.473684210526]",-874.756934,penalty,-0.503260
22,[-11.1956134],"[-4.448621553885, 4.448621553885]",-869.744213,penalty,-0.503450
23,[-11.1601695],"[-4.423558897243, 4.423558897243]",-864.731484,penalty,-0.503648
24,[-11.1247255],"[-4.398496240602, 4.398496240601]",-859.718747,penalty,-0.503853
25,[-11.0892816],"[-4.373433583960, 4.373433583960]",-854.706002,penalty,-0.504067
26,[-11.0538376],"[-4.348370927318, 4.348370927318]",-849.693248,penalty,-0.504289
27,[-11.0183937],"[-4.323308270677, 4.323308270677]",-844.680485,penalty,-0.504521
28,[-10.9829497],"[-4.298245614035, 4.298245614035]",-839.667713,penalty,-0.504762
29,[-10.9475058],"[-4.273182957393, 4.273182957393]",-834.654931,penalty,-0.505012
30,[-10.9120618],"[-4.248120300752, 4.248120300752]",-829.642139,penalty,-0.505273
31,[-10.8766179],"[-4.223057644110, 4.223057644110]",-824.629337,penalty,-0.505544
32,[-10.8411739],"[-4.197994987469, 4.197994987469]",-819.616523,penalty,-0.505826
33,[-10.8057300],"[-4.172932330827, 4.172932330827]",-814.603698,penalty,-0.506120
34,[-10.7702860],"[-4.147869674185, 4.147869674185]",-809.590862,penalty,-0.506425
35,[-10.7348421],"[-4.122807017544, 4.122807017544]",-804.578013,penalty,-0.506743
36,[-10.6993981],"[-4.097744360902, 4.097744360902]",-799.565151,penalty,-0.507073
37,[-10.6639542],"[-4.072681704261, 4.072681704261]",-794.552276,penalty,-0.507417
38,[-10.6285102],"[-4.047619047619, 4.047619047619]",-789.539388,penalty,-0.507774
39,[-10.5930663],"[-4.022556390977, 4.022556390977]",-784.526485,penalty,-0.508146
40,[-10.5576224],"[-3.997493734336, 3.997493734336]",-779.513567,penalty,-0.508532
41,[-10.5221784],"[-3.972431077694, 3.972431077694]",-774.500634,penalty,-0.508934
42,[-10.4867345],"[-3.947368421053, 3.947368421053]",-769.487684,penalty,-0.509352
43,[-10.4512905],"[-3.922305764411, 3.922305764411]",-764.474718,penalty,-0.509787
44,[-10.4158466],"[-3.897243107769, 3.897243107769]",-759.461735,penalty,-0.510239
45,[-10.3804026],"[-3.872180451128, 3.872180451128]",-754.448734,penalty,-0.510708
46,[-10.3449587],"[-3.847117794486, 3.847117794486]",-749.435714,penalty,-0.511197
47,[-10.3095147],"[-3.822055137845, 3.822055137845]",-744.422675,penalty,-0.511705
48,[-10.2740708],"[-3.796992481203, 3.796992481203]",-739.409615,penalty,-0.512233
49,[-10.2386268],"[-3.771929824561, 3.771929824561]",-734.396535,penalty,-0.512782
50,[-10.2031829],"[-3.746867167920, 3.746867167920]",-729.383433,penalty,-0.513352
51,[-10.1677389],"[-3.721804511278, 3.721804511278]",-724.370309,penalty,-0.513946
52,[-10.1322950],"[-3.696741854637, 3.696741854637]",-719.357161,penalty,-0.514562
53,[-10.0968510],"[-3.671679197995, 3.671679197995]",-714.343988,penalty,-0.515203
54,[-10.0614071],"[-3.646616541353, 3.646616541353]",-709.330791,penalty,-0.515869
55,[-10.0259631],"[-3.621553884712, 3.621553884712]",-704.317567,penalty,-0.516562
56,[-9.9905192],"[-3.596491228070, 3.596491228070]",-699.304316,penalty,-0.517281
57,[-9.9550752],"[-3.571428571429, 3.571428571429]",-694.291037,penalty,-0.518029
58,[-9.9196313],"[-3.546365914787, 3.546365914787]",-689.277729,penalty,-0.518806
59,[-9.8841873],"[-3.521303258145, 3.521303258145]",-684.264390,penalty,-0.519614
60,[-9.8487434],"[-3.496240601504, 3.496240601504]",-679.251019,penalty,-0.520453
