,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-11.1395411],"[-5.000000000000, 5.000000000000]",-690.732820,penalty,0.371707
1,[-11.1040972],"[-4.974937343358, 4.974937343358]",-685.720357,penalty,0.371776
2,[-11.0686532],"[-4.949874686717, 4.949874686717]",-680.707898,penalty,0.371848
3,[-11.0332093],"[-4.924812030075, 4.924812030075]",-675.695443,penalty,0.371925
4,[-10.9977653],"[-4.899749373434, 4.899749373434]",-670.682993,penalty,0.372005
5,[-10.9623214],"[-4.874686716792, 4.874686716792]",-665.670547,penalty,0.372091
6,[-10.9268774],"[-4.849624060150, 4.849624060150]",-660.658106,penalty,0.372181
7,[-10.8914335],"[-4.824561403509, 4.824561403509]",-655.645670,penalty,0.372277
8,[-10.8559895],"[-4.799498746867, 4.799498746867]",-650.633239,penalty,0.372377
9,[-10.8205456],"[-4.774436090226, 4.774436090226]",-645.620815,penalty,0.372484
10,[-10.7851016],"[-4.749373433584, 4.749373433584]",-640.608396,penalty,0.372597
11,[-10.7496577],"[-4.724310776942, 4.724310776942]",-635.595984,penalty,0.372716
12,[-10.7142137],"[-4.699248120301, 4.699248120301]",-630.583578,penalty,0.372842
13,[-10.6787698],"[-4.674185463659, 4.674185463659]",-625.571180,penalty,0.372974
14,[-10.6433258],"[-4.649122807018, 4.649122807018]",-620.558789,penalty,0.373115
15,[-10.6078819],"[-4.624060150376, 4.624060150376]",-615.546406,penalty,0.373263
16,[-10.5724379],"[-4.598997493734, 4.598997493734]",-610.534031,penalty,0.373420
17,[-10.5369940],"[-4.573934837093, 4.573934837093]",-605.521665,penalty,0.373585
18,[-10.5015500],"[-4.548872180451, 4.548872180451]",-600.509308,penalty,0.373760
19,[-10.4661061],"[-4.523809523810, 4.523809523810]",-595.496961,penalty,0.373944
20,[-10.4306621],"[-4.498746867168, 4.498746867168]",-590.484625,penalty,0.374139
21,[-10.3952182],"[-4.473684210526, 4.473684210526]",-585.472299,penalty,0.374344
22,[-10.3597742],"[-4.448621553885, 4.448621553885]",-580.459984,penalty,0.374561
23,[-10.3243303],"[-4.423558897243, 4.423558897243]",-575.447682,penalty,0.374790
24,[-10.2888863],"[-4.398496240602, 4.398496240601]",-570.435392,penalty,0.375031
25,[-10.2534424],"[-4.373433583960, 4.373433583960]",-565.423115,penalty,0.375286
26,[-10.2179984],"[-4.348370927318, 4.348370927318]",-560.410853,penalty,0.375555
27,[-10.1825545],"[-4.323308270677, 4.323308270677]",-555.398605,penalty,0.375838
28,[-10.1471105],"[-4.298245614035, 4.298245614035]",-550.386373,penalty,0.376138
29,[-10.1116666],"[-4.273182957393, 4.273182957393]",-545.374157,penalty,0.376453
30,[-10.0762226],"[-4.248120300752, 4.248120300752]",-540.361959,penalty,0.376786
31,[-10.0407787],"[-4.223057644110, 4.223057644110]",-535.349778,penalty,0.377137
32,[-10.0053347],"[-4.197994987469, 4.197994987469]",-530.337617,penalty,0.377507
33,[-9.9698908],"[-4.172932330827, 4.172932330827]",-525.325475,penalty,0.377896
34,[-9.9344468],"[-4.147869674185, 4.147869674185]",-520.313355,penalty,0.378307
35,[-9.8990029],"[-4.122807017544, 4.122807017544]",-515.301256,penalty,0.378740
36,[-9.8635589],"[-4.097744360902, 4.097744360902]",-510.289181,penalty,0.379197
37,[-9.8281150],"[-4.072681704261, 4.072681704261]",-505.277131,penalty,0.379677
38,[-9.7926710],"[-4.047619047619, 4.047619047619]",-500.265106,penalty,0.380184
39,[-9.7572271],"[-4.022556390977, 4.022556390977]",-495.253108,penalty,0.380717
40,[-9.7217831],"[-3.997493734336, 3.997493734336]",-490.241138,penalty,0.381278
41,[-9.6863392],"[-3.972431077694, 3.972431077694]",-485.229198,penalty,0.381870
42,[-9.6508952],"[-3.947368421053, 3.947368421053]",-480.217289,penalty,0.382492
43,[-9.6154513],"[-3.922305764411, 3.922305764411]",-475.205412,penalty,0.383147
44,[-9.5800073],"[-3.897243107769, 3.897243107769]",-470.193570,penalty,0.383836
45,[-9.5445634],"[-3.872180451128, 3.872180451128]",-465.181764,penalty,0.384561
46,[-9.5091195],"[-3.847117794486, 3.847117794486]",-460.169996,penalty,0.385324
47,[-9.4736755],"[-3.822055137845, 3.822055137845]",-455.158267,penalty,0.386127
48,[-9.4382316],"[-3.796992481203, 3.796992481203]",-450.146579,penalty,0.386970
49,[-9.4027876],"[-3.771929824561, 3.771929824561]",-445.134935,penalty,0.387857
50,[-9.3673437],"[-3.746867167920, 3.746867167920]",-440.123336,penalty,0.388790
51,[-9.3318997],"[-3.721804511278, 3.721804511278]",-435.111784,penalty,0.389769
52,[-9.2964558],"[-3.696741854637, 3.696741854637]",-430.100282,penalty,0.390799
53,[-9.2610118],"[-3.671679197995, 3.671679197995]",-425.088832,penalty,0.391880
54,[-9.2255679],"[-3.646616541353, 3.646616541353]",-420.077436,penalty,0.393016
55,[-9.1901239],"[-3.621553884712, 3.621553884712]",-415.066097,penalty,0.394208
56,[-9.1546800],"[-3.596491228070, 3.596491228070]",-410.054817,penalty,0.395459
57,[-9.1192360],"[-3.571428571429, 3.571428571429]",-405.043599,penalty,0.396772
58,[-9.0837921],"[-3.546365914787, 3.546365914787]",-400.032446,penalty,0.398150
59,[-9.0483481],"[-3.521303258145, 3.521303258145]",-395.021359,penalty,0.399595
60,[-9.0129042],"[-3.496240601504, 3.496240601504]",-390.010343,penalty,0.401110
61,[-8.9774602],"[-3.471177944862, 3.471177944862]",-384.999400,penalty,0.402698
62,[-8.9420163],"[-3.446115288221, 3.446115288221]",-379.988533,penalty,0.404363
63,[-8.9065723],"[-3.421052631579, 3.421052631579]",-374.977745,penalty,0.406106
64,[-8.8711284],"[-3.395989974937, 3.395989974937]",-369.967040,penalty,0.407932
65,[-8.8356844],"[-3.370927318296, 3.370927318296]",-364.956420,penalty,0.409844
66,[-8.8002405],"[-3.345864661654, 3.345864661654]",-359.945890,penalty,0.411845
67,[-8.7647965],"[-3.320802005013, 3.320802005013]",-354.935452,penalty,0.413938
68,[-8.7293526],"[-3.295739348371, 3.295739348371]",-349.925110,penalty,0.416128
69,[-8.6939086],"[-3.270676691729, 3.270676691729]",-344.914867,penalty,0.418416
70,[-8.6584647],"[-3.245614035088, 3.245614035088]",-339.904728,penalty,0.420808
71,[-8.6230207],"[-3.220551378446, 3.220551378446]",-334.894695,penalty,0.423307
72,[-8.5875768],"[-3.195488721805, 3.195488721805]",-329.884773,penalty,0.425916
73,[-8.5521328],"[-3.170426065163, 3.170426065163]",-324.874965,penalty,0.428640
74,[-8.5166889],"[-3.145363408521, 3.145363408521]",-319.865275,penalty,0.431481
