,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.5506160],"[4.953869774027, -5.046137085388]",-475.419773,penalty,-7.217003
1,[-3.5151720],"[4.929275727192, -5.020614421418]",-470.406774,penalty,-7.218331
2,[-3.4797281],"[4.904681680357, -4.995091757448]",-465.393787,penalty,-7.219647
3,[-3.4442841],"[4.880087633522, -4.969569093477]",-460.380813,penalty,-7.220950
4,[-3.4088402],"[4.855493586686, -4.944046429507]",-455.367852,penalty,-7.222240
5,[-3.3733962],"[4.830899539851, -4.918523765537]",-450.354903,penalty,-7.223518
6,[-3.3379523],"[4.806305493016, -4.893001101567]",-445.341967,penalty,-7.224783
7,[-3.3025083],"[4.781711446181, -4.867478437596]",-440.329043,penalty,-7.226035
8,[-3.2670644],"[4.757117399346, -4.841955773626]",-435.316133,penalty,-7.227275
9,[-3.2316204],"[4.732523352511, -4.816433109656]",-430.303235,penalty,-7.228501
10,[-3.1961765],"[4.707929305675, -4.790910445686]",-425.290349,penalty,-7.229716
11,[-3.1607325],"[4.683335258840, -4.765387781715]",-420.277477,penalty,-7.230917
12,[-3.1252886],"[4.658741212005, -4.739865117745]",-415.264617,penalty,-7.232106
13,[-3.0898446],"[4.634147165170, -4.714342453775]",-410.251770,penalty,-7.233281
14,[-3.0544007],"[4.609553118335, -4.688819789805]",-405.238936,penalty,-7.234444
15,[-3.0189567],"[4.584959071499, -4.663297125834]",-400.226115,penalty,-7.235594
16,[-2.9835128],"[4.560365024664, -4.637774461864]",-395.213307,penalty,-7.236732
17,[-2.9480688],"[4.535770977829, -4.612251797894]",-390.200512,penalty,-7.237856
18,[-2.9126249],"[4.511176930994, -4.586729133923]",-385.187729,penalty,-7.238967
19,[-2.8771809],"[4.486582884159, -4.561206469953]",-380.174960,penalty,-7.240066
20,[-2.8417370],"[4.461988837324, -4.535683805983]",-375.162203,penalty,-7.241151
21,[-2.8062930],"[4.437394790488, -4.510161142013]",-370.149459,penalty,-7.242224
22,[-2.7708491],"[4.412800743653, -4.484638478042]",-365.136729,penalty,-7.243283
23,[-2.7354051],"[4.388206696818, -4.459115814072]",-360.124011,penalty,-7.244330
24,[-2.6999612],"[4.363612649983, -4.433593150102]",-355.111307,penalty,-7.245363
25,[-2.6645172],"[4.339018603148, -4.408070486132]",-350.098615,penalty,-7.246383
26,[-2.6290733],"[4.314424556312, -4.382547822161]",-345.085937,penalty,-7.247391
27,[-2.5936293],"[4.289830509477, -4.357025158191]",-340.073272,penalty,-7.248385
28,[-2.5581854],"[4.265236462642, -4.331502494221]",-335.060619,penalty,-7.249366
29,[-2.5227414],"[4.240642415807, -4.305979830251]",-330.047980,penalty,-7.250334
30,[-2.4872975],"[4.216048368972, -4.280457166280]",-325.035354,penalty,-7.251289
31,[-2.4518535],"[4.191454322137, -4.254934502310]",-320.022742,penalty,-7.252231
32,[-2.4164096],"[4.166860275301, -4.229411838340]",-315.010142,penalty,-7.253159
33,[-2.3809656],"[4.142266228466, -4.203889174370]",-309.997556,penalty,-7.254074
34,[-2.3455217],"[4.117672181631, -4.178366510399]",-304.984982,penalty,-7.254977
35,[-2.3100777],"[4.093078134796, -4.152843846429]",-299.972423,penalty,-7.255865
36,[-2.2746338],"[4.068484087961, -4.127321182459]",-294.959876,penalty,-7.256741
