x,z,p,acqf,penalty,pacqf
[1.75 0.75],[-2.727731],[44.16009295],9.661223276092785e-14,0.0,9.661223276092785e-14
[1.25 1.25],[-3.4233658],[64.85668238],3.42130606578073e-14,0.0,3.42130606578073e-14
[ 0.25 -4.25],[-1.1175699],[44.05304548],1.4132847643470273e-11,0.0,1.4132847643470273e-11
[-0.75 -2.25],[-3.0776186],[41.21467136],4.779178063039192e-14,0.0,4.779178063039192e-14
[-4.75  2.75],[-9.211476],[48.23687013],0.00029168980604649336,0.0,0.00029168980604649336
[ 4.75 -2.75],[1.7304672],[61.77985015],2.517776649117314e-12,0.0,2.517776649117314e-12
[-0.25  4.25],[-6.363439],[104.91963133],8.73593029607009e-10,0.0,8.73593029607009e-10
[-1.75 -4.75],[-2.4781604],[116.90327225],1.894055612051158e-13,0.0,1.894055612051158e-13
[-3.25  4.75],[-9.115299],[78.5567906],0.00020756963222966665,0.0,0.00020756963222966665
[-2.75 -3.25],[-4.1538196],[99.33922711],6.831967786558674e-14,0.0,6.831967786558674e-14
[-1.25 -1.75],[-3.7732532],[57.96199665],3.7455517620413724e-14,0.0,3.7455517620413724e-14
[ 3.25 -3.75],[1.0655112],[62.19307391],1.3453334755055943e-11,0.0,1.3453334755055943e-11
[-3.75  3.75],[-8.957766],[65.34158783],0.00011663735239535832,0.0,0.00011663735239535832
[0.75 2.25],[-4.40339],[73.91928136],1.3151992935120596e-13,0.0,1.3151992935120596e-13
[3.75 0.25],[-0.7983609],[67.97802701],3.085761159040974e-11,0.0,3.085761159040974e-11
[ 2.75 -0.25],[-1.3364614],[55.4881292],7.52858062765469e-12,0.0,7.52858062765469e-12
[2.25 3.25],[-3.7384343],[144.9280161],3.6379307787155865e-14,0.0,3.6379307787155865e-14
[-4.25 -1.25],[-6.5251136],[81.92763502],1.9658179318155616e-09,0.0,1.9658179318155616e-09
[-2.25 -0.75],[-5.1645226],[62.49559198],2.474667379678292e-12,0.0,2.474667379678292e-12
[4.25 1.75],[-1.2402849],[151.10988272],1.000821092124161e-11,0.0,1.000821092124161e-11
[ 3.52653933 -3.57401514],[1.1928656],[48.80313492],9.031355952965398e-12,0.0,9.031355952965398e-12
[ 4.04343462 -3.04814672],[1.3189037],[47.50691223],6.0988424331346946e-12,0.0,6.0988424331346946e-12
[ 2.97301388 -4.13714981],[1.0578957],[65.92992401],1.3768944120528607e-11,0.0,1.3768944120528607e-11
[ 4.21736193 -3.88090348],[1.9356121],[67.21886444],2.8327704395739273e-12,0.0,2.8327704395739273e-12
[ 4.1049614  -4.00786018],[1.915374],[68.47032928],2.7300016971294664e-12,0.0,2.7300016971294664e-12
[ 4.06523657 -4.05272961],[1.9082216],[63.74932861],2.6993891170003975e-12,0.0,2.6993891170003975e-12
[ 4.75061464 -4.13091183],[2.5164068],[53.06599426],1.4494951494949086e-10,0.0,1.4494951494949086e-10
[ 4.5626359  -4.35923958],[2.4916644],[71.04878235],1.1014367833018868e-10,0.0,1.1014367833018868e-10
[ 4.93603849 -3.90568733],[2.540813],[56.02800369],1.9133516496476275e-10,0.0,1.9133516496476275e-10
[ 4.99985266 -4.15185976],[2.7333174],[62.32897568],2.0578536507847233e-09,-0.69659233,-0.6965923309326172
[ 4.89016533 -4.29343557],[2.7236261],[52.82015991],1.8161519296356485e-09,-0.61688423,-0.6168842315673828
[ 4.77808237 -4.43810368],[2.7137232],[52.23351669],1.5982821859374739e-09,-0.5354309,-0.535430908203125
[ 4.99997854 -4.11895418],[2.714705],[70.50072479],1.6184015095740523e-09,-0.5435085,-0.5435085296630859
[ 4.82989693 -4.34315348],[2.7023344],[68.51931],1.380726266277759e-09,-0.44176102,-0.4417610168457031
[ 4.76514196 -4.42851257],[2.6976247],[60.97668839],1.3000167534348725e-09,-0.40302277,-0.40302276611328125
[ 4.99998093 -4.09981537],[2.7038212],[66.44358063],1.4073072313606127e-09,-0.45398712,-0.45398712158203125
[ 4.93018818 -4.19345856],[2.6996796],[51.42025375],1.3344774695402667e-09,-0.41992664,-0.41992664337158203
[ 4.89938688 -4.23478651],[2.6978521],[60.01335526],1.303805346381175e-09,-0.40489197,-0.4048919677734375
[ 4.99994802 -4.06444263],[2.6836748],[50.30241013],1.0884988596322498e-09,-0.2882862,-0.2882862091064453
[ 4.93531466 -4.15299797],[2.680883],[70.64834595],1.050496387591019e-09,-0.26532173,-0.2653217315673828
[ 4.93718529 -4.15043545],[2.680964],[70.65821075],1.0517137107213392e-09,-0.2659893,-0.2659893035888672
[ 4.99167871 -4.03090811],[2.6577997],[51.2511673],7.85051671430912e-10,-0.07546425,-0.07546424865722656
[ 4.90145111 -4.15663862],[2.655101],[62.11941147],7.589999934457142e-10,-0.053272247,-0.053272247314453125
[ 4.84513044 -4.23512125],[2.653417],[67.54915619],7.430923835481478e-10,-0.039420128,-0.039420127868652344
[ 4.9882822  -4.01033211],[2.643303],[65.44799805],6.551830283403171e-10,0.0,6.551830283403171e-10
[ 4.81951427 -4.2493577 ],[2.6404457],[59.11772537],6.321537601346417e-10,0.0,6.321537601346417e-10
[ 4.89657402 -4.14021778],[2.64175],[62.78622818],6.425730301834736e-10,0.0,6.425730301834736e-10
[ 4.9874897  -4.00149059],[2.637622],[49.98696136],6.104290977656974e-10,0.0,6.104290977656974e-10
[ 4.85356855 -4.19347858],[2.636672],[69.3398819],6.032129407204684e-10,0.0,6.032129407204684e-10
[ 4.95914555 -4.04212475],[2.6374211],[68.64978027],6.089677750254598e-10,0.0,6.089677750254598e-10
[ 4.99929714 -4.00225735],[2.64777],[64.76967621],6.925977665903489e-10,0.0,6.925977665903489e-10
[ 4.8456769  -4.22440195],[2.64777],[56.24562454],6.925977665903489e-10,0.0,6.925977665903489e-10
[ 4.83113527 -4.24542999],[2.64777],[54.61758804],6.926269343698187e-10,0.0,6.926269343698187e-10
