x,z,p,acqf,penalty,pacqf
[1.75 0.75],[-2.3913193],[44.16009295],8.203245332098493e-13,0.0,8.203245332098493e-13
[1.25 1.25],[-3.0881596],[64.85668238],3.5997581474715397e-13,0.0,3.5997581474715397e-13
[ 0.25 -4.25],[-0.7327455],[44.05304548],6.649872062780077e-11,0.0,6.649872062780077e-11
[-0.75 -2.25],[-2.7032099],[41.21467136],4.870154410371604e-13,0.0,4.870154410371604e-13
[-4.75  2.75],[-8.854715],[48.23687013],0.0004484658087562523,0.0,0.0004484658087562523
[ 4.75 -2.75],[2.0781143],[61.77985015],4.5195100094438904e-10,0.0,4.5195100094438904e-10
[-0.25  4.25],[-6.0438557],[104.91963133],3.7331110599227255e-09,0.0,3.7331110599227255e-09
[-1.75 -4.75],[-2.0781474],[116.90327225],1.6726004578499709e-12,0.0,1.6726004578499709e-12
[-3.25  4.75],[-8.782938],[78.5567906],0.00035428025223731584,0.0,0.00035428025223731584
[-2.75 -3.25],[-3.7602198],[99.33922711],6.163189155186945e-13,0.0,6.163189155186945e-13
[-1.25 -1.75],[-3.4000502],[57.96199665],3.8867156546841926e-13,0.0,3.8867156546841926e-13
[ 3.25 -3.75],[1.429553],[62.19307391],2.945757903318449e-10,0.0,2.945757903318449e-10
[-3.75  3.75],[-8.614603],[65.34158783],0.00020017639682367243,0.0,0.00020017639682367243
[0.75 2.25],[-4.0733914],[73.91928136],1.2465334140834364e-12,0.0,1.2465334140834364e-12
[3.75 0.25],[-0.4691338],[67.97802701],1.2036261433614424e-10,0.0,1.2036261433614424e-10
[ 2.75 -0.25],[-0.9976387],[55.4881292],3.377152498823319e-11,0.0,3.377152498823319e-11
[2.25 3.25],[-3.4248302],[144.9280161],3.9610360067385176e-13,0.0,3.9610360067385176e-13
[-4.25 -1.25],[-6.1391325],[81.92763502],5.8115379129004385e-09,0.0,5.8115379129004385e-09
[-2.25 -0.75],[-4.7937307],[62.49559198],1.4415334582991593e-11,0.0,1.4415334582991593e-11
[4.25 1.75],[-0.925861],[151.10988272],4.084614063006244e-11,0.0,4.084614063006244e-11
[ 3.52653933 -3.57401514],[1.5539519],[48.80313492],2.823825248905555e-10,0.0,2.823825248905555e-10
[ 4.04343462 -3.04814672],[1.6728896],[47.50691223],2.810505082400669e-10,0.0,2.810505082400669e-10
[ 2.97301388 -4.13714981],[1.4265857],[65.92992401],2.949248046656934e-10,0.0,2.949248046656934e-10
[ 4.21736193 -3.88090348],[2.295291],[67.21886444],9.44085536916738e-10,0.0,9.44085536916738e-10
[ 4.1049614  -4.00786018],[2.2766976],[68.47032928],8.721588441058159e-10,0.0,8.721588441058159e-10
[ 4.06523657 -4.05272961],[2.2701268],[63.74932861],8.48730473259406e-10,0.0,8.48730473259406e-10
[ 4.75061464 -4.13091183],[2.875104],[53.06599426],4.849655476683777e-08,0.0,4.849655476683777e-08
[ 4.5626359  -4.35923958],[2.8532405],[71.04878235],4.0100265524485e-08,0.0,4.0100265524485e-08
[ 4.93603849 -3.90568733],[2.8966703],[56.02800369],5.8625356523524315e-08,0.0,5.8625356523524315e-08
[ 4.99985266 -4.15185976],[3.0907884],[62.32897568],3.4287936684677215e-07,-0.62687397,-0.6268739700317383
[ 4.89016533 -4.29343557],[3.0828435],[52.82015991],3.185948125353583e-07,-0.56197166,-0.5619716644287109
[ 4.77808237 -4.43810368],[3.0747256],[52.23351669],2.9553571748859914e-07,-0.49565792,-0.49565792083740234
[ 4.99997854 -4.11895418],[3.0719118],[70.50072479],2.879517439488216e-07,-0.4726696,-0.4726696014404297
[ 4.82989693 -4.34315348],[3.0622869],[68.51931],2.63475689837121e-07,-0.3940487,-0.39404869079589844
[ 4.76514196 -4.42851257],[3.0586226],[60.97668839],2.5469122226674894e-07,-0.36411285,-0.36411285400390625
[ 4.99998093 -4.09981537],[3.0608745],[66.44358063],2.600403719331065e-07,-0.38250923,-0.3825092315673828
[ 4.93018818 -4.19345856],[3.0578732],[51.42025375],2.529514625974246e-07,-0.35799026,-0.3579902648925781
[ 4.89938688 -4.23478651],[3.0565488],[60.01335526],2.4987029260196975e-07,-0.3471756,-0.34717559814453125
[ 4.99994802 -4.06444263],[3.0404453],[50.30241013],2.154251070408287e-07,-0.21562576,-0.21562576293945312
[ 4.93531466 -4.15299797],[3.038724],[70.64834595],2.120317212779094e-07,-0.20155907,-0.20155906677246094
[ 4.93718529 -4.15043545],[3.038774],[70.65821075],2.1211642753076215e-07,-0.20196915,-0.20196914672851562
[ 4.99167871 -4.03090811],[3.014348],[51.2511673],1.694921920327936e-07,-0.0024318695,-0.0024318695068359375
[ 4.90145111 -4.15663862],[3.0131607],[62.11941147],1.676561193596139e-07,0.0,1.676561193596139e-07
[ 4.84513044 -4.23512125],[3.0124202],[67.54915619],1.6650687491730496e-07,0.0,1.6650687491730496e-07
[ 4.9882822  -4.01033211],[2.9997058],[65.44799805],1.482303947879887e-07,0.0,1.482303947879887e-07
[ 4.81951427 -4.2493577 ],[2.9997058],[59.11772537],1.4822807575128736e-07,0.0,1.4822807575128736e-07
[ 4.89657402 -4.14021778],[2.9997058],[62.78622818],1.482303947879887e-07,0.0,1.482303947879887e-07
