x,z,p,acqf,penalty,pacqf
[1.75 0.75],[-2.9618936],[44.16009295],3.941340688025033e-12,0.0,3.941340688025033e-12
[1.25 1.25],[-3.6557689],[64.85668238],1.774447983570117e-13,0.0,1.774447983570117e-13
[ 0.25 -4.25],[-1.4182998],[44.05304548],2.5442608623664113e-09,0.0,2.5442608623664113e-09
[-0.75 -2.25],[-3.3637772],[41.21467136],5.219768903306531e-13,0.0,5.219768903306531e-13
[-4.75  2.75],[-9.472508],[48.23687013],0.001186441412887095,0.0,0.001186441412887095
[ 4.75 -2.75],[1.4802234],[61.77985015],3.753894557704579e-10,0.0,3.753894557704579e-10
[-0.25  4.25],[-6.573985],[104.91963133],1.7419176036674374e-08,0.0,1.7419176036674374e-08
[-1.75 -4.75],[-2.799487],[116.90327225],9.446233813476036e-12,0.0,9.446233813476036e-12
[-3.25  4.75],[-9.342923],[78.5567906],0.0007200801336391926,0.0,0.0007200801336391926
[-2.75 -3.25],[-4.466101],[99.33922711],2.3985838301007103e-13,0.0,2.3985838301007103e-13
[-1.25 -1.75],[-4.057653],[57.96199665],1.0633906976034052e-13,0.0,1.0633906976034052e-13
[ 3.25 -3.75],[0.79291207],[62.19307391],6.185951580577502e-08,0.0,6.185951580577502e-08
[-3.75  3.75],[-9.20021],[65.34158783],0.00041498070980887814,0.0,0.00041498070980887814
[0.75 2.25],[-4.6285076],[73.91928136],4.554591927449668e-13,0.0,4.554591927449668e-13
[3.75 0.25],[-1.0229802],[67.97802701],6.8433265493794585e-09,0.0,6.8433265493794585e-09
[ 2.75 -0.25],[-1.5741422],[55.4881292],1.6466197684146437e-09,0.0,1.6466197684146437e-09
[2.25 3.25],[-3.9411962],[144.9280161],1.0783282016488927e-13,0.0,1.0783282016488927e-13
[-4.25 -1.25],[-6.826591],[81.92763502],5.687482606172393e-08,0.0,5.687482606172393e-08
[-2.25 -0.75],[-5.445404],[62.49559198],4.0737593017786354e-11,0.0,4.0737593017786354e-11
[4.25 1.75],[-1.4445567],[151.10988272],2.369934033126712e-09,0.0,2.369934033126712e-09
[ 3.52653933 -3.57401514],[0.9242953],[48.80313492],3.763663333776501e-08,0.0,3.763663333776501e-08
[ 4.04343462 -3.04814672],[1.0600407],[47.50691223],1.818948648988795e-08,0.0,1.818948648988795e-08
[ 2.97301388 -4.13714981],[0.77893025],[65.92992401],6.450406371538356e-08,0.0,6.450406371538356e-08
[ 4.21736193 -3.88090348],[1.668855],[67.21886444],3.0466841634987405e-11,0.0,3.0466841634987405e-11
[ 4.1049614  -4.00786018],[1.6463668],[68.47032928],4.173347708122883e-11,0.0,4.173347708122883e-11
[ 4.06523657 -4.05272961],[1.638419],[63.74932861],4.6630194381827864e-11,0.0,4.6630194381827864e-11
[ 4.75061464 -4.13091183],[2.2509043],[53.06599426],2.7929705128615104e-13,0.0,2.7929705128615104e-13
[ 4.5626359  -4.35923958],[2.2222216],[71.04878235],2.434035155793268e-13,0.0,2.434035155793268e-13
[ 4.93603849 -3.90568733],[2.2791972],[56.02800369],3.3703159743390024e-13,0.0,3.3703159743390024e-13
[ 4.99985266 -4.15185976],[2.4694614],[62.32897568],4.012416591045832e-12,-1.0299969,-1.0299968719482422
[ 4.89016533 -4.29343557],[2.4573786],[52.82015991],3.2517355748125284e-12,-0.9297085,-0.9297084808349609
[ 4.77808237 -4.43810368],[2.4450321],[52.23351669],2.6378592525936606e-12,-0.82722664,-0.8272266387939453
[ 4.99997854 -4.11895418],[2.4512134],[70.50072479],2.926907474453539e-12,-0.8785343,-0.8785343170166016
[ 4.82989693 -4.34315348],[2.4350834],[68.51931],2.240128235100604e-12,-0.744648,-0.7446479797363281
[ 4.76514196 -4.42851257],[2.4289422],[60.97668839],2.0292950603778276e-12,-0.6936741,-0.6936740875244141
[ 4.99998093 -4.09981537],[2.4405413],[66.44358063],2.4494360276320453e-12,-0.7899523,-0.789952278137207
[ 4.93018818 -4.19345856],[2.4348388],[51.42025375],2.2320453908814345e-12,-0.74261665,-0.7426166534423828
[ 4.89938688 -4.23478651],[2.4323225],[60.01335526],2.141848068800303e-12,-0.7217312,-0.7217311859130859
[ 4.99994802 -4.06444263],[2.4207857],[50.30241013],1.7842630420557732e-12,-0.62597275,-0.6259727478027344
[ 4.93531466 -4.15299797],[2.416528],[70.64834595],1.6705705656670629e-12,-0.5906391,-0.5906391143798828
[ 4.93718529 -4.15043545],[2.4166515],[70.65821075],1.6731355056108954e-12,-0.59165955,-0.5916595458984375
[ 4.99167871 -4.03090811],[2.3952188],[51.2511673],1.2167963759844889e-12,-0.4137659,-0.41376590728759766
[ 4.90145111 -4.15663862],[2.390451],[62.11941147],1.1372957292016235e-12,-0.37418842,-0.3741884231567383
[ 4.84513044 -4.23512125],[2.387475],[67.54915619],1.0906206115358741e-12,-0.34948826,-0.3494882583618164
[ 4.9882822  -4.01033211],[2.3809237],[65.44799805],9.96811841737243e-13,-0.29511452,-0.29511451721191406
[ 4.81951427 -4.2493577 ],[2.3741531],[59.11772537],9.103550590560533e-13,-0.23891449,-0.23891448974609375
[ 4.89657402 -4.14021778],[2.3772445],[62.78622818],9.485493998704462e-13,-0.2645731,-0.2645730972290039
[ 4.9874897  -4.00149059],[2.3753347],[49.98696136],9.247516295692342e-13,-0.24872303,-0.24872303009033203
[ 4.85356855 -4.19347858],[2.3712537],[69.3398819],8.765936980970115e-13,-0.21484852,-0.21484851837158203
[ 4.95914555 -4.04212475],[2.3744712],[68.64978027],9.141559959280313e-13,-0.24155617,-0.24155616760253906
[ 4.99929714 -4.00225735],[2.3855631],[64.76967621],1.0623437888816716e-12,-0.33361912,-0.3336191177368164
[ 4.8456769  -4.22440195],[2.3819504],[56.24562454],1.010692208780882e-12,-0.30363083,-0.3036308288574219
[ 4.83113527 -4.24542999],[2.3816082],[54.61758804],1.0062204703347957e-12,-0.30079365,-0.3007936477661133
[ 4.99712086 -4.0049057 ],[2.3852339],[69.62136078],1.0571446787601803e-12,-0.33088684,-0.3308868408203125
[ 4.82261276 -4.25880814],[2.3819957],[59.30724335],1.011200433967691e-12,-0.30400753,-0.30400753021240234
[ 4.74399424 -4.37319517],[2.380537],[71.63786316],9.917069789572784e-13,-0.29190063,-0.291900634765625
[ 2.76260424 -2.48486233],[-0.31723902],[64.05828094],3.474010797566296e-08,0.0,3.474010797566296e-08
[ 2.81842184 -2.4034996 ],[-0.3162871],[63.13736343],3.480743263683588e-08,0.0,3.480743263683588e-08
[ 3.2010169  -1.84580731],[-0.30976325],[60.28096008],3.532288566215579e-08,0.0,3.532288566215579e-08
[ 2.79000688 -2.4858861 ],[-0.29392314],[46.18422699],3.660262545345113e-08,0.0,3.660262545345113e-08
[ 3.15274501 -1.95535612],[-0.28873187],[43.23043823],3.702472376070888e-08,0.0,3.702472376070888e-08
[ 3.16476631 -1.93777418],[-0.2885598],[61.7028923],3.7036408781569807e-08,0.0,3.7036408781569807e-08
[ 3.04716516 -2.63336635],[0.00177826],[63.12466431],6.743624642103859e-08,0.0,6.743624642103859e-08
[ 3.16810131 -2.45611978],[0.00330324],[44.41777039],6.762232220804815e-08,0.0,6.762232220804815e-08
