x,z,p,acqf,penalty,pacqf
[1.75 0.75],[-2.963887],[44.16009295],1.0453563031645865e-13,0.0,1.0453563031645865e-13
[1.25 1.25],[-3.6587126],[64.85668238],2.2490141629119797e-14,0.0,2.2490141629119797e-14
[ 0.25 -4.25],[-1.3848922],[44.05304548],5.4799992509739664e-11,0.0,5.4799992509739664e-11
[-0.75 -2.25],[-3.3381548],[41.21467136],3.6597272812326925e-14,0.0,3.6597272812326925e-14
[-4.75  2.75],[-9.460371],[48.23687013],0.0004013315290163685,0.0,0.0004013315290163685
[ 4.75 -2.75],[1.4868727],[61.77985015],1.2694024282029992e-12,0.0,1.2694024282029992e-12
[-0.25  4.25],[-6.588606],[104.91963133],1.303509796244423e-09,0.0,1.303509796244423e-09
[-1.75 -4.75],[-2.7551675],[116.90327225],2.198677878243231e-13,0.0,2.198677878243231e-13
[-3.25  4.75],[-9.348534],[78.5567906],0.0002602105301338084,0.0,0.0002602105301338084
[-2.75 -3.25],[-4.4266243],[99.33922711],5.005556272882133e-14,0.0,5.005556272882133e-14
[-1.25 -1.75],[-4.0329804],[57.96199665],2.3308182347449538e-14,0.0,2.3308182347449538e-14
[ 3.25 -3.75],[0.8114232],[62.19307391],2.0279361937331618e-10,0.0,2.0279361937331618e-10
[-3.75  3.75],[-9.197942],[65.34158783],0.00014290162186256984,0.0,0.00014290162186256984
[0.75 2.25],[-4.6353436],[73.91928136],9.786188385221944e-14,0.0,9.786188385221944e-14
[3.75 0.25],[-1.0300009],[67.97802701],1.8817302725890513e-10,0.0,1.8817302725890513e-10
[ 2.75 -0.25],[-1.5742357],[55.4881292],2.6668320178447075e-11,0.0,2.6668320178447075e-11
[2.25 3.25],[-3.9598944],[144.9280161],2.1925778001007433e-14,0.0,2.1925778001007433e-14
[-4.25 -1.25],[-6.7929068],[81.92763502],3.530135064595933e-09,0.0,3.530135064595933e-09
[-2.25 -0.75],[-5.4226313],[62.49559198],3.4066071474556915e-12,0.0,3.4066071474556915e-12
[4.25 1.75],[-1.4623972],[151.10988272],4.0983342138261023e-11,0.0,4.0983342138261023e-11
[ 3.52653933 -3.57401514],[0.9406688],[48.80313492],9.73490511062618e-11,0.0,9.73490511062618e-11
[ 4.04343462 -3.04814672],[1.07126],[47.50691223],4.0551185624573815e-11,0.0,4.0551185624573815e-11
[ 2.97301388 -4.13714981],[0.8008234],[65.92992401],2.140683622117362e-10,0.0,2.140683622117362e-10
[ 4.21736193 -3.88090348],[1.6842818],[67.21886444],2.53490657876094e-13,0.0,2.53490657876094e-13
[ 4.1049614  -4.00786018],[1.6629887],[68.47032928],2.960466531191875e-13,0.0,2.960466531191875e-13
[ 4.06523657 -4.05272961],[1.6554632],[63.74932861],3.133451442061285e-13,0.0,3.133451442061285e-13
[ 4.75061464 -4.13091183],[2.2656775],[53.06599426],3.912554065306604e-13,0.0,3.912554065306604e-13
[ 4.5626359  -4.35923958],[2.2390876],[71.04878235],2.9651509411602816e-13,0.0,2.9651509411602816e-13
[ 4.93603849 -3.90568733],[2.291906],[56.02800369],5.262648724724405e-13,0.0,5.262648724724405e-13
[ 4.99985266 -4.15185976],[2.4833646],[62.32897568],8.318564061706249e-12,-0.86524963,-0.8652496337890625
[ 4.89016533 -4.29343557],[2.4725523],[52.82015991],6.958186642368794e-12,-0.77593803,-0.7759380340576172
[ 4.77808237 -4.43810368],[2.4615037],[52.23351669],5.813307042009657e-12,-0.6846714,-0.6846714019775391
[ 4.99997854 -4.11895418],[2.4649227],[70.50072479],6.145154145373538e-12,-0.7129097,-0.7129096984863281
[ 4.82989693 -4.34315348],[2.4507897],[68.51931],4.89359708959406e-12,-0.5961704,-0.5961704254150391
[ 4.76514196 -4.42851257],[2.4454088],[60.97668839],4.491229237888584e-12,-0.55171967,-0.5517196655273438
[ 4.99998093 -4.09981537],[2.4541378],[66.44358063],5.162801927965788e-12,-0.623827,-0.6238269805908203
[ 4.93018818 -4.19345856],[2.4492645],[51.42025375],4.775064775421723e-12,-0.5835724,-0.5835723876953125
[ 4.89938688 -4.23478651],[2.4471142],[60.01335526],4.614698475338838e-12,-0.56580544,-0.5658054351806641
[ 4.99994802 -4.06444263],[2.4341743],[50.30241013],3.76431768139504e-12,-0.45891762,-0.45891761779785156
[ 4.93531466 -4.15299797],[2.4306953],[70.64834595],3.564723397271061e-12,-0.4301834,-0.43018341064453125
[ 4.93718529 -4.15043545],[2.4307961],[70.65821075],3.569196051583033e-12,-0.4310131,-0.4310131072998047
[ 4.99167871 -4.03090811],[2.408443],[51.2511673],2.536119230270826e-12,-0.24637222,-0.24637222290039062
[ 4.90145111 -4.15663862],[2.4047744],[62.11941147],2.3992642161692997e-12,-0.21606445,-0.216064453125
[ 4.84513044 -4.23512125],[2.402485],[67.54915619],2.3186844891486196e-12,-0.19715309,-0.19715309143066406
[ 4.9882822  -4.01033211],[2.3940406],[65.44799805],2.0459135309406824e-12,-0.12740135,-0.12740135192871094
[ 4.81951427 -4.2493577 ],[2.3893487],[59.11772537],1.910717028312708e-12,-0.08864403,-0.08864402770996094
[ 4.89657402 -4.14021778],[2.391491],[62.78622818],1.9707910948795066e-12,-0.10633469,-0.10633468627929688
[ 4.9874897  -4.00149059],[2.3884027],[49.98696136],1.88340369140995e-12,-0.08082867,-0.08082866668701172
[ 4.85356855 -4.19347858],[2.385985],[69.3398819],1.8189675319756164e-12,-0.060853958,-0.06085395812988281
[ 4.95914555 -4.04212475],[2.387891],[68.64978027],1.870525908313485e-12,-0.07659912,-0.07659912109375
[ 4.99929714 -4.00225735],[2.3985882],[64.76967621],2.1877141605406254e-12,-0.16496181,-0.1649618148803711
[ 4.8456769  -4.22440195],[2.396895],[56.24562454],2.1345895898881923e-12,-0.15097618,-0.15097618103027344
[ 4.83113527 -4.24542999],[2.3967347],[54.61758804],2.129197938972117e-12,-0.14965057,-0.14965057373046875
[ 4.99712086 -4.0049057 ],[2.398283],[69.62136078],2.178691668509916e-12,-0.16244411,-0.1624441146850586
[ 4.82261276 -4.25880814],[2.3972347],[59.30724335],2.1449704767808142e-12,-0.15378475,-0.15378475189208984
[ 4.74399424 -4.37319517],[2.3967624],[71.63786316],2.129732371910457e-12,-0.14987946,-0.14987945556640625
[ 2.76260424 -2.48486233],[-0.30423093],[64.05828094],1.0628133928130229e-09,0.0,1.0628133928130229e-09
[ 2.81842184 -2.4034996 ],[-0.30398026],[63.13736343],1.0631504414727091e-09,0.0,1.0631504414727091e-09
[ 3.2010169  -1.84580731],[-0.30226284],[60.28096008],1.0658062550931025e-09,0.0,1.0658062550931025e-09
[ 2.79000688 -2.4858861 ],[-0.28101823],[46.18422699],1.0952868795442787e-09,0.0,1.0952868795442787e-09
[ 3.15274501 -1.95535612],[-0.28039443],[43.23043823],1.0960482043816293e-09,0.0,1.0960482043816293e-09
[ 3.16476631 -1.93777418],[-0.28037375],[61.7028923],1.096106140510597e-09,0.0,1.096106140510597e-09
[ 3.04716516 -2.63336635],[0.01452637],[63.12466431],1.3290676031191474e-09,0.0,1.3290676031191474e-09
[ 3.16810131 -2.45611978],[0.01452637],[44.41777039],1.3290676031191474e-09,0.0,1.3290676031191474e-09
[ 2.96601987 -2.75229454],[0.01452637],[45.39099884],1.329099652837503e-09,0.0,1.329099652837503e-09
