x,z,p,acqf,penalty,pacqf
[1.75 0.75],[-2.9721222],[44.16009295],1.1058913106600019e-11,0.0,1.1058913106600019e-11
[1.25 1.25],[-3.6643302],[64.85668238],2.0171867001347076e-13,0.0,2.0171867001347076e-13
[ 0.25 -4.25],[-1.4879134],[44.05304548],7.243362713570478e-09,0.0,7.243362713570478e-09
[-0.75 -2.25],[-3.4201503],[41.21467136],6.518962427168551e-13,0.0,6.518962427168551e-13
[-4.75  2.75],[-9.505636],[48.23687013],0.0015116422206095826,0.0,0.0015116422206095826
[ 4.75 -2.75],[1.4550374],[61.77985015],1.4094483168341466e-09,0.0,1.4094483168341466e-09
[-0.25  4.25],[-6.5626855],[104.91963133],3.379974747013767e-08,0.0,3.379974747013767e-08
[-1.75 -4.75],[-2.887195],[116.90327225],1.9282621823470873e-11,0.0,1.9282621823470873e-11
[-3.25  4.75],[-9.346384],[78.5567906],0.0008055745248626245,0.0,0.0008055745248626245
[-2.75 -3.25],[-4.5455217],[99.33922711],3.5947414218359053e-13,0.0,3.5947414218359053e-13
[-1.25 -1.75],[-4.1123586],[57.96199665],9.928121281469006e-14,0.0,9.928121281469006e-14
[ 3.25 -3.75],[0.747964],[62.19307391],1.0628120438206899e-07,0.0,1.0628120438206899e-07
[-3.75  3.75],[-9.216861],[65.34158783],0.0004890715180055454,0.0,0.0004890715180055454
[0.75 2.25],[-4.630449],[73.91928136],5.508402692571762e-13,0.0,5.508402692571762e-13
[3.75 0.25],[-1.0250199],[67.97802701],1.4214674134997614e-08,0.0,1.4214674134997614e-08
[ 2.75 -0.25],[-1.5877057],[55.4881292],5.899089826888084e-09,0.0,5.899089826888084e-09
[2.25 3.25],[-3.9233751],[144.9280161],1.0294050228706407e-13,0.0,1.0294050228706407e-13
[-4.25 -1.25],[-6.8960567],[81.92763502],1.607436924290276e-07,0.0,1.607436924290276e-07
[-2.25 -0.75],[-5.4967747],[62.49559198],1.1501219533722115e-10,0.0,1.1501219533722115e-10
[4.25 1.75],[-1.4284528],[151.10988272],8.093032264082041e-09,0.0,8.093032264082041e-09
[ 3.52653933 -3.57401514],[0.8829076],[48.80313492],8.492486129503935e-08,0.0,8.492486129503935e-08
[ 4.04343462 -3.04814672],[1.0272586],[47.50691223],5.137079570025833e-08,0.0,5.137079570025833e-08
[ 2.97301388 -4.13714981],[0.7283273],[65.92992401],1.0790945317329698e-07,0.0,1.0790945317329698e-07
[ 4.21736193 -3.88090348],[1.6289668],[67.21886444],1.1411455787158074e-10,0.0,1.1411455787158074e-10
[ 4.1049614  -4.00786018],[1.6044824],[68.47032928],1.6831895025003245e-10,0.0,1.6831895025003245e-10
[ 4.06523657 -4.05272961],[1.5958292],[63.74932861],1.925991794319539e-10,0.0,1.925991794319539e-10
[ 4.75061464 -4.13091183],[2.2120435],[53.06599426],7.651651843744819e-14,0.0,7.651651843744819e-14
[ 4.5626359  -4.35923958],[2.179864],[71.04878235],7.323922920279465e-14,0.0,7.323922920279465e-14
[ 4.93603849 -3.90568733],[2.2437856],[56.02800369],8.739391437646372e-14,0.0,8.739391437646372e-14
[ 4.99985266 -4.15185976],[2.4320307],[62.32897568],1.0816712322971538e-12,-1.3236094,-1.3236093521118164
[ 4.89016533 -4.29343557],[2.4178247],[52.82015991],8.184395803153505e-13,-1.2047625,-1.2047624588012695
[ 4.77808237 -4.43810368],[2.4033089],[52.23351669],6.234618538806809e-13,-1.0833263,-1.0833263397216797
[ 4.99997854 -4.11895418],[2.4141097],[70.50072479],7.624380237285735e-13,-1.1736822,-1.1736822128295898
[ 4.82989693 -4.34315348],[2.394641],[68.51931],5.331707560263577e-13,-1.010809,-1.0108089447021484
[ 4.76514196 -4.42851257],[2.3872287],[60.97668839],4.682008351325702e-13,-0.94880104,-0.9488010406494141
[ 4.99998093 -4.09981537],[2.403627],[66.44358063],6.270694255637354e-13,-1.0859871,-1.0859870910644531
[ 4.93018818 -4.19345856],[2.3965383],[51.42025375],5.514366174702135e-13,-1.0266781,-1.0266780853271484
[ 4.89938688 -4.23478651],[2.3934104],[60.01335526],5.218266038718526e-13,-1.000514,-1.000514030456543
[ 4.99994802 -4.06444263],[2.3842216],[50.30241013],4.4463003027732407e-13,-0.9236431,-0.9236431121826172
[ 4.93531466 -4.15299797],[2.378662],[70.64834595],4.048923464321472e-13,-0.87712765,-0.8771276473999023
[ 4.93718529 -4.15043545],[2.378823],[70.65821075],4.059015889037921e-13,-0.8784771,-0.8784770965576172
[ 4.99167871 -4.03090811],[2.3589325],[51.2511673],2.954606886072541e-13,-0.71207047,-0.7120704650878906
[ 4.90145111 -4.15663862],[2.3523262],[62.11941147],2.6760634034219467e-13,-0.65680504,-0.6568050384521484
[ 4.84513044 -4.23512125],[2.3482032],[67.54915619],2.5195381979622963e-13,-0.62231064,-0.6223106384277344
[ 4.9882822  -4.01033211],[2.344819],[65.44799805],2.3997696872645864e-13,-0.5940008,-0.5940008163452148
[ 4.81951427 -4.2493577 ],[2.3345718],[59.11772537],2.0830515602173986e-13,-0.50827026,-0.508270263671875
[ 4.89657402 -4.14021778],[2.3392506],[62.78622818],2.2203623588037577e-13,-0.5474138,-0.5474138259887695
[ 4.9874897  -4.00149059],[2.3393126],[49.98696136],2.2227280455921254e-13,-0.5479336,-0.5479335784912109
[ 4.85356855 -4.19347858],[2.3324497],[69.3398819],2.0261141635715202e-13,-0.49051762,-0.49051761627197266
[ 4.95914555 -4.04212475],[2.33786],[68.64978027],2.1783479739047497e-13,-0.53578377,-0.5357837677001953
[ 4.99929714 -4.00225735],[2.3496108],[64.76967621],2.571748449282371e-13,-0.6340885,-0.6340885162353516
[ 4.8456769  -4.22440195],[2.342788],[56.24562454],2.332126955560566e-13,-0.57700634,-0.5770063400268555
[ 4.83113527 -4.24542999],[2.342142],[54.61758804],2.3103667245098624e-13,-0.5716038,-0.5716037750244141
[ 4.99712086 -4.0049057 ],[2.3492408],[69.62136078],2.5573814093166774e-13,-0.6309891,-0.6309890747070312
[ 4.82261276 -4.25880814],[2.342341],[59.30724335],2.317547199009466e-13,-0.57326794,-0.573267936706543
[ 4.74399424 -4.37319517],[2.3392327],[71.63786316],2.2197375493658538e-13,-0.547266,-0.5472660064697266
[ 2.76260424 -2.48486233],[-0.3528576],[64.05828094],2.4564748361164953e-08,0.0,2.4564748361164953e-08
[ 2.81842184 -2.4034996 ],[-0.35073298],[63.13736343],2.461964836850801e-08,0.0,2.461964836850801e-08
[ 3.2010169  -1.84580731],[-0.3361708],[60.28096008],2.4989462241742314e-08,0.0,2.4989462241742314e-08
[ 2.79000688 -2.4858861 ],[-0.3293718],[46.18422699],2.5168714362246395e-08,0.0,2.5168714362246395e-08
[ 3.15274501 -1.95535612],[-0.31654176],[43.23043823],2.5512777255741445e-08,0.0,2.5512777255741445e-08
[ 3.16476631 -1.93777418],[-0.31611654],[61.7028923],2.5523154359365403e-08,0.0,2.5523154359365403e-08
[ 3.04716516 -2.63336635],[-0.03344155],[63.12466431],3.8202202559759604e-08,0.0,3.8202202559759604e-08
[ 3.16810131 -2.45611978],[-0.02936617],[44.41777039],3.8480404743597004e-08,0.0,3.8480404743597004e-08
[ 2.96601987 -2.75229454],[-0.03617606],[45.39099884],3.801977749504604e-08,0.0,3.801977749504604e-08
[ 3.29988575 -2.80244446],[0.2706079],[60.35708237],6.922178546429871e-08,0.0,6.922178546429871e-08
[ 3.37826657 -2.68669605],[0.27277163],[44.91451645],6.951848388151937e-08,0.0,6.951848388151937e-08
[ 3.66177773 -2.26802301],[0.28059822],[62.87442017],7.059288190296234e-08,0.0,7.059288190296234e-08
[ 3.39912295 -2.85345244],[0.38157257],[64.02426147],8.492083701930756e-08,0.0,8.492083701930756e-08
[ 3.38877177 -2.86885715],[0.38135183],[53.95216751],8.488602597764262e-08,0.0,8.488602597764262e-08
[ 3.35747313 -2.91543698],[0.3806849],[57.99559021],8.4790102659721e-08,0.0,8.4790102659721e-08
[ 3.43382239 -2.87701035],[0.42350745],[57.98707962],9.08326653004262e-08,0.0,9.08326653004262e-08
[ 3.92884159 -2.13677812],[0.43212414],[48.71484756],9.203839556075762e-08,0.0,9.203839556075762e-08
[ 4.01973534 -2.00085902],[0.43370625],[41.38563156],9.225178072051478e-08,0.0,9.225178072051478e-08
[ 3.65147734 -2.9797883 ],[0.6619005],[53.91237259],1.1060227741345016e-07,0.0,1.1060227741345016e-07
[ 3.95116234 -2.52212882],[0.6619005],[56.85005188],1.1060227741345016e-07,0.0,1.1060227741345016e-07
[ 3.8007443  -2.75183749],[0.6619005],[49.02898026],1.1060514462778621e-07,0.0,1.1060514462778621e-07
