x,z,p,acqf,penalty,pacqf
[1.75 0.75],[0.5101753],[44.16009295],1.446316733646512e-09,0.0,1.446316733646512e-09
[1.25 1.25],[1.2146913],[64.85668238],9.355002644651621e-10,0.0,9.355002644651621e-10
[ 0.25 -4.25],[-1.562541],[44.05304548],2.9751475716205103e-07,0.0,2.9751475716205103e-07
[-0.75 -2.25],[0.49053162],[41.21467136],1.4834708935068077e-09,0.0,1.4834708935068077e-09
[-4.75  2.75],[6.7707005],[48.23687013],0.0019289096564893073,0.0,0.0019289096564893073
[ 4.75 -2.75],[-4.038941],[61.77985015],0.001991617310921349,0.0,0.001991617310921349
[-0.25  4.25],[4.2943],[104.91963133],9.834342560791046e-07,0.0,9.834342560791046e-07
[-1.75 -4.75],[-0.35457873],[116.90327225],7.750370583958614e-09,0.0,7.750370583958614e-09
[-3.25  4.75],[6.911295],[78.5567906],0.0027282980228335242,0.0,0.0027282980228335242
[-2.75 -3.25],[1.3764738],[99.33922711],9.702390139284514e-10,0.0,9.702390139284514e-10
[-1.25 -1.75],[1.1950476],[57.96199665],9.347018051311375e-10,0.0,9.347018051311375e-10
[ 3.25 -3.75],[-3.5354948],[62.19307391],0.00035512963185667325,0.0,0.00035512963185667325
[-3.75  3.75],[6.6497498],[65.34158783],0.001417655057740647,0.0,0.001417655057740647
[0.75 2.25],[2.2412276],[73.91928136],2.7144035021959142e-09,0.0,2.7144035021959142e-09
[3.75 0.25],[-1.3418278],[67.97802701],1.426258139928425e-07,0.0,1.426258139928425e-07
[ 2.75 -0.25],[-0.89885676],[55.4881292],3.52443113908902e-08,0.0,3.52443113908902e-08
[2.25 3.25],[1.737781],[144.9280161],1.265961284115204e-09,0.0,1.265961284115204e-09
[-4.25 -1.25],[3.812042],[81.92763502],2.006642198093802e-07,0.0,2.006642198093802e-07
[-2.25 -0.75],[2.6040795],[62.49559198],5.967631290665459e-09,0.0,5.967631290665459e-09
[4.25 1.75],[-0.7582624],[151.10988272],2.324341611938482e-08,0.0,2.324341611938482e-08
[ 3.52653933 -3.57401514],[-3.6337035],[48.80313492],0.0005026524987310911,0.0,0.0005026524987310911
[ 3.76965022 -3.7296195 ],[-3.9198966],[51.85520935],0.0013439420483409934,0.0,0.0013439420483409934
[ 3.98927307 -3.85658622],[-4.1696777],[67.67716217],0.00302909965344169,0.0,0.00302909965344169
[ 4.20177794 -3.93875289],[-4.3851614],[61.17910767],0.0058550869528526716,0.0,0.0058550869528526716
[ 4.40635872 -4.03172684],[-4.6015425],[50.34433746],0.010859659832012036,0.0,0.010859659832012036
[ 4.60125113 -4.12831497],[-4.8128405],[67.01808929],0.01897375183392564,0.0,0.01897375183392564
[ 4.78058004 -4.20591164],[-5.],[68.90936279],0.029940896657791653,0.0,0.029940896657791653
