x,z,p,acqf,penalty,pacqf
[1.75 0.75],[-1.7053792],[44.16009295],2.5469164084884233e-11,0.0,2.5469164084884233e-11
[1.25 1.25],[-2.404323],[64.85668238],1.3482813199135512e-11,0.0,1.3482813199135512e-11
[ 0.25 -4.25],[0.04456079],[44.05304548],1.4281926846299842e-09,0.0,1.4281926846299842e-09
[-0.75 -2.25],[-1.945138],[41.21467136],1.8320147694174124e-11,0.0,1.8320147694174124e-11
[-4.75  2.75],[-8.1285],[48.23687013],0.000823849684003544,0.0,0.000823849684003544
[ 4.75 -2.75],[2.7841895],[61.77985015],6.676605719221171e-07,0.0,6.676605719221171e-07
[-0.25  4.25],[-5.388871],[104.91963133],3.4844697419602657e-08,0.0,3.4844697419602657e-08
[-1.75 -4.75],[-1.2716873],[116.90327225],5.794308090806346e-11,0.0,5.794308090806346e-11
[-3.25  4.75],[-8.103006],[78.5567906],0.0007650675980422728,0.0,0.0007650675980422728
[-2.75 -3.25],[-2.9654806],[99.33922711],1.8110217627173616e-11,0.0,1.8110217627173616e-11
[-1.25 -1.75],[-2.644082],[57.96199665],1.393099522392219e-11,0.0,1.393099522392219e-11
[ 3.25 -3.75],[2.1668854],[62.19307391],9.65583640338705e-08,0.0,9.65583640338705e-08
[-3.75  3.75],[-7.914234],[65.34158783],0.0004353907651469787,0.0,0.0004353907651469787
[0.75 2.25],[-3.3991723],[73.91928136],3.77786038245714e-11,0.0,3.77786038245714e-11
[3.75 0.25],[0.20267975],[67.97802701],2.0669897480268815e-09,0.0,2.0669897480268815e-09
[ 2.75 -0.25],[-0.30749148],[55.4881292],6.03319002282617e-10,0.0,6.03319002282617e-10
[2.25 3.25],[-2.781868],[144.9280161],1.5118156417460914e-11,0.0,1.5118156417460914e-11
[-4.25 -1.25],[-5.3582177],[81.92763502],3.077498972211674e-08,0.0,3.077498972211674e-08
[-2.25 -0.75],[-4.04197],[62.49559198],2.1867938665409982e-10,0.0,2.1867938665409982e-10
[4.25 1.75],[-0.28199852],[151.10988272],6.42979730748575e-10,0.0,6.42979730748575e-10
[ 3.52653933 -3.57401514],[2.2856474],[48.80313492],1.3052639053183513e-07,0.0,1.3052639053183513e-07
[ 3.76965022 -3.7296195 ],[2.5737019],[51.85520935],3.0980227974295265e-07,0.0,3.0980227974295265e-07
[ 3.98927307 -3.85658622],[2.825875],[67.67716217],7.884182894473979e-07,0.0,7.884182894473979e-07
[ 4.20177794 -3.93875289],[3.0457973],[61.17910767],2.041664673214703e-06,0.0,2.041664673214703e-06
[ 4.40635872 -4.03172684],[3.265728],[50.34433746],5.890024230452684e-06,0.0,5.890024230452684e-06
[ 4.60125113 -4.12831497],[3.479988],[67.01808929],1.7726679604718742e-05,0.0,1.7726679604718742e-05
[ 4.78058004 -4.20591164],[3.6704636],[68.90936279],4.834260852937019e-05,0.0,4.834260852937019e-05
[ 4.95268965 -4.27840996],[3.8521028],[59.30292511],0.00012482175792646663,-0.9937763,-0.9937763214111328
[ 4.99999428 -4.25074577],[3.8738618],[69.7618103],0.00013960855114000895,-1.1691666,-1.1691665649414062
[ 4.99986935 -4.20005512],[3.843762],[67.55246735],0.0001195642523977207,-0.9265423,-0.9265422821044922
[ 4.999928   -4.15768242],[3.8187323],[54.07143784],0.00010504316086786985,-0.72478294,-0.7247829437255859
[ 4.99981213 -4.11953068],[3.7960603],[61.41456985],9.33780869401263e-05,-0.54203033,-0.5420303344726562
[ 4.99996281 -4.08257675],[3.774312],[53.30281067],8.337283431370101e-05,-0.36672115,-0.36672115325927734
[ 4.99997139 -4.05220795],[3.7563465],[67.38097382],7.590357421716375e-05,-0.22190571,-0.22190570831298828
[ 4.99995184 -4.02979565],[3.7430668],[54.71339417],7.080621975028412e-05,-0.114860535,-0.11486053466796875
[ 4.99998474 -4.00564051],[3.7287984],[68.74768829],6.570327425130904e-05,0.0,6.570327425130904e-05
