x,z,p,acqf,penalty,pacqf
[1.75 0.75],[-2.5700731],[44.16009295],2.4201977414557946e-13,0.0,2.4201977414557946e-13
[1.25 1.25],[-3.2662168],[64.85668238],9.447566211724079e-14,0.0,9.447566211724079e-14
[ 0.25 -4.25],[-0.93977726],[44.05304548],2.705160509139662e-11,0.0,2.705160509139662e-11
[-0.75 -2.25],[-2.9041767],[41.21467136],1.3013143011464525e-13,0.0,1.3013143011464525e-13
[-4.75  2.75],[-9.045439],[48.23687013],0.0003507802663624085,0.0,0.0003507802663624085
[ 4.75 -2.75],[1.8928454],[61.77985015],2.987904816076698e-11,0.0,2.987904816076698e-11
[-0.25  4.25],[-6.212816],[104.91963133],1.618229683029015e-09,0.0,1.618229683029015e-09
[-1.75 -4.75],[-2.2940729],[116.90327225],4.831563316238175e-13,0.0,4.831563316238175e-13
[-3.25  4.75],[-8.959399],[78.5567906],0.0002611725672500571,0.0,0.0002611725672500571
[-2.75 -3.25],[-3.9724162],[99.33922711],1.7581844410688712e-13,0.0,1.7581844410688712e-13
[-1.25 -1.75],[-3.6003206],[57.96199665],1.0277753246873706e-13,0.0,1.0277753246873706e-13
[ 3.25 -3.75],[1.2346936],[62.19307391],5.3116794578634614e-11,0.0,5.3116794578634614e-11
[-3.75  3.75],[-8.797375],[65.34158783],0.00014707947076509479,0.0,0.00014707947076509479
[0.75 2.25],[-4.2484164],[73.91928136],3.46083685121616e-13,0.0,3.46083685121616e-13
[3.75 0.25],[-0.6436659],[67.97802701],5.4351244583674776e-11,0.0,5.4351244583674776e-11
[ 2.75 -0.25],[-1.1777856],[55.4881292],1.4121053075191857e-11,0.0,1.4121053075191857e-11
[2.25 3.25],[-3.590265],[144.9280161],1.0194856792678228e-13,0.0,1.0194856792678228e-13
[-4.25 -1.25],[-6.346904],[81.92763502],3.105101993310631e-09,0.0,3.105101993310631e-09
[-2.25 -0.75],[-4.992608],[62.49559198],5.238416367048153e-12,0.0,5.238416367048153e-12
[4.25 1.75],[-1.0917457],[151.10988272],1.8001787367956374e-11,0.0,1.8001787367956374e-11
[ 3.52653933 -3.57401514],[1.3608215],[48.80313492],4.260110939808779e-11,0.0,4.260110939808779e-11
[ 4.04343462 -3.04814672],[1.4839109],[47.50691223],3.513930339275828e-11,0.0,3.513930339275828e-11
[ 2.97301388 -4.13714981],[1.2290094],[65.92992401],5.365915117739664e-11,0.0,5.365915117739664e-11
[ 4.21736193 -3.88090348],[2.1029918],[67.21886444],4.7107986833740614e-11,0.0,4.7107986833740614e-11
[ 4.1049614  -4.00786018],[2.083437],[68.47032928],4.420419142885733e-11,0.0,4.420419142885733e-11
[ 4.06523657 -4.05272961],[2.0765262],[63.74932861],4.3282352022665426e-11,0.0,4.3282352022665426e-11
[ 4.75061464 -4.13091183],[2.6833854],[53.06599426],2.645446929438869e-09,0.0,2.645446929438869e-09
[ 4.5626359  -4.35923958],[2.659839],[71.04878235],2.0925393633100384e-09,0.0,2.0925393633100384e-09
[ 4.93603849 -3.90568733],[2.706612],[56.02800369],3.3465267044826375e-09,0.0,3.3465267044826375e-09
[ 4.99985266 -4.15185976],[2.8997889],[62.32897568],2.654314344954586e-08,-0.6636429,-0.6636428833007812
[ 4.89016533 -4.29343557],[2.8908234],[52.82015991],2.4032965871518644e-08,-0.5901098,-0.5901098251342773
[ 4.77808237 -4.43810368],[2.881662],[52.23351669],2.1722635040463784e-08,-0.5149698,-0.5149698257446289
[ 4.99997854 -4.11895418],[2.8810666],[70.50072479],2.1580199105838248e-08,-0.510087,-0.5100870132446289
[ 4.82989693 -4.34315348],[2.8698368],[68.51931],1.9068665198350436e-08,-0.41798592,-0.4179859161376953
[ 4.76514196 -4.42851257],[2.8655615],[60.97668839],1.819337225338005e-08,-0.3829193,-0.3829193115234375
[ 4.99998093 -4.09981537],[2.870119],[66.44358063],1.913002825362277e-08,-0.42029858,-0.42029857635498047
[ 4.93018818 -4.19345856],[2.866451],[51.42025375],1.837346149917008e-08,-0.39021492,-0.3902149200439453
[ 4.89938688 -4.23478651],[2.8648329],[60.01335526],1.8045981966206862e-08,-0.37693977,-0.3769397735595703
[ 4.99994802 -4.06444263],[2.8498547],[50.30241013],1.531368276369639e-08,-0.25409698,-0.25409698486328125
[ 4.93531466 -4.15299797],[2.8475075],[70.64834595],1.4929727514292473e-08,-0.2348423,-0.23484230041503906
[ 4.93718529 -4.15043545],[2.8475757],[70.65821075],1.494032992339324e-08,-0.23540497,-0.23540496826171875
[ 4.99167871 -4.03090811],[2.8238869],[51.2511673],1.1543845577577113e-08,-0.0411129,-0.04111289978027344
[ 4.90145111 -4.15663862],[2.8218164],[62.11941147],1.1285975987209898e-08,-0.024132729,-0.024132728576660156
[ 4.84513044 -4.23512125],[2.8205245],[67.54915619],1.1128224696209601e-08,-0.013532639,-0.013532638549804688
[ 4.9882822  -4.01033211],[2.8093295],[65.44799805],9.862142152169821e-09,0.0,9.862142152169821e-09
[ 4.81951427 -4.2493577 ],[2.8076596],[59.11772537],9.685110723730625e-09,0.0,9.685110723730625e-09
[ 4.89657402 -4.14021778],[2.8084219],[62.78622818],9.76615633877684e-09,0.0,9.76615633877684e-09
[ 4.9874897  -4.00149059],[2.8036208],[49.98696136],9.2734820899687e-09,0.0,9.2734820899687e-09
[ 4.85356855 -4.19347858],[2.8036208],[69.3398819],9.273652971036303e-09,0.0,9.273652971036303e-09
[ 4.95914555 -4.04212475],[2.8036208],[68.64978027],9.2734820899687e-09,0.0,9.2734820899687e-09
