x,z,p,acqf,penalty,pacqf
[1.75 0.75],[1.3766189],[44.16009295],6.226023613874592e-11,0.0,6.226023613874592e-11
[1.25 1.25],[2.0771508],[64.85668238],4.1059900488841026e-11,0.0,4.1059900488841026e-11
[ 0.25 -4.25],[-0.4499389],[44.05304548],2.3075376827820815e-09,0.0,2.3075376827820815e-09
[-0.75 -2.25],[1.5554569],[41.21467136],5.165303404487023e-11,0.0,5.165303404487023e-11
[-4.75  2.75],[7.7640457],[48.23687013],0.0007699034839742811,0.0,0.0007699034839742811
[ 4.75 -2.75],[-3.1287403],[61.77985015],4.055722750864687e-06,0.0,4.055722750864687e-06
[-0.25  4.25],[5.0852447],[104.91963133],6.919915968089459e-08,0.0,6.919915968089459e-08
[-1.75 -4.75],[0.84136117],[116.90327225],1.4093644124477457e-10,0.0,1.4093644124477457e-10
[-3.25  4.75],[7.777609],[78.5567906],0.0007992471095877741,0.0,0.0007992471095877741
[-2.75 -3.25],[2.5445914],[99.33922711],5.23951245153886e-11,0.0,5.23951245153886e-11
[-1.25 -1.75],[2.2559888],[57.96199665],4.277928035720833e-11,0.0,4.277928035720833e-11
[ 3.25 -3.75],[-2.537972],[62.19307391],4.4393268180992953e-07,0.0,4.4393268180992953e-07
[-3.75  3.75],[7.571644],[65.34158783],0.0004466142095763493,0.0,0.0004466142095763493
[0.75 2.25],[3.079849],[73.91928136],1.1784827645132895e-10,0.0,1.1784827645132895e-10
[3.75 0.25],[-0.5190129],[67.97802701],2.7049368286972142e-09,0.0,2.7049368286972142e-09
[ 2.75 -0.25],[-0.02444547],[55.4881292],8.699624660848727e-10,0.0,8.699624660848727e-10
[2.25 3.25],[2.4890807],[144.9280161],4.9734217687100675e-11,0.0,4.9734217687100675e-11
[-4.25 -1.25],[4.948354],[81.92763502],4.117412340859034e-08,0.0,4.117412340859034e-08
[-2.25 -0.75],[3.6570535],[62.49559198],4.889238774727554e-10,0.0,4.889238774727554e-10
[4.25 1.75],[-0.01088238],[151.10988272],8.436142750590805e-10,0.0,8.436142750590805e-10
[ 3.52653933 -3.57401514],[-2.6519468],[48.80313492],6.543730543294222e-07,0.0,6.543730543294222e-07
[ 3.76965022 -3.7296195 ],[-2.939678],[51.85520935],1.8953463901664267e-06,0.0,1.8953463901664267e-06
[ 3.98927307 -3.85658622],[-3.191389],[67.67716217],5.267606138525785e-06,0.0,5.267606138525785e-06
[ 4.20177794 -3.93875289],[-3.4103546],[61.17910767],1.3527259582107523e-05,0.0,1.3527259582107523e-05
[ 4.40635872 -4.03172684],[-3.6295376],[50.34433746],3.5789733053760894e-05,0.0,3.5789733053760894e-05
[ 4.60125113 -4.12831497],[-3.8431864],[67.01808929],9.282983762013185e-05,0.0,9.282983762013185e-05
[ 4.78058004 -4.20591164],[-4.0329576],[68.90936279],0.00021331560946284212,0.0,0.00021331560946284212
[ 4.95268965 -4.27840996],[-4.213896],[59.30292511],0.0004592771767176225,-0.6424618,-0.6424617767333984
[ 4.99999428 -4.25074577],[-4.2348666],[69.7618103],0.0005008765675137159,-0.80954075,-0.8095407485961914
[ 4.99986935 -4.20005512],[-4.2041335],[67.55246735],0.00044104119514766515,-0.5646801,-0.5646800994873047
[ 4.999928   -4.15768242],[-4.178573],[54.07143784],0.0003964295925505579,-0.3610325,-0.36103248596191406
[ 4.99981213 -4.11953068],[-4.155424],[61.41456985],0.0003597204159113859,-0.17659664,-0.17659664154052734
[ 4.99996281 -4.08257675],[-4.133212],[53.30281067],0.00032754352700141404,0.0,0.00032754352700141404
