x,z,p,acqf,penalty,pacqf
[1.75 0.75],[-2.9556367],[44.16009295],2.517475718262587e-12,0.0,2.517475718262587e-12
[1.25 1.25],[-3.6499968],[64.85668238],1.7884882588946982e-13,0.0,1.7884882588946982e-13
[ 0.25 -4.25],[-1.3941396],[44.05304548],1.9899036875226127e-09,0.0,1.9899036875226127e-09
[-0.75 -2.25],[-3.3435645],[41.21467136],4.59359259293571e-13,0.0,4.59359259293571e-13
[-4.75  2.75],[-9.45915],[48.23687013],0.0010364512533348744,0.0,0.0010364512533348744
[ 4.75 -2.75],[1.4908766],[61.77985015],2.592886210625803e-10,0.0,2.592886210625803e-10
[-0.25  4.25],[-6.574134],[104.91963133],1.212293694371732e-08,0.0,1.212293694371732e-08
[-1.75 -4.75],[-2.7698197],[116.90327225],6.2139834030036876e-12,0.0,6.2139834030036876e-12
[-3.25  4.75],[-9.338534],[78.5567906],0.0006547634738514653,0.0,0.0006547634738514653
[-2.75 -3.25],[-4.4388924],[99.33922711],2.525550803590708e-13,0.0,2.525550803590708e-13
[-1.25 -1.75],[-4.037925],[57.96199665],1.234656084394228e-13,0.0,1.234656084394228e-13
[ 3.25 -3.75],[0.80955654],[62.19307391],5.40403817558536e-08,0.0,5.40403817558536e-08
[-3.75  3.75],[-9.191838],[65.34158783],0.00037219471870927987,0.0,0.00037219471870927987
[0.75 2.25],[-4.624709],[73.91928136],4.893613139258092e-13,0.0,4.893613139258092e-13
[3.75 0.25],[-1.0192523],[67.97802701],6.774554351296088e-09,0.0,6.774554351296088e-09
[ 2.75 -0.25],[-1.5669163],[55.4881292],1.0963336334605642e-09,0.0,1.0963336334605642e-09
[2.25 3.25],[-3.9433894],[144.9280161],1.2269947157091706e-13,0.0,1.2269947157091706e-13
[-4.25 -1.25],[-6.8023252],[81.92763502],3.5119763321670595e-08,0.0,3.5119763321670595e-08
[-2.25 -0.75],[-5.4266453],[62.49559198],2.945161768441341e-11,0.0,2.945161768441341e-11
[4.25 1.75],[-1.4463007],[151.10988272],1.6663347034918634e-09,0.0,1.6663347034918634e-09
[ 3.52653933 -3.57401514],[0.9398601],[48.80313492],2.9851223272633716e-08,0.0,2.9851223272633716e-08
[ 4.04343462 -3.04814672],[1.073001],[47.50691223],1.339598721659083e-08,0.0,1.339598721659083e-08
[ 2.97301388 -4.13714981],[0.7972841],[65.92992401],5.663719372454571e-08,0.0,5.663719372454571e-08
[ 4.21736193 -3.88090348],[1.6839459],[67.21886444],2.2650084483840352e-11,0.0,2.2650084483840352e-11
[ 4.1049614  -4.00786018],[1.6620617],[68.47032928],3.0086887625404076e-11,0.0,3.0086887625404076e-11
[ 4.06523657 -4.05272961],[1.6543274],[63.74932861],3.325780119827866e-11,0.0,3.325780119827866e-11
[ 4.75061464 -4.13091183],[2.2656684],[53.06599426],5.589753332176601e-13,0.0,5.589753332176601e-13
[ 4.5626359  -4.35923958],[2.2380433],[71.04878235],4.770123490423803e-13,0.0,4.770123490423803e-13
[ 4.93603849 -3.90568733],[2.2929182],[56.02800369],6.818215883615314e-13,0.0,6.818215883615314e-13
[ 4.99985266 -4.15185976],[2.4837873],[62.32897568],7.753284152816325e-12,-0.9189701,-0.9189701080322266
[ 4.89016533 -4.29343557],[2.4723465],[52.82015991],6.420049705162434e-12,-0.82424164,-0.8242416381835938
[ 4.77808237 -4.43810368],[2.4606562],[52.23351669],5.3187406893533745e-12,-0.7274437,-0.7274436950683594
