x,z,p,acqf,penalty,pacqf
[1.75 0.75],[0.8902068],[44.16009295],2.497390050372741e-10,0.0,2.497390050372741e-10
[1.25 1.25],[1.5916867],[64.85668238],1.8616596383061594e-10,0.0,1.8616596383061594e-10
[ 0.25 -4.25],[-0.9862991],[44.05304548],1.0639909909865946e-08,0.0,1.0639909909865946e-08
[-0.75 -2.25],[1.0291142],[41.21467136],2.208410427721443e-10,0.0,2.208410427721443e-10
[-4.75  2.75],[7.2534075],[48.23687013],0.0012453177748850445,0.0,0.0012453177748850445
[ 4.75 -2.75],[-3.6248999],[61.77985015],0.0001231215317202099,0.0,0.0001231215317202099
[-0.25  4.25],[4.6148067],[104.91963133],2.338664568493449e-07,0.0,2.338664568493449e-07
[-1.75 -4.75],[0.2884879],[116.90327225],5.790660597907584e-10,0.0,5.790660597907584e-10
[-3.25  4.75],[7.292554],[78.5567906],0.0013784720743903354,0.0,0.0013784720743903354
[-2.75 -3.25],[1.997675],[99.33922711],2.3419756973794113e-10,0.0,2.3419756973794113e-10
[-1.25 -1.75],[1.7305944],[57.96199665],1.9462533776423097e-10,0.0,1.9462533776423097e-10
[ 3.25 -3.75],[-3.051593],[62.19307391],1.1320411186840993e-05,0.0,1.1320411186840993e-05
[-3.75  3.75],[7.0753546],[65.34158783],0.0007746675801530193,0.0,0.0007746675801530193
[0.75 2.25],[2.5993934],[73.91928136],5.649434674455639e-10,0.0,5.649434674455639e-10
[3.75 0.25],[-0.99703354],[67.97802701],1.0953813754706404e-08,0.0,1.0953813754706404e-08
[ 2.75 -0.25],[-0.5127533],[55.4881292],3.1669499529257383e-09,0.0,3.1669499529257383e-09
[2.25 3.25],[2.0260863],[144.9280161],2.406737799332743e-10,0.0,2.406737799332743e-10
[-4.25 -1.25],[4.408342],[81.92763502],1.1296651075511928e-07,0.0,1.1296651075511928e-07
[-2.25 -0.75],[3.1335545],[62.49559198],1.963779068101509e-09,0.0,1.963779068101509e-09
[4.25 1.75],[-0.47360706],[151.10988272],2.882109723650558e-09,0.0,2.882109723650558e-09
[ 3.52653933 -3.57401514],[-3.162417],[48.80313492],1.7897103711756466e-05,0.0,1.7897103711756466e-05
[ 4.04343462 -3.04814672],[-3.2489562],[47.50691223],2.5658323836035164e-05,0.0,2.5658323836035164e-05
[ 2.97301388 -4.13714981],[-3.0697448],[65.92992401],1.219814475383586e-05,0.0,1.219814475383586e-05
[ 4.21736193 -3.88090348],[-3.8964715],[67.21886444],0.00037126941478505377,0.0,0.00037126941478505377
[ 4.1049614  -4.00786018],[-3.885373],[68.47032928],0.0003552378283706727,0.0,0.0003552378283706727
[ 4.06523657 -4.05272961],[-3.881451],[63.74932861],0.0003497233392182905,0.0,0.0003497233392182905
[ 4.75061464 -4.13091183],[-4.47113],[53.06599426],0.003104810192864873,0.0,0.003104810192864873
[ 4.5626359  -4.35923958],[-4.4623713],[71.04878235],0.0030144055408348595,0.0,0.0030144055408348595
[ 4.93603849 -3.90568733],[-4.479769],[56.02800369],0.0031962718262888356,0.0,0.0031962718262888356
[ 4.99985266 -4.15185976],[-4.6809835],[62.32897568],0.006119495997238069,0.0,0.006119495997238069
[ 4.89016533 -4.29343557],[-4.6809835],[52.82015991],0.006119495997238069,0.0,0.006119495997238069
[ 4.77808237 -4.43810368],[-4.6809835],[52.23351669],0.006119495997238069,0.0,0.006119495997238069
