x,z,p,acqf,penalty,pacqf
[-4.75  1.25],[-5.3334084],[325.38699143],8.740624683089403e-20,0.0,8.740624683089403e-20
[4.75 4.75],[4.7236223],[332.49664656],8.741893637448354e-20,-5.453992,-5.453991889953613
[1.75 2.75],[1.3370268],[329.30042999],8.695682958206486e-20,0.0,8.695682958206486e-20
[-2.25 -2.25],[-3.7278826],[325.74437559],8.711375564820161e-20,0.0,8.711375564820161e-20
[ 2.75 -0.25],[1.602472],[313.23475333],8.696679893554592e-20,0.0,8.696679893554592e-20
[-3.25  3.75],[-3.2868931],[349.75466596],8.703168520234488e-20,0.0,8.703168520234488e-20
[-4.25  2.25],[-4.6119905],[312.95042897],8.729277639413519e-20,0.0,8.729277639413519e-20
[4.25 3.25],[3.8844652],[313.14913803],8.721840846968572e-20,0.0,8.721840846968572e-20
[3.25 0.25],[2.206151],[320.26802123],8.704881095060713e-20,0.0,8.704881095060713e-20
[2.25 1.75],[1.5874885],[321.55382681],8.695682958206486e-20,0.0,8.695682958206486e-20
[-1.75  0.75],[-2.5355084],[318.55181062],8.699067792940369e-20,0.0,8.699067792940369e-20
[ 1.25 -4.25],[-0.79726034],[327.57433945],8.690464037294963e-20,0.0,8.690464037294963e-20
[ 0.75 -1.25],[-0.57676554],[330.88590491],8.690997124888066e-20,0.0,8.690997124888066e-20
[ 3.75 -2.75],[1.9856563],[328.16751422],8.700779562999356e-20,0.0,8.700779562999356e-20
[-1.25 -1.75],[-2.6382637],[350.06194007],8.697073517926904e-20,0.0,8.697073517926904e-20
[-2.75 -3.25],[-4.449301],[331.43551697],8.723109478255316e-20,0.0,8.723109478255316e-20
[-0.75 -4.75],[-2.858759],[315.41062057],8.698070600347167e-20,0.0,8.698070600347167e-20
[-3.75 -0.75],[-4.832485],[331.23737409],8.733447695340949e-20,0.0,8.733447695340949e-20
[ 0.25 -3.75],[-1.6514008],[340.6501053],8.68841632140077e-20,0.0,8.68841632140077e-20
[-0.25  4.25],[-0.25351518],[331.3411522],8.685317960250292e-20,0.0,8.685317960250292e-20
[4.9949913  0.60721171],[3.986188],[334.52453613],8.722840674710094e-20,0.0,8.722840674710094e-20
[4.9618659  0.88870084],[4.0202785],[320.8609314],8.724896223100104e-20,0.0,8.724896223100104e-20
[4.77898645 2.44274521],[4.2084856],[348.00213623],8.728008211401245e-20,-0.44748306,-0.4474830627441406
[-4.30898809 -0.51573557],[-5.32059],[336.55023193],8.737973944032347e-20,0.0,8.737973944032347e-20
[-4.52933407  1.05691385],[-5.1644154],[324.30932617],8.734914194479099e-20,0.0,8.734914194479099e-20
[-4.00540733 -2.68244624],[-5.535759],[318.76031494],8.745746627204022e-20,0.0,8.745746627204022e-20
[4.94571161 1.15537417],[4.067374],[317.4133606],8.726952238336357e-20,0.0,8.726952238336357e-20
[4.91200924 1.30693412],[4.0703087],[317.34686279],8.726952238336357e-20,0.0,8.726952238336357e-20
[4.84990311 1.58622551],[4.075716],[320.75488281],8.728008211401245e-20,0.0,8.728008211401245e-20
[4.97886086 1.23265195],[4.1177883],[317.26306152],8.723896168282679e-20,0.0,8.723896168282679e-20
[4.87960243 1.65808499],[4.121502],[323.78146362],8.722840674710094e-20,0.0,8.722840674710094e-20
[4.87998343 1.65645278],[4.1214876],[323.70751953],8.728008211401245e-20,0.0,8.728008211401245e-20
[4.99752903 1.30177474],[4.1522083],[317.51599121],8.726487223766707e-20,0.0,8.726487223766707e-20
[4.98379755 1.35839427],[4.152196],[317.85821533],8.724896223100104e-20,0.0,8.724896223100104e-20
[4.81984711 2.03440547],[4.152042],[347.94442749],8.726952238336357e-20,0.0,8.726952238336357e-20
[-3.49701166 -0.73121727],[-4.5821877],[316.73880005],8.727276694269481e-20,0.0,8.727276694269481e-20
[-3.45011616 -0.92561585],[-4.582388],[314.60101318],8.727276694269481e-20,0.0,8.727276694269481e-20
[-3.64920473 -0.10032272],[-4.581539],[333.2381897],8.728277111578301e-20,0.0,8.728277111578301e-20
[-3.78117752 -0.79256654],[-4.872809],[330.32693481],8.73650695652409e-20,0.0,8.73650695652409e-20
[-3.74269724 -0.95138437],[-4.872809],[329.65219116],8.73650695652409e-20,0.0,8.73650695652409e-20
[-3.59251332 -1.5712328 ],[-4.872809],[316.0428772],8.73650695652409e-20,0.0,8.73650695652409e-20
