x,z,p,acqf,penalty,pacqf
[-4.75  1.25],[-6.3793344],[325.38699143],5.259513606683267e-09,0.0,5.259513606683267e-09
[4.75 4.75],[3.6434379],[332.49664656],1.391560819694316e-07,-4.6136236,-4.61362361907959
[1.75 2.75],[0.29069722],[329.30042999],1.6251101094590025e-10,0.0,1.6251101094590025e-10
[-2.25 -2.25],[-4.6689982],[325.74437559],9.181947939527537e-12,0.0,9.181947939527537e-12
[ 2.75 -0.25],[0.6392609],[313.23475333],5.3930553680850124e-11,0.0,5.3930553680850124e-11
[-3.25  3.75],[-4.388366],[349.75466596],3.3988270972107626e-11,0.0,3.3988270972107626e-11
[-4.25  2.25],[-5.680723],[312.95042897],2.494577609258901e-13,0.0,2.494577609258901e-13
[4.25 3.25],[2.8399608],[313.14913803],9.529904674093679e-12,0.0,9.529904674093679e-12
[3.25 0.25],[1.2330062],[320.26802123],9.597276795125927e-12,0.0,9.597276795125927e-12
[2.25 1.75],[0.5698449],[321.55382681],6.716535919438454e-11,0.0,6.716535919438454e-11
[-1.75  0.75],[-3.5509229],[318.55181062],4.5127962091062864e-10,0.0,4.5127962091062864e-10
[ 1.25 -4.25],[-1.6663048],[327.57433945],2.630361215920089e-09,0.0,2.630361215920089e-09
[ 0.75 -1.25],[-1.525989],[330.88590491],2.519252680394484e-09,0.0,2.519252680394484e-09
[ 3.75 -2.75],[1.0926902],[328.16751422],1.3888885844188058e-11,0.0,1.3888885844188058e-11
[-1.25 -1.75],[-3.5863729],[350.06194007],4.154746405310382e-10,0.0,4.154746405310382e-10
[-2.75 -3.25],[-5.3676095],[331.43551697],2.2457150177918131e-13,0.0,2.2457150177918131e-13
[-0.75 -4.75],[-3.7266889],[315.41062057],2.9430236311883143e-10,0.0,2.9430236311883143e-10
[-3.75 -0.75],[-5.821039],[331.23737409],6.847190482937738e-13,0.0,6.847190482937738e-13
[ 0.25 -3.75],[-2.539198],[340.6501053],2.2357277124893484e-09,0.0,2.2357277124893484e-09
[-0.25  4.25],[-1.3502228],[331.3411522],2.3559770521905954e-09,0.0,2.3559770521905954e-09
[4.9949913  0.60721171],[3.014106],[334.52453613],4.626165845586895e-11,0.0,4.626165845586895e-11
[4.9618659  0.88870084],[3.0407546],[320.8609314],6.177104112899755e-11,0.0,6.177104112899755e-11
[4.77898645 2.44274521],[3.187875],[348.00213623],3.619563779556265e-10,-0.15931606,-0.1593160629272461
[-4.30898809 -0.51573557],[-6.3184614],[336.55023193],1.7053407928973335e-09,0.0,1.7053407928973335e-09
[-4.52933407  1.05691385],[-6.2040725],[324.30932617],2.040259733648271e-10,0.0,2.040259733648271e-10
[-4.00540733 -2.68244624],[-6.4760613],[318.76031494],2.993054674776937e-08,0.0,2.993054674776937e-08
[4.94571161 1.15537417],[3.0808892],[317.4133606],9.743115186819323e-11,0.0,9.743115186819323e-11
[4.91200924 1.30693412],[3.0797236],[317.34686279],9.61264393031066e-11,0.0,9.61264393031066e-11
[4.84990311 1.58622551],[3.077575],[320.75488281],9.375648095188545e-11,0.0,9.375648095188545e-11
[4.97886086 1.23265195],[3.129509],[317.26306152],1.7414936490721515e-10,0.0,1.7414936490721515e-10
[4.87960243 1.65808499],[3.121685],[323.78146362],1.583000651671366e-10,0.0,1.583000651671366e-10
[4.87998343 1.65645278],[3.1217153],[323.70751953],1.5839174811939906e-10,0.0,1.5839174811939906e-10
[4.99752903 1.30177474],[3.162259],[317.51599121],2.6148942031526753e-10,0.0,2.6148942031526753e-10
[4.98379755 1.35839427],[3.160708],[317.85821533],2.564126366775838e-10,0.0,2.564126366775838e-10
[4.81984711 2.03440547],[3.142185],[347.94442749],2.0354698760669144e-10,0.0,2.0354698760669144e-10
[-3.49701166 -0.73121727],[-5.5697374],[316.73880005],1.7809831181752203e-13,0.0,1.7809831181752203e-13
[-3.45011616 -0.92561585],[-5.5646567],[314.60101318],1.7694538105431469e-13,0.0,1.7694538105431469e-13
