x,z,p,acqf,penalty,pacqf
[-4.75  1.25],[-5.564616],[325.38699143],2.333614098674647e-30,0.0,2.333614098674647e-30
[4.75 4.75],[4.3078322],[332.49664656],2.92224123692555e-31,-2.7586937,-2.7586936950683594
[1.75 2.75],[1.0746672],[329.30042999],9.161631606882897e-40,0.0,9.161631606882897e-40
[-2.25 -2.25],[-3.5375547],[325.74437559],4.430774398837009e-36,0.0,4.430774398837009e-36
[ 2.75 -0.25],[1.6788622],[313.23475333],1.188063952488602e-38,0.0,1.188063952488602e-38
[-3.25  3.75],[-3.754318],[349.75466596],1.6694564688948493e-35,0.0,1.6694564688948493e-35
[-4.25  2.25],[-4.93966],[312.95042897],3.6744805114860825e-32,0.0,3.6744805114860825e-32
[4.25 3.25],[3.6183038],[313.14913803],2.018265477814904e-33,0.0,2.018265477814904e-33
[3.25 0.25],[2.2392468],[320.26802123],2.3659519104559547e-37,0.0,2.3659519104559547e-37
[2.25 1.75],[1.4413365],[321.55382681],3.967841339619443e-39,0.0,3.967841339619443e-39
[-1.75  0.75],[-2.654311],[318.55181062],3.2713703019092303e-38,0.0,3.2713703019092303e-38
[ 1.25 -4.25],[-0.32515156],[327.57433945],6.516898215551533e-41,0.0,6.516898215551533e-41
[ 0.75 -1.25],[-0.43353343],[330.88590491],6.554017946207116e-41,0.0,6.554017946207116e-41
[ 3.75 -2.75],[2.3476286],[328.16751422],4.4674148774469175e-37,0.0,4.4674148774469175e-37
[-1.25 -1.75],[-2.481357],[350.06194007],1.4120174136885411e-38,0.0,1.4120174136885411e-38
[-2.75 -3.25],[-4.1625113],[331.43551697],2.2180163235138204e-34,0.0,2.2180163235138204e-34
[-0.75 -4.75],[-2.372975],[315.41062057],8.545755286269428e-39,0.0,8.545755286269428e-39
[-3.75 -0.75],[-4.8312774],[331.23737409],1.7898616648983525e-32,0.0,1.7898616648983525e-32
[ 0.25 -3.75],[-1.2522056],[340.6501053],1.78785959589036e-40,0.0,1.78785959589036e-40
[-0.25  4.25],[-0.71486896],[331.3411522],7.641320763005787e-41,0.0,7.641320763005787e-41
[4.9949913  0.60721171],[4.015757],[334.52453613],3.5016853634526996e-32,0.0,3.5016853634526996e-32
[4.99716187 0.62609059],[4.0203476],[333.4387207],3.6196521823513256e-32,0.0,3.6196521823513256e-32
[-4.47222948 -0.54133832],[-5.5205126],[338.94128418],1.743502586101205e-30,0.0,1.743502586101205e-30
[4.99827147 0.77845323],[4.0411243],[325.36077881],4.2079711095068364e-32,-0.11394501,-0.11394500732421875
[4.99350452 0.74779415],[4.0324383],[326.98907471],3.95171267957106e-32,-0.02781868,-0.027818679809570312
[4.98827934 0.70546573],[4.0217905],[329.26519775],3.6601495224035214e-32,0.0,3.6601495224035214e-32
[-4.15118933 -0.48844135],[-5.195329],[333.8182373],2.0140109691685674e-31,0.0,2.0140109691685674e-31
[4.99663687 0.71451783],[4.0312467],[328.74246216],3.916870216525868e-32,-0.016002655,-0.016002655029296875
[4.99639606 0.67161363],[4.0254674],[331.0038147],3.757752617636757e-32,0.0,3.757752617636757e-32
[-4.01911068 -0.46069944],[-5.0607734],[332.97702026],8.226308560249483e-32,0.0,8.226308560249483e-32
[4.987813   0.68497163],[4.018681],[330.34753418],3.5767175321706696e-32,0.0,3.5767175321706696e-32
[4.99478006 0.66147506],[4.0225554],[331.54629517],3.677175479609624e-32,0.0,3.677175479609624e-32
[-3.91723323 -0.45772329],[-4.9593654],[332.88052368],4.188628084385888e-32,0.0,4.188628084385888e-32
[4.99738598 0.68351936],[4.0279865],[330.37332153],3.825405746830604e-32,0.0,3.825405746830604e-32
[-3.93056226 -0.47469175],[-4.9747744],[332.63516235],4.641774278989075e-32,0.0,4.641774278989075e-32
[4.99432421 0.69124973],[4.0259485],[329.98312378],3.769035287271414e-32,0.0,3.769035287271414e-32
[-3.95401835 -0.48991868],[-5.],[332.41964722],5.491106704327395e-32,0.0,5.491106704327395e-32
