x,z,p,acqf,penalty,pacqf
[-4.75  1.25],[-5.4523683],[325.38699143],6.615341695422078e-09,0.0,6.615341695422078e-09
[4.75 4.75],[4.6223946],[332.49664656],7.596370831412748e-07,-5.8631372,-5.863137245178223
[1.75 2.75],[1.2159784],[329.30042999],6.1346629595231e-05,0.0,6.1346629595231e-05
[-2.25 -2.25],[-3.9124446],[325.74437559],1.5526435467217147e-10,0.0,1.5526435467217147e-10
[ 2.75 -0.25],[1.4297527],[313.23475333],6.154027402681645e-05,0.0,6.154027402681645e-05
[-3.25  3.75],[-3.3721023],[349.75466596],1.514052583854805e-10,0.0,1.514052583854805e-10
[-4.25  2.25],[-4.717051],[312.95042897],4.881282506975468e-12,0.0,4.881282506975468e-12
[4.25 3.25],[3.761391],[313.14913803],6.250547378251731e-10,0.0,6.250547378251731e-10
[3.25 0.25],[2.039384],[320.26802123],8.041870392201208e-05,0.0,8.041870392201208e-05
[2.25 1.75],[1.4485517],[321.55382681],6.156592149074922e-05,0.0,6.156592149074922e-05
[-1.75  0.75],[-2.6743827],[318.55181062],1.3053439633576255e-10,0.0,1.3053439633576255e-10
[ 1.25 -4.25],[-1.0275718],[327.57433945],3.6388879461605124e-08,0.0,3.6388879461605124e-08
[ 0.75 -1.25],[-0.75740063],[330.88590491],1.4797375295585728e-07,0.0,1.4797375295585728e-07
[ 3.75 -2.75],[1.7692128],[328.16751422],6.645870411583943e-05,0.0,6.645870411583943e-05
[-1.25 -1.75],[-2.8188677],[350.06194007],1.168371162627141e-10,0.0,1.168371162627141e-10
[-2.75 -3.25],[-4.647762],[331.43551697],6.540993260258665e-12,0.0,6.540993260258665e-12
[-0.75 -4.75],[-3.089039],[315.41062057],1.1987331360050804e-10,0.0,1.1987331360050804e-10
[-3.75 -0.75],[-4.987222],[331.23737409],5.8061341580560905e-12,0.0,5.8061341580560905e-12
[ 0.25 -3.75],[-1.8697762],[340.6501053],9.64648968771535e-10,0.0,9.64648968771535e-10
[-0.25  4.25],[-0.3427443],[331.3411522],1.3062246646506757e-06,0.0,1.3062246646506757e-06
[4.9949913  0.60721171],[3.8181376],[334.52453613],3.1327462096896707e-10,0.0,3.1327462096896707e-10
[4.9618659  0.88870084],[3.8568347],[320.8609314],2.1668673993857502e-10,0.0,2.1668673993857502e-10
[4.77898645 2.44274521],[4.070471],[348.00213623],1.9362777514215639e-10,-0.521121,-0.5211210250854492
[-4.30898809 -0.51573557],[-5.4693737],[336.55023193],9.323497702207601e-09,0.0,9.323497702207601e-09
[-4.52933407  1.05691385],[-5.2873244],[324.30932617],2.634336472314846e-10,0.0,2.634336472314846e-10
[-4.00540733 -2.68244624],[-5.7201915],[318.76031494],1.0813800789708716e-06,0.0,1.0813800789708716e-06
[4.94571161 1.15537417],[3.9082332],[317.4133606],1.547350005091847e-10,0.0,1.547350005091847e-10
[4.91200924 1.30693412],[3.9137108],[317.34686279],1.5097640154921827e-10,0.0,1.5097640154921827e-10
[4.84990311 1.58622551],[3.923805],[320.75488281],1.450846087449555e-10,0.0,1.450846087449555e-10
[4.97886086 1.23265195],[3.9597435],[317.26306152],1.3400514724841023e-10,0.0,1.3400514724841023e-10
[4.87960243 1.65808499],[3.9706142],[323.78146362],1.3340059535831227e-10,0.0,1.3340059535831227e-10
[4.87998343 1.65645278],[3.9705725],[323.70751953],1.3339598773293162e-10,0.0,1.3339598773293162e-10
[4.99752903 1.30177474],[3.9951878],[317.51599121],1.365102054950729e-10,0.0,1.365102054950729e-10
[4.98379755 1.35839427],[3.9961298],[317.85821533],1.3675987172541347e-10,0.0,1.3675987172541347e-10
[4.81984711 2.03440547],[4.007374],[347.94442749],1.4042115876790878e-10,0.0,1.4042115876790878e-10
[-3.49701166 -0.73121727],[-4.7376356],[316.73880005],4.556554498831057e-12,0.0,4.556554498831057e-12
[-3.45011616 -0.92561585],[-4.741112],[314.60101318],4.507734270961637e-12,0.0,4.507734270961637e-12
[-3.64920473 -0.10032272],[-4.726352],[333.2381897],4.726420198750695e-12,0.0,4.726420198750695e-12
[-3.78117752 -0.79256654],[-5.0280986],[330.32693481],7.738484956913818e-12,0.0,7.738484956913818e-12
[-3.74269724 -0.95138437],[-5.0307765],[329.65219116],7.90677938996672e-12,0.0,7.90677938996672e-12
[-3.59251332 -1.5712328 ],[-5.041228],[316.0428772],8.62964185843296e-12,0.0,8.62964185843296e-12
[-4.22342443 -1.01853502],[-5.512947],[327.45709229],2.2381154703251897e-08,0.0,2.2381154703251897e-08
[-4.22868967 -0.99839061],[-5.51298],[327.81808472],2.239513984958726e-08,0.0,2.239513984958726e-08
[-4.17570162 -1.20112109],[-5.5126543],[324.45559692],2.2250473033375883e-08,0.0,2.2250473033375883e-08
[4.92307091 1.38217258],[3.94333],[317.90390015],1.3726017520154065e-10,0.0,1.3726017520154065e-10
[4.86753798 1.59226072],[3.9423907],[321.04614258],1.3756282455226017e-10,0.0,1.3756282455226017e-10
[4.9861083  1.14369357],[3.9443965],[317.50769043],1.369881201163839e-10,0.0,1.369881201163839e-10
[4.99153519 1.39055765],[4.011704],[318.14147949],1.4225736274437187e-10,0.0,1.4225736274437187e-10
[4.99027538 1.39535952],[4.0116916],[318.18041992],1.42249678370004e-10,0.0,1.42249678370004e-10
[4.65172768 2.68575859],[4.0083847],[332.39175415],1.4083399246508206e-10,0.0,1.4083399246508206e-10
[2.95489383 0.883605  ],[1.9130242],[317.1355896],7.282633897595413e-05,0.0,7.282633897595413e-05
[2.93655491 0.95331365],[1.912797],[316.60028076],7.281236668931985e-05,0.0,7.281236668931985e-05
[3.14239621 0.17088807],[1.9153485],[320.63851929],7.295126985709606e-05,0.0,7.295126985709606e-05
[3.35292125 0.97526181],[2.321311],[322.74874878],9.476596379127906e-05,0.0,9.476596379127906e-05
[3.10844612 1.90474987],[2.3183334],[319.43432617],9.471556369187508e-05,0.0,9.471556369187508e-05
[ 3.83992958 -0.87633073],[2.327243],[318.59146118],9.484135372048432e-05,0.0,9.484135372048432e-05
[3.39586258 0.96094954],[2.3592758],[320.64532471],9.502119922140116e-05,0.0,9.502119922140116e-05
[3.3613081  1.09399879],[2.3592758],[322.53738403],9.502119922140116e-05,0.0,9.502119922140116e-05
[3.56819749 0.29738659],[2.3592758],[318.61096191],9.502119922140116e-05,0.0,9.502119922140116e-05
