x,z,p,acqf,penalty,pacqf
[ 0. -4.],[-4.49290895],106556.40869646284,-849.4076,0.0,-849.4076
[-2.  4.],[-4.18318974],11616.04393571768,-795.45605,0.0,-795.45605
[4. 2.],[1.02129771],478.7238580865485,-0.82092476,0.0,-0.82092476
[-4. -2.],[-7.77669922],19272.197576911833,-72.197395,0.0,-72.197395
[2. 0.],[-1.45700357],10687.955836197076,-35.35554,0.0,-35.35554
[4.99999628 1.94566809],[1.96649488],2877.005620605665,-1.2022028,-62.730312,-62.730312
[3.81976134 1.48291601],[0.70404169],1826.245108169986,-0.11704922,0.0,-0.11704922
[3.93623253 1.47698016],[0.81423971],2140.237610677856,-0.3062892,0.0,-0.3062892
[4.03812225 1.48051174],[0.91307397],2382.361478133963,-0.5322089,0.0,-0.5322089
[4.92430555 1.71503179],[1.82950353],3714.5291578877195,-1.56143,0.0,-1.56143
[3.84619937 1.39204428],[0.70409619],2399.736008870816,-0.11694574,0.0,-0.11694574
[3.86227196 1.39181211],[0.71946675],2442.5455945087806,-0.13714123,0.0,-0.13714123
[4.99973    1.71001674],[1.90053909],3999.347526497696,-1.3890676,0.0,-1.3890676
[3.80364502 1.36414395],[0.65545052],2459.9026894419403,-0.058962345,0.0,-0.058962345
[3.77848961 1.35709543],[0.62932741],2438.828266054034,-0.040786266,0.0,-0.040786266
[3.76943289 1.35534053],[0.62014053],2426.547825374909,-0.027573586,0.0,-0.027573586
[3.71692836 1.34148114],[0.56585385],2379.2341780318898,-0.003880024,0.0,-0.003880024
[4.99990942 1.72190323],[1.90402537],3932.1087725513853,-1.3804226,-2.7375221,-2.7375221
[3.68827658 1.33055538],[0.535292],2375.032938385711,0.006787777,0.0,0.006787777
