x,z,p,acqf,penalty,pacqf
[ 0. -4.],[-3.97882897],106556.40869646284,-571.3723,0.0,-571.3723
[-2.  4.],[-3.73250388],11616.04393571768,-548.0035,0.0,-548.0035
[4. 2.],[1.49947082],478.7238580865485,3.3392115,0.0,3.3392115
[-4. -2.],[-7.28587422],19272.197576911833,-46.227844,0.0,-46.227844
[2. 0.],[-0.96827226],10687.955836197076,-23.024563,0.0,-23.024563
[4.99999628 1.94566809],[2.4471859],2877.005620605665,3.6395779,-61.53345,-61.53345
[3.81976134 1.48291601],[1.18565734],1826.245108169986,3.4617462,0.0,3.4617462
[3.93623253 1.47698016],[1.29614573],2140.237610677856,3.44695,0.0,3.44695
[4.03812225 1.48051174],[1.39516948],2382.361478133963,3.4007678,0.0,3.4007678
[4.92430555 1.71503179],[2.31173999],3714.5291578877195,3.488679,0.0,3.488679
[3.84619937 1.39204428],[1.18643981],2399.736008870816,3.461927,0.0,3.461927
[3.86227196 1.39181211],[1.20184609],2442.5455945087806,3.4631479,0.0,3.4631479
[4.99973    1.71001674],[2.3829722],3999.347526497696,3.5663004,0.0,3.5663004
