x,z,p,acqf,penalty,pacqf
[-1.75 -0.25],[-4.4253144],[83.60942897],1.882595731046161e-18,0.0,1.882595731046161e-18
[-2.75  4.75],[-8.702667],[137.76650702],2.0499957832235356e-38,0.0,2.0499957832235356e-38
[-4.25  3.75],[-9.034294],[113.82651988],6.280010200338671e-35,0.0,6.280010200338671e-35
[-0.75 -4.75],[-0.505867],[90.49013478],7.5938452508782e-15,0.0,7.5938452508782e-15
[4.25 0.75],[-0.95136726],[76.67089473],1.843788276284783e-15,0.0,1.843788276284783e-15
[ 3.25 -3.25],[1.2135875],[69.77999504],8.620191271746097e-15,0.0,8.620191271746097e-15
[ 2.25 -4.25],[1.2311063],[74.53170009],8.365351879018475e-15,0.0,8.365351879018475e-15
[ 2.75 -2.75],[0.506535],[76.6154695],2.8180012814075024e-14,0.0,2.8180012814075024e-14
[ 3.75 -1.25],[0.13111013],[78.61789415],2.5954727616287267e-14,0.0,2.5954727616287267e-14
[0.75 2.25],[-4.469111],[73.98107492],1.5364347456095139e-18,0.0,1.5364347456095139e-18
[-2.25  1.25],[-5.848179],[77.19120683],2.719855679524181e-19,0.0,2.719855679524181e-19
[-3.25  3.25],[-7.978096],[90.28908175],2.3574487185142866e-32,0.0,2.3574487185142866e-32
[-3.75  4.25],[-9.043055],[121.76670643],8.776682478572391e-35,0.0,8.776682478572391e-35
[ 4.75 -1.75],[1.1873093],[74.35479152],9.032963246643159e-15,0.0,9.032963246643159e-15
[ 0.25 -3.75],[-0.523386],[73.14101473],7.254144188091216e-15,0.0,7.254144188091216e-15
[ 1.75 -2.25],[-0.5496642],[86.19470014],6.76403546606987e-15,0.0,6.76403546606987e-15
[1.25 2.75],[-4.4778705],[78.10577038],1.477856174470405e-18,0.0,1.477856174470405e-18
[-4.75 -0.75],[-6.1622877],[116.46395125],1.3749536943405144e-19,0.0,1.3749536943405144e-19
[-0.25  1.75],[-4.8094983],[90.80614708],5.665391228651148e-19,0.0,5.665391228651148e-19
[-1.25  0.25],[-4.4340734],[84.37697827],1.8051662436057775e-18,0.0,1.8051662436057775e-18
[ 3.59941983 -3.84306073],[1.882105],[55.04724884],8.743927149633912e-15,0.0,8.743927149633912e-15
[ 3.53796887 -3.89976144],[1.8797812],[75.96989441],8.72018244389722e-15,0.0,8.72018244389722e-15
[ 3.66178632 -3.78551531],[1.8844633],[86.52049255],8.770671446761978e-15,0.0,8.770671446761978e-15
[ 3.98485351 -4.40215445],[2.5514567],[60.45684433],1.5533926773161052e-15,0.0,1.5533926773161052e-15
[ 3.820436   -4.54829741],[2.541256],[53.2130394],1.7144879366995195e-15,0.0,1.7144879366995195e-15
[ 4.48021078 -3.96185541],[2.58219],[51.7628746],1.131442630042256e-15,0.0,1.131442630042256e-15
[ 4.47285891 -4.80197334],[3.1784227],[85.20198822],8.753814272285939e-20,0.0,8.753814272285939e-20
[ 4.74048996 -4.55598497],[3.1892262],[56.41020966],7.996035032019934e-20,0.0,7.996035032019934e-20
[ 4.4597373  -4.81403399],[3.1778932],[75.34239197],8.803807446866025e-20,0.0,8.803807446866025e-20
[ 4.67437744 -4.99970961],[3.4606838],[66.27895355],9.076725801499098e-19,0.0,9.076725801499098e-19
[ 4.91815758 -4.77543497],[3.470375],[80.96169281],1.1850486452148918e-18,0.0,1.1850486452148918e-18
[ 4.77558374 -4.90660143],[3.4647074],[87.14315796],1.0120627147644226e-18,0.0,1.0120627147644226e-18
[ 0.57460463 -0.49860561],[-2.6241038],[76.18423462],2.0666851975070705e-17,0.0,2.0666851975070705e-17
[ 0.77734429 -0.31531954],[-2.6137304],[71.9418869],1.954425976897295e-17,0.0,1.954425976897295e-17
[ 0.86860025 -0.23281991],[-2.609061],[65.45813751],1.9070770129557087e-17,0.0,1.9070770129557087e-17
[ 0.36415863 -0.22473931],[-2.9670935],[70.57192993],1.176939801982961e-16,0.0,1.176939801982961e-16
[-0.02667251 -0.57486188],[-2.9893866],[79.41899109],1.287922773601793e-16,0.0,1.287922773601793e-16
[-0.57574302 -1.0667417 ],[-3.020705],[75.29325104],1.4504899792247033e-16,0.0,1.4504899792247033e-16
[ 3.84858036 -4.08710289],[2.2307801],[57.18475342],9.175509718383446e-15,0.0,9.175509718383446e-15
[ 3.86331487 -4.07338381],[2.231249],[57.86582184],9.170761639354824e-15,0.0,9.170761639354824e-15
[ 3.61876965 -4.30107498],[2.2234688],[84.17280579],9.301672222958235e-15,0.0,9.301672222958235e-15
[ 1.07203984 -1.11406493],[-1.836195],[69.31304932],9.84055897668712e-18,0.0,9.84055897668712e-18
[ 1.03138912 -1.15181792],[-1.8375571],[59.63773346],9.773803478221581e-18,0.0,9.773803478221581e-18
[ 0.87152159 -1.30028915],[-1.8429141],[61.00106049],9.511953054659645e-18,0.0,9.511953054659645e-18
[ 4.14531851 -4.39637947],[2.6593745],[71.7592926],4.481459065338755e-16,0.0,4.481459065338755e-16
[ 4.32768011 -4.22447109],[2.6636624],[71.44749451],4.232968631665551e-16,0.0,4.232968631665551e-16
[ 4.4646554 -4.0953474],[2.666883],[61.8215065],4.055596565541695e-16,0.0,4.055596565541695e-16
[ 1.09755731 -1.14992738],[-1.7927055],[70.71787262],1.245759087421032e-17,0.0,1.245759087421032e-17
[ 1.21387827 -1.03910351],[-1.7908084],[58.33361816],1.259511425714474e-17,0.0,1.259511425714474e-17
