x,z,p,acqf,penalty,pacqf
[-1.75 -0.25],[-3.6303923],[83.60942897],3.450510096653867e-16,0.0,3.450510096653867e-16
[-2.75  4.75],[-8.128979],[137.76650702],9.436103427752923e-34,0.0,9.436103427752923e-34
[-4.25  3.75],[-8.308201],[113.82651988],2.467930925933402e-32,0.0,2.467930925933402e-32
[-0.75 -4.75],[0.48180234],[90.49013478],1.2582505583995911e-12,0.0,1.2582505583995911e-12
[4.25 0.75],[-0.59515476],[76.67089473],1.0596399975410244e-12,0.0,1.0596399975410244e-12
[ 3.25 -3.25],[1.8613081],[69.77999504],5.7713713167395027e-11,0.0,5.7713713167395027e-11
[ 2.25 -4.25],[1.9994211],[74.53170009],7.250743867369206e-11,0.0,7.250743867369206e-11
[ 2.75 -2.75],[1.1575813],[76.6154695],7.263310737628737e-12,0.0,7.263310737628737e-12
[ 3.75 -1.25],[0.63307667],[78.61789415],1.6512214566603609e-12,0.0,1.6512214566603609e-12
[0.75 2.25],[-3.975675],[73.98107492],1.481412600836876e-17,0.0,1.481412600836876e-17
[-2.25  1.25],[-5.106902],[77.19120683],1.3315875636416314e-19,0.0,1.3315875636416314e-19
[-3.25  3.25],[-7.287139],[90.28908175],7.291868286196419e-31,0.0,7.291868286196419e-31
[-3.75  4.25],[-8.377257],[121.76670643],1.3082279995490703e-31,0.0,1.3082279995490703e-31
[ 4.75 -1.75],[1.6541386],[74.35479152],3.519531222683482e-11,0.0,3.519531222683482e-11
[ 0.25 -3.75],[0.34368932],[73.14101473],1.0589619644130007e-12,0.0,1.0589619644130007e-12
[ 1.75 -2.25],[0.13651967],[86.19470014],9.26595663504102e-13,0.0,9.26595663504102e-13
[1.25 2.75],[-4.0447316],[78.10577038],8.476184669447318e-18,0.0,8.476184669447318e-18
[-4.75 -0.75],[-5.148011],[116.46395125],1.235076044840094e-19,0.0,1.235076044840094e-19
[-0.25  1.75],[-4.2239537],[90.80614708],2.3731615831852998e-18,0.0,2.3731615831852998e-18
[-1.25  0.25],[-3.6994488],[84.37697827],1.7897350585973415e-16,0.0,1.7897350585973415e-16
[ 3.59941983 -3.84306073],[2.5413818],[55.04724884],5.7291602580064034e-11,0.0,5.7291602580064034e-11
[ 3.76800442 -4.04675341],[2.8057876],[74.27901459],2.4386522184712796e-11,0.0,2.4386522184712796e-11
[ 3.86975408 -4.27573109],[3.0473151],[57.94181061],9.098200041996415e-12,0.0,9.098200041996415e-12
[ 4.01683331 -4.46195555],[3.284573],[65.4670639],5.048572013666567e-12,0.0,5.048572013666567e-12
[ 4.15485716 -4.63968277],[3.5095174],[81.05283356],8.967311026572661e-12,0.0,8.967311026572661e-12
[ 4.26317501 -4.80294275],[3.704428],[69.22357941],5.399931557966963e-11,0.0,5.399931557966963e-11
[ 4.38669062 -4.96827364],[3.9105844],[54.10623169],1.076260775713921e-09,-0.408082,-0.4080820083618164
[ 4.38400936 -4.99999714],[3.9333982],[63.775177],1.5598305525228952e-09,-0.5843878,-0.5843877792358398
[ 4.36770105 -4.99999666],[3.9230475],[55.41675949],1.3173462245184672e-09,-0.50439835,-0.5043983459472656
[ 4.35193014 -4.99999905],[3.9130402],[73.71774292],1.1198042678809351e-09,-0.42706013,-0.4270601272583008
[ 4.3413825  -4.99986124],[3.9062395],[84.88314819],1.0033748351341583e-09,-0.3745079,-0.3745079040527344
[ 4.32971811 -4.99999428],[3.8989391],[83.28296661],8.920236485814561e-10,-0.3180933,-0.31809329986572266
[ 0.62288362 -0.59253561],[-1.8596883],[82.32062531],9.601394246447682e-13,0.0,9.601394246447682e-13
[ 4.30069351 -4.99648571],[3.8778067],[80.73192596],6.369874429049063e-10,-0.15478134,-0.15478134155273438
[ 0.6480217  -0.60492122],[-1.8341624],[56.1764946],9.627617954397628e-13,0.0,9.627617954397628e-13
[ 0.61748314 -0.57583606],[-1.8760209],[76.68196106],9.583525743646992e-13,0.0,9.583525743646992e-13
[ 0.62644774 -0.5868578 ],[-1.8618138],[81.1634903],9.59797476713694e-13,0.0,9.59797476713694e-13
[ 4.28991127 -4.99743938],[3.8717005],[88.44294739],5.784222326745782e-10,-0.10759354,-0.10759353637695312
[ 3.26799917 -3.77307844],[2.2769578],[82.4226532],8.272967147792207e-11,0.0,8.272967147792207e-11
[ 0.85365391 -0.84681118],[-1.5167253],[93.69122314],9.95009883831456e-13,0.0,9.95009883831456e-13
[ 4.26442289 -4.98799324],[3.848224],[61.74909973],4.015557601998955e-10,0.0,4.015557601998955e-10
[ 4.26428699 -4.99930668],[3.8568802],[66.02533722],4.5893394146772256e-10,0.0,4.5893394146772256e-10
