x,z,p,acqf,penalty,pacqf
[-1.75 -0.25],[-3.8954997],[83.60942897],3.825014130698257e-16,0.0,3.825014130698257e-16
[-2.75  4.75],[-8.4041395],[137.76650702],4.897349339121877e-34,0.0,4.897349339121877e-34
[-4.25  3.75],[-8.575817],[113.82651988],1.1977198652813664e-32,0.0,1.1977198652813664e-32
[-0.75 -4.75],[0.22541738],[90.49013478],8.316494822571527e-13,0.0,8.316494822571527e-13
[4.25 0.75],[-0.8824531],[76.67089473],7.663326032495736e-13,0.0,7.663326032495736e-13
[ 3.25 -3.25],[1.5879111],[69.77999504],9.178123808895479e-11,0.0,9.178123808895479e-11
[ 2.25 -4.25],[1.7319405],[74.53170009],1.3490261392021772e-10,0.0,1.3490261392021772e-10
[ 2.75 -2.75],[0.88448095],[76.6154695],6.1618465856174214e-12,0.0,6.1618465856174214e-12
[ 3.75 -1.25],[0.3527289],[78.61789415],1.0734982705225429e-12,0.0,1.0734982705225429e-12
[0.75 2.25],[-4.255574],[73.98107492],1.31240120965731e-17,0.0,1.31240120965731e-17
[-2.25  1.25],[-5.374375],[77.19120683],1.5145942773247691e-19,0.0,1.5145942773247691e-19
[-3.25  3.25],[-7.5566797],[90.28908175],7.371730845049958e-31,0.0,7.371730845049958e-31
[-3.75  4.25],[-8.647833],[121.76670643],7.126862488205575e-32,0.0,7.126862488205575e-32
[ 4.75 -1.75],[1.3718666],[74.35479152],4.3964083056462005e-11,0.0,4.3964083056462005e-11
[ 0.25 -3.75],[0.08138776],[73.14101473],6.809761576897146e-13,0.0,6.809761576897146e-13
[ 1.75 -2.25],[-0.13465676],[86.19470014],5.932360686779127e-13,0.0,5.932360686779127e-13
[1.25 2.75],[-4.3275886],[78.10577038],7.26528379326368e-18,0.0,7.26528379326368e-18
[-4.75 -0.75],[-5.4020233],[116.46395125],1.4573071597959766e-19,0.0,1.4573071597959766e-19
[-0.25  1.75],[-4.4992666],[90.80614708],2.1251778602220683e-18,0.0,2.1251778602220683e-18
[-1.25  0.25],[-3.9675145],[84.37697827],1.8920713941211962e-16,0.0,1.8920713941211962e-16
[ 3.59941983 -3.84306073],[2.268426],[55.04724884],1.7307519278404627e-10,0.0,1.7307519278404627e-10
[ 3.76800442 -4.04675341],[2.5328252],[74.27901459],8.029557119691124e-11,0.0,8.029557119691124e-11
[ 3.86975408 -4.27573109],[2.774631],[57.94181061],2.576631220305111e-11,0.0,2.576631220305111e-11
[ 4.01683331 -4.46195555],[3.011906],[65.4670639],9.434502996746993e-12,0.0,9.434502996746993e-12
[ 4.15485716 -4.63968277],[3.236874],[81.05283356],1.0637831194718592e-11,0.0,1.0637831194718592e-11
[ 4.26317501 -4.80294275],[3.4318666],[69.22357941],5.673839566265858e-11,0.0,5.673839566265858e-11
[ 4.38669062 -4.96827364],[3.638061],[54.10623169],1.4782201395838476e-09,-0.5143833,-0.5143833160400391
[ 4.38400936 -4.99999714],[3.6609678],[63.775177],2.2470908241403494e-09,-0.6920147,-0.6920146942138672
[ 4.36770105 -4.99999666],[3.6506705],[55.41675949],1.8596930650656313e-09,-0.61216354,-0.6121635437011719
[ 4.35193014 -4.99999905],[3.6407142],[73.71774292],1.5505836819635782e-09,-0.53495884,-0.5349588394165039
[ 4.3413825  -4.99986124],[3.6339474],[84.88314819],1.3717194429445918e-09,-0.48248768,-0.48248767852783203
[ 4.32971811 -4.99999428],[3.6266856],[83.28296661],1.2034140000723873e-09,-0.42617798,-0.426177978515625
[ 0.62288362 -0.59253561],[-2.1316075],[82.32062531],8.800164037086487e-13,0.0,8.800164037086487e-13
[ 4.30069351 -4.99648571],[3.6056385],[80.73192596],8.273227247129453e-10,-0.26296616,-0.2629661560058594
[ 0.6480217  -0.60492122],[-2.1061306],[56.1764946],8.765855656448945e-13,0.0,8.765855656448945e-13
[ 0.61748314 -0.57583606],[-2.1479669],[76.68196106],8.820666864844369e-13,0.0,8.820666864844369e-13
[ 0.62644774 -0.5868578 ],[-2.13376],[81.1634903],8.802716898625748e-13,0.0,8.802716898625748e-13
[ 4.28991127 -4.99743938],[3.5995696],[88.44294739],7.436382854577132e-10,-0.21590233,-0.21590232849121094
[ 3.26799917 -3.77307844],[2.0048945],[82.4226532],2.0108546759319733e-10,0.0,2.0108546759319733e-10
[ 0.85365391 -0.84681118],[-1.7887188],[93.69122314],8.389154208285838e-13,0.0,8.389154208285838e-13
[ 4.26442289 -4.98799324],[3.576151],[61.74909973],4.95961488079859e-10,-0.034303665,-0.03430366516113281
[ 4.26428699 -4.99930668],[3.5848382],[66.02533722],5.7556592012182e-10,-0.10167122,-0.10167121887207031
[ 4.25461531 -4.99582624],[3.5760324],[56.9174614],4.949763821560284e-10,-0.033388138,-0.03338813781738281
[ 4.24491024 -4.99457216],[3.568932],[61.01277542],4.38787831672617e-10,0.0,4.38787831672617e-10
[ 4.24165535 -4.99875402],[3.5701199],[62.03956985],4.4772710306466847e-10,0.0,4.4772710306466847e-10
