x,z,p,acqf,penalty,pacqf
[-1.75 -0.25],[-1.2682927],[83.60942897],0.00024362735934885458,0.0,0.00024362735934885458
[-2.75  4.75],[-5.621133],[137.76650702],8.309567617803282e-25,0.0,8.309567617803282e-25
[-4.25  3.75],[-5.9033856],[113.82651988],3.233358092997569e-23,0.0,3.233358092997569e-23
[-0.75 -4.75],[2.717077],[90.49013478],0.0054051793329584095,0.0,0.0054051793329584095
[4.25 0.75],[2.0655446],[76.67089473],0.01723202918906347,0.0,0.01723202918906347
[ 3.25 -3.25],[4.327183],[69.77999504],0.1472861458412593,0.0,0.1472861458412593
[ 2.25 -4.25],[4.3839955],[74.53170009],0.17125579555717557,0.0,0.17125579555717557
[ 2.75 -2.75],[3.620647],[76.6154695],0.016644317285632707,0.0,0.016644317285632707
[ 3.75 -1.25],[3.1963637],[78.61789415],0.006155774524083582,0.0,0.006155774524083582
[0.75 2.25],[-1.4103234],[73.98107492],7.215493483439228e-05,0.0,7.215493483439228e-05
[-2.25  1.25],[-2.7097707],[77.19120683],2.870138301636063e-08,0.0,2.870138301636063e-08
[-3.25  3.25],[-4.857785],[90.28908175],3.661263244011689e-19,0.0,3.661263244011689e-19
[-3.75  4.25],[-5.9317923],[121.76670643],6.112379945803605e-23,0.0,6.112379945803605e-23
[ 4.75 -1.75],[4.2419643],[74.35479152],0.11612333652202038,0.0,0.11612333652202038
[ 0.25 -3.75],[2.6602645],[73.14101473],0.00572839422967036,0.0,0.00572839422967036
[ 1.75 -2.25],[2.575046],[86.19470014],0.006397026174050469,0.0,0.006397026174050469
[1.25 2.75],[-1.4387295],[78.10577038],5.626591259057218e-05,0.0,5.626591259057218e-05
[-4.75 -0.75],[-2.9352112],[116.46395125],1.199182373135617e-08,0.0,1.199182373135617e-08
[-0.25  1.75],[-1.7209822],[90.80614708],5.051595414584351e-06,0.0,5.051595414584351e-06
[-1.25  0.25],[-1.2966988],[84.37697827],0.00019201916738981323,0.0,0.00019201916738981323
[ 3.59941983 -3.84306073],[5.],[55.04724884],0.5840479209039562,0.0,0.5840479209039562
