x,z,p,acqf,penalty,pacqf
[-1.25 -0.25],[-1.8690305],[5136.14716986],425.56461840673586,0.0,425.56461840673586
[-0.75  1.75],[-0.27898467],[187.46779282],1635.7322459416723,0.0,1635.7322459416723
[ 3.75 -3.75],[0.07511806],[138303.80579272],5.577693956434712e-54,0.0,5.577693956434712e-54
[ 1.25 -1.75],[-0.748485],[42112.19488232],0.006290199584005575,0.0,0.006290199584005575
[-0.25  3.25],[1.0141184],[1429.21232207],2472.024988172182,0.0,2472.024988172182
[ 2.75 -4.75],[-1.3233172],[175088.70535156],4.7971065466056444e-70,0.0,4.7971065466056444e-70
[-4.75  4.75],[-1.7155259],[42704.18349292],0.9104051031155018,0.0,0.9104051031155018
[-3.75 -0.75],[-4.177347],[4713.84305615],0.166312270764012,0.0,0.166312270764012
[-2.25  0.75],[-2.0796945],[187.78542782],2219.874971481164,0.0,2219.874971481164
[-2.75 -1.25],[-3.6697402],[12294.96882223],273.52766915668866,0.0,273.52766915668866
[4.75 3.75],[5.3338084],[2208.61301753],2313.8614419333285,0.0,2313.8614419333285
[0.25 2.75],[1.1194503],[186.15781953],2799.866101334544,0.0,2799.866101334544
[-1.75 -3.25],[-4.052962],[63769.09190918],5.351922299656807e-08,0.0,5.351922299656807e-08
[2.25 0.25],[1.2438356],[9039.8630274],977.5133064597369,0.0,977.5133064597369
[-4.25 -2.75],[-5.767393],[34179.01230805],0.3065960994842457,0.0,0.3065960994842457
[0.75 2.25],[1.2247825],[186.7678124],1025.0515207967458,0.0,1025.0515207967458
[ 3.25 -2.25],[0.56367123],[72232.36125991],6.33026662500562e-12,0.0,6.33026662500562e-12
[-3.25  1.25],[-2.5873013],[410.85091438],2732.7194951373936,0.0,2732.7194951373936
[ 4.25 -4.25],[0.18044996],[169731.20177552],7.714166238264409e-76,0.0,7.714166238264409e-76
[1.75 4.25],[3.217103],[4649.55333706],1637.4318363536522,0.0,1637.4318363536522
[2.72184467 3.01991963],[3.2684731],[203.96495056],2052.5996775431518,0.0,2052.5996775431518
[2.21597767 2.27193069],[2.4172583],[189.05505371],2958.033680544471,0.0,2958.033680544471
[2.15005898 2.07127666],[2.245058],[188.35942078],2608.862192364784,0.0,2608.862192364784
[-2.93058491 -1.95657432],[-4.2346544],[23288.92382812],55.85803172285488,0.0,55.85803172285488
[-1.10206294 -0.63323891],[-1.9776078],[9586.24707031],937.4076947468659,0.0,937.4076947468659
[3.77898979 3.54215217],[4.4291453],[842.4822998],2869.6165493059702,0.0,2869.6165493059702
[-2.8629725  -1.93861818],[-4.169593],[23247.546875],0.057928739099856685,0.0,0.057928739099856685
[2.11462855 2.04176116],[2.1990235],[188.065979],2672.7325142531395,0.0,2672.7325142531395
[0.16403361 0.42776984],[-0.32885274],[2672.62158203],2555.828970682188,0.0,2555.828970682188
[-2.81328011 -1.9434433 ],[-4.132478],[23566.98046875],0.0002347934970570151,0.0,0.0002347934970570151
[2.7376895  2.56302953],[3.0098808],[207.45477295],3270.112442385187,0.0,3270.112442385187
[3.80381083 3.33647037],[4.3269634],[870.44812012],2853.1671896288954,0.0,2853.1671896288954
[-1.41050386 -0.76090777],[-2.3015845],[10220.60449219],507.57350312160094,0.0,507.57350312160094
[-0.94279766 -0.42591837],[-1.7263463],[7635.60009766],1.0187201274209743,0.0,1.0187201274209743
[-0.8436712  -0.36158577],[-1.608388],[7209.21142578],47.496380241764626,0.0,47.496380241764626
[2.26611447 2.08942771],[2.34921],[187.57945251],2823.112476125353,0.0,2823.112476125353
[-1.4890219  -0.86404675],[-2.426009],[11307.58789062],442.8680374108743,0.0,442.8680374108743
[2.88958549 2.5792439 ],[3.1417181],[245.76644897],2462.312940899566,0.0,2462.312940899566
[1.5325551  1.47909236],[1.3965559],[207.99923706],2924.5590351553496,0.0,2924.5590351553496
[2.58946896 2.27718139],[2.720869],[189.67997742],3303.2614668353785,0.0,3303.2614668353785
[1.76211905 1.61857259],[1.6640866],[186.38064575],3290.0927825559083,0.0,3290.0927825559083
[1.98086488 1.76396501],[1.9264251],[190.88639832],9357.991345227072,0.0,9357.991345227072
