x,z,p,acqf,penalty,pacqf
[-1.25 -0.25],[-2.073333],[5136.14716986],126.24338423320893,0.0,126.24338423320893
[-0.75  1.75],[-0.46916533],[187.46779282],1276.797644644475,0.0,1276.797644644475
[ 3.75 -3.75],[-0.19197321],[138303.80579272],0.0,0.0,0.0
[ 1.25 -1.75],[-0.98201156],[42112.19488232],7.386984612977159e-30,0.0,7.386984612977159e-30
[-0.25  3.25],[0.83371884],[1429.21232207],859.0782144069364,0.0,859.0782144069364
[ 2.75 -4.75],[-1.5926087],[175088.70535156],0.0,0.0,0.0
[-4.75  4.75],[-1.8537402],[42704.18349292],4.494085550142546e-31,0.0,4.494085550142546e-31
[-3.75 -0.75],[-4.369788],[4713.84305615],64.32245429222814,0.0,64.32245429222814
[-2.25  0.75],[-2.2688348],[187.78542782],1347.43039514464,0.0,1347.43039514464
[-2.75 -1.25],[-3.8730028],[12294.96882223],0.2495103929749287,0.0,0.2495103929749287
[4.75 3.75],[5.125345],[2208.61301753],582.6537506700043,0.0,582.6537506700043
[0.25 2.75],[0.9314698],[186.15781953],1177.6866372074267,0.0,1177.6866372074267
[-1.75 -3.25],[-4.2800674],[63769.09190918],5.3666008986898845e-68,0.0,5.3666008986898845e-68
[2.25 0.25],[1.0211906],[9039.8630274],40.12507746114678,0.0,40.12507746114678
[-4.25 -2.75],[-5.9739556],[34179.01230805],2.1346928854597916e-19,0.0,2.1346928854597916e-19
[0.75 2.25],[1.0292208],[186.7678124],73.40231028385745,0.0,73.40231028385745
[ 3.25 -2.25],[0.3128425],[72232.36125991],5.5612947372931985e-89,0.0,5.5612947372931985e-89
[-3.25  1.25],[-2.7656202],[410.85091438],1225.882321906771,0.0,1225.882321906771
[ 4.25 -4.25],[-0.09422231],[169731.20177552],0.0,0.0,0.0
[1.75 4.25],[3.032423],[4649.55333706],264.5862794706668,0.0,264.5862794706668
[2.72184467 3.01991963],[3.0668163],[203.96495056],970.3283417530878,0.0,970.3283417530878
[2.50427961 3.23693609],[3.0239513],[184.37475586],322.26972458755966,0.0,322.26972458755966
[3.01987219 2.72264385],[3.125534],[293.81408691],1269.7419521567645,0.0,1269.7419521567645
[2.11207294 2.05955267],[2.0014913],[188.36540222],881.2217795510566,0.0,881.2217795510566
[1.85903597 2.36512566],[1.9836786],[188.11659241],1198.510926283355,0.0,1198.510926283355
[2.29624581 1.83714163],[2.0144565],[190.29161072],1123.0694908158364,0.0,1123.0694908158364
[-3.02030158 -1.94249773],[-4.505998],[22625.19726562],5.267822175576343e-35,0.0,5.267822175576343e-35
[-2.88482308 -2.12162328],[-4.505812],[26786.53515625],6.425694679060436e-35,0.0,6.425694679060436e-35
[-2.79453087 -2.24100518],[-4.505688],[29758.78515625],7.714558202154372e-35,0.0,7.714558202154372e-35
[3.89263749 3.68981528],[4.4048457],[964.04284668],668.1066448889364,0.0,668.1066448889364
[4.1415987  3.40465951],[4.431709],[1263.5847168],823.2038598617762,0.0,823.2038598617762
[3.93753409 3.63839149],[4.4096904],[1012.77661133],541.4610843582539,0.0,541.4610843582539
[0.0993624  0.40965021],[-0.59896594],[2685.03027344],11666.731045831091,0.0,11666.731045831091
[ 0.70602751 -0.39384657],[-0.59896594],[12375.87207031],11666.731045831091,0.0,11666.731045831091
[ 1.78109908 -1.81772387],[-0.59896594],[47476.53125],11666.731045831091,0.0,11666.731045831091
