x,z,p,acqf,penalty,pacqf
[-1.25 -0.25],[-3.8386986],[5136.14716986],984.1013142906158,0.0,984.1013142906158
[-0.75  1.75],[-2.739091],[187.46779282],476.36936075972056,0.0,476.36936075972056
[ 3.75 -3.75],[-0.18187535],[138303.80579272],0.00012562844824129076,0.0,0.00012562844824129076
[ 1.25 -1.75],[-1.9322097],[42112.19488232],1.629533727860265,0.0,1.629533727860265
[-0.25  3.25],[-1.7956375],[1429.21232207],0.32365920578510066,0.0,0.32365920578510066
[ 2.75 -4.75],[-1.4441648],[175088.70535156],0.007071659440516451,0.0,0.007071659440516451
[-4.75  4.75],[-5.602088],[42704.18349292],22.19938986192302,0.0,22.19938986192302
[-3.75 -0.75],[-6.369805],[4713.84305615],65.81699118960834,0.0,65.81699118960834
[-2.25  0.75],[-4.476371],[187.78542782],573.4777732010881,0.0,573.4777732010881
[-2.75 -1.25],[-5.5759783],[12294.96882223],23.489635718720425,0.0,23.489635718720425
[4.75 3.75],[3.1104207],[2208.61301753],1753.585635065203,-1.6216755,-1.6216754913330078
[0.25 2.75],[-1.4768015],[186.15781953],0.009499577884512176,0.0,0.009499577884512176
[-1.75 -3.25],[-5.250615],[63769.09190918],66.60367271119598,0.0,66.60367271119598
[2.25 0.25],[-0.3576117],[9039.8630274],8.070634261407936e-05,0.0,8.070634261407936e-05
[-4.25 -2.75],[-7.4694123],[34179.01230805],631.6109092641046,0.0,631.6109092641046
[0.75 2.25],[-1.1579655],[186.7678124],0.001028508295180589,0.0,0.001028508295180589
[ 3.25 -2.25],[-0.18840265],[72232.36125991],0.00012157673533024156,0.0,0.00012157673533024156
[-3.25  1.25],[-5.270197],[410.85091438],61.99679788570696,0.0,61.99679788570696
[ 4.25 -4.25],[0.13696063],[169731.20177552],0.0031903420595231404,0.0,0.0031903420595231404
[1.75 4.25],[0.41663265],[4649.55333706],0.23384967708491824,0.0,0.23384967708491824
[2.72184467 3.01991963],[0.9557016],[203.96495056],93.52492383815566,0.0,93.52492383815566
[2.50427961 3.23693609],[0.8167951],[184.37475586],30.831891633960392,0.0,30.831891633960392
[3.01987219 2.72264385],[1.1459801],[293.81408691],285.30001096724874,0.0,285.30001096724874
[2.11207294 2.05955267],[0.07649925],[188.36540222],0.0013895564205470088,0.0,0.0013895564205470088
[1.85903597 2.36512566],[-0.06844789],[188.11659241],0.00027799789080339723,0.0,0.00027799789080339723
[2.29624581 1.83714163],[0.18199903],[190.29161072],0.006184058313451856,0.0,0.006184058313451856
[-3.02030158 -1.94249773],[-6.049032],[22625.19726562],25.403175443070438,0.0,25.403175443070438
[-2.88482308 -2.12162328],[-5.976273],[26786.53515625],21.70846773315542,0.0,21.70846773315542
[-2.79453087 -2.24100518],[-5.927781],[29758.78515625],20.028141410596167,0.0,20.028141410596167
[3.89263749 3.68981528],[2.2771463],[964.04284668],1699.033466358031,0.0,1699.033466358031
[4.1415987  3.40465951],[2.424598],[1263.5847168],1722.2342115993429,0.0,1722.2342115993429
[3.93753409 3.63839149],[2.3037372],[1012.77661133],1704.8912246318775,0.0,1704.8912246318775
[0.0993624  0.40965021],[-2.3508158],[2685.03027344],78.23480391570504,0.0,78.23480391570504
[ 0.70602751 -0.39384657],[-2.0254347],[12375.87207031],4.59021937263034,0.0,4.59021937263034
[ 1.78109908 -1.81772387],[-1.4488266],[47476.53125],0.007369237366613215,0.0,0.007369237366613215
[3.30935192 2.80253816],[1.445932],[451.16363525],817.6469544610037,0.0,817.6469544610037
[3.04612875 3.13547039],[1.2998527],[305.74847412],535.3421964970412,0.0,535.3421964970412
[4.18617439 1.69350827],[1.9325368],[2434.40942383],1535.5273349464637,0.0,1535.5273349464637
[4.89506292 3.72940207],[3.2417946],[2481.83276367],1876.7780130731883,-2.8697014,-2.869701385498047
[4.73949766 3.94571185],[3.161566],[2191.82446289],1792.9844121905423,-2.107544,-2.1075439453125
[4.89700365 3.72670341],[3.2427955],[2485.66455078],1877.9879021526083,-2.8792095,-2.879209518432617
[3.98062539 2.86128211],[2.1019752],[1064.75708008],1640.0271596296227,0.0,1640.0271596296227
[4.25826836 2.4295845 ],[2.2309077],[1421.6842041],1687.1270308404803,0.0,1687.1270308404803
[4.30411816 2.35829401],[2.2521994],[1487.49780273],1692.9212343153308,0.0,1692.9212343153308
[4.9999218  3.24012518],[3.188603],[2688.2355957],1818.1966449380272,-2.3643923,-2.3643922805786133
[4.89862442 3.41588306],[3.1472633],[2488.51855469],1780.8807977918955,-1.971674,-1.9716739654541016
[4.8740921  3.45844841],[3.1372516],[2440.3996582],1772.9227985504472,-1.876564,-1.8765640258789062
[4.99997807 3.0726037 ],[3.136338],[2688.2565918],1772.211663810418,-1.8678856,-1.8678855895996094
[4.98864365 3.09421158],[3.132319],[2665.75830078],1769.1436922627213,-1.8297052,-1.8297052383422852
[4.82868099 3.39916086],[3.0755959],[2355.20556641],1732.782044876044,-1.2908459,-1.2908458709716797
[4.25026655 2.58342576],[2.271352],[1408.17675781],1697.691256712209,0.0,1697.691256712209
[4.34924221 2.3783052 ],[2.301316],[1553.18103027],1704.379957047145,0.0,1704.379957047145
[4.71375418 1.62287605],[2.4116685],[4276.796875],1721.0778491541942,0.0,1721.0778491541942
[4.13323212 2.41062403],[2.106204],[1253.17749023],1641.9531252657637,0.0,1641.9531252657637
[3.97707343 2.76363087],[2.0681036],[1059.67736816],1623.5960194798533,0.0,1623.5960194798533
[4.16085434 2.34818244],[2.1129436],[1290.50695801],1644.9512172578936,0.0,1644.9512172578936
[3.98618412 2.29345012],[1.9299169],[1073.05505371],1533.4115580603855,0.0,1533.4115580603855
[4.20105743 1.77341819],[1.971632],[2159.16162109],1565.0651670590407,0.0,1565.0651670590407
[3.81702852 2.70283699],[1.8970773],[882.91137695],1505.4023805427316,0.0,1505.4023805427316
[4.02027178 2.25070381],[1.9489495],[1112.85888672],1548.3673560884743,0.0,1548.3673560884743
[3.94242239 2.45300317],[1.9381739],[1018.89953613],1540.0245199853955,0.0,1540.0245199853955
[3.89796185 2.5685389 ],[1.93202],[970.81451416],1535.0998469911424,0.0,1535.0998469911424
[-1.2267406   0.31595314],[-3.6398506],[1403.8782959],1039.5835476089214,0.0,1039.5835476089214
[-1.44977701  0.9307071 ],[-3.6597378],[190.79792786],1035.010043763953,0.0,1035.010043763953
[-1.49067974  1.04344678],[-3.6633852],[188.43792725],1034.1526055819002,0.0,1034.1526055819002
[-1.19032621  0.37838256],[-3.5857604],[1181.49182129],1050.6806918245295,0.0,1050.6806918245295
[-0.62957013 -1.2032119 ],[-3.5469985],[19910.66992188],1057.2050645028717,0.0,1057.2050645028717
[-0.61213261 -1.25239384],[-3.545793],[20876.94726562],1057.385987687052,0.0,1057.385987687052
[3.86970091 2.18083596],[1.7840898],[939.87213135],1385.78300013135,0.0,1385.78300013135
