x,z,p,acqf,penalty,pacqf
[-1.25 -0.25],[-1.4891622],[5136.14716986],21.001426274838828,0.0,21.001426274838828
[-0.75  1.75],[0.16984594],[187.46779282],0.0009172905487405645,0.0,0.0009172905487405645
[ 3.75 -3.75],[0.13769388],[138303.80579272],0.0008091052250993083,0.0,0.0008091052250993083
[ 1.25 -1.75],[-0.5165512],[42112.19488232],0.021377643250567395,0.0,0.021377643250567395
[-0.25  3.25],[1.5104877],[1429.21232207],1082.8365676540327,0.0,1082.8365676540327
[ 2.75 -4.75],[-1.2701235],[175088.70535156],2.206969986440506,0.0,2.206969986440506
[-4.75  4.75],[-1.0042918],[42704.18349292],0.32672351454051707,0.0,0.32672351454051707
[-3.75 -0.75],[-3.7352395],[4713.84305615],432.4098203588813,0.0,432.4098203588813
[-2.25  0.75],[-1.6235135],[187.78542782],88.98587091402648,0.0,88.98587091402648
[-2.75 -1.25],[-3.2825217],[12294.96882223],1795.5855838551765,0.0,1795.5855838551765
[4.75 3.75],[5.6842756],[2208.61301753],7572.997405272859,0.0,7572.997405272859
[0.25 2.75],[1.5776633],[186.15781953],1548.457273183706,0.0,1548.457273183706
[-1.75 -3.25],[-3.7849035],[63769.09190918],401.238626152738,0.0,401.238626152738
[2.25 0.25],[1.5279994],[9039.8630274],1193.1346867389861,0.0,1193.1346867389861
[-4.25 -2.75],[-5.394248],[34179.01230805],1774.0177651202976,0.0,1774.0177651202976
[0.75 2.25],[1.644839],[186.7678124],2127.3732331291944,0.0,2127.3732331291944
[ 3.25 -2.25],[0.7072511],[72232.36125991],0.6167684275121521,0.0,0.6167684275121521
[-3.25  1.25],[-2.0762312],[410.85091438],1970.835640108209,0.0,1970.835640108209
[ 4.25 -4.25],[0.20486951],[169731.20177552],0.0011106405119663235,0.0,0.0011106405119663235
[1.75 4.25],[3.6893897],[4649.55333706],6868.025448873759,0.0,6868.025448873759
[2.72184467 3.01991963],[3.655531],[203.96495056],6885.443136336785,0.0,6885.443136336785
[2.21597767 2.27193069],[2.7891955],[189.05505371],8589.910718584231,0.0,8589.910718584231
[2.15005898 2.07127666],[2.6106036],[188.35942078],8795.72057809605,0.0,8795.72057809605
[-2.93058491 -1.95657432],[-3.8716671],[23288.92382812],382.54617269150935,0.0,382.54617269150935
[-1.10206294 -0.63323891],[-1.6191113],[9586.24707031],85.06035555998092,0.0,85.06035555998092
[3.77898979 3.54215217],[4.8032017],[842.4822998],7355.515033766515,0.0,7355.515033766515
[-2.8629725  -1.93861818],[-3.8080993],[23247.546875],392.0898040072737,0.0,392.0898040072737
[2.11462855 2.04176116],[2.5644903],[188.065979],8807.060680356759,0.0,8807.060680356759
