,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-8.7060419],"[-4.464999302843, -6.135557080447]",-676.626785,penalty,-0.148453
1,[-8.6705980],"[-4.455963947035, -6.101284119366]",-672.295953,penalty,-0.148453
2,[-8.6351540],"[-4.446928591227, -6.067011158285]",-667.965121,penalty,-0.148453
3,[-8.5997101],"[-4.437893235418, -6.032738197203]",-663.634290,penalty,-0.148453
4,[-8.5642661],"[-4.428857879610, -5.998465236122]",-659.303458,penalty,-0.148453
5,[-8.5288222],"[-4.419822523801, -5.964192275040]",-654.972626,penalty,-0.148453
6,[-8.4933782],"[-4.410787167993, -5.929919313959]",-650.641794,penalty,-0.148453
7,[-8.4579343],"[-4.401751812185, -5.895646352878]",-646.310963,penalty,-0.148453
8,[-8.4224903],"[-4.392716456376, -5.861373391796]",-641.980131,penalty,-0.148453
9,[-8.3870464],"[-4.383681100568, -5.827100430715]",-637.649299,penalty,-0.148453
10,[-8.3516024],"[-4.374645744760, -5.792827469633]",-633.318468,penalty,-0.148453
11,[-8.3161585],"[-4.365610388951, -5.758554508552]",-628.987636,penalty,-0.148453
12,[-8.2807145],"[-4.356575033143, -5.724281547471]",-624.656804,penalty,-0.148453
13,[-8.2452706],"[-4.347539677335, -5.690008586389]",-620.325973,penalty,-0.148453
14,[-8.2098266],"[-4.338504321526, -5.655735625308]",-615.995141,penalty,-0.148453
15,[-8.1743827],"[-4.329468965718, -5.621462664226]",-611.664309,penalty,-0.148453
16,[-8.1389387],"[-4.320433609910, -5.587189703145]",-607.333478,penalty,-0.148453
17,[-8.1034948],"[-4.311398254101, -5.552916742064]",-603.002646,penalty,-0.148453
18,[-8.0680508],"[-4.302362898293, -5.518643780982]",-598.671814,penalty,-0.148453
19,[-8.0326069],"[-4.293327542485, -5.484370819901]",-594.340983,penalty,-0.148453
20,[-7.9971629],"[-4.284292186676, -5.450097858820]",-590.010151,penalty,-0.148453
21,[-7.9617190],"[-4.275256830868, -5.415824897738]",-585.679319,penalty,-0.148453
22,[-7.9262750],"[-4.266221475059, -5.381551936657]",-581.348487,penalty,-0.148453
23,[-7.8908311],"[-4.257186119251, -5.347278975575]",-577.017656,penalty,-0.148453
24,[-7.8553871],"[-4.248150763443, -5.313006014494]",-572.686824,penalty,-0.148453
25,[-7.8199432],"[-4.239115407634, -5.278733053413]",-568.355992,penalty,-0.148453
26,[-7.7844992],"[-4.230080051826, -5.244460092331]",-564.025161,penalty,-0.148453
27,[-7.7490553],"[-4.221044696018, -5.210187131250]",-559.694329,penalty,-0.148453
28,[-7.7136113],"[-4.212009340209, -5.175914170168]",-555.363497,penalty,-0.148453
29,[-7.6781674],"[-4.202973984401, -5.141641209087]",-551.032666,penalty,-0.148453
30,[-7.6427235],"[-4.193938628593, -5.107368248006]",-546.701834,penalty,-0.148453
31,[-7.6072795],"[-4.184903272784, -5.073095286924]",-542.371002,penalty,-0.148453
32,[-7.5718356],"[-4.175867916976, -5.038822325843]",-538.040171,penalty,-0.148453
33,[-7.5363916],"[-4.166832561168, -5.004549364761]",-533.709339,penalty,-0.148453
34,[-7.5009477],"[-4.157797205359, -4.970276403680]",-529.378507,penalty,-0.148453
35,[-7.4655037],"[-4.148761849551, -4.936003442599]",-525.047676,penalty,-0.148453
36,[-7.4300598],"[-4.139726493743, -4.901730481517]",-520.716844,penalty,-0.148453
37,[-7.3946158],"[-4.130691137934, -4.867457520436]",-516.386012,penalty,-0.148453
38,[-7.3591719],"[-4.121655782126, -4.833184559355]",-512.055180,penalty,-0.148453
39,[-7.3237279],"[-4.112620426317, -4.798911598273]",-507.918921,penalty,-0.148453
40,[-7.2882840],"[-4.103585070509, -4.764638637192]",-504.490505,penalty,-0.148453
41,[-7.2528400],"[-4.094549714701, -4.730365676110]",-501.062084,penalty,-0.148453
42,[-7.2173961],"[-4.085514358892, -4.696092715029]",-497.633660,penalty,-0.148453
43,[-7.1819521],"[-4.076479003084, -4.661819753948]",-494.205232,penalty,-0.148453
44,[-7.1465082],"[-4.067443647276, -4.627546792866]",-490.776800,penalty,-0.148453
45,[-7.1110642],"[-4.058408291467, -4.593273831785]",-487.348363,penalty,-0.148453
46,[-7.0756203],"[-4.049372935659, -4.559000870703]",-483.919923,penalty,-0.148453
47,[-7.0401763],"[-4.040337579851, -4.524727909622]",-480.491478,penalty,-0.148453
48,[-7.0047324],"[-4.031302224042, -4.490454948541]",-477.063030,penalty,-0.148453
49,[-6.9692884],"[-4.022266868234, -4.456181987459]",-473.634578,penalty,-0.148453
50,[-6.9338445],"[-4.013231512426, -4.421909026378]",-470.206122,penalty,-0.148453
51,[-6.8984005],"[-4.004196156617, -4.387636065296]",-466.777661,penalty,-0.148453
52,[-6.8629566],"[-3.995160800809, -4.353363104215]",-463.349197,penalty,-0.148453
53,[-6.8275126],"[-3.986125445001, -4.319090143134]",-459.920729,penalty,-0.148453
54,[-6.7920687],"[-3.977090089192, -4.284817182052]",-456.492258,penalty,-0.148453
55,[-6.7566247],"[-3.968054733384, -4.250544220971]",-453.063782,penalty,-0.148453
56,[-6.7211808],"[-3.959019377575, -4.216271259890]",-449.635303,penalty,-0.148453
57,[-6.6857368],"[-3.949984021767, -4.181998298808]",-446.206819,penalty,-0.148453
58,[-6.6502929],"[-3.940948665959, -4.147725337727]",-442.778332,penalty,-0.148453
59,[-6.6148489],"[-3.931913310150, -4.113452376645]",-439.349842,penalty,-0.148453
60,[-6.5794050],"[-3.922877954342, -4.079179415564]",-435.921347,penalty,-0.148453
61,[-6.5439610],"[-3.913842598534, -4.044906454483]",-432.492849,penalty,-0.148453
62,[-6.5085171],"[-3.904807242725, -4.010633493401]",-429.064347,penalty,-0.148453
63,[-6.4730731],"[-3.895771886917, -3.976360532320]",-425.635842,penalty,-0.148453
64,[-6.4376292],"[-3.886736531109, -3.942087571238]",-422.207333,penalty,-0.148453
65,[-6.4021852],"[-3.877701175300, -3.907814610157]",-418.778820,penalty,-0.148453
66,[-6.3667413],"[-3.868665819492, -3.873541649076]",-415.350304,penalty,-0.148453
67,[-6.3312973],"[-3.859630463684, -3.839268687994]",-411.921784,penalty,-0.148453
68,[-6.2958534],"[-3.850595107875, -3.804995726913]",-408.493261,penalty,-0.148453
69,[-6.2604094],"[-3.841559752067, -3.770722765832]",-405.064734,penalty,-0.148453
70,[-6.2249655],"[-3.832524396259, -3.736449804750]",-401.636204,penalty,-0.148453
71,[-6.1895215],"[-3.823489040450, -3.702176843669]",-398.207671,penalty,-0.148453
72,[-6.1540776],"[-3.814453684642, -3.667903882587]",-394.779134,penalty,-0.148453
73,[-6.1186336],"[-3.805418328833, -3.633630921506]",-391.350593,penalty,-0.148453
74,[-6.0831897],"[-3.796382973025, -3.599357960425]",-387.922050,penalty,-0.148453
75,[-6.0477457],"[-3.787347617217, -3.565084999343]",-384.493503,penalty,-0.148453
76,[-6.0123018],"[-3.778312261408, -3.530812038262]",-381.064953,penalty,-0.148453
77,[-5.9768579],"[-3.769276905600, -3.496539077180]",-377.636400,penalty,-0.148453
78,[-5.9414139],"[-3.760241549792, -3.462266116099]",-374.207843,penalty,-0.148453
79,[-5.9059700],"[-3.751206193983, -3.427993155018]",-370.779283,penalty,-0.148453
80,[-5.8705260],"[-3.742170838175, -3.393720193936]",-367.350721,penalty,-0.148453
81,[-5.8350821],"[-3.733135482367, -3.359447232855]",-363.922155,penalty,-0.148452
82,[-5.7996381],"[-3.724100126558, -3.325174271773]",-360.493586,penalty,-0.148452
83,[-5.7641942],"[-3.715064770750, -3.290901310692]",-357.065014,penalty,-0.148452
84,[-5.7287502],"[-3.706029414942, -3.256628349611]",-353.636439,penalty,-0.148452
85,[-5.6933063],"[-3.696994059133, -3.222355388529]",-350.207862,penalty,-0.148452
86,[-5.6578623],"[-3.687958703325, -3.188082427448]",-346.779281,penalty,-0.148452
87,[-5.6224184],"[-3.678923347517, -3.153809466367]",-343.350698,penalty,-0.148452
88,[-5.5869744],"[-3.669887991708, -3.119536505285]",-339.922111,penalty,-0.148451
