,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-7.8163974],"[-5.262780629849, -5.427182677165]",-397.215634,penalty,0.106313
1,[-7.7809535],"[-5.248702393925, -5.394654584858]",-392.555002,penalty,0.106313
2,[-7.7455095],"[-5.234624158000, -5.362126492551]",-387.894369,penalty,0.106313
3,[-7.7100656],"[-5.220545922075, -5.329598400245]",-383.233736,penalty,0.106313
4,[-7.6746216],"[-5.206467686150, -5.297070307938]",-378.573103,penalty,0.106313
5,[-7.6391777],"[-5.192389450225, -5.264542215631]",-373.912470,penalty,0.106313
6,[-7.6037337],"[-5.178311214300, -5.232014123324]",-369.251837,penalty,0.106313
7,[-7.5682898],"[-5.164232978375, -5.199486031018]",-364.591205,penalty,0.106313
8,[-7.5328458],"[-5.150154742450, -5.166957938711]",-359.930572,penalty,0.106313
9,[-7.4974019],"[-5.136076506526, -5.134429846404]",-355.269939,penalty,0.106313
10,[-7.4619580],"[-5.121998270601, -5.101901754098]",-350.609306,penalty,0.106313
11,[-7.4265140],"[-5.107920034676, -5.069373661791]",-345.948673,penalty,0.106313
12,[-7.3910701],"[-5.093841798751, -5.036845569484]",-341.288040,penalty,0.106313
13,[-7.3556261],"[-5.079763562826, -5.004317477178]",-336.627408,penalty,0.106313
14,[-7.3201822],"[-5.065685326901, -4.971789384871]",-331.966775,penalty,0.106313
15,[-7.2847382],"[-5.051607090976, -4.939261292564]",-327.306142,penalty,0.106313
16,[-7.2492943],"[-5.037528855051, -4.906733200257]",-322.645509,penalty,0.106313
17,[-7.2138503],"[-5.023450619126, -4.874205107951]",-317.984876,penalty,0.106313
18,[-7.1784064],"[-5.009372383202, -4.841677015644]",-313.324244,penalty,0.106313
19,[-7.1429624],"[-4.995294147277, -4.809148923337]",-309.134196,penalty,0.106313
20,[-7.1075185],"[-4.981215911352, -4.776620831031]",-305.881387,penalty,0.106313
21,[-7.0720745],"[-4.967137675427, -4.744092738724]",-302.628578,penalty,0.106313
22,[-7.0366306],"[-4.953059439502, -4.711564646417]",-299.375768,penalty,0.106313
23,[-7.0011866],"[-4.938981203577, -4.679036554111]",-296.122959,penalty,0.106313
24,[-6.9657427],"[-4.924902967652, -4.646508461804]",-292.870150,penalty,0.106313
25,[-6.9302987],"[-4.910824731727, -4.613980369497]",-289.617341,penalty,0.106313
26,[-6.8948548],"[-4.896746495803, -4.581452277190]",-286.364531,penalty,0.106313
27,[-6.8594108],"[-4.882668259878, -4.548924184884]",-283.111722,penalty,0.106313
28,[-6.8239669],"[-4.868590023953, -4.516396092577]",-279.858913,penalty,0.106313
