,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.6682982],"[-5.062190505550, 4.937030198724]",-521.099195,penalty,-11.823309
1,[-3.6328543],"[-5.036838243337, 4.912260533475]",-516.023373,penalty,-11.886938
2,[-3.5974103],"[-5.011485981124, 4.887490868226]",-510.946313,penalty,-11.951805
3,[-3.5619664],"[-4.986133718911, 4.862721202978]",-505.867983,penalty,-12.017943
4,[-3.5265224],"[-4.960781456697, 4.837951537729]",-500.788350,penalty,-12.085383
5,[-3.4910785],"[-4.935429194484, 4.813181872480]",-495.707382,penalty,-12.154158
6,[-3.4556345],"[-4.910076932271, 4.788412207231]",-490.625044,penalty,-12.224304
7,[-3.4201906],"[-4.884724670058, 4.763642541982]",-485.541301,penalty,-12.295854
8,[-3.3847466],"[-4.859372407844, 4.738872876733]",-480.456117,penalty,-12.368844
9,[-3.3493027],"[-4.834020145631, 4.714103211484]",-475.369456,penalty,-12.443313
10,[-3.3138587],"[-4.808667883418, 4.689333546236]",-470.281278,penalty,-12.519298
11,[-3.2784148],"[-4.783315621205, 4.664563880987]",-465.191545,penalty,-12.596838
12,[-3.2429708],"[-4.757963358991, 4.639794215738]",-460.100217,penalty,-12.675974
13,[-3.2075269],"[-4.732611096778, 4.615024550489]",-455.007251,penalty,-12.756747
14,[-3.1720829],"[-4.707258834565, 4.590254885240]",-449.912606,penalty,-12.839199
15,[-3.1366390],"[-4.681906572352, 4.565485219991]",-444.816238,penalty,-12.923374
16,[-3.1011950],"[-4.656554310138, 4.540715554743]",-439.718101,penalty,-13.009318
17,[-3.0657511],"[-4.631202047925, 4.515945889494]",-434.618150,penalty,-13.097077
18,[-3.0303071],"[-4.605849785712, 4.491176224245]",-429.516338,penalty,-13.186697
19,[-2.9948632],"[-4.580497523499, 4.466406558996]",-424.412615,penalty,-13.278227
20,[-2.9594192],"[-4.555145261285, 4.441636893747]",-419.306932,penalty,-13.371717
21,[-2.9239753],"[-4.529792999072, 4.416867228498]",-414.199238,penalty,-13.467218
22,[-2.8885313],"[-4.504440736859, 4.392097563249]",-409.089480,penalty,-13.564783
23,[-2.8530874],"[-4.479088474646, 4.367327898001]",-403.977606,penalty,-13.664465
24,[-2.8176434],"[-4.453736212432, 4.342558232752]",-398.863559,penalty,-13.766319
25,[-2.7821995],"[-4.428383950219, 4.317788567503]",-393.747285,penalty,-13.870400
26,[-2.7467555],"[-4.403031688006, 4.293018902254]",-388.628725,penalty,-13.976767
27,[-2.7113116],"[-4.377679425793, 4.268249237005]",-383.507822,penalty,-14.085478
28,[-2.6758676],"[-4.352327163579, 4.243479571756]",-378.384514,penalty,-14.196592
29,[-2.6404237],"[-4.326974901366, 4.218709906507]",-373.258743,penalty,-14.310171
30,[-2.6049797],"[-4.301622639153, 4.193940241259]",-368.130444,penalty,-14.426277
31,[-2.5695358],"[-4.276270376940, 4.169170576010]",-362.999556,penalty,-14.544973
32,[-2.5340918],"[-4.250918114726, 4.144400910761]",-357.866014,penalty,-14.666322
33,[-2.4986479],"[-4.225565852513, 4.119631245512]",-352.729752,penalty,-14.790391
34,[-2.4632039],"[-4.200213590300, 4.094861580263]",-347.590705,penalty,-14.917245
35,[-2.4277600],"[-4.174861328086, 4.070091915014]",-342.448806,penalty,-15.046951
36,[-2.3923160],"[-4.149509065873, 4.045322249765]",-337.303988,penalty,-15.179577
37,[-2.3568721],"[-4.124156803660, 4.020552584517]",-332.156182,penalty,-15.315190
38,[-2.3214281],"[-4.098804541447, 3.995782919268]",-327.005320,penalty,-15.453860
39,[-2.2859842],"[-4.073452279233, 3.971013254019]",-321.851333,penalty,-15.595654
40,[-2.2505402],"[-4.048100017020, 3.946243588770]",-316.694153,penalty,-15.740641
41,[-2.2150963],"[-4.022747754807, 3.921473923521]",-311.533711,penalty,-15.888890
42,[-2.1796524],"[-3.997395492594, 3.896704258272]",-306.369940,penalty,-16.040468
43,[-2.1442084],"[-3.972043230380, 3.871934593023]",-301.202772,penalty,-16.195444
44,[-2.1087645],"[-3.946690968167, 3.847164927775]",-296.032141,penalty,-16.353882
45,[-2.0733205],"[-3.921338705954, 3.822395262526]",-290.857982,penalty,-16.515849
46,[-2.0378766],"[-3.895986443741, 3.797625597277]",-285.680231,penalty,-16.681406
47,[-2.0024326],"[-3.870634181527, 3.772855932028]",-280.498829,penalty,-16.850616
