,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-7.9445149],"[-5.433136918368, -5.269767404197]",-400.536706,penalty,-1.102244
1,[-7.9090709],"[-5.418170829315, -5.237638138809]",-395.821264,penalty,-1.108151
2,[-7.8736270],"[-5.403204740262, -5.205508873422]",-391.105680,penalty,-1.114199
3,[-7.8381830],"[-5.388238651209, -5.173379608035]",-386.389950,penalty,-1.120393
4,[-7.8027391],"[-5.373272562156, -5.141250342647]",-381.674072,penalty,-1.126736
5,[-7.7672951],"[-5.358306473103, -5.109121077260]",-376.958042,penalty,-1.133230
6,[-7.7318512],"[-5.343340384051, -5.076991811873]",-372.241857,penalty,-1.139881
7,[-7.6964072],"[-5.328374294998, -5.044862546485]",-367.525512,penalty,-1.146690
8,[-7.6609633],"[-5.313408205945, -5.012733281098]",-362.809004,penalty,-1.153663
9,[-7.6255193],"[-5.298442116892, -4.980604015711]",-358.092329,penalty,-1.160802
10,[-7.5900754],"[-5.283476027839, -4.948474750323]",-353.375484,penalty,-1.168112
11,[-7.5546314],"[-5.268509938786, -4.916345484936]",-348.658464,penalty,-1.175596
12,[-7.5191875],"[-5.253543849733, -4.884216219549]",-343.941265,penalty,-1.183259
13,[-7.4837435],"[-5.238577760680, -4.852086954161]",-339.223884,penalty,-1.191105
14,[-7.4482996],"[-5.223611671627, -4.819957688774]",-334.506316,penalty,-1.199138
15,[-7.4128556],"[-5.208645582574, -4.787828423387]",-329.788557,penalty,-1.207362
16,[-7.3774117],"[-5.193679493521, -4.755699157999]",-325.070602,penalty,-1.215781
17,[-7.3419677],"[-5.178713404468, -4.723569892612]",-320.352446,penalty,-1.224401
18,[-7.3065238],"[-5.163747315415, -4.691440627225]",-315.634086,penalty,-1.233226
19,[-7.2710798],"[-5.148781226362, -4.659311361837]",-310.915517,penalty,-1.242260
20,[-7.2356359],"[-5.133815137309, -4.627182096450]",-306.196733,penalty,-1.251508
21,[-7.2001919],"[-5.118849048256, -4.595052831063]",-301.477730,penalty,-1.260975
22,[-7.1647480],"[-5.103882959204, -4.562923565675]",-296.758503,penalty,-1.270667
23,[-7.1293040],"[-5.088916870151, -4.530794300288]",-292.039047,penalty,-1.280588
24,[-7.0938601],"[-5.073950781098, -4.498665034901]",-287.319356,penalty,-1.290743
25,[-7.0584161],"[-5.058984692045, -4.466535769513]",-282.599426,penalty,-1.301138
26,[-7.0229722],"[-5.044018602992, -4.434406504126]",-277.879249,penalty,-1.311779
27,[-6.9875282],"[-5.029052513939, -4.402277238739]",-273.158822,penalty,-1.322671
28,[-6.9520843],"[-5.014086424886, -4.370147973352]",-268.438139,penalty,-1.333819
29,[-6.9166403],"[-4.999120335833, -4.338018707964]",-263.805665,penalty,-1.345230
30,[-6.8811964],"[-4.984154246780, -4.305889442577]",-260.589683,penalty,-1.356909
31,[-6.8457524],"[-4.969188157727, -4.273760177190]",-257.373450,penalty,-1.368862
32,[-6.8103085],"[-4.954222068674, -4.241630911802]",-254.156960,penalty,-1.381097
33,[-6.7748645],"[-4.939255979621, -4.209501646415]",-250.940207,penalty,-1.393618
34,[-6.7394206],"[-4.924289890568, -4.177372381028]",-247.723184,penalty,-1.406433
35,[-6.7039766],"[-4.909323801515, -4.145243115640]",-244.505885,penalty,-1.419548
36,[-6.6685327],"[-4.894357712462, -4.113113850253]",-241.288303,penalty,-1.432970
37,[-6.6330887],"[-4.879391623409, -4.080984584866]",-238.070430,penalty,-1.446705
38,[-6.5976448],"[-4.864425534356, -4.048855319478]",-234.852260,penalty,-1.460762
39,[-6.5622008],"[-4.849459445304, -4.016726054091]",-231.633785,penalty,-1.475146
40,[-6.5267569],"[-4.834493356251, -3.984596788704]",-228.414999,penalty,-1.489866
41,[-6.4913130],"[-4.819527267198, -3.952467523316]",-225.195893,penalty,-1.504928
42,[-6.4558690],"[-4.804561178145, -3.920338257929]",-221.976460,penalty,-1.520340
43,[-6.4204251],"[-4.789595089092, -3.888208992542]",-218.756692,penalty,-1.536111
44,[-6.3849811],"[-4.774629000039, -3.856079727154]",-215.536581,penalty,-1.552248
45,[-6.3495372],"[-4.759662910986, -3.823950461767]",-212.316118,penalty,-1.568758
46,[-6.3140932],"[-4.744696821933, -3.791821196380]",-209.095297,penalty,-1.585651
47,[-6.2786493],"[-4.729730732880, -3.759691930992]",-205.874107,penalty,-1.602934
48,[-6.2432053],"[-4.714764643827, -3.727562665605]",-202.652541,penalty,-1.620617
49,[-6.2077614],"[-4.699798554774, -3.695433400218]",-199.430590,penalty,-1.638708
50,[-6.1723174],"[-4.684832465721, -3.663304134830]",-196.208245,penalty,-1.657215
51,[-6.1368735],"[-4.669866376668, -3.631174869443]",-192.985496,penalty,-1.676147
52,[-6.1014295],"[-4.654900287615, -3.599045604056]",-189.762335,penalty,-1.695515
53,[-6.0659856],"[-4.639934198562, -3.566916338668]",-186.538752,penalty,-1.715326
54,[-6.0305416],"[-4.624968109509, -3.534787073281]",-183.314737,penalty,-1.735591
55,[-5.9950977],"[-4.610002020456, -3.502657807894]",-180.090282,penalty,-1.756319
56,[-5.9596537],"[-4.595035931404, -3.470528542506]",-176.865376,penalty,-1.777519
57,[-5.9242098],"[-4.580069842351, -3.438399277119]",-173.640008,penalty,-1.799202
58,[-5.8887658],"[-4.565103753298, -3.406270011732]",-170.414170,penalty,-1.821378
59,[-5.8533219],"[-4.550137664245, -3.374140746344]",-167.187851,penalty,-1.844056
60,[-5.8178779],"[-4.535171575192, -3.342011480957]",-163.961040,penalty,-1.867247
61,[-5.7824340],"[-4.520205486139, -3.309882215570]",-160.733727,penalty,-1.890962
62,[-5.7469900],"[-4.505239397086, -3.277752950182]",-157.505901,penalty,-1.915210
63,[-5.7115461],"[-4.490273308033, -3.245623684795]",-154.277552,penalty,-1.940002
64,[-5.6761021],"[-4.475307218980, -3.213494419408]",-151.048670,penalty,-1.965350
65,[-5.6406582],"[-4.460341129927, -3.181365154020]",-147.819242,penalty,-1.991263
66,[-5.6052142],"[-4.445375040874, -3.149235888633]",-144.589258,penalty,-2.017752
67,[-5.5697703],"[-4.430408951821, -3.117106623246]",-141.358708,penalty,-2.044829
68,[-5.5343263],"[-4.415442862768, -3.084977357858]",-138.127579,penalty,-2.072503
69,[-5.4988824],"[-4.400476773715, -3.052848092471]",-134.895862,penalty,-2.100787
70,[-5.4634384],"[-4.385510684662, -3.020718827084]",-131.663546,penalty,-2.129690
71,[-5.4279945],"[-4.370544595609, -2.988589561696]",-128.430618,penalty,-2.159224
72,[-5.3925505],"[-4.355578506557, -2.956460296309]",-125.197069,penalty,-2.189399
73,[-5.3571066],"[-4.340612417504, -2.924331030922]",-121.962888,penalty,-2.220226
74,[-5.3216626],"[-4.325646328451, -2.892201765534]",-118.728063,penalty,-2.251716
75,[-5.2862187],"[-4.310680239398, -2.860072500147]",-115.492584,penalty,-2.283879
76,[-5.2507747],"[-4.295714150345, -2.827943234760]",-112.256441,penalty,-2.316725
77,[-5.2153308],"[-4.280748061292, -2.795813969372]",-109.019624,penalty,-2.350264
78,[-5.1798868],"[-4.265781972239, -2.763684703985]",-105.782123,penalty,-2.384506
79,[-5.1444429],"[-4.250815883186, -2.731555438598]",-102.543927,penalty,-2.419461
80,[-5.1089989],"[-4.235849794133, -2.699426173210]",-99.305029,penalty,-2.455137
81,[-5.0735550],"[-4.220883705080, -2.667296907823]",-96.065418,penalty,-2.491543
82,[-5.0381110],"[-4.205917616027, -2.635167642436]",-92.825087,penalty,-2.528688
83,[-5.0026671],"[-4.190951526974, -2.603038377048]",-89.584027,penalty,-2.566579
84,[-4.9672231],"[-4.175985437921, -2.570909111661]",-86.342232,penalty,-2.605223
85,[-4.9317792],"[-4.161019348868, -2.538779846274]",-83.099695,penalty,-2.644627
86,[-4.8963352],"[-4.146053259815, -2.506650580886]",-79.856410,penalty,-2.684796
87,[-4.8608913],"[-4.131087170762, -2.474521315499]",-76.612371,penalty,-2.725736
88,[-4.8254474],"[-4.116121081709, -2.442392050112]",-73.367575,penalty,-2.767449
89,[-4.7900034],"[-4.101154992657, -2.410262784725]",-70.122019,penalty,-2.809940
90,[-4.7545595],"[-4.086188903604, -2.378133519337]",-66.875700,penalty,-2.853210
91,[-4.7191155],"[-4.071222814551, -2.346004253950]",-63.628617,penalty,-2.897260
92,[-4.6836716],"[-4.056256725498, -2.313874988563]",-60.380771,penalty,-2.942089
93,[-4.6482276],"[-4.041290636445, -2.281745723175]",-57.132163,penalty,-2.987696
94,[-4.6127837],"[-4.026324547392, -2.249616457788]",-53.882797,penalty,-3.034076
95,[-4.5773397],"[-4.011358458339, -2.217487192401]",-50.632677,penalty,-3.081226
96,[-4.5418958],"[-3.996392369286, -2.185357927013]",-47.381810,penalty,-3.129138
97,[-4.5064518],"[-3.981426280233, -2.153228661626]",-44.130205,penalty,-3.177803
98,[-4.4710079],"[-3.966460191180, -2.121099396239]",-40.877871,penalty,-3.227212
99,[-4.4355639],"[-3.951494102127, -2.088970130851]",-37.624821,penalty,-3.277351
100,[-4.4001200],"[-3.936528013074, -2.056840865464]",-34.371069,penalty,-3.328206
101,[-4.3646760],"[-3.921561924021, -2.024711600077]",-31.116633,penalty,-3.379759
102,[-4.3292321],"[-3.906595834968, -1.992582334689]",-27.861531,penalty,-3.431991
103,[-4.2937881],"[-3.891629745915, -1.960453069302]",-24.605786,penalty,-3.484881
104,[-4.2583442],"[-3.876663656862, -1.928323803915]",-21.349422,penalty,-3.538402
105,[-4.2229002],"[-3.861697567809, -1.896194538527]",-18.092466,penalty,-3.592529
106,[-4.1874563],"[-3.846731478757, -1.864065273140]",-14.834948,penalty,-3.647231
107,[-4.1520123],"[-3.831765389704, -1.831936007753]",-11.576900,penalty,-3.702474
108,[-4.1165684],"[-3.816799300651, -1.799806742365]",-8.318359,penalty,-3.758223
109,[-4.0811244],"[-3.801833211598, -1.767677476978]",-5.059363,penalty,-3.814439
110,[-4.0456805],"[-3.786867122545, -1.735548211591]",-1.799953,penalty,-3.871081
111,[-4.0102365],"[-3.771901033492, -1.703418946203]",0.000000,no penalty,-3.928103
112,[-3.9747926],"[-3.756934944439, -1.671289680816]",0.000000,no penalty,-3.985459
113,[-3.9393486],"[-3.741968855386, -1.639160415429]",0.000000,no penalty,-4.043098
114,[-3.9039047],"[-3.727002766333, -1.607031150041]",0.000000,no penalty,-4.100968
115,[-3.8684607],"[-3.712036677280, -1.574901884654]",0.000000,no penalty,-4.159014
116,[-3.8330168],"[-3.697070588227, -1.542772619267]",0.000000,no penalty,-4.217178
117,[-3.7975728],"[-3.682104499174, -1.510643353879]",0.000000,no penalty,-4.275402
118,[-3.7621289],"[-3.667138410121, -1.478514088492]",0.000000,no penalty,-4.333624
119,[-3.7266849],"[-3.652172321068, -1.446384823105]",0.000000,no penalty,-4.391783
120,[-3.6912410],"[-3.637206232015, -1.414255557717]",0.000000,no penalty,-4.449816
121,[-3.6557970],"[-3.622240142962, -1.382126292330]",0.000000,no penalty,-4.507661
122,[-3.6203531],"[-3.607274053909, -1.349997026943]",0.000000,no penalty,-4.565254
123,[-3.5849091],"[-3.592307964857, -1.317867761555]",0.000000,no penalty,-4.622534
124,[-3.5494652],"[-3.577341875804, -1.285738496168]",0.000000,no penalty,-4.679441
125,[-3.5140212],"[-3.562375786751, -1.253609230781]",0.000000,no penalty,-4.735916
126,[-3.4785773],"[-3.547409697698, -1.221479965393]",0.000000,no penalty,-4.791905
127,[-3.4431333],"[-3.532443608645, -1.189350700006]",0.000000,no penalty,-4.847356
128,[-3.4076894],"[-3.517477519592, -1.157221434619]",0.000000,no penalty,-4.902222
129,[-3.3722454],"[-3.502511430539, -1.125092169231]",0.000000,no penalty,-4.956463
