,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-8.9720984],"[-3.358929196179, -6.699804225174]",-800.263650,penalty,-1.715542
1,[-8.9366544],"[-3.354442972041, -6.664645338547]",-796.299139,penalty,-1.715542
2,[-8.9012105],"[-3.349956747902, -6.629486451920]",-792.334628,penalty,-1.715542
3,[-8.8657665],"[-3.345470523763, -6.594327565293]",-788.370117,penalty,-1.715542
4,[-8.8303226],"[-3.340984299624, -6.559168678666]",-784.405606,penalty,-1.715542
5,[-8.7948786],"[-3.336498075485, -6.524009792039]",-780.441095,penalty,-1.715542
6,[-8.7594347],"[-3.332011851347, -6.488850905412]",-776.476584,penalty,-1.715542
7,[-8.7239907],"[-3.327525627208, -6.453692018785]",-772.512073,penalty,-1.715542
8,[-8.6885468],"[-3.323039403069, -6.418533132158]",-768.547562,penalty,-1.715542
9,[-8.6531028],"[-3.318553178930, -6.383374245531]",-764.583051,penalty,-1.715542
10,[-8.6176589],"[-3.314066954791, -6.348215358904]",-760.618540,penalty,-1.715542
11,[-8.5822149],"[-3.309580730653, -6.313056472277]",-756.654028,penalty,-1.715542
12,[-8.5467710],"[-3.305094506514, -6.277897585650]",-752.689517,penalty,-1.715542
13,[-8.5113270],"[-3.300608282375, -6.242738699023]",-748.725006,penalty,-1.715542
14,[-8.4758831],"[-3.296122058236, -6.207579812396]",-744.760495,penalty,-1.715542
15,[-8.4404391],"[-3.291635834097, -6.172420925770]",-740.795984,penalty,-1.715542
16,[-8.4049952],"[-3.287149609958, -6.137262039143]",-736.831473,penalty,-1.715542
17,[-8.3695513],"[-3.282663385820, -6.102103152516]",-732.866962,penalty,-1.715542
18,[-8.3341073],"[-3.278177161681, -6.066944265889]",-728.902451,penalty,-1.715542
19,[-8.2986634],"[-3.273690937542, -6.031785379262]",-724.937940,penalty,-1.715542
20,[-8.2632194],"[-3.269204713403, -5.996626492635]",-720.973429,penalty,-1.715542
21,[-8.2277755],"[-3.264718489264, -5.961467606008]",-717.050660,penalty,-1.715542
22,[-8.1923315],"[-3.260232265126, -5.926308719381]",-713.535367,penalty,-1.715542
23,[-8.1568876],"[-3.255746040987, -5.891149832754]",-710.020077,penalty,-1.715542
24,[-8.1214436],"[-3.251259816848, -5.855990946127]",-706.504792,penalty,-1.715542
25,[-8.0859997],"[-3.246773592709, -5.820832059500]",-702.989509,penalty,-1.715542
26,[-8.0505557],"[-3.242287368570, -5.785673172873]",-699.474230,penalty,-1.715542
27,[-8.0151118],"[-3.237801144432, -5.750514286246]",-695.958955,penalty,-1.715542
28,[-7.9796678],"[-3.233314920293, -5.715355399619]",-692.443684,penalty,-1.715542
29,[-7.9442239],"[-3.228828696154, -5.680196512992]",-688.928416,penalty,-1.715542
30,[-7.9087799],"[-3.224342472015, -5.645037626365]",-685.413152,penalty,-1.715542
31,[-7.8733360],"[-3.219856247876, -5.609878739738]",-681.897892,penalty,-1.715542
32,[-7.8378920],"[-3.215370023738, -5.574719853111]",-678.382635,penalty,-1.715542
33,[-7.8024481],"[-3.210883799599, -5.539560966485]",-674.867382,penalty,-1.715542
34,[-7.7670041],"[-3.206397575460, -5.504402079858]",-671.352132,penalty,-1.715542
35,[-7.7315602],"[-3.201911351321, -5.469243193231]",-667.836887,penalty,-1.715542
36,[-7.6961162],"[-3.197425127182, -5.434084306604]",-664.321645,penalty,-1.715542
37,[-7.6606723],"[-3.192938903044, -5.398925419977]",-660.806407,penalty,-1.715542
38,[-7.6252283],"[-3.188452678905, -5.363766533350]",-657.291172,penalty,-1.715542
39,[-7.5897844],"[-3.183966454766, -5.328607646723]",-653.775942,penalty,-1.715542
40,[-7.5543404],"[-3.179480230627, -5.293448760096]",-650.260715,penalty,-1.715542
41,[-7.5188965],"[-3.174994006488, -5.258289873469]",-646.745492,penalty,-1.715542
42,[-7.4834525],"[-3.170507782350, -5.223130986842]",-643.230273,penalty,-1.715542
43,[-7.4480086],"[-3.166021558211, -5.187972100215]",-639.715058,penalty,-1.715542
44,[-7.4125646],"[-3.161535334072, -5.152813213588]",-636.199847,penalty,-1.715542
45,[-7.3771207],"[-3.157049109933, -5.117654326961]",-632.684639,penalty,-1.715542
46,[-7.3416767],"[-3.152562885794, -5.082495440334]",-629.169436,penalty,-1.715542
47,[-7.3062328],"[-3.148076661655, -5.047336553707]",-625.654236,penalty,-1.715542
48,[-7.2707888],"[-3.143590437517, -5.012177667080]",-622.139040,penalty,-1.715542
49,[-7.2353449],"[-3.139104213378, -4.977018780453]",-618.623849,penalty,-1.715542
50,[-7.1999009],"[-3.134617989239, -4.941859893827]",-615.108661,penalty,-1.715542
51,[-7.1644570],"[-3.130131765100, -4.906701007200]",-611.593477,penalty,-1.715542
52,[-7.1290130],"[-3.125645540961, -4.871542120573]",-608.078297,penalty,-1.715542
53,[-7.0935691],"[-3.121159316823, -4.836383233946]",-604.563121,penalty,-1.715542
54,[-7.0581251],"[-3.116673092684, -4.801224347319]",-601.047949,penalty,-1.715542
55,[-7.0226812],"[-3.112186868545, -4.766065460692]",-597.532781,penalty,-1.715542
56,[-6.9872372],"[-3.107700644406, -4.730906574065]",-594.017617,penalty,-1.715542
57,[-6.9517933],"[-3.103214420267, -4.695747687438]",-590.502458,penalty,-1.715542
58,[-6.9163493],"[-3.098728196129, -4.660588800811]",-586.987302,penalty,-1.715542
59,[-6.8809054],"[-3.094241971990, -4.625429914184]",-583.472151,penalty,-1.715542
60,[-6.8454614],"[-3.089755747851, -4.590271027557]",-579.957003,penalty,-1.715542
61,[-6.8100175],"[-3.085269523712, -4.555112140930]",-576.441860,penalty,-1.715542
62,[-6.7745735],"[-3.080783299573, -4.519953254303]",-572.926721,penalty,-1.715542
63,[-6.7391296],"[-3.076297075435, -4.484794367676]",-569.411586,penalty,-1.715542
64,[-6.7036857],"[-3.071810851296, -4.449635481049]",-565.896455,penalty,-1.715542
65,[-6.6682417],"[-3.067324627157, -4.414476594422]",-562.381328,penalty,-1.715542
66,[-6.6327978],"[-3.062838403018, -4.379317707795]",-558.866206,penalty,-1.715542
67,[-6.5973538],"[-3.058352178879, -4.344158821168]",-555.351087,penalty,-1.715542
68,[-6.5619099],"[-3.053865954741, -4.308999934542]",-551.835973,penalty,-1.715542
69,[-6.5264659],"[-3.049379730602, -4.273841047915]",-548.320863,penalty,-1.715542
70,[-6.4910220],"[-3.044893506463, -4.238682161288]",-544.805758,penalty,-1.715542
71,[-6.4555780],"[-3.040407282324, -4.203523274661]",-541.290657,penalty,-1.715542
72,[-6.4201341],"[-3.035921058185, -4.168364388034]",-537.775560,penalty,-1.715542
73,[-6.3846901],"[-3.031434834047, -4.133205501407]",-534.260467,penalty,-1.715542
74,[-6.3492462],"[-3.026948609908, -4.098046614780]",-530.745379,penalty,-1.715542
75,[-6.3138022],"[-3.022462385769, -4.062887728153]",-527.230295,penalty,-1.715542
76,[-6.2783583],"[-3.017976161630, -4.027728841526]",-523.715216,penalty,-1.715542
77,[-6.2429143],"[-3.013489937491, -3.992569954899]",-520.200141,penalty,-1.715542
78,[-6.2074704],"[-3.009003713352, -3.957411068272]",-516.685070,penalty,-1.715542
79,[-6.1720264],"[-3.004517489214, -3.922252181645]",-513.170004,penalty,-1.715542
80,[-6.1365825],"[-3.000031265075, -3.887093295018]",-509.654942,penalty,-1.715542
81,[-6.1011385],"[-2.995545040936, -3.851934408391]",-506.139884,penalty,-1.715542
82,[-6.0656946],"[-2.991058816797, -3.816775521764]",-502.624831,penalty,-1.715542
83,[-6.0302506],"[-2.986572592658, -3.781616635137]",-499.109783,penalty,-1.715542
84,[-5.9948067],"[-2.982086368520, -3.746457748510]",-495.594739,penalty,-1.715542
85,[-5.9593627],"[-2.977600144381, -3.711298861883]",-492.079700,penalty,-1.715542
86,[-5.9239188],"[-2.973113920242, -3.676139975257]",-488.564665,penalty,-1.715542
87,[-5.8884748],"[-2.968627696103, -3.640981088630]",-485.049634,penalty,-1.715542
88,[-5.8530309],"[-2.964141471964, -3.605822202003]",-481.534609,penalty,-1.715542
89,[-5.8175869],"[-2.959655247826, -3.570663315376]",-478.019588,penalty,-1.715542
90,[-5.7821430],"[-2.955169023687, -3.535504428749]",-474.504571,penalty,-1.715542
91,[-5.7466990],"[-2.950682799548, -3.500345542122]",-470.989559,penalty,-1.715542
92,[-5.7112551],"[-2.946196575409, -3.465186655495]",-467.474552,penalty,-1.715542
93,[-5.6758111],"[-2.941710351270, -3.430027768868]",-463.959550,penalty,-1.715542
94,[-5.6403672],"[-2.937224127132, -3.394868882241]",-460.444552,penalty,-1.715542
95,[-5.6049232],"[-2.932737902993, -3.359709995614]",-456.929559,penalty,-1.715542
96,[-5.5694793],"[-2.928251678854, -3.324551108987]",-453.414570,penalty,-1.715542
97,[-5.5340353],"[-2.923765454715, -3.289392222360]",-449.899587,penalty,-1.715542
98,[-5.4985914],"[-2.919279230576, -3.254233335733]",-446.384608,penalty,-1.715542
99,[-5.4631474],"[-2.914793006438, -3.219074449106]",-442.869634,penalty,-1.715542
100,[-5.4277035],"[-2.910306782299, -3.183915562479]",-439.354664,penalty,-1.715542
101,[-5.3922595],"[-2.905820558160, -3.148756675852]",-435.839700,penalty,-1.715542
102,[-5.3568156],"[-2.901334334021, -3.113597789225]",-432.324740,penalty,-1.715542
103,[-5.3213716],"[-2.896848109882, -3.078438902598]",-428.809785,penalty,-1.715542
104,[-5.2859277],"[-2.892361885743, -3.043280015972]",-425.294835,penalty,-1.715542
105,[-5.2504837],"[-2.887875661605, -3.008121129345]",-421.779890,penalty,-1.715542
106,[-5.2150398],"[-2.883389437466, -2.972962242718]",-418.264950,penalty,-1.715542
107,[-5.1795958],"[-2.878903213327, -2.937803356091]",-414.750015,penalty,-1.715542
108,[-5.1441519],"[-2.874416989188, -2.902644469464]",-411.235085,penalty,-1.715542
109,[-5.1087079],"[-2.869930765049, -2.867485582837]",-407.720160,penalty,-1.715542
110,[-5.0732640],"[-2.865444540911, -2.832326696210]",-404.205240,penalty,-1.715541
111,[-5.0378201],"[-2.860958316772, -2.797167809583]",-400.690324,penalty,-1.715541
112,[-5.0023761],"[-2.856472092633, -2.762008922956]",-397.175414,penalty,-1.715541
113,[-4.9669322],"[-2.851985868494, -2.726850036329]",-393.660509,penalty,-1.715541
114,[-4.9314882],"[-2.847499644355, -2.691691149702]",-390.145609,penalty,-1.715541
115,[-4.8960443],"[-2.843013420217, -2.656532263075]",-386.630714,penalty,-1.715541
116,[-4.8606003],"[-2.838527196078, -2.621373376448]",-383.115824,penalty,-1.715541
117,[-4.8251564],"[-2.834040971939, -2.586214489821]",-379.600940,penalty,-1.715541
118,[-4.7897124],"[-2.829554747800, -2.551055603194]",-376.086060,penalty,-1.715541
119,[-4.7542685],"[-2.825068523661, -2.515896716567]",-372.571186,penalty,-1.715541
120,[-4.7188245],"[-2.820582299523, -2.480737829940]",-369.056317,penalty,-1.715541
121,[-4.6833806],"[-2.816096075384, -2.445578943314]",-365.541453,penalty,-1.715541
122,[-4.6479366],"[-2.811609851245, -2.410420056687]",-362.026595,penalty,-1.715540
123,[-4.6124927],"[-2.807123627106, -2.375261170060]",-358.511742,penalty,-1.715540
124,[-4.5770487],"[-2.802637402967, -2.340102283433]",-354.996894,penalty,-1.715540
125,[-4.5416048],"[-2.798151178829, -2.304943396806]",-351.482051,penalty,-1.715540
126,[-4.5061608],"[-2.793664954690, -2.269784510179]",-347.967214,penalty,-1.715539
127,[-4.4707169],"[-2.789178730551, -2.234625623552]",-344.452382,penalty,-1.715539
128,[-4.4352729],"[-2.784692506412, -2.199466736925]",-340.937556,penalty,-1.715538
129,[-4.3998290],"[-2.780206282273, -2.164307850298]",-337.422735,penalty,-1.715538
130,[-4.3643850],"[-2.775720058135, -2.129148963671]",-333.907920,penalty,-1.715537
131,[-4.3289411],"[-2.771233833996, -2.093990077044]",-330.393110,penalty,-1.715536
132,[-4.2934971],"[-2.766747609857, -2.058831190417]",-326.878306,penalty,-1.715536
133,[-4.2580532],"[-2.762261385718, -2.023672303790]",-323.363507,penalty,-1.715535
134,[-4.2226092],"[-2.757775161579, -1.988513417163]",-319.848714,penalty,-1.715533
135,[-4.1871653],"[-2.753288937440, -1.953354530536]",-316.333927,penalty,-1.715532
136,[-4.1517213],"[-2.748802713302, -1.918195643909]",-312.819145,penalty,-1.715531
137,[-4.1162774],"[-2.744316489163, -1.883036757282]",-309.304370,penalty,-1.715529
138,[-4.0808334],"[-2.739830265024, -1.847877870655]",-305.789600,penalty,-1.715527
139,[-4.0453895],"[-2.735344040885, -1.812718984029]",-302.274836,penalty,-1.715524
140,[-4.0099455],"[-2.730857816746, -1.777560097402]",-298.760078,penalty,-1.715521
141,[-3.9745016],"[-2.726371592608, -1.742401210775]",-295.245327,penalty,-1.715518
142,[-3.9390576],"[-2.721885368469, -1.707242324148]",-291.730581,penalty,-1.715515
