,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.9134904],"[-5.873381603944, 4.076678224168]",-462.409380,penalty,-3.597736
1,[-3.8780465],"[-5.841597686309, 4.060992048866]",-457.662370,penalty,-3.597736
2,[-3.8426025],"[-5.809813768673, 4.045305873564]",-452.915361,penalty,-3.597736
3,[-3.8071586],"[-5.778029851037, 4.029619698262]",-448.168352,penalty,-3.597736
4,[-3.7717146],"[-5.746245933402, 4.013933522961]",-443.421342,penalty,-3.597736
5,[-3.7362707],"[-5.714462015766, 3.998247347659]",-438.674333,penalty,-3.597736
6,[-3.7008267],"[-5.682678098130, 3.982561172357]",-433.927324,penalty,-3.597736
7,[-3.6653828],"[-5.650894180495, 3.966874997055]",-429.180315,penalty,-3.597736
8,[-3.6299388],"[-5.619110262859, 3.951188821753]",-424.433305,penalty,-3.597736
9,[-3.5944949],"[-5.587326345223, 3.935502646451]",-419.686296,penalty,-3.597736
10,[-3.5590509],"[-5.555542427588, 3.919816471149]",-414.939287,penalty,-3.597736
11,[-3.5236070],"[-5.523758509952, 3.904130295847]",-410.192277,penalty,-3.597736
12,[-3.4881630],"[-5.491974592317, 3.888444120546]",-405.445268,penalty,-3.597736
13,[-3.4527191],"[-5.460190674681, 3.872757945244]",-400.698259,penalty,-3.597736
14,[-3.4172751],"[-5.428406757045, 3.857071769942]",-395.951250,penalty,-3.597736
15,[-3.3818312],"[-5.396622839410, 3.841385594640]",-391.204240,penalty,-3.597736
16,[-3.3463872],"[-5.364838921774, 3.825699419338]",-386.457231,penalty,-3.597736
17,[-3.3109433],"[-5.333055004138, 3.810013244036]",-381.710222,penalty,-3.597736
18,[-3.2754993],"[-5.301271086503, 3.794327068734]",-376.963212,penalty,-3.597736
19,[-3.2400554],"[-5.269487168867, 3.778640893432]",-372.216203,penalty,-3.597736
20,[-3.2046114],"[-5.237703251232, 3.762954718131]",-367.469194,penalty,-3.597736
21,[-3.1691675],"[-5.205919333596, 3.747268542829]",-362.722184,penalty,-3.597736
22,[-3.1337235],"[-5.174135415960, 3.731582367527]",-357.975175,penalty,-3.597736
23,[-3.0982796],"[-5.142351498325, 3.715896192225]",-353.228166,penalty,-3.597736
24,[-3.0628356],"[-5.110567580689, 3.700210016923]",-348.481157,penalty,-3.597736
25,[-3.0273917],"[-5.078783663053, 3.684523841621]",-343.734147,penalty,-3.597736
26,[-2.9919477],"[-5.046999745418, 3.668837666319]",-338.987138,penalty,-3.597736
27,[-2.9565038],"[-5.015215827782, 3.653151491017]",-334.240129,penalty,-3.597736
28,[-2.9210598],"[-4.983431910146, 3.637465315716]",-329.493119,penalty,-3.597736
29,[-2.8856159],"[-4.951647992511, 3.621779140414]",-324.746110,penalty,-3.597736
30,[-2.8501719],"[-4.919864074875, 3.606092965112]",-319.999101,penalty,-3.597736
31,[-2.8147280],"[-4.888080157240, 3.590406789810]",-315.252092,penalty,-3.597736
32,[-2.7792840],"[-4.856296239604, 3.574720614508]",-310.505082,penalty,-3.597736
33,[-2.7438401],"[-4.824512321968, 3.559034439206]",-305.758073,penalty,-3.597736
34,[-2.7083961],"[-4.792728404333, 3.543348263904]",-301.011064,penalty,-3.597736
35,[-2.6729522],"[-4.760944486697, 3.527662088602]",-296.264054,penalty,-3.597736
36,[-2.6375083],"[-4.729160569061, 3.511975913301]",-291.517045,penalty,-3.597736
37,[-2.6020643],"[-4.697376651426, 3.496289737999]",-286.770036,penalty,-3.597736
38,[-2.5666204],"[-4.665592733790, 3.480603562697]",-282.023026,penalty,-3.597736
39,[-2.5311764],"[-4.633808816154, 3.464917387395]",-277.276017,penalty,-3.597736
40,[-2.4957325],"[-4.602024898519, 3.449231212093]",-272.529008,penalty,-3.597736
41,[-2.4602885],"[-4.570240980883, 3.433545036791]",-267.781999,penalty,-3.597736
42,[-2.4248446],"[-4.538457063248, 3.417858861489]",-263.034989,penalty,-3.597736
43,[-2.3894006],"[-4.506673145612, 3.402172686187]",-258.287980,penalty,-3.597736
44,[-2.3539567],"[-4.474889227976, 3.386486510886]",-253.540971,penalty,-3.597736
45,[-2.3185127],"[-4.443105310341, 3.370800335584]",-248.793961,penalty,-3.597736
46,[-2.2830688],"[-4.411321392705, 3.355114160282]",-244.046952,penalty,-3.597736
47,[-2.2476248],"[-4.379537475069, 3.339427984980]",-239.299943,penalty,-3.597736
48,[-2.2121809],"[-4.347753557434, 3.323741809678]",-234.552934,penalty,-3.597736
49,[-2.1767369],"[-4.315969639798, 3.308055634376]",-229.805924,penalty,-3.597736
50,[-2.1412930],"[-4.284185722162, 3.292369459074]",-225.058915,penalty,-3.597736
51,[-2.1058490],"[-4.252401804527, 3.276683283772]",-220.311906,penalty,-3.597736
52,[-2.0704051],"[-4.220617886891, 3.260997108471]",-215.564896,penalty,-3.597736
53,[-2.0349611],"[-4.188833969256, 3.245310933169]",-210.817887,penalty,-3.597736
54,[-1.9995172],"[-4.157050051620, 3.229624757867]",-206.070878,penalty,-3.597736
55,[-1.9640732],"[-4.125266133984, 3.213938582565]",-201.323868,penalty,-3.597736
56,[-1.9286293],"[-4.093482216349, 3.198252407263]",-196.576859,penalty,-3.597736
57,[-1.8931853],"[-4.061698298713, 3.182566231961]",-191.829850,penalty,-3.597736
58,[-1.8577414],"[-4.029914381077, 3.166880056659]",-187.082841,penalty,-3.597736
59,[-1.8222974],"[-3.998130463442, 3.151193881357]",-182.335831,penalty,-3.597736
60,[-1.7868535],"[-3.966346545806, 3.135507706056]",-177.588822,penalty,-3.597736
61,[-1.7514095],"[-3.934562628171, 3.119821530754]",-172.841813,penalty,-3.597736
62,[-1.7159656],"[-3.902778710535, 3.104135355452]",-168.094803,penalty,-3.597736
63,[-1.6805216],"[-3.870994792899, 3.088449180150]",-163.347794,penalty,-3.597736
64,[-1.6450777],"[-3.839210875264, 3.072763004848]",-158.600785,penalty,-3.597736
65,[-1.6096337],"[-3.807426957628, 3.057076829546]",-153.853776,penalty,-3.597736
66,[-1.5741898],"[-3.775643039992, 3.041390654244]",-149.106766,penalty,-3.597736
67,[-1.5387458],"[-3.743859122357, 3.025704478942]",-144.359757,penalty,-3.597736
68,[-1.5033019],"[-3.712075204721, 3.010018303641]",-139.612748,penalty,-3.597736
69,[-1.4678579],"[-3.680291287085, 2.994332128339]",-134.865738,penalty,-3.597736
70,[-1.4324140],"[-3.648507369450, 2.978645953037]",-130.118729,penalty,-3.597736
71,[-1.3969700],"[-3.616723451814, 2.962959777735]",-125.371720,penalty,-3.597736
72,[-1.3615261],"[-3.584939534179, 2.947273602433]",-120.624710,penalty,-3.597736
73,[-1.3260821],"[-3.553155616543, 2.931587427131]",-115.877701,penalty,-3.597736
74,[-1.2906382],"[-3.521371698907, 2.915901251829]",-111.130692,penalty,-3.597736
75,[-1.2551942],"[-3.489587781272, 2.900215076527]",-106.383683,penalty,-3.597736
76,[-1.2197503],"[-3.457803863636, 2.884528901226]",-101.636673,penalty,-3.597736
77,[-1.1843063],"[-3.426019946000, 2.868842725924]",-96.889664,penalty,-3.597736
78,[-1.1488624],"[-3.394236028365, 2.853156550622]",-92.142655,penalty,-3.597736
79,[-1.1134184],"[-3.362452110729, 2.837470375320]",-87.395645,penalty,-3.597736
80,[-1.0779745],"[-3.330668193093, 2.821784200018]",-82.648636,penalty,-3.597736
81,[-1.0425305],"[-3.298884275458, 2.806098024716]",-77.901627,penalty,-3.597736
82,[-1.0070866],"[-3.267100357822, 2.790411849414]",-73.154618,penalty,-3.597736
83,[-0.9716427],"[-3.235316440187, 2.774725674112]",-68.407608,penalty,-3.597736
