,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-6.9265714],"[-5.314069514066, -5.454202102081]",-510.321479,penalty,0.142822
1,[-6.8911275],"[-5.300523840534, -5.421448655782]",-505.691567,penalty,0.142822
2,[-6.8556835],"[-5.286978167002, -5.388695209484]",-501.061655,penalty,0.142822
3,[-6.8202396],"[-5.273432493470, -5.355941763185]",-496.431743,penalty,0.142822
4,[-6.7847956],"[-5.259886819938, -5.323188316886]",-491.801831,penalty,0.142822
5,[-6.7493517],"[-5.246341146406, -5.290434870588]",-487.171919,penalty,0.142822
6,[-6.7139077],"[-5.232795472874, -5.257681424289]",-482.542007,penalty,0.142822
7,[-6.6784638],"[-5.219249799342, -5.224927977991]",-477.912095,penalty,0.142822
8,[-6.6430198],"[-5.205704125810, -5.192174531692]",-473.282183,penalty,0.142822
9,[-6.6075759],"[-5.192158452278, -5.159421085393]",-468.652271,penalty,0.142822
10,[-6.5721319],"[-5.178612778746, -5.126667639095]",-464.022359,penalty,0.142822
11,[-6.5366880],"[-5.165067105214, -5.093914192796]",-459.392447,penalty,0.142822
12,[-6.5012440],"[-5.151521431682, -5.061160746498]",-454.762535,penalty,0.142822
13,[-6.4658001],"[-5.137975758150, -5.028407300199]",-450.132623,penalty,0.142822
14,[-6.4303561],"[-5.124430084618, -4.995653853901]",-445.502711,penalty,0.142822
15,[-6.3949122],"[-5.110884411086, -4.962900407602]",-440.872799,penalty,0.142822
16,[-6.3594682],"[-5.097338737554, -4.930146961303]",-436.242887,penalty,0.142822
17,[-6.3240243],"[-5.083793064022, -4.897393515005]",-431.612975,penalty,0.142822
18,[-6.2885803],"[-5.070247390490, -4.864640068706]",-426.983063,penalty,0.142822
19,[-6.2531364],"[-5.056701716958, -4.831886622408]",-422.353151,penalty,0.142822
20,[-6.2176924],"[-5.043156043426, -4.799133176109]",-417.723239,penalty,0.142822
21,[-6.1822485],"[-5.029610369894, -4.766379729810]",-413.093327,penalty,0.142822
22,[-6.1468045],"[-5.016064696362, -4.733626283512]",-408.463415,penalty,0.142822
23,[-6.1113606],"[-5.002519022830, -4.700872837213]",-403.833503,penalty,0.142822
24,[-6.0759166],"[-4.988973349298, -4.668119390915]",-399.203591,penalty,0.142822
25,[-6.0404727],"[-4.975427675766, -4.635365944616]",-394.573679,penalty,0.142822
26,[-6.0050288],"[-4.961882002234, -4.602612498318]",-389.943767,penalty,0.142822
27,[-5.9695848],"[-4.948336328702, -4.569859052019]",-385.313855,penalty,0.142822
28,[-5.9341409],"[-4.934790655170, -4.537105605720]",-380.683943,penalty,0.142822
29,[-5.8986969],"[-4.921244981638, -4.504352159422]",-376.054031,penalty,0.142822
30,[-5.8632530],"[-4.907699308106, -4.471598713123]",-371.424119,penalty,0.142822
31,[-5.8278090],"[-4.894153634574, -4.438845266825]",-366.794207,penalty,0.142822
32,[-5.7923651],"[-4.880607961042, -4.406091820526]",-362.164295,penalty,0.142822
33,[-5.7569211],"[-4.867062287510, -4.373338374227]",-357.534383,penalty,0.142822
34,[-5.7214772],"[-4.853516613978, -4.340584927929]",-352.904471,penalty,0.142822
35,[-5.6860332],"[-4.839970940446, -4.307831481630]",-348.274559,penalty,0.142822
36,[-5.6505893],"[-4.826425266914, -4.275078035332]",-343.644647,penalty,0.142822
37,[-5.6151453],"[-4.812879593382, -4.242324589033]",-339.014735,penalty,0.142822
38,[-5.5797014],"[-4.799333919850, -4.209571142735]",-334.384823,penalty,0.142822
39,[-5.5442574],"[-4.785788246318, -4.176817696436]",-329.754911,penalty,0.142822
40,[-5.5088135],"[-4.772242572786, -4.144064250137]",-325.124999,penalty,0.142822
41,[-5.4733695],"[-4.758696899254, -4.111310803839]",-320.495087,penalty,0.142822
42,[-5.4379256],"[-4.745151225722, -4.078557357540]",-315.865175,penalty,0.142822
43,[-5.4024816],"[-4.731605552190, -4.045803911242]",-311.235263,penalty,0.142822
44,[-5.3670377],"[-4.718059878658, -4.013050464943]",-306.605351,penalty,0.142822
45,[-5.3315937],"[-4.704514205126, -3.980297018644]",-301.975439,penalty,0.142822
46,[-5.2961498],"[-4.690968531594, -3.947543572346]",-297.345527,penalty,0.142822
47,[-5.2607058],"[-4.677422858062, -3.914790126047]",-292.715615,penalty,0.142822
48,[-5.2252619],"[-4.663877184530, -3.882036679749]",-288.085703,penalty,0.142822
49,[-5.1898179],"[-4.650331510998, -3.849283233450]",-283.455791,penalty,0.142822
50,[-5.1543740],"[-4.636785837466, -3.816529787151]",-278.825879,penalty,0.142822
51,[-5.1189300],"[-4.623240163934, -3.783776340853]",-274.195967,penalty,0.142822
52,[-5.0834861],"[-4.609694490402, -3.751022894554]",-269.566055,penalty,0.142822
