,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-4.2568745],"[0.492345163162, -7.123477202889]",-232.167358,penalty,-0.629947
1,[-4.2214306],"[0.494843045808, -7.088121381612]",-228.791088,penalty,-0.629947
2,[-4.1859866],"[0.497340928454, -7.052765560335]",-225.416573,penalty,-0.629947
3,[-4.1505427],"[0.499838811100, -7.017409739058]",-222.043831,penalty,-0.629947
4,[-4.1150987],"[0.502336693745, -6.982053917781]",-218.672878,penalty,-0.629946
5,[-4.0796548],"[0.504834576391, -6.946698096505]",-215.303734,penalty,-0.629946
6,[-4.0442108],"[0.507332459037, -6.911342275228]",-211.936416,penalty,-0.629945
7,[-4.0087669],"[0.509830341682, -6.875986453951]",-208.570941,penalty,-0.629944
8,[-3.9733229],"[0.512328224328, -6.840630632674]",-205.207327,penalty,-0.629943
9,[-3.9378790],"[0.514826106974, -6.805274811397]",-201.845592,penalty,-0.629942
10,[-3.9024350],"[0.517323989620, -6.769918990121]",-198.485753,penalty,-0.629940
11,[-3.8669911],"[0.519821872265, -6.734563168844]",-195.127826,penalty,-0.629937
12,[-3.8315471],"[0.522319754911, -6.699207347567]",-191.771830,penalty,-0.629934
13,[-3.7961032],"[0.524817637557, -6.663851526290]",-188.417781,penalty,-0.629930
14,[-3.7606592],"[0.527315520202, -6.628495705013]",-185.065695,penalty,-0.629925
15,[-3.7252153],"[0.529813402848, -6.593139883736]",-181.715588,penalty,-0.629919
16,[-3.6897713],"[0.532311285494, -6.557784062460]",-178.367478,penalty,-0.629911
17,[-3.6543274],"[0.534809168140, -6.522428241183]",-175.021379,penalty,-0.629900
18,[-3.6188834],"[0.537307050785, -6.487072419906]",-171.677308,penalty,-0.629887
19,[-3.5834395],"[0.539804933431, -6.451716598629]",-168.335279,penalty,-0.629870
20,[-3.5479955],"[0.542302816077, -6.416360777352]",-164.995309,penalty,-0.629849
21,[-3.5125516],"[0.544800698722, -6.381004956076]",-161.657412,penalty,-0.629822
22,[-3.4771076],"[0.547298581368, -6.345649134799]",-158.321603,penalty,-0.629787
23,[-3.4416637],"[0.549796464014, -6.310293313522]",-154.987896,penalty,-0.629744
24,[-3.4062197],"[0.552294346659, -6.274937492245]",-151.656306,penalty,-0.629690
25,[-3.3707758],"[0.554792229305, -6.239581670968]",-148.326847,penalty,-0.629622
26,[-3.3353318],"[0.557290111951, -6.204225849691]",-144.999534,penalty,-0.629537
27,[-3.2998879],"[0.559787994597, -6.168870028415]",-141.674380,penalty,-0.629430
28,[-3.2644439],"[0.562285877242, -6.133514207138]",-138.351401,penalty,-0.629297
29,[-3.2290000],"[0.564783759888, -6.098158385861]",-135.030610,penalty,-0.629133
30,[-3.1935561],"[0.567281642534, -6.062802564584]",-131.712022,penalty,-0.628931
31,[-3.1581121],"[0.569779525179, -6.027446743307]",-128.395651,penalty,-0.628683
32,[-3.1226682],"[0.572277407825, -5.992090922031]",-125.081511,penalty,-0.628383
33,[-3.0872242],"[0.574775290471, -5.956735100754]",-121.769615,penalty,-0.628021
