,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-7.6435339],"[-4.994502433552, -5.659314313620]",-394.151647,penalty,-13.227479
1,[-7.6080899],"[-4.981828399176, -5.626213824674]",-390.841587,penalty,-13.227491
2,[-7.5726460],"[-4.969154364800, -5.593113335727]",-387.531528,penalty,-13.227502
3,[-7.5372020],"[-4.956480330425, -5.560012846780]",-384.221468,penalty,-13.227514
4,[-7.5017581],"[-4.943806296049, -5.526912357833]",-380.911409,penalty,-13.227525
5,[-7.4663141],"[-4.931132261674, -5.493811868886]",-377.601349,penalty,-13.227537
6,[-7.4308702],"[-4.918458227298, -5.460711379940]",-374.291290,penalty,-13.227548
7,[-7.3954262],"[-4.905784192923, -5.427610890993]",-370.981230,penalty,-13.227559
8,[-7.3599823],"[-4.893110158547, -5.394510402046]",-367.671171,penalty,-13.227571
9,[-7.3245384],"[-4.880436124172, -5.361409913099]",-364.361111,penalty,-13.227582
10,[-7.2890944],"[-4.867762089796, -5.328309424152]",-361.051052,penalty,-13.227593
11,[-7.2536505],"[-4.855088055421, -5.295208935206]",-357.740993,penalty,-13.227604
12,[-7.2182065],"[-4.842414021045, -5.262108446259]",-354.430934,penalty,-13.227615
13,[-7.1827626],"[-4.829739986669, -5.229007957312]",-351.120875,penalty,-13.227626
14,[-7.1473186],"[-4.817065952294, -5.195907468365]",-347.810816,penalty,-13.227637
15,[-7.1118747],"[-4.804391917918, -5.162806979418]",-344.500757,penalty,-13.227648
16,[-7.0764307],"[-4.791717883543, -5.129706490472]",-341.190698,penalty,-13.227659
17,[-7.0409868],"[-4.779043849167, -5.096606001525]",-337.880639,penalty,-13.227669
18,[-7.0055428],"[-4.766369814792, -5.063505512578]",-334.570580,penalty,-13.227680
19,[-6.9700989],"[-4.753695780416, -5.030405023631]",-331.260521,penalty,-13.227691
20,[-6.9346549],"[-4.741021746041, -4.997304534684]",-327.950462,penalty,-13.227701
21,[-6.8992110],"[-4.728347711665, -4.964204045738]",-324.640404,penalty,-13.227712
22,[-6.8637670],"[-4.715673677290, -4.931103556791]",-321.330345,penalty,-13.227722
23,[-6.8283231],"[-4.702999642914, -4.898003067844]",-318.020287,penalty,-13.227733
24,[-6.7928791],"[-4.690325608538, -4.864902578897]",-314.710228,penalty,-13.227743
25,[-6.7574352],"[-4.677651574163, -4.831802089950]",-311.400170,penalty,-13.227753
26,[-6.7219912],"[-4.664977539787, -4.798701601004]",-308.090111,penalty,-13.227763
27,[-6.6865473],"[-4.652303505412, -4.765601112057]",-304.780053,penalty,-13.227774
28,[-6.6511033],"[-4.639629471036, -4.732500623110]",-301.469995,penalty,-13.227784
29,[-6.6156594],"[-4.626955436661, -4.699400134163]",-298.159936,penalty,-13.227794
30,[-6.5802154],"[-4.614281402285, -4.666299645216]",-294.849878,penalty,-13.227804
31,[-6.5447715],"[-4.601607367910, -4.633199156270]",-291.539820,penalty,-13.227814
32,[-6.5093275],"[-4.588933333534, -4.600098667323]",-288.229762,penalty,-13.227824
33,[-6.4738836],"[-4.576259299159, -4.566998178376]",-284.919704,penalty,-13.227834
34,[-6.4384396],"[-4.563585264783, -4.533897689429]",-281.609646,penalty,-13.227843
35,[-6.4029957],"[-4.550911230408, -4.500797200482]",-278.299588,penalty,-13.227853
36,[-6.3675517],"[-4.538237196032, -4.467696711536]",-274.989530,penalty,-13.227863
37,[-6.3321078],"[-4.525563161656, -4.434596222589]",-271.679472,penalty,-13.227872
38,[-6.2966638],"[-4.512889127281, -4.401495733642]",-268.369415,penalty,-13.227882
39,[-6.2612199],"[-4.500215092905, -4.368395244695]",-265.059357,penalty,-13.227892
40,[-6.2257759],"[-4.487541058530, -4.335294755748]",-261.749299,penalty,-13.227901
41,[-6.1903320],"[-4.474867024154, -4.302194266801]",-258.439242,penalty,-13.227910
42,[-6.1548880],"[-4.462192989779, -4.269093777855]",-255.129184,penalty,-13.227920
43,[-6.1194441],"[-4.449518955403, -4.235993288908]",-251.819127,penalty,-13.227929
44,[-6.0840001],"[-4.436844921028, -4.202892799961]",-248.509069,penalty,-13.227938
45,[-6.0485562],"[-4.424170886652, -4.169792311014]",-245.199012,penalty,-13.227947
46,[-6.0131122],"[-4.411496852277, -4.136691822067]",-241.888955,penalty,-13.227957
47,[-5.9776683],"[-4.398822817901, -4.103591333121]",-238.578897,penalty,-13.227966
48,[-5.9422243],"[-4.386148783525, -4.070490844174]",-235.268840,penalty,-13.227975
49,[-5.9067804],"[-4.373474749150, -4.037390355227]",-231.958783,penalty,-13.227984
50,[-5.8713364],"[-4.360800714774, -4.004289866280]",-228.648726,penalty,-13.227993
51,[-5.8358925],"[-4.348126680399, -3.971189377333]",-225.338669,penalty,-13.228001
52,[-5.8004485],"[-4.335452646023, -3.938088888387]",-222.028612,penalty,-13.228010
53,[-5.7650046],"[-4.322778611648, -3.904988399440]",-218.718555,penalty,-13.228019
54,[-5.7295606],"[-4.310104577272, -3.871887910493]",-215.408498,penalty,-13.228028
55,[-5.6941167],"[-4.297430542897, -3.838787421546]",-212.098441,penalty,-13.228036
56,[-5.6586728],"[-4.284756508521, -3.805686932599]",-208.788384,penalty,-13.228045
57,[-5.6232288],"[-4.272082474146, -3.772586443653]",-205.478328,penalty,-13.228054
58,[-5.5877849],"[-4.259408439770, -3.739485954706]",-202.168271,penalty,-13.228062
59,[-5.5523409],"[-4.246734405395, -3.706385465759]",-198.858214,penalty,-13.228070
60,[-5.5168970],"[-4.234060371019, -3.673284976812]",-195.548158,penalty,-13.228079
61,[-5.4814530],"[-4.221386336643, -3.640184487865]",-192.238101,penalty,-13.228087
62,[-5.4460091],"[-4.208712302268, -3.607083998919]",-188.928045,penalty,-13.228095
63,[-5.4105651],"[-4.196038267892, -3.573983509972]",-185.617989,penalty,-13.228104
64,[-5.3751212],"[-4.183364233517, -3.540883021025]",-182.307932,penalty,-13.228112
65,[-5.3396772],"[-4.170690199141, -3.507782532078]",-178.997876,penalty,-13.228120
66,[-5.3042333],"[-4.158016164766, -3.474682043131]",-175.687820,penalty,-13.228128
67,[-5.2687893],"[-4.145342130390, -3.441581554185]",-172.377764,penalty,-13.228136
68,[-5.2333454],"[-4.132668096015, -3.408481065238]",-169.067707,penalty,-13.228144
69,[-5.1979014],"[-4.119994061639, -3.375380576291]",-165.757651,penalty,-13.228152
70,[-5.1624575],"[-4.107320027264, -3.342280087344]",-162.447595,penalty,-13.228159
71,[-5.1270135],"[-4.094645992888, -3.309179598397]",-159.137539,penalty,-13.228167
72,[-5.0915696],"[-4.081971958512, -3.276079109451]",-155.827483,penalty,-13.228175
73,[-5.0561256],"[-4.069297924137, -3.242978620504]",-152.517428,penalty,-13.228183
74,[-5.0206817],"[-4.056623889761, -3.209878131557]",-149.207372,penalty,-13.228190
75,[-4.9852377],"[-4.043949855386, -3.176777642610]",-145.897316,penalty,-13.228198
76,[-4.9497938],"[-4.031275821010, -3.143677153663]",-142.587260,penalty,-13.228205
77,[-4.9143498],"[-4.018601786635, -3.110576664717]",-139.277205,penalty,-13.228213
78,[-4.8789059],"[-4.005927752259, -3.077476175770]",-135.967149,penalty,-13.228220
79,[-4.8434619],"[-3.993253717884, -3.044375686823]",-132.657094,penalty,-13.228227
80,[-4.8080180],"[-3.980579683508, -3.011275197876]",-129.347038,penalty,-13.228235
81,[-4.7725740],"[-3.967905649133, -2.978174708929]",-126.036983,penalty,-13.228242
82,[-4.7371301],"[-3.955231614757, -2.945074219983]",-122.726927,penalty,-13.228249
83,[-4.7016861],"[-3.942557580381, -2.911973731036]",-119.416872,penalty,-13.228256
84,[-4.6662422],"[-3.929883546006, -2.878873242089]",-116.106817,penalty,-13.228263
85,[-4.6307982],"[-3.917209511630, -2.845772753142]",-112.796762,penalty,-13.228270
86,[-4.5953543],"[-3.904535477255, -2.812672264195]",-109.486706,penalty,-13.228277
87,[-4.5599103],"[-3.891861442879, -2.779571775249]",-106.176651,penalty,-13.228284
88,[-4.5244664],"[-3.879187408504, -2.746471286302]",-102.866596,penalty,-13.228291
89,[-4.4890224],"[-3.866513374128, -2.713370797355]",-99.556541,penalty,-13.228297
90,[-4.4535785],"[-3.853839339753, -2.680270308408]",-96.246486,penalty,-13.228304
91,[-4.4181345],"[-3.841165305377, -2.647169819461]",-92.936431,penalty,-13.228311
92,[-4.3826906],"[-3.828491271002, -2.614069330515]",-89.626377,penalty,-13.228317
93,[-4.3472466],"[-3.815817236626, -2.580968841568]",-86.316322,penalty,-13.228324
94,[-4.3118027],"[-3.803143202251, -2.547868352621]",-83.006267,penalty,-13.228330
95,[-4.2763587],"[-3.790469167875, -2.514767863674]",-79.696213,penalty,-13.228337
96,[-4.2409148],"[-3.777795133499, -2.481667374727]",-76.386158,penalty,-13.228343
97,[-4.2054708],"[-3.765121099124, -2.448566885781]",-73.076103,penalty,-13.228350
