,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-10.1269642],"[3.157073331101, -6.367116439579]",-1300.059744,penalty,-15.926416
1,[-10.0915202],"[3.138224932414, -6.337099587931]",-1295.173164,penalty,-15.926471
2,[-10.0560763],"[3.119376533728, -6.307082736284]",-1290.286584,penalty,-15.926526
3,[-10.0206323],"[3.100528135041, -6.277065884636]",-1285.400004,penalty,-15.926581
4,[-9.9851884],"[3.081679736355, -6.247049032989]",-1280.513424,penalty,-15.926636
5,[-9.9497444],"[3.062831337669, -6.217032181341]",-1275.626845,penalty,-15.926690
6,[-9.9143005],"[3.043982938982, -6.187015329693]",-1270.740266,penalty,-15.926744
7,[-9.8788565],"[3.025134540296, -6.156998478046]",-1265.853687,penalty,-15.926799
8,[-9.8434126],"[3.006286141610, -6.126981626398]",-1260.967108,penalty,-15.926852
9,[-9.8079686],"[2.987437742923, -6.096964774751]",-1256.080529,penalty,-15.926906
10,[-9.7725247],"[2.968589344237, -6.066947923103]",-1251.193950,penalty,-15.926960
11,[-9.7370807],"[2.949740945550, -6.036931071456]",-1246.307372,penalty,-15.927013
12,[-9.7016368],"[2.930892546864, -6.006914219808]",-1241.420794,penalty,-15.927066
13,[-9.6661928],"[2.912044148178, -5.976897368161]",-1236.534216,penalty,-15.927119
14,[-9.6307489],"[2.893195749491, -5.946880516513]",-1231.647638,penalty,-15.927172
15,[-9.5953049],"[2.874347350805, -5.916863664866]",-1226.761061,penalty,-15.927224
16,[-9.5598610],"[2.855498952119, -5.886846813218]",-1221.874483,penalty,-15.927276
17,[-9.5244170],"[2.836650553432, -5.856829961571]",-1216.987906,penalty,-15.927329
18,[-9.4889731],"[2.817802154746, -5.826813109923]",-1212.101329,penalty,-15.927381
19,[-9.4535291],"[2.798953756060, -5.796796258276]",-1207.214752,penalty,-15.927432
20,[-9.4180852],"[2.780105357373, -5.766779406628]",-1202.328176,penalty,-15.927484
21,[-9.3826412],"[2.761256958687, -5.736762554981]",-1197.441600,penalty,-15.927535
22,[-9.3471973],"[2.742408560000, -5.706745703333]",-1192.555023,penalty,-15.927586
23,[-9.3117533],"[2.723560161314, -5.676728851686]",-1187.668447,penalty,-15.927637
24,[-9.2763094],"[2.704711762628, -5.646712000038]",-1182.781871,penalty,-15.927688
25,[-9.2408654],"[2.685863363941, -5.616695148390]",-1177.895296,penalty,-15.927739
26,[-9.2054215],"[2.667014965255, -5.586678296743]",-1173.008720,penalty,-15.927789
27,[-9.1699775],"[2.648166566569, -5.556661445095]",-1168.122145,penalty,-15.927839
28,[-9.1345336],"[2.629318167882, -5.526644593448]",-1163.235570,penalty,-15.927889
29,[-9.0990896],"[2.610469769196, -5.496627741800]",-1158.348995,penalty,-15.927939
30,[-9.0636457],"[2.591621370509, -5.466610890153]",-1153.462421,penalty,-15.927989
31,[-9.0282017],"[2.572772971823, -5.436594038505]",-1148.575846,penalty,-15.928038
32,[-8.9927578],"[2.553924573137, -5.406577186858]",-1143.689272,penalty,-15.928087
33,[-8.9573138],"[2.535076174450, -5.376560335210]",-1138.802698,penalty,-15.928136
34,[-8.9218699],"[2.516227775764, -5.346543483563]",-1133.916124,penalty,-15.928185
35,[-8.8864259],"[2.497379377078, -5.316526631915]",-1129.029550,penalty,-15.928234
36,[-8.8509820],"[2.478530978391, -5.286509780268]",-1124.142977,penalty,-15.928282
37,[-8.8155380],"[2.459682579705, -5.256492928620]",-1119.256403,penalty,-15.928331
38,[-8.7800941],"[2.440834181019, -5.226476076973]",-1114.369830,penalty,-15.928379
39,[-8.7446501],"[2.421985782332, -5.196459225325]",-1109.483257,penalty,-15.928427
40,[-8.7092062],"[2.403137383646, -5.166442373678]",-1104.596685,penalty,-15.928474
41,[-8.6737622],"[2.384288984959, -5.136425522030]",-1099.710112,penalty,-15.928522
42,[-8.6383183],"[2.365440586273, -5.106408670383]",-1094.823540,penalty,-15.928569
43,[-8.6028744],"[2.346592187587, -5.076391818735]",-1089.936968,penalty,-15.928616
44,[-8.5674304],"[2.327743788900, -5.046374967087]",-1085.050396,penalty,-15.928663
45,[-8.5319865],"[2.308895390214, -5.016358115440]",-1080.163824,penalty,-15.928710
46,[-8.4965425],"[2.290046991528, -4.986341263792]",-1075.277252,penalty,-15.928756
47,[-8.4610986],"[2.271198592841, -4.956324412145]",-1070.390681,penalty,-15.928803
48,[-8.4256546],"[2.252350194155, -4.926307560497]",-1065.504110,penalty,-15.928849
49,[-8.3902107],"[2.233501795468, -4.896290708850]",-1060.617539,penalty,-15.928895
50,[-8.3547667],"[2.214653396782, -4.866273857202]",-1055.730968,penalty,-15.928941
51,[-8.3193228],"[2.195804998096, -4.836257005555]",-1050.844398,penalty,-15.928986
52,[-8.2838788],"[2.176956599409, -4.806240153907]",-1045.957827,penalty,-15.929031
53,[-8.2484349],"[2.158108200723, -4.776223302260]",-1041.071257,penalty,-15.929077
54,[-8.2129909],"[2.139259802037, -4.746206450612]",-1036.184687,penalty,-15.929122
55,[-8.1775470],"[2.120411403350, -4.716189598965]",-1031.298117,penalty,-15.929166
56,[-8.1421030],"[2.101563004664, -4.686172747317]",-1026.411547,penalty,-15.929211
57,[-8.1066591],"[2.082714605978, -4.656155895670]",-1021.524978,penalty,-15.929255
58,[-8.0712151],"[2.063866207291, -4.626139044022]",-1016.638409,penalty,-15.929300
59,[-8.0357712],"[2.045017808605, -4.596122192375]",-1011.751840,penalty,-15.929344
60,[-8.0003272],"[2.026169409918, -4.566105340727]",-1006.865271,penalty,-15.929387
61,[-7.9648833],"[2.007321011232, -4.536088489080]",-1001.978702,penalty,-15.929431
62,[-7.9294393],"[1.988472612546, -4.506071637432]",-997.092134,penalty,-15.929475
63,[-7.8939954],"[1.969624213859, -4.476054785784]",-992.205566,penalty,-15.929518
64,[-7.8585514],"[1.950775815173, -4.446037934137]",-987.318997,penalty,-15.929561
65,[-7.8231075],"[1.931927416487, -4.416021082489]",-982.432430,penalty,-15.929604
66,[-7.7876635],"[1.913079017800, -4.386004230842]",-977.545862,penalty,-15.929646
67,[-7.7522196],"[1.894230619114, -4.355987379194]",-972.659294,penalty,-15.929689
68,[-7.7167756],"[1.875382220427, -4.325970527547]",-967.772727,penalty,-15.929731
69,[-7.6813317],"[1.856533821741, -4.295953675899]",-962.886160,penalty,-15.929773
70,[-7.6458877],"[1.837685423055, -4.265936824252]",-957.999593,penalty,-15.929815
71,[-7.6104438],"[1.818837024368, -4.235919972604]",-953.113026,penalty,-15.929857
72,[-7.5749998],"[1.799988625682, -4.205903120957]",-948.226460,penalty,-15.929898
73,[-7.5395559],"[1.781140226996, -4.175886269309]",-943.339893,penalty,-15.929940
74,[-7.5041119],"[1.762291828309, -4.145869417662]",-938.453327,penalty,-15.929981
75,[-7.4686680],"[1.743443429623, -4.115852566014]",-933.566761,penalty,-15.930022
76,[-7.4332240],"[1.724595030937, -4.085835714367]",-928.680196,penalty,-15.930062
77,[-7.3977801],"[1.705746632250, -4.055818862719]",-923.793630,penalty,-15.930103
78,[-7.3623361],"[1.686898233564, -4.025802011072]",-918.907065,penalty,-15.930143
79,[-7.3268922],"[1.668049834877, -3.995785159424]",-914.020499,penalty,-15.930183
80,[-7.2914482],"[1.649201436191, -3.965768307777]",-909.133934,penalty,-15.930223
81,[-7.2560043],"[1.630353037505, -3.935751456129]",-904.247370,penalty,-15.930263
82,[-7.2205603],"[1.611504638818, -3.905734604481]",-899.360805,penalty,-15.930303
83,[-7.1851164],"[1.592656240132, -3.875717752834]",-894.474241,penalty,-15.930342
84,[-7.1496724],"[1.573807841446, -3.845700901186]",-889.587676,penalty,-15.930381
85,[-7.1142285],"[1.554959442759, -3.815684049539]",-884.701112,penalty,-15.930420
86,[-7.0787845],"[1.536111044073, -3.785667197891]",-879.814549,penalty,-15.930459
87,[-7.0433406],"[1.517262645387, -3.755650346244]",-874.927985,penalty,-15.930498
88,[-7.0078967],"[1.498414246700, -3.725633494596]",-870.041422,penalty,-15.930536
89,[-6.9724527],"[1.479565848014, -3.695616642949]",-865.154858,penalty,-15.930574
90,[-6.9370088],"[1.460717449327, -3.665599791301]",-860.268295,penalty,-15.930612
91,[-6.9015648],"[1.441869050641, -3.635582939654]",-855.381732,penalty,-15.930650
92,[-6.8661209],"[1.423020651955, -3.605566088006]",-850.495170,penalty,-15.930688
93,[-6.8306769],"[1.404172253268, -3.575549236359]",-845.608607,penalty,-15.930725
94,[-6.7952330],"[1.385323854582, -3.545532384711]",-840.722045,penalty,-15.930762
95,[-6.7597890],"[1.366475455896, -3.515515533064]",-835.835483,penalty,-15.930799
96,[-6.7243451],"[1.347627057209, -3.485498681416]",-830.948921,penalty,-15.930836
97,[-6.6889011],"[1.328778658523, -3.455481829769]",-826.062359,penalty,-15.930873
98,[-6.6534572],"[1.309930259836, -3.425464978121]",-821.175798,penalty,-15.930909
99,[-6.6180132],"[1.291081861150, -3.395448126474]",-816.289236,penalty,-15.930946
100,[-6.5825693],"[1.272233462464, -3.365431274826]",-811.402675,penalty,-15.930982
101,[-6.5471253],"[1.253385063777, -3.335414423179]",-806.516114,penalty,-15.931018
102,[-6.5116814],"[1.234536665091, -3.305397571531]",-801.629554,penalty,-15.931053
103,[-6.4762374],"[1.215688266405, -3.275380719883]",-796.742993,penalty,-15.931089
104,[-6.4407935],"[1.196839867718, -3.245363868236]",-791.856433,penalty,-15.931124
105,[-6.4053495],"[1.177991469032, -3.215347016588]",-786.969873,penalty,-15.931159
106,[-6.3699056],"[1.159143070346, -3.185330164941]",-782.083313,penalty,-15.931194
107,[-6.3344616],"[1.140294671659, -3.155313313293]",-777.196753,penalty,-15.931229
108,[-6.2990177],"[1.121446272973, -3.125296461646]",-772.310193,penalty,-15.931263
109,[-6.2635737],"[1.102597874286, -3.095279609998]",-767.423634,penalty,-15.931298
110,[-6.2281298],"[1.083749475600, -3.065262758351]",-762.537075,penalty,-15.931332
111,[-6.1926858],"[1.064901076914, -3.035245906703]",-757.650516,penalty,-15.931366
112,[-6.1572419],"[1.046052678227, -3.005229055056]",-752.763957,penalty,-15.931400
113,[-6.1217979],"[1.027204279541, -2.975212203408]",-747.877398,penalty,-15.931433
114,[-6.0863540],"[1.008355880855, -2.945195351761]",-742.990840,penalty,-15.931467
115,[-6.0509100],"[0.989507482168, -2.915178500113]",-738.104282,penalty,-15.931500
116,[-6.0154661],"[0.970659083482, -2.885161648466]",-733.217724,penalty,-15.931533
117,[-5.9800221],"[0.951810684795, -2.855144796818]",-728.331166,penalty,-15.931566
118,[-5.9445782],"[0.932962286109, -2.825127945171]",-723.444608,penalty,-15.931598
119,[-5.9091342],"[0.914113887423, -2.795111093523]",-718.558051,penalty,-15.931631
120,[-5.8736903],"[0.895265488736, -2.765094241876]",-713.671494,penalty,-15.931663
121,[-5.8382463],"[0.876417090050, -2.735077390228]",-708.784937,penalty,-15.931695
122,[-5.8028024],"[0.857568691364, -2.705060538580]",-703.898380,penalty,-15.931727
123,[-5.7673584],"[0.838720292677, -2.675043686933]",-699.011823,penalty,-15.931758
124,[-5.7319145],"[0.819871893991, -2.645026835285]",-694.125267,penalty,-15.931790
125,[-5.6964705],"[0.801023495305, -2.615009983638]",-689.238710,penalty,-15.931821
126,[-5.6610266],"[0.782175096618, -2.584993131990]",-684.352154,penalty,-15.931852
127,[-5.6255826],"[0.763326697932, -2.554976280343]",-679.465598,penalty,-15.931883
128,[-5.5901387],"[0.744478299245, -2.524959428695]",-674.579043,penalty,-15.931913
129,[-5.5546947],"[0.725629900559, -2.494942577048]",-669.692487,penalty,-15.931944
130,[-5.5192508],"[0.706781501873, -2.464925725400]",-664.805932,penalty,-15.931974
131,[-5.4838068],"[0.687933103186, -2.434908873753]",-659.919377,penalty,-15.932004
132,[-5.4483629],"[0.669084704500, -2.404892022105]",-655.032822,penalty,-15.932034
133,[-5.4129189],"[0.650236305814, -2.374875170458]",-650.146267,penalty,-15.932064
