,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-4.1167470],"[1.048452765269, -6.999413467000]",-200.204575,penalty,-0.372099
1,[-4.0813030],"[1.044701307637, -6.964168608063]",-196.684292,penalty,-0.368170
2,[-4.0458591],"[1.040949850004, -6.928923749126]",-193.163890,penalty,-0.364360
3,[-4.0104151],"[1.037198392371, -6.893678890189]",-189.643365,penalty,-0.360673
4,[-3.9749712],"[1.033446934738, -6.858434031251]",-186.122710,penalty,-0.357117
5,[-3.9395273],"[1.029695477106, -6.823189172314]",-182.601918,penalty,-0.353698
6,[-3.9040833],"[1.025944019473, -6.787944313377]",-179.080983,penalty,-0.350421
7,[-3.8686394],"[1.022192561840, -6.752699454440]",-175.559898,penalty,-0.347295
8,[-3.8331954],"[1.018441104208, -6.717454595503]",-172.038656,penalty,-0.344327
9,[-3.7977515],"[1.014689646575, -6.682209736566]",-168.517250,penalty,-0.341522
10,[-3.7623075],"[1.010938188942, -6.646964877628]",-164.995672,penalty,-0.338890
11,[-3.7268636],"[1.007186731309, -6.611720018691]",-161.473915,penalty,-0.336437
12,[-3.6914196],"[1.003435273677, -6.576475159754]",-157.951970,penalty,-0.334172
13,[-3.6559757],"[0.999683816044, -6.541230300817]",-154.429829,penalty,-0.332103
14,[-3.6205317],"[0.995932358411, -6.505985441880]",-150.907484,penalty,-0.330239
15,[-3.5850878],"[0.992180900778, -6.470740582943]",-147.384925,penalty,-0.328588
16,[-3.5496438],"[0.988429443146, -6.435495724006]",-143.862144,penalty,-0.327159
17,[-3.5141999],"[0.984677985513, -6.400250865068]",-140.339132,penalty,-0.325963
18,[-3.4787559],"[0.980926527880, -6.365006006131]",-136.815877,penalty,-0.325009
19,[-3.4433120],"[0.977175070247, -6.329761147194]",-133.292371,penalty,-0.324307
20,[-3.4078680],"[0.973423612615, -6.294516288257]",-129.768602,penalty,-0.323867
21,[-3.3724241],"[0.969672154982, -6.259271429320]",-126.244559,penalty,-0.323702
22,[-3.3369801],"[0.965920697349, -6.224026570383]",-122.720231,penalty,-0.323822
23,[-3.3015362],"[0.962169239717, -6.188781711446]",-119.195606,penalty,-0.324239
24,[-3.2660922],"[0.958417782084, -6.153536852508]",-115.670672,penalty,-0.324965
25,[-3.2306483],"[0.954666324451, -6.118291993571]",-112.145415,penalty,-0.326015
26,[-3.1952043],"[0.950914866818, -6.083047134634]",-108.619823,penalty,-0.327400
27,[-3.1597604],"[0.947163409186, -6.047802275697]",-105.093880,penalty,-0.329136
28,[-3.1243164],"[0.943411951553, -6.012557416760]",-101.567573,penalty,-0.331236
29,[-3.0888725],"[0.939660493920, -5.977312557823]",-98.040885,penalty,-0.333717
30,[-3.0534285],"[0.935909036287, -5.942067698885]",-94.513801,penalty,-0.336595
31,[-3.0179846],"[0.932157578655, -5.906822839948]",-90.986304,penalty,-0.339886
32,[-2.9825406],"[0.928406121022, -5.871577981011]",-87.458376,penalty,-0.343608
33,[-2.9470967],"[0.924654663389, -5.836333122074]",-83.929998,penalty,-0.347780
34,[-2.9116527],"[0.920903205756, -5.801088263137]",-80.401151,penalty,-0.352421
35,[-2.8762088],"[0.917151748124, -5.765843404200]",-76.871814,penalty,-0.357553
36,[-2.8407648],"[0.913400290491, -5.730598545263]",-73.341964,penalty,-0.363197
37,[-2.8053209],"[0.909648832858, -5.695353686325]",-69.811580,penalty,-0.369377
38,[-2.7698769],"[0.905897375226, -5.660108827388]",-66.280637,penalty,-0.376115
39,[-2.7344330],"[0.902145917593, -5.624863968451]",-62.749108,penalty,-0.383439
40,[-2.6989890],"[0.898394459960, -5.589619109514]",-59.216967,penalty,-0.391376
