,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.9436993],"[-5.476239091129, 4.505996822193]",-475.578296,penalty,-2.575404
1,[-3.9082553],"[-5.447229779962, 4.485631818350]",-470.640864,penalty,-2.575404
2,[-3.8728114],"[-5.418220468796, 4.465266814507]",-465.703433,penalty,-2.575404
3,[-3.8373674],"[-5.389211157629, 4.444901810665]",-460.766001,penalty,-2.575404
4,[-3.8019235],"[-5.360201846463, 4.424536806822]",-455.828570,penalty,-2.575404
5,[-3.7664795],"[-5.331192535296, 4.404171802979]",-450.891138,penalty,-2.575404
6,[-3.7310356],"[-5.302183224130, 4.383806799136]",-445.953707,penalty,-2.575404
7,[-3.6955916],"[-5.273173912963, 4.363441795294]",-441.016275,penalty,-2.575404
8,[-3.6601477],"[-5.244164601797, 4.343076791451]",-436.078844,penalty,-2.575404
9,[-3.6247037],"[-5.215155290630, 4.322711787608]",-431.141412,penalty,-2.575404
10,[-3.5892598],"[-5.186145979464, 4.302346783766]",-426.203981,penalty,-2.575404
11,[-3.5538158],"[-5.157136668297, 4.281981779923]",-421.266549,penalty,-2.575404
12,[-3.5183719],"[-5.128127357131, 4.261616776080]",-416.329118,penalty,-2.575404
13,[-3.4829280],"[-5.099118045964, 4.241251772237]",-411.391686,penalty,-2.575404
14,[-3.4474840],"[-5.070108734798, 4.220886768395]",-406.454255,penalty,-2.575404
15,[-3.4120401],"[-5.041099423631, 4.200521764552]",-401.516823,penalty,-2.575404
16,[-3.3765961],"[-5.012090112464, 4.180156760709]",-396.579392,penalty,-2.575404
17,[-3.3411522],"[-4.983080801298, 4.159791756867]",-391.641960,penalty,-2.575404
18,[-3.3057082],"[-4.954071490131, 4.139426753024]",-386.704529,penalty,-2.575404
19,[-3.2702643],"[-4.925062178965, 4.119061749181]",-381.767097,penalty,-2.575404
20,[-3.2348203],"[-4.896052867798, 4.098696745339]",-376.829666,penalty,-2.575404
