,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-9.9782678],"[2.587696906057, -6.641685034241]",-1271.547400,penalty,-21.009101
1,[-9.9428238],"[2.570767123954, -6.610545734412]",-1266.733908,penalty,-21.015684
2,[-9.9073799],"[2.553837341850, -6.579406434584]",-1261.920435,penalty,-21.022249
3,[-9.8719359],"[2.536907559747, -6.548267134756]",-1257.106980,penalty,-21.028796
4,[-9.8364920],"[2.519977777643, -6.517127834927]",-1252.293544,penalty,-21.035324
5,[-9.8010480],"[2.503047995540, -6.485988535099]",-1247.480125,penalty,-21.041834
6,[-9.7656041],"[2.486118213437, -6.454849235270]",-1242.666726,penalty,-21.048326
7,[-9.7301601],"[2.469188431333, -6.423709935442]",-1237.853345,penalty,-21.054799
8,[-9.6947162],"[2.452258649230, -6.392570635614]",-1233.039982,penalty,-21.061253
9,[-9.6592722],"[2.435328867127, -6.361431335785]",-1228.226638,penalty,-21.067689
10,[-9.6238283],"[2.418399085023, -6.330292035957]",-1223.413313,penalty,-21.074105
11,[-9.5883843],"[2.401469302920, -6.299152736129]",-1218.600007,penalty,-21.080504
12,[-9.5529404],"[2.384539520816, -6.268013436300]",-1213.786719,penalty,-21.086883
13,[-9.5174964],"[2.367609738713, -6.236874136472]",-1208.973451,penalty,-21.093244
14,[-9.4820525],"[2.350679956610, -6.205734836643]",-1204.160201,penalty,-21.099585
15,[-9.4466085],"[2.333750174506, -6.174595536815]",-1199.346970,penalty,-21.105908
16,[-9.4111646],"[2.316820392403, -6.143456236987]",-1194.533758,penalty,-21.112212
17,[-9.3757206],"[2.299890610300, -6.112316937158]",-1189.720565,penalty,-21.118497
18,[-9.3402767],"[2.282960828196, -6.081177637330]",-1184.907391,penalty,-21.124762
19,[-9.3048327],"[2.266031046093, -6.050038337501]",-1180.094236,penalty,-21.131009
20,[-9.2693888],"[2.249101263989, -6.018899037673]",-1175.281101,penalty,-21.137236
21,[-9.2339448],"[2.232171481886, -5.987759737845]",-1170.467985,penalty,-21.143444
22,[-9.1985009],"[2.215241699783, -5.956620438016]",-1165.654888,penalty,-21.149633
23,[-9.1630570],"[2.198311917679, -5.925481138188]",-1160.841810,penalty,-21.155802
24,[-9.1276130],"[2.181382135576, -5.894341838360]",-1156.028752,penalty,-21.161953
25,[-9.0921691],"[2.164452353472, -5.863202538531]",-1151.215713,penalty,-21.168083
26,[-9.0567251],"[2.147522571369, -5.832063238703]",-1146.402693,penalty,-21.174194
27,[-9.0212812],"[2.130592789266, -5.800923938874]",-1141.589693,penalty,-21.180286
28,[-8.9858372],"[2.113663007162, -5.769784639046]",-1136.776713,penalty,-21.186358
29,[-8.9503933],"[2.096733225059, -5.738645339218]",-1131.963752,penalty,-21.192411
30,[-8.9149493],"[2.079803442956, -5.707506039389]",-1127.150811,penalty,-21.198444
31,[-8.8795054],"[2.062873660852, -5.676366739561]",-1122.337890,penalty,-21.204457
32,[-8.8440614],"[2.045943878749, -5.645227439733]",-1117.524988,penalty,-21.210450
33,[-8.8086175],"[2.029014096645, -5.614088139904]",-1112.712106,penalty,-21.216424
34,[-8.7731735],"[2.012084314542, -5.582948840076]",-1107.899244,penalty,-21.222378
35,[-8.7377296],"[1.995154532439, -5.551809540247]",-1103.086402,penalty,-21.228312
36,[-8.7022856],"[1.978224750335, -5.520670240419]",-1098.273580,penalty,-21.234226
37,[-8.6668417],"[1.961294968232, -5.489530940591]",-1093.460778,penalty,-21.240120
38,[-8.6313977],"[1.944365186128, -5.458391640762]",-1088.647996,penalty,-21.245993
39,[-8.5959538],"[1.927435404025, -5.427252340934]",-1083.835234,penalty,-21.251847
40,[-8.5605098],"[1.910505621922, -5.396113041105]",-1079.022492,penalty,-21.257681
41,[-8.5250659],"[1.893575839818, -5.364973741277]",-1074.209770,penalty,-21.263495
42,[-8.4896219],"[1.876646057715, -5.333834441449]",-1069.397069,penalty,-21.269288
43,[-8.4541780],"[1.859716275612, -5.302695141620]",-1064.584387,penalty,-21.275061
44,[-8.4187340],"[1.842786493508, -5.271555841792]",-1059.771727,penalty,-21.280814
45,[-8.3832901],"[1.825856711405, -5.240416541964]",-1054.959086,penalty,-21.286546
46,[-8.3478461],"[1.808926929301, -5.209277242135]",-1050.146466,penalty,-21.292258
47,[-8.3124022],"[1.791997147198, -5.178137942307]",-1045.333866,penalty,-21.297950
48,[-8.2769582],"[1.775067365095, -5.146998642478]",-1040.521287,penalty,-21.303621
49,[-8.2415143],"[1.758137582991, -5.115859342650]",-1035.708728,penalty,-21.309271
50,[-8.2060703],"[1.741207800888, -5.084720042822]",-1030.896190,penalty,-21.314901
51,[-8.1706264],"[1.724278018784, -5.053580742993]",-1026.083672,penalty,-21.320510
52,[-8.1351824],"[1.707348236681, -5.022441443165]",-1021.271176,penalty,-21.326099
53,[-8.0997385],"[1.690418454578, -4.991302143336]",-1016.458700,penalty,-21.331667
54,[-8.0642945],"[1.673488672474, -4.960162843508]",-1011.646244,penalty,-21.337214
55,[-8.0288506],"[1.656558890371, -4.929023543680]",-1006.833810,penalty,-21.342740
56,[-7.9934066],"[1.639629108268, -4.897884243851]",-1002.021396,penalty,-21.348246
57,[-7.9579627],"[1.622699326164, -4.866744944023]",-997.209003,penalty,-21.353730
58,[-7.9225187],"[1.605769544061, -4.835605644195]",-992.396631,penalty,-21.359194
59,[-7.8870748],"[1.588839761957, -4.804466344366]",-987.584281,penalty,-21.364637
60,[-7.8516308],"[1.571909979854, -4.773327044538]",-982.771951,penalty,-21.370058
61,[-7.8161869],"[1.554980197751, -4.742187744709]",-977.959642,penalty,-21.375459
62,[-7.7807429],"[1.538050415647, -4.711048444881]",-973.147354,penalty,-21.380838
63,[-7.7452990],"[1.521120633544, -4.679909145053]",-968.335088,penalty,-21.386197
64,[-7.7098550],"[1.504190851440, -4.648769845224]",-963.522843,penalty,-21.391534
65,[-7.6744111],"[1.487261069337, -4.617630545396]",-958.710619,penalty,-21.396850
66,[-7.6389671],"[1.470331287234, -4.586491245568]",-953.898416,penalty,-21.402144
67,[-7.6035232],"[1.453401505130, -4.555351945739]",-949.086234,penalty,-21.407417
68,[-7.5680793],"[1.436471723027, -4.524212645911]",-944.274074,penalty,-21.412669
69,[-7.5326353],"[1.419541940924, -4.493073346082]",-939.461936,penalty,-21.417900
70,[-7.4971914],"[1.402612158820, -4.461934046254]",-934.649819,penalty,-21.423109
71,[-7.4617474],"[1.385682376717, -4.430794746426]",-929.837723,penalty,-21.428296
72,[-7.4263035],"[1.368752594613, -4.399655446597]",-925.025649,penalty,-21.433462
73,[-7.3908595],"[1.351822812510, -4.368516146769]",-920.213597,penalty,-21.438606
74,[-7.3554156],"[1.334893030407, -4.337376846940]",-915.401566,penalty,-21.443729
75,[-7.3199716],"[1.317963248303, -4.306237547112]",-910.589556,penalty,-21.448830
76,[-7.2845277],"[1.301033466200, -4.275098247284]",-905.777569,penalty,-21.453909
77,[-7.2490837],"[1.284103684097, -4.243958947455]",-900.965603,penalty,-21.458967
78,[-7.2136398],"[1.267173901993, -4.212819647627]",-896.153659,penalty,-21.464002
79,[-7.1781958],"[1.250244119890, -4.181680347799]",-891.341737,penalty,-21.469016
80,[-7.1427519],"[1.233314337786, -4.150541047970]",-886.529837,penalty,-21.474008
81,[-7.1073079],"[1.216384555683, -4.119401748142]",-881.717959,penalty,-21.478978
82,[-7.0718640],"[1.199454773580, -4.088262448313]",-876.906103,penalty,-21.483926
83,[-7.0364200],"[1.182524991476, -4.057123148485]",-872.094268,penalty,-21.488852
84,[-7.0009761],"[1.165595209373, -4.025983848657]",-867.282456,penalty,-21.493756
85,[-6.9655321],"[1.148665427269, -3.994844548828]",-862.470666,penalty,-21.498638
86,[-6.9300882],"[1.131735645166, -3.963705249000]",-857.658898,penalty,-21.503498
87,[-6.8946442],"[1.114805863063, -3.932565949172]",-852.847152,penalty,-21.508336
88,[-6.8592003],"[1.097876080959, -3.901426649343]",-848.035428,penalty,-21.513151
89,[-6.8237563],"[1.080946298856, -3.870287349515]",-843.223727,penalty,-21.517945
90,[-6.7883124],"[1.064016516753, -3.839148049686]",-838.412048,penalty,-21.522715
91,[-6.7528684],"[1.047086734649, -3.808008749858]",-833.600391,penalty,-21.527464
