,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-4.5198371],"[-1.572077992662, -7.228375084974]",-222.886099,penalty,-11.581032
1,[-4.4843931],"[-1.554704951383, -7.197480895349]",-219.795735,penalty,-11.582137
2,[-4.4489492],"[-1.537331910104, -7.166586705725]",-216.705378,penalty,-11.583233
3,[-4.4135052],"[-1.519958868825, -7.135692516100]",-213.615029,penalty,-11.584321
4,[-4.3780613],"[-1.502585827546, -7.104798326475]",-210.524687,penalty,-11.585402
5,[-4.3426173],"[-1.485212786266, -7.073904136850]",-207.434353,penalty,-11.586474
6,[-4.3071734],"[-1.467839744987, -7.043009947225]",-204.344026,penalty,-11.587538
7,[-4.2717294],"[-1.450466703708, -7.012115757600]",-201.253707,penalty,-11.588594
8,[-4.2362855],"[-1.433093662429, -6.981221567975]",-198.163395,penalty,-11.589643
9,[-4.2008415],"[-1.415720621150, -6.950327378350]",-195.073091,penalty,-11.590683
10,[-4.1653976],"[-1.398347579871, -6.919433188725]",-191.982795,penalty,-11.591715
11,[-4.1299536],"[-1.380974538591, -6.888538999100]",-188.892506,penalty,-11.592739
12,[-4.0945097],"[-1.363601497312, -6.857644809475]",-185.802225,penalty,-11.593755
13,[-4.0590657],"[-1.346228456033, -6.826750619850]",-182.711951,penalty,-11.594763
14,[-4.0236218],"[-1.328855414754, -6.795856430225]",-179.621685,penalty,-11.595763
15,[-3.9881778],"[-1.311482373475, -6.764962240600]",-176.531427,penalty,-11.596755
16,[-3.9527339],"[-1.294109332196, -6.734068050975]",-173.441176,penalty,-11.597738
17,[-3.9172899],"[-1.276736290916, -6.703173861350]",-170.350933,penalty,-11.598714
18,[-3.8818460],"[-1.259363249637, -6.672279671725]",-167.260697,penalty,-11.599682
19,[-3.8464020],"[-1.241990208358, -6.641385482100]",-164.170469,penalty,-11.600641
20,[-3.8109581],"[-1.224617167079, -6.610491292475]",-161.080248,penalty,-11.601593
21,[-3.7755141],"[-1.207244125800, -6.579597102851]",-157.990036,penalty,-11.602536
22,[-3.7400702],"[-1.189871084521, -6.548702913226]",-154.899830,penalty,-11.603471
23,[-3.7046262],"[-1.172498043241, -6.517808723601]",-151.809633,penalty,-11.604398
24,[-3.6691823],"[-1.155125001962, -6.486914533976]",-148.719443,penalty,-11.605317
25,[-3.6337383],"[-1.137751960683, -6.456020344351]",-145.629261,penalty,-11.606228
26,[-3.5982944],"[-1.120378919404, -6.425126154726]",-142.539086,penalty,-11.607131
27,[-3.5628504],"[-1.103005878125, -6.394231965101]",-139.448919,penalty,-11.608025
28,[-3.5274065],"[-1.085632836846, -6.363337775476]",-136.358760,penalty,-11.608912
29,[-3.4919625],"[-1.068259795566, -6.332443585851]",-133.268608,penalty,-11.609790
30,[-3.4565186],"[-1.050886754287, -6.301549396226]",-130.178464,penalty,-11.610660
31,[-3.4210746],"[-1.033513713008, -6.270655206601]",-127.088328,penalty,-11.611522
32,[-3.3856307],"[-1.016140671729, -6.239761016976]",-123.998199,penalty,-11.612376
33,[-3.3501867],"[-0.998767630450, -6.208866827351]",-120.908078,penalty,-11.613222
34,[-3.3147428],"[-0.981394589171, -6.177972637726]",-117.817965,penalty,-11.614059
35,[-3.2792988],"[-0.964021547891, -6.147078448101]",-114.727860,penalty,-11.614889
36,[-3.2438549],"[-0.946648506612, -6.116184258476]",-111.637762,penalty,-11.615710
37,[-3.2084109],"[-0.929275465333, -6.085290068851]",-108.547671,penalty,-11.616523
38,[-3.1729670],"[-0.911902424054, -6.054395879226]",-105.457589,penalty,-11.617328
39,[-3.1375230],"[-0.894529382775, -6.023501689601]",-102.367514,penalty,-11.618124
40,[-3.1020791],"[-0.877156341496, -5.992607499977]",-99.277447,penalty,-11.618913
41,[-3.0666351],"[-0.859783300216, -5.961713310352]",-96.187388,penalty,-11.619693
42,[-3.0311912],"[-0.842410258937, -5.930819120727]",-93.097336,penalty,-11.620465
43,[-2.9957472],"[-0.825037217658, -5.899924931102]",-90.007292,penalty,-11.621229
44,[-2.9603033],"[-0.807664176379, -5.869030741477]",-86.917256,penalty,-11.621985
45,[-2.9248594],"[-0.790291135100, -5.838136551852]",-83.827228,penalty,-11.622732
46,[-2.8894154],"[-0.772918093821, -5.807242362227]",-80.737207,penalty,-11.623472
47,[-2.8539715],"[-0.755545052541, -5.776348172602]",-77.647194,penalty,-11.624203
48,[-2.8185275],"[-0.738172011262, -5.745453982977]",-74.557189,penalty,-11.624926
49,[-2.7830836],"[-0.720798969983, -5.714559793352]",-71.467191,penalty,-11.625640
50,[-2.7476396],"[-0.703425928704, -5.683665603727]",-68.377201,penalty,-11.626347
51,[-2.7121957],"[-0.686052887425, -5.652771414102]",-65.287219,penalty,-11.627045
52,[-2.6767517],"[-0.668679846146, -5.621877224477]",-62.197245,penalty,-11.627735
53,[-2.6413078],"[-0.651306804866, -5.590983034852]",-59.107279,penalty,-11.628416
54,[-2.6058638],"[-0.633933763587, -5.560088845227]",-56.017320,penalty,-11.629090
55,[-2.5704199],"[-0.616560722308, -5.529194655602]",-52.927369,penalty,-11.629755
56,[-2.5349759],"[-0.599187681029, -5.498300465977]",-49.837426,penalty,-11.630412
57,[-2.4995320],"[-0.581814639750, -5.467406276352]",-46.747490,penalty,-11.631061
58,[-2.4640880],"[-0.564441598471, -5.436512086727]",-43.657563,penalty,-11.631701
