,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-7.8164346],"[-4.462770371235, -6.120140026171]",-296.165132,penalty,-0.771320
1,[-7.7809907],"[-4.453541243699, -6.085918735711]",-292.744174,penalty,-0.772590
2,[-7.7455467],"[-4.444312116163, -6.051697445250]",-289.323167,penalty,-0.773915
3,[-7.7101028],"[-4.435082988627, -6.017476154789]",-285.902111,penalty,-0.775298
4,[-7.6746588],"[-4.425853861091, -5.983254864329]",-282.481002,penalty,-0.776740
5,[-7.6392149],"[-4.416624733555, -5.949033573868]",-279.059839,penalty,-0.778245
6,[-7.6037709],"[-4.407395606019, -5.914812283407]",-275.638618,penalty,-0.779815
7,[-7.5683270],"[-4.398166478482, -5.880590992947]",-272.217337,penalty,-0.781453
8,[-7.5328830],"[-4.388937350946, -5.846369702486]",-268.795993,penalty,-0.783161
9,[-7.4974391],"[-4.379708223410, -5.812148412025]",-265.374583,penalty,-0.784943
10,[-7.4619951],"[-4.370479095874, -5.777927121565]",-261.953104,penalty,-0.786801
11,[-7.4265512],"[-4.361249968338, -5.743705831104]",-258.531554,penalty,-0.788739
12,[-7.3911073],"[-4.352020840802, -5.709484540644]",-255.109928,penalty,-0.790761
13,[-7.3556633],"[-4.342791713266, -5.675263250183]",-251.688223,penalty,-0.792868
14,[-7.3202194],"[-4.333562585729, -5.641041959722]",-248.266436,penalty,-0.795066
15,[-7.2847754],"[-4.324333458193, -5.606820669262]",-244.844562,penalty,-0.797358
16,[-7.2493315],"[-4.315104330657, -5.572599378801]",-241.422599,penalty,-0.799748
17,[-7.2138875],"[-4.305875203121, -5.538378088340]",-238.000542,penalty,-0.802239
18,[-7.1784436],"[-4.296646075585, -5.504156797880]",-234.578387,penalty,-0.804837
19,[-7.1429996],"[-4.287416948049, -5.469935507419]",-231.156130,penalty,-0.807545
20,[-7.1075557],"[-4.278187820513, -5.435714216958]",-227.733765,penalty,-0.810368
21,[-7.0721117],"[-4.268958692976, -5.401492926498]",-224.311289,penalty,-0.813310
22,[-7.0366678],"[-4.259729565440, -5.367271636037]",-220.888696,penalty,-0.816378
23,[-7.0012238],"[-4.250500437904, -5.333050345576]",-217.465982,penalty,-0.819575
24,[-6.9657799],"[-4.241271310368, -5.298829055116]",-214.043141,penalty,-0.822907
25,[-6.9303359],"[-4.232042182832, -5.264607764655]",-210.620167,penalty,-0.826380
26,[-6.8948920],"[-4.222813055296, -5.230386474195]",-207.197055,penalty,-0.829999
27,[-6.8594480],"[-4.213583927760, -5.196165183734]",-203.773798,penalty,-0.833771
28,[-6.8240041],"[-4.204354800223, -5.161943893273]",-200.350391,penalty,-0.837702
29,[-6.7885601],"[-4.195125672687, -5.127722602813]",-196.926827,penalty,-0.841797
30,[-6.7531162],"[-4.185896545151, -5.093501312352]",-193.503099,penalty,-0.846065
31,[-6.7176722],"[-4.176667417615, -5.059280021891]",-190.079200,penalty,-0.850513
32,[-6.6822283],"[-4.167438290079, -5.025058731431]",-186.655123,penalty,-0.855146
33,[-6.6467843],"[-4.158209162543, -4.990837440970]",-183.230860,penalty,-0.859974
34,[-6.6113404],"[-4.148980035007, -4.956616150509]",-179.806404,penalty,-0.865005
35,[-6.5758964],"[-4.139750907470, -4.922394860049]",-176.381745,penalty,-0.870246
36,[-6.5404525],"[-4.130521779934, -4.888173569588]",-172.956876,penalty,-0.875706
37,[-6.5050085],"[-4.121292652398, -4.853952279128]",-169.531786,penalty,-0.881394
38,[-6.4695646],"[-4.112063524862, -4.819730988667]",-166.106468,penalty,-0.887320
39,[-6.4341206],"[-4.102834397326, -4.785509698206]",-162.680910,penalty,-0.893494
40,[-6.3986767],"[-4.093605269790, -4.751288407746]",-159.255104,penalty,-0.899925
41,[-6.3632327],"[-4.084376142254, -4.717067117285]",-155.829037,penalty,-0.906626
42,[-6.3277888],"[-4.075147014717, -4.682845826824]",-152.402699,penalty,-0.913605
43,[-6.2923448],"[-4.065917887181, -4.648624536364]",-148.976079,penalty,-0.920876
44,[-6.2569009],"[-4.056688759645, -4.614403245903]",-145.549164,penalty,-0.928451
45,[-6.2214569],"[-4.047459632109, -4.580181955442]",-142.121942,penalty,-0.936341
46,[-6.1860130],"[-4.038230504573, -4.545960664982]",-138.694399,penalty,-0.944561
47,[-6.1505690],"[-4.029001377037, -4.511739374521]",-135.266522,penalty,-0.953124
48,[-6.1151251],"[-4.019772249501, -4.477518084060]",-131.838297,penalty,-0.962045
49,[-6.0796811],"[-4.010543121964, -4.443296793600]",-128.409707,penalty,-0.971338
50,[-6.0442372],"[-4.001313994428, -4.409075503139]",-124.980738,penalty,-0.981020
51,[-6.0087932],"[-3.992084866892, -4.374854212679]",-121.551373,penalty,-0.991106
52,[-5.9733493],"[-3.982855739356, -4.340632922218]",-118.121595,penalty,-1.001615
53,[-5.9379053],"[-3.973626611820, -4.306411631757]",-114.691386,penalty,-1.012564
54,[-5.9024614],"[-3.964397484284, -4.272190341297]",-111.260727,penalty,-1.023972
55,[-5.8670174],"[-3.955168356748, -4.237969050836]",-107.829598,penalty,-1.035859
