,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-8.4459122],"[-8.098153792980, -2.335612343447]",-1295.308117,penalty,-6.733135
1,[-8.4104682],"[-8.074926794678, -2.308839594881]",-1290.308142,penalty,-6.733135
2,[-8.3750243],"[-8.051699796376, -2.282066846316]",-1285.308168,penalty,-6.733135
3,[-8.3395803],"[-8.028472798074, -2.255294097751]",-1280.308193,penalty,-6.733135
4,[-8.3041364],"[-8.005245799772, -2.228521349185]",-1275.308218,penalty,-6.733135
5,[-8.2686924],"[-7.982018801470, -2.201748600620]",-1270.308244,penalty,-6.733135
6,[-8.2332485],"[-7.958791803168, -2.174975852054]",-1265.308269,penalty,-6.733135
7,[-8.1978045],"[-7.935564804866, -2.148203103489]",-1260.308294,penalty,-6.733135
8,[-8.1623606],"[-7.912337806564, -2.121430354923]",-1255.308320,penalty,-6.733135
9,[-8.1269166],"[-7.889110808262, -2.094657606358]",-1250.308345,penalty,-6.733135
10,[-8.0914727],"[-7.865883809960, -2.067884857792]",-1245.308370,penalty,-6.733135
11,[-8.0560287],"[-7.842656811658, -2.041112109227]",-1240.308396,penalty,-6.733135
12,[-8.0205848],"[-7.819429813356, -2.014339360661]",-1235.308421,penalty,-6.733135
13,[-7.9851408],"[-7.796202815054, -1.987566612096]",-1230.308446,penalty,-6.733135
14,[-7.9496969],"[-7.772975816752, -1.960793863530]",-1225.308471,penalty,-6.733135
15,[-7.9142529],"[-7.749748818450, -1.934021114965]",-1220.308497,penalty,-6.733135
16,[-7.8788090],"[-7.726521820148, -1.907248366399]",-1215.308522,penalty,-6.733135
17,[-7.8433650],"[-7.703294821846, -1.880475617834]",-1210.308547,penalty,-6.733135
18,[-7.8079211],"[-7.680067823544, -1.853702869268]",-1205.308573,penalty,-6.733135
19,[-7.7724771],"[-7.656840825242, -1.826930120703]",-1200.308598,penalty,-6.733135
20,[-7.7370332],"[-7.633613826940, -1.800157372137]",-1195.308623,penalty,-6.733135
21,[-7.7015892],"[-7.610386828639, -1.773384623572]",-1190.308649,penalty,-6.733135
22,[-7.6661453],"[-7.587159830337, -1.746611875006]",-1185.308674,penalty,-6.733135
23,[-7.6307013],"[-7.563932832035, -1.719839126441]",-1180.308699,penalty,-6.733135
24,[-7.5952574],"[-7.540705833733, -1.693066377875]",-1175.308725,penalty,-6.733135
25,[-7.5598134],"[-7.517478835431, -1.666293629310]",-1170.308750,penalty,-6.733135
26,[-7.5243695],"[-7.494251837129, -1.639520880744]",-1165.308775,penalty,-6.733135
27,[-7.4889255],"[-7.471024838827, -1.612748132179]",-1160.308801,penalty,-6.733135
28,[-7.4534816],"[-7.447797840525, -1.585975383613]",-1155.308826,penalty,-6.733135
29,[-7.4180376],"[-7.424570842223, -1.559202635048]",-1150.308851,penalty,-6.733135
30,[-7.3825937],"[-7.401343843921, -1.532429886482]",-1145.308876,penalty,-6.733135
31,[-7.3471497],"[-7.378116845619, -1.505657137917]",-1140.308902,penalty,-6.733135
32,[-7.3117058],"[-7.354889847317, -1.478884389351]",-1135.308927,penalty,-6.733135
33,[-7.2762618],"[-7.331662849015, -1.452111640786]",-1130.308952,penalty,-6.733135
34,[-7.2408179],"[-7.308435850713, -1.425338892220]",-1125.308978,penalty,-6.733135
35,[-7.2053739],"[-7.285208852411, -1.398566143655]",-1120.309003,penalty,-6.733135
36,[-7.1699300],"[-7.261981854109, -1.371793395089]",-1115.309028,penalty,-6.733135
37,[-7.1344860],"[-7.238754855807, -1.345020646524]",-1110.309054,penalty,-6.733135
38,[-7.0990421],"[-7.215527857505, -1.318247897958]",-1105.309079,penalty,-6.733135
39,[-7.0635981],"[-7.192300859203, -1.291475149393]",-1100.309104,penalty,-6.733135
40,[-7.0281542],"[-7.169073860901, -1.264702400827]",-1095.309130,penalty,-6.733135
41,[-6.9927102],"[-7.145846862600, -1.237929652262]",-1090.309155,penalty,-6.733135
42,[-6.9572663],"[-7.122619864298, -1.211156903696]",-1085.309180,penalty,-6.733135
43,[-6.9218223],"[-7.099392865996, -1.184384155131]",-1080.309206,penalty,-6.733135
44,[-6.8863784],"[-7.076165867694, -1.157611406565]",-1075.309231,penalty,-6.733135
45,[-6.8509345],"[-7.052938869392, -1.130838658000]",-1070.309256,penalty,-6.733135
46,[-6.8154905],"[-7.029711871090, -1.104065909434]",-1065.309281,penalty,-6.733135
47,[-6.7800466],"[-7.006484872788, -1.077293160869]",-1060.309307,penalty,-6.733135
48,[-6.7446026],"[-6.983257874486, -1.050520412303]",-1055.309332,penalty,-6.733135
49,[-6.7091587],"[-6.960030876184, -1.023747663738]",-1050.309357,penalty,-6.733135
50,[-6.6737147],"[-6.936803877882, -0.996974915172]",-1045.309383,penalty,-6.733135
51,[-6.6382708],"[-6.913576879580, -0.970202166607]",-1040.309408,penalty,-6.733135
52,[-6.6028268],"[-6.890349881278, -0.943429418041]",-1035.309433,penalty,-6.733135
53,[-6.5673829],"[-6.867122882976, -0.916656669476]",-1030.309459,penalty,-6.733135
54,[-6.5319389],"[-6.843895884674, -0.889883920910]",-1025.309484,penalty,-6.733135
55,[-6.4964950],"[-6.820668886372, -0.863111172345]",-1020.309509,penalty,-6.733135
56,[-6.4610510],"[-6.797441888070, -0.836338423779]",-1015.309535,penalty,-6.733135
57,[-6.4256071],"[-6.774214889768, -0.809565675214]",-1010.309560,penalty,-6.733135
58,[-6.3901631],"[-6.750987891466, -0.782792926648]",-1005.309585,penalty,-6.733135
59,[-6.3547192],"[-6.727760893164, -0.756020178083]",-1000.309611,penalty,-6.733135
60,[-6.3192752],"[-6.704533894862, -0.729247429517]",-995.309636,penalty,-6.733135
61,[-6.2838313],"[-6.681306896560, -0.702474680952]",-990.309661,penalty,-6.733135
62,[-6.2483873],"[-6.658079898259, -0.675701932387]",-985.309686,penalty,-6.733135
63,[-6.2129434],"[-6.634852899957, -0.648929183821]",-980.309712,penalty,-6.733135
64,[-6.1774994],"[-6.611625901655, -0.622156435256]",-975.309737,penalty,-6.733135
65,[-6.1420555],"[-6.588398903353, -0.595383686690]",-970.309762,penalty,-6.733135
66,[-6.1066115],"[-6.565171905051, -0.568610938125]",-965.309788,penalty,-6.733135
67,[-6.0711676],"[-6.541944906749, -0.541838189559]",-960.309813,penalty,-6.733135
68,[-6.0357236],"[-6.518717908447, -0.515065440994]",-955.309838,penalty,-6.733135
69,[-6.0002797],"[-6.495490910145, -0.488292692428]",-950.309864,penalty,-6.733135
70,[-5.9648357],"[-6.472263911843, -0.461519943863]",-945.309889,penalty,-6.733135
71,[-5.9293918],"[-6.449036913541, -0.434747195297]",-940.309914,penalty,-6.733135
72,[-5.8939478],"[-6.425809915239, -0.407974446732]",-935.309940,penalty,-6.733135
73,[-5.8585039],"[-6.402582916937, -0.381201698166]",-930.309965,penalty,-6.733135
74,[-5.8230599],"[-6.379355918635, -0.354428949601]",-925.309990,penalty,-6.733135
75,[-5.7876160],"[-6.356128920333, -0.327656201035]",-920.310016,penalty,-6.733135
76,[-5.7521720],"[-6.332901922031, -0.300883452470]",-915.310041,penalty,-6.733135
77,[-5.7167281],"[-6.309674923729, -0.274110703904]",-910.310066,penalty,-6.733135
78,[-5.6812841],"[-6.286447925427, -0.247337955339]",-905.310091,penalty,-6.733135
79,[-5.6458402],"[-6.263220927125, -0.220565206773]",-900.310117,penalty,-6.733135
80,[-5.6103962],"[-6.239993928823, -0.193792458208]",-895.310142,penalty,-6.733135
81,[-5.5749523],"[-6.216766930521, -0.167019709642]",-890.310167,penalty,-6.733135
82,[-5.5395083],"[-6.193539932220, -0.140246961077]",-885.310193,penalty,-6.733135
83,[-5.5040644],"[-6.170312933918, -0.113474212511]",-880.310218,penalty,-6.733135
84,[-5.4686204],"[-6.147085935616, -0.086701463946]",-875.310243,penalty,-6.733135
85,[-5.4331765],"[-6.123858937314, -0.059928715380]",-870.310269,penalty,-6.733135
86,[-5.3977325],"[-6.100631939012, -0.033155966815]",-865.310294,penalty,-6.733135
87,[-5.3622886],"[-6.077404940710, -0.006383218249]",-860.310319,penalty,-6.733135
88,[-5.3268446],"[-6.054177942408, 0.020389530316]",-855.310345,penalty,-6.733135
89,[-5.2914007],"[-6.030950944106, 0.047162278882]",-850.310370,penalty,-6.733135
90,[-5.2559567],"[-6.007723945804, 0.073935027447]",-845.310395,penalty,-6.733135
91,[-5.2205128],"[-5.984496947502, 0.100707776013]",-840.310421,penalty,-6.733135
92,[-5.1850689],"[-5.961269949200, 0.127480524578]",-835.310446,penalty,-6.733135
93,[-5.1496249],"[-5.938042950898, 0.154253273144]",-830.310471,penalty,-6.733135
94,[-5.1141810],"[-5.914815952596, 0.181026021709]",-825.310497,penalty,-6.733135
95,[-5.0787370],"[-5.891588954294, 0.207798770275]",-820.310522,penalty,-6.733135
96,[-5.0432931],"[-5.868361955992, 0.234571518840]",-815.310547,penalty,-6.733135
97,[-5.0078491],"[-5.845134957690, 0.261344267406]",-810.310572,penalty,-6.733135
98,[-4.9724052],"[-5.821907959388, 0.288117015971]",-805.310598,penalty,-6.733135
99,[-4.9369612],"[-5.798680961086, 0.314889764537]",-800.310623,penalty,-6.733135
100,[-4.9015173],"[-5.775453962784, 0.341662513102]",-795.310648,penalty,-6.733135
101,[-4.8660733],"[-5.752226964482, 0.368435261668]",-790.310674,penalty,-6.733135
102,[-4.8306294],"[-5.728999966180, 0.395208010233]",-785.310699,penalty,-6.733135
103,[-4.7951854],"[-5.705772967879, 0.421980758799]",-780.310724,penalty,-6.733135
104,[-4.7597415],"[-5.682545969577, 0.448753507364]",-775.310750,penalty,-6.733135
105,[-4.7242975],"[-5.659318971275, 0.475526255930]",-770.310775,penalty,-6.733135
106,[-4.6888536],"[-5.636091972973, 0.502299004495]",-765.310800,penalty,-6.733135
107,[-4.6534096],"[-5.612864974671, 0.529071753061]",-760.310826,penalty,-6.733135
108,[-4.6179657],"[-5.589637976369, 0.555844501626]",-755.310851,penalty,-6.733135
109,[-4.5825217],"[-5.566410978067, 0.582617250192]",-750.310876,penalty,-6.733135
110,[-4.5470778],"[-5.543183979765, 0.609389998757]",-745.310902,penalty,-6.733135
111,[-4.5116338],"[-5.519956981463, 0.636162747323]",-740.310927,penalty,-6.733135
112,[-4.4761899],"[-5.496729983161, 0.662935495888]",-735.310952,penalty,-6.733135
113,[-4.4407459],"[-5.473502984859, 0.689708244454]",-730.310977,penalty,-6.733135
114,[-4.4053020],"[-5.450275986557, 0.716480993019]",-725.311003,penalty,-6.733135
115,[-4.3698580],"[-5.427048988255, 0.743253741585]",-720.311028,penalty,-6.733135
116,[-4.3344141],"[-5.403821989953, 0.770026490150]",-715.311053,penalty,-6.733135
117,[-4.2989701],"[-5.380594991651, 0.796799238716]",-710.311079,penalty,-6.733135
118,[-4.2635262],"[-5.357367993349, 0.823571987281]",-705.311104,penalty,-6.733135
119,[-4.2280822],"[-5.334140995047, 0.850344735847]",-700.311129,penalty,-6.733135
120,[-4.1926383],"[-5.310913996745, 0.877117484412]",-695.311155,penalty,-6.733135
121,[-4.1571943],"[-5.287686998443, 0.903890232977]",-690.311180,penalty,-6.733135
122,[-4.1217504],"[-5.264460000141, 0.930662981543]",-685.311205,penalty,-6.733135
123,[-4.0863064],"[-5.241233001840, 0.957435730108]",-680.311231,penalty,-6.733135
124,[-4.0508625],"[-5.218006003538, 0.984208478674]",-675.311256,penalty,-6.733135
125,[-4.0154185],"[-5.194779005236, 1.010981227239]",-670.311281,penalty,-6.733135
126,[-3.9799746],"[-5.171552006934, 1.037753975805]",-665.311307,penalty,-6.733135
127,[-3.9445306],"[-5.148325008632, 1.064526724370]",-660.311332,penalty,-6.733135
128,[-3.9090867],"[-5.125098010330, 1.091299472936]",-655.311357,penalty,-6.733135
129,[-3.8736427],"[-5.101871012028, 1.118072221501]",-650.311382,penalty,-6.733135
130,[-3.8381988],"[-5.078644013726, 1.144844970067]",-645.311408,penalty,-6.733135
131,[-3.8027548],"[-5.055417015424, 1.171617718632]",-640.311433,penalty,-6.733135
132,[-3.7673109],"[-5.032190017122, 1.198390467198]",-635.311458,penalty,-6.733135
133,[-3.7318669],"[-5.008963018820, 1.225163215763]",-630.311484,penalty,-6.733135
134,[-3.6964230],"[-4.985736020518, 1.251935964329]",-625.311509,penalty,-6.733135
135,[-3.6609790],"[-4.962509022216, 1.278708712894]",-620.311534,penalty,-6.733135
136,[-3.6255351],"[-4.939282023914, 1.305481461460]",-615.311560,penalty,-6.733135
137,[-3.5900911],"[-4.916055025612, 1.332254210025]",-610.311585,penalty,-6.733135
138,[-3.5546472],"[-4.892828027310, 1.359026958591]",-605.311610,penalty,-6.733135
139,[-3.5192033],"[-4.869601029008, 1.385799707156]",-600.311636,penalty,-6.733135
140,[-3.4837593],"[-4.846374030706, 1.412572455722]",-595.311661,penalty,-6.733135
141,[-3.4483154],"[-4.823147032404, 1.439345204287]",-590.311686,penalty,-6.733135
142,[-3.4128714],"[-4.799920034102, 1.466117952853]",-585.311712,penalty,-6.733135
143,[-3.3774275],"[-4.776693035800, 1.492890701418]",-580.311737,penalty,-6.733135
144,[-3.3419835],"[-4.753466037499, 1.519663449984]",-575.311762,penalty,-6.733135
145,[-3.3065396],"[-4.730239039197, 1.546436198549]",-570.311787,penalty,-6.733135
146,[-3.2710956],"[-4.707012040895, 1.573208947115]",-565.311813,penalty,-6.733135
147,[-3.2356517],"[-4.683785042593, 1.599981695680]",-560.311838,penalty,-6.733135
148,[-3.2002077],"[-4.660558044291, 1.626754444246]",-555.311863,penalty,-6.733135
149,[-3.1647638],"[-4.637331045989, 1.653527192811]",-550.311889,penalty,-6.733135
150,[-3.1293198],"[-4.614104047687, 1.680299941377]",-545.311914,penalty,-6.733135
151,[-3.0938759],"[-4.590877049385, 1.707072689942]",-540.311939,penalty,-6.733135
152,[-3.0584319],"[-4.567650051083, 1.733845438508]",-535.311965,penalty,-6.733135
153,[-3.0229880],"[-4.544423052781, 1.760618187073]",-530.311990,penalty,-6.733135
154,[-2.9875440],"[-4.521196054479, 1.787390935639]",-525.312015,penalty,-6.733135
155,[-2.9521001],"[-4.497969056177, 1.814163684204]",-520.312041,penalty,-6.733135
156,[-2.9166561],"[-4.474742057875, 1.840936432770]",-515.312066,penalty,-6.733135
157,[-2.8812122],"[-4.451515059573, 1.867709181335]",-510.312091,penalty,-6.733135
158,[-2.8457682],"[-4.428288061271, 1.894481929901]",-505.312117,penalty,-6.733135
159,[-2.8103243],"[-4.405061062969, 1.921254678466]",-500.312142,penalty,-6.733135
160,[-2.7748803],"[-4.381834064667, 1.948027427032]",-495.312167,penalty,-6.733135
161,[-2.7394364],"[-4.358607066365, 1.974800175597]",-490.312192,penalty,-6.733135
162,[-2.7039924],"[-4.335380068063, 2.001572924163]",-485.312218,penalty,-6.733135
163,[-2.6685485],"[-4.312153069761, 2.028345672728]",-480.312243,penalty,-6.733135
164,[-2.6331045],"[-4.288926071460, 2.055118421294]",-475.312268,penalty,-6.733135
165,[-2.5976606],"[-4.265699073158, 2.081891169859]",-470.312294,penalty,-6.733135
166,[-2.5622166],"[-4.242472074856, 2.108663918425]",-465.312319,penalty,-6.733135
167,[-2.5267727],"[-4.219245076554, 2.135436666990]",-460.312344,penalty,-6.733135
168,[-2.4913287],"[-4.196018078252, 2.162209415556]",-455.312370,penalty,-6.733135
169,[-2.4558848],"[-4.172791079950, 2.188982164121]",-450.312395,penalty,-6.733135
170,[-2.4204408],"[-4.149564081648, 2.215754912687]",-445.312420,penalty,-6.733135
171,[-2.3849969],"[-4.126337083346, 2.242527661252]",-440.312446,penalty,-6.733135
172,[-2.3495529],"[-4.103110085044, 2.269300409818]",-435.312471,penalty,-6.733135
173,[-2.3141090],"[-4.079883086742, 2.296073158383]",-430.312496,penalty,-6.733135
174,[-2.2786650],"[-4.056656088440, 2.322845906949]",-425.312522,penalty,-6.733135
175,[-2.2432211],"[-4.033429090138, 2.349618655514]",-420.312547,penalty,-6.733135
176,[-2.2077771],"[-4.010202091836, 2.376391404080]",-415.312572,penalty,-6.733135
177,[-2.1723332],"[-3.986975093534, 2.403164152645]",-410.312598,penalty,-6.733135
178,[-2.1368892],"[-3.963748095232, 2.429936901211]",-405.312623,penalty,-6.733135
179,[-2.1014453],"[-3.940521096930, 2.456709649776]",-400.312648,penalty,-6.733135
180,[-2.0660013],"[-3.917294098628, 2.483482398341]",-395.312673,penalty,-6.733135
181,[-2.0305574],"[-3.894067100326, 2.510255146907]",-390.312699,penalty,-6.733135
182,[-1.9951134],"[-3.870840102024, 2.537027895472]",-385.312724,penalty,-6.733135
183,[-1.9596695],"[-3.847613103722, 2.563800644038]",-380.312749,penalty,-6.733135
184,[-1.9242255],"[-3.824386105420, 2.590573392603]",-375.312775,penalty,-6.733135
185,[-1.8887816],"[-3.801159107119, 2.617346141169]",-370.312800,penalty,-6.733135
186,[-1.8533377],"[-3.777932108817, 2.644118889734]",-365.312825,penalty,-6.733135
187,[-1.8178937],"[-3.754705110515, 2.670891638300]",-360.312851,penalty,-6.733135
188,[-1.7824498],"[-3.731478112213, 2.697664386865]",-355.312876,penalty,-6.733135
189,[-1.7470058],"[-3.708251113911, 2.724437135431]",-350.312901,penalty,-6.733135
190,[-1.7115619],"[-3.685024115609, 2.751209883996]",-345.312927,penalty,-6.733135
191,[-1.6761179],"[-3.661797117307, 2.777982632562]",-340.312952,penalty,-6.733135
192,[-1.6406740],"[-3.638570119005, 2.804755381127]",-335.312977,penalty,-6.733135
193,[-1.6052300],"[-3.615343120703, 2.831528129693]",-330.313003,penalty,-6.733135
194,[-1.5697861],"[-3.592116122401, 2.858300878258]",-325.313028,penalty,-6.733135
195,[-1.5343421],"[-3.568889124099, 2.885073626824]",-320.313053,penalty,-6.733135
196,[-1.4988982],"[-3.545662125797, 2.911846375389]",-315.313078,penalty,-6.733135
197,[-1.4634542],"[-3.522435127495, 2.938619123955]",-310.313104,penalty,-6.733135
198,[-1.4280103],"[-3.499208129193, 2.965391872520]",-305.313129,penalty,-6.733135
199,[-1.3925663],"[-3.475981130891, 2.992164621086]",-300.313154,penalty,-6.733135
200,[-1.3571224],"[-3.452754132589, 3.018937369651]",-295.313180,penalty,-6.733135
201,[-1.3216784],"[-3.429527134287, 3.045710118217]",-290.313205,penalty,-6.733135
202,[-1.2862345],"[-3.406300135985, 3.072482866782]",-285.313230,penalty,-6.733135
203,[-1.2507905],"[-3.383073137683, 3.099255615348]",-280.313256,penalty,-6.733135
204,[-1.2153466],"[-3.359846139381, 3.126028363913]",-275.313281,penalty,-6.733135
205,[-1.1799026],"[-3.336619141080, 3.152801112479]",-270.313306,penalty,-6.733135
206,[-1.1444587],"[-3.313392142778, 3.179573861044]",-265.313332,penalty,-6.733135
207,[-1.1090147],"[-3.290165144476, 3.206346609610]",-260.313357,penalty,-6.733135
208,[-1.0735708],"[-3.266938146174, 3.233119358175]",-255.313382,penalty,-6.733135
209,[-1.0381268],"[-3.243711147872, 3.259892106741]",-250.313408,penalty,-6.733135
210,[-1.0026829],"[-3.220484149570, 3.286664855306]",-245.313433,penalty,-6.733135
211,[-0.9672389],"[-3.197257151268, 3.313437603872]",-240.313458,penalty,-6.733135
212,[-0.9317950],"[-3.174030152966, 3.340210352437]",-235.313483,penalty,-6.733135
213,[-0.8963510],"[-3.150803154664, 3.366983101003]",-230.313509,penalty,-6.733135
214,[-0.8609071],"[-3.127576156362, 3.393755849568]",-225.313534,penalty,-6.733135
215,[-0.8254631],"[-3.104349158060, 3.420528598134]",-220.313559,penalty,-6.733135
