,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-4.7341764],"[-0.277501945853, -7.945116307347]",-294.511631,penalty,0.222541
1,[-4.6987325],"[-0.292590895614, -7.913044557926]",-291.304456,penalty,0.222541
2,[-4.6632885],"[-0.307679845375, -7.880972808504]",-288.097281,penalty,0.222541
3,[-4.6278446],"[-0.322768795137, -7.848901059082]",-284.890106,penalty,0.222541
4,[-4.5924006],"[-0.337857744898, -7.816829309660]",-281.682931,penalty,0.222541
5,[-4.5569567],"[-0.352946694659, -7.784757560239]",-278.475756,penalty,0.222541
6,[-4.5215127],"[-0.368035644421, -7.752685810817]",-275.268581,penalty,0.222541
7,[-4.4860688],"[-0.383124594182, -7.720614061395]",-272.061406,penalty,0.222541
8,[-4.4506249],"[-0.398213543943, -7.688542311973]",-268.854231,penalty,0.222541
9,[-4.4151809],"[-0.413302493705, -7.656470562552]",-265.647056,penalty,0.222541
10,[-4.3797370],"[-0.428391443466, -7.624398813130]",-262.439881,penalty,0.222541
11,[-4.3442930],"[-0.443480393227, -7.592327063708]",-259.232706,penalty,0.222541
12,[-4.3088491],"[-0.458569342989, -7.560255314287]",-256.025531,penalty,0.222541
13,[-4.2734051],"[-0.473658292750, -7.528183564865]",-252.818356,penalty,0.222541
14,[-4.2379612],"[-0.488747242511, -7.496111815443]",-249.611182,penalty,0.222541
15,[-4.2025172],"[-0.503836192273, -7.464040066021]",-246.404007,penalty,0.222541
16,[-4.1670733],"[-0.518925142034, -7.431968316600]",-243.196832,penalty,0.222541
17,[-4.1316293],"[-0.534014091795, -7.399896567178]",-239.989657,penalty,0.222541
18,[-4.0961854],"[-0.549103041557, -7.367824817756]",-236.782482,penalty,0.222541
19,[-4.0607414],"[-0.564191991318, -7.335753068335]",-233.575307,penalty,0.222541
20,[-4.0252975],"[-0.579280941079, -7.303681318913]",-230.368132,penalty,0.222541
21,[-3.9898535],"[-0.594369890841, -7.271609569491]",-227.160957,penalty,0.222541
22,[-3.9544096],"[-0.609458840602, -7.239537820069]",-223.953782,penalty,0.222541
23,[-3.9189656],"[-0.624547790363, -7.207466070648]",-220.746607,penalty,0.222541
24,[-3.8835217],"[-0.639636740125, -7.175394321226]",-217.539432,penalty,0.222541
25,[-3.8480777],"[-0.654725689886, -7.143322571804]",-214.332257,penalty,0.222541
26,[-3.8126338],"[-0.669814639647, -7.111250822382]",-211.125082,penalty,0.222541
27,[-3.7771898],"[-0.684903589409, -7.079179072961]",-207.917907,penalty,0.222541
28,[-3.7417459],"[-0.699992539170, -7.047107323539]",-204.710732,penalty,0.222541
29,[-3.7063019],"[-0.715081488931, -7.015035574117]",-201.503557,penalty,0.222541
30,[-3.6708580],"[-0.730170438693, -6.982963824696]",-198.296382,penalty,0.222541
31,[-3.6354140],"[-0.745259388454, -6.950892075274]",-195.089208,penalty,0.222541
32,[-3.5999701],"[-0.760348338215, -6.918820325852]",-191.882033,penalty,0.222541
33,[-3.5645261],"[-0.775437287977, -6.886748576430]",-188.674858,penalty,0.222541
34,[-3.5290822],"[-0.790526237738, -6.854676827009]",-185.467683,penalty,0.222541
35,[-3.4936382],"[-0.805615187499, -6.822605077587]",-182.260508,penalty,0.222541
36,[-3.4581943],"[-0.820704137261, -6.790533328165]",-179.053333,penalty,0.222541
37,[-3.4227503],"[-0.835793087022, -6.758461578743]",-175.846158,penalty,0.222541
38,[-3.3873064],"[-0.850882036783, -6.726389829322]",-172.638983,penalty,0.222541
39,[-3.3518624],"[-0.865970986545, -6.694318079900]",-169.431808,penalty,0.222541
40,[-3.3164185],"[-0.881059936306, -6.662246330478]",-166.224633,penalty,0.222541
41,[-3.2809745],"[-0.896148886067, -6.630174581057]",-163.017458,penalty,0.222541
42,[-3.2455306],"[-0.911237835829, -6.598102831635]",-159.810283,penalty,0.222541
43,[-3.2100866],"[-0.926326785590, -6.566031082213]",-156.603108,penalty,0.222541
44,[-3.1746427],"[-0.941415735351, -6.533959332791]",-153.395933,penalty,0.222541
45,[-3.1391987],"[-0.956504685113, -6.501887583370]",-150.188758,penalty,0.222541
46,[-3.1037548],"[-0.971593634874, -6.469815833948]",-146.981583,penalty,0.222541
47,[-3.0683108],"[-0.986682584635, -6.437744084526]",-143.774408,penalty,0.222541
48,[-3.0328669],"[-1.001771534397, -6.405672335105]",-140.567234,penalty,0.222541
49,[-2.9974229],"[-1.016860484158, -6.373600585683]",-137.360059,penalty,0.222541
50,[-2.9619790],"[-1.031949433919, -6.341528836261]",-134.152884,penalty,0.222541
51,[-2.9265350],"[-1.047038383681, -6.309457086839]",-130.945709,penalty,0.222541
52,[-2.8910911],"[-1.062127333442, -6.277385337418]",-127.738534,penalty,0.222541
53,[-2.8556471],"[-1.077216283204, -6.245313587996]",-124.531359,penalty,0.222541
54,[-2.8202032],"[-1.092305232965, -6.213241838574]",-121.324184,penalty,0.222541
55,[-2.7847593],"[-1.107394182726, -6.181170089152]",-118.117009,penalty,0.222541
56,[-2.7493153],"[-1.122483132488, -6.149098339731]",-114.909834,penalty,0.222541
57,[-2.7138714],"[-1.137572082249, -6.117026590309]",-111.702659,penalty,0.222541
58,[-2.6784274],"[-1.152661032010, -6.084954840887]",-108.495484,penalty,0.222541
59,[-2.6429835],"[-1.167749981772, -6.052883091466]",-105.288309,penalty,0.222541
60,[-2.6075395],"[-1.182838931533, -6.020811342044]",-102.081134,penalty,0.222541
61,[-2.5720956],"[-1.197927881294, -5.988739592622]",-98.873959,penalty,0.222541
62,[-2.5366516],"[-1.213016831056, -5.956667843200]",-95.666784,penalty,0.222541
63,[-2.5012077],"[-1.228105780817, -5.924596093779]",-92.459609,penalty,0.222541
64,[-2.4657637],"[-1.243194730578, -5.892524344357]",-89.252434,penalty,0.222541
65,[-2.4303198],"[-1.258283680340, -5.860452594935]",-86.045259,penalty,0.222541
66,[-2.3948758],"[-1.273372630101, -5.828380845514]",-82.838085,penalty,0.222541
67,[-2.3594319],"[-1.288461579862, -5.796309096092]",-79.630910,penalty,0.222541
68,[-2.3239879],"[-1.303550529624, -5.764237346670]",-76.423735,penalty,0.222541
69,[-2.2885440],"[-1.318639479385, -5.732165597248]",-73.216560,penalty,0.222541
70,[-2.2531000],"[-1.333728429146, -5.700093847827]",-70.009385,penalty,0.222541
71,[-2.2176561],"[-1.348817378908, -5.668022098405]",-66.802210,penalty,0.222541
72,[-2.1822121],"[-1.363906328669, -5.635950348983]",-63.595035,penalty,0.222541
73,[-2.1467682],"[-1.378995278430, -5.603878599561]",-60.387860,penalty,0.222541
74,[-2.1113242],"[-1.394084228192, -5.571806850140]",-57.180685,penalty,0.222541
75,[-2.0758803],"[-1.409173177953, -5.539735100718]",-53.973510,penalty,0.222541
76,[-2.0404363],"[-1.424262127714, -5.507663351296]",-50.766335,penalty,0.222541
77,[-2.0049924],"[-1.439351077476, -5.475591601875]",-47.559160,penalty,0.222541
78,[-1.9695484],"[-1.454440027237, -5.443519852453]",-44.351985,penalty,0.222541
79,[-1.9341045],"[-1.469528976998, -5.411448103031]",-41.144810,penalty,0.222541
80,[-1.8986605],"[-1.484617926760, -5.379376353609]",-37.937635,penalty,0.222541
81,[-1.8632166],"[-1.499706876521, -5.347304604188]",-34.730460,penalty,0.222541
82,[-1.8277726],"[-1.514795826282, -5.315232854766]",-31.523285,penalty,0.222541
83,[-1.7923287],"[-1.529884776044, -5.283161105344]",-28.316111,penalty,0.222541
84,[-1.7568847],"[-1.544973725805, -5.251089355923]",-25.108936,penalty,0.222541
85,[-1.7214408],"[-1.560062675566, -5.219017606501]",-21.901761,penalty,0.222541
86,[-1.6859968],"[-1.575151625328, -5.186945857079]",-18.694586,penalty,0.222541
87,[-1.6505529],"[-1.590240575089, -5.154874107657]",-15.487411,penalty,0.222541
88,[-1.6151089],"[-1.605329524850, -5.122802358236]",-12.280235,penalty,0.222541
89,[-1.5796650],"[-1.620418474612, -5.090730608814]",-9.073060,penalty,0.222541
90,[-1.5442210],"[-1.635507424373, -5.058658859392]",-5.865881,penalty,0.222541
91,[-1.5087771],"[-1.650596374134, -5.026587109970]",-2.658690,penalty,0.222541
92,[-1.4733331],"[-1.665685323896, -4.994515360549]",0.000000,no penalty,0.222780
93,[-1.4378892],"[-1.680774273657, -4.962443611127]",0.000000,no penalty,0.406068
94,[-1.4024452],"[-1.695863223418, -4.930371861705]",0.000000,no penalty,0.432619
95,[-1.3670013],"[-1.710952173180, -4.898300112284]",0.000000,no penalty,0.222835
96,[-1.3315573],"[-1.726041122941, -4.866228362862]",0.000000,no penalty,0.222541
97,[-1.2961134],"[-1.741130072702, -4.834156613440]",0.000000,no penalty,0.222541
98,[-1.2606694],"[-1.756219022464, -4.802084864018]",0.000000,no penalty,0.222541
99,[-1.2252255],"[-1.771307972225, -4.770013114597]",0.000000,no penalty,0.222541
100,[-1.1897815],"[-1.786396921986, -4.737941365175]",0.000000,no penalty,0.223074
101,[-1.1543376],"[-1.801485871748, -4.705869615753]",0.000000,no penalty,0.529400
102,[-1.1188937],"[-1.816574821509, -4.673797866332]",0.000000,no penalty,0.354824
103,[-1.0834497],"[-1.831663771270, -4.641726116910]",0.000000,no penalty,0.222686
104,[-1.0480058],"[-1.846752721032, -4.609654367488]",0.000000,no penalty,0.222541
105,[-1.0125618],"[-1.861841670793, -4.577582618066]",0.000000,no penalty,0.222679
106,[-0.9771179],"[-1.876930620554, -4.545510868645]",0.000000,no penalty,0.345484
107,[-0.9416739],"[-1.892019570316, -4.513439119223]",0.000000,no penalty,0.483511
108,[-0.9062300],"[-1.907108520077, -4.481367369801]",0.000000,no penalty,0.222994
109,[-0.8707860],"[-1.922197469838, -4.449295620379]",0.000000,no penalty,0.222541
110,[-0.8353421],"[-1.937286419600, -4.417223870958]",0.000000,no penalty,0.222541
111,[-0.7998981],"[-1.952375369361, -4.385152121536]",0.000000,no penalty,0.222541
112,[-0.7644542],"[-1.967464319122, -4.353080372114]",0.000000,no penalty,0.222541
113,[-0.7290102],"[-1.982553268884, -4.321008622693]",0.000000,no penalty,0.222541
114,[-0.6935663],"[-1.997642218645, -4.288936873271]",0.000000,no penalty,0.222541
115,[-0.6581223],"[-2.012731168406, -4.256865123849]",0.000000,no penalty,0.222599
116,[-0.6226784],"[-2.027820118168, -4.224793374427]",0.000000,no penalty,0.282862
117,[-0.5872344],"[-2.042909067929, -4.192721625006]",0.000000,no penalty,0.475603
118,[-0.5517905],"[-2.057998017690, -4.160649875584]",0.000000,no penalty,0.223256
119,[-0.5163465],"[-2.073086967452, -4.128578126162]",0.000000,no penalty,0.222541
120,[-0.4809026],"[-2.088175917213, -4.096506376741]",0.000000,no penalty,0.222541
121,[-0.4454586],"[-2.103264866974, -4.064434627319]",0.000000,no penalty,0.222542
122,[-0.4100147],"[-2.118353816736, -4.032362877897]",0.000000,no penalty,0.224391
123,[-0.3745707],"[-2.133442766497, -4.000291128475]",0.000000,no penalty,-0.084392
124,[-0.3391268],"[-2.148531716258, -3.968219379054]",0.000000,no penalty,0.237733
125,[-0.3036828],"[-2.163620666020, -3.936147629632]",0.000000,no penalty,0.222552
126,[-0.2682389],"[-2.178709615781, -3.904075880210]",0.000000,no penalty,0.222544
