,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-7.6205179],"[-8.309494124872, -1.762907003795]",-773.909499,penalty,-10.748997
1,[-7.5850739],"[-8.284707833679, -1.737570996122]",-768.897242,penalty,-10.749024
2,[-7.5496300],"[-8.259921542487, -1.712234988449]",-763.884985,penalty,-10.749051
3,[-7.5141860],"[-8.235135251294, -1.686898980777]",-758.872729,penalty,-10.749077
4,[-7.4787421],"[-8.210348960101, -1.661562973104]",-753.860472,penalty,-10.749104
5,[-7.4432981],"[-8.185562668909, -1.636226965431]",-748.848216,penalty,-10.749130
6,[-7.4078542],"[-8.160776377716, -1.610890957759]",-743.835960,penalty,-10.749157
7,[-7.3724102],"[-8.135990086524, -1.585554950086]",-738.823703,penalty,-10.749183
8,[-7.3369663],"[-8.111203795331, -1.560218942413]",-733.811447,penalty,-10.749209
9,[-7.3015223],"[-8.086417504139, -1.534882934741]",-728.799192,penalty,-10.749235
10,[-7.2660784],"[-8.061631212946, -1.509546927068]",-723.786936,penalty,-10.749261
11,[-7.2306344],"[-8.036844921754, -1.484210919396]",-718.774680,penalty,-10.749287
12,[-7.1951905],"[-8.012058630561, -1.458874911723]",-713.762425,penalty,-10.749312
13,[-7.1597465],"[-7.987272339369, -1.433538904050]",-708.750169,penalty,-10.749338
14,[-7.1243026],"[-7.962486048176, -1.408202896378]",-703.737914,penalty,-10.749363
15,[-7.0888586],"[-7.937699756984, -1.382866888705]",-698.725659,penalty,-10.749389
16,[-7.0534147],"[-7.912913465791, -1.357530881032]",-693.713404,penalty,-10.749414
17,[-7.0179707],"[-7.888127174599, -1.332194873360]",-688.701149,penalty,-10.749439
18,[-6.9825268],"[-7.863340883406, -1.306858865687]",-683.688894,penalty,-10.749464
19,[-6.9470828],"[-7.838554592213, -1.281522858014]",-678.676640,penalty,-10.749488
20,[-6.9116389],"[-7.813768301021, -1.256186850342]",-673.664385,penalty,-10.749513
21,[-6.8761949],"[-7.788982009828, -1.230850842669]",-668.652131,penalty,-10.749538
22,[-6.8407510],"[-7.764195718636, -1.205514834996]",-663.639876,penalty,-10.749562
23,[-6.8053070],"[-7.739409427443, -1.180178827324]",-658.627622,penalty,-10.749586
24,[-6.7698631],"[-7.714623136251, -1.154842819651]",-653.615368,penalty,-10.749610
25,[-6.7344191],"[-7.689836845058, -1.129506811978]",-648.603114,penalty,-10.749634
26,[-6.6989752],"[-7.665050553866, -1.104170804306]",-643.590860,penalty,-10.749658
27,[-6.6635312],"[-7.640264262673, -1.078834796633]",-638.578607,penalty,-10.749682
28,[-6.6280873],"[-7.615477971481, -1.053498788960]",-633.566353,penalty,-10.749706
29,[-6.5926434],"[-7.590691680288, -1.028162781288]",-628.554100,penalty,-10.749729
30,[-6.5571994],"[-7.565905389096, -1.002826773615]",-623.541846,penalty,-10.749753
31,[-6.5217555],"[-7.541119097903, -0.977490765942]",-618.529593,penalty,-10.749776
32,[-6.4863115],"[-7.516332806711, -0.952154758270]",-613.517340,penalty,-10.749799
33,[-6.4508676],"[-7.491546515518, -0.926818750597]",-608.505087,penalty,-10.749822
34,[-6.4154236],"[-7.466760224325, -0.901482742924]",-603.492834,penalty,-10.749845
35,[-6.3799797],"[-7.441973933133, -0.876146735252]",-598.480582,penalty,-10.749868
36,[-6.3445357],"[-7.417187641940, -0.850810727579]",-593.468329,penalty,-10.749891
37,[-6.3090918],"[-7.392401350748, -0.825474719907]",-588.456076,penalty,-10.749913
38,[-6.2736478],"[-7.367615059555, -0.800138712234]",-583.443824,penalty,-10.749936
39,[-6.2382039],"[-7.342828768363, -0.774802704561]",-578.431572,penalty,-10.749958
40,[-6.2027599],"[-7.318042477170, -0.749466696889]",-573.419320,penalty,-10.749980
41,[-6.1673160],"[-7.293256185978, -0.724130689216]",-568.407068,penalty,-10.750003
42,[-6.1318720],"[-7.268469894785, -0.698794681543]",-563.394816,penalty,-10.750024
43,[-6.0964281],"[-7.243683603593, -0.673458673871]",-558.382564,penalty,-10.750046
44,[-6.0609841],"[-7.218897312400, -0.648122666198]",-553.370313,penalty,-10.750068
45,[-6.0255402],"[-7.194111021208, -0.622786658525]",-548.358061,penalty,-10.750090
