,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-5.3823259],"[-0.653689536127, -7.876325847507]",-288.540921,penalty,0.467551
1,[-5.3468819],"[-0.666845100809, -7.843413773221]",-285.256070,penalty,0.468014
2,[-5.3114380],"[-0.680000665490, -7.810501698936]",-281.971135,penalty,0.468356
3,[-5.2759940],"[-0.693156230172, -7.777589624650]",-278.686110,penalty,0.468573
4,[-5.2405501],"[-0.706311794854, -7.744677550365]",-275.400992,penalty,0.468662
5,[-5.2051061],"[-0.719467359535, -7.711765476079]",-272.115777,penalty,0.468616
6,[-5.1696622],"[-0.732622924217, -7.678853401794]",-268.830460,penalty,0.468433
7,[-5.1342182],"[-0.745778488899, -7.645941327508]",-265.545037,penalty,0.468107
8,[-5.0987743],"[-0.758934053580, -7.613029253223]",-262.259504,penalty,0.467633
9,[-5.0633303],"[-0.772089618262, -7.580117178937]",-258.973855,penalty,0.467007
10,[-5.0278864],"[-0.785245182944, -7.547205104652]",-255.688086,penalty,0.466224
11,[-4.9924425],"[-0.798400747625, -7.514293030366]",-252.402191,penalty,0.465278
12,[-4.9569985],"[-0.811556312307, -7.481380956080]",-249.116167,penalty,0.464163
13,[-4.9215546],"[-0.824711876989, -7.448468881795]",-245.830007,penalty,0.462875
14,[-4.8861106],"[-0.837867441670, -7.415556807509]",-242.543705,penalty,0.461407
15,[-4.8506667],"[-0.851023006352, -7.382644733224]",-239.257257,penalty,0.459754
16,[-4.8152227],"[-0.864178571033, -7.349732658938]",-235.970656,penalty,0.457910
17,[-4.7797788],"[-0.877334135715, -7.316820584653]",-232.683897,penalty,0.455868
18,[-4.7443348],"[-0.890489700397, -7.283908510367]",-229.396972,penalty,0.453621
19,[-4.7088909],"[-0.903645265078, -7.250996436082]",-226.109876,penalty,0.451164
20,[-4.6734469],"[-0.916800829760, -7.218084361796]",-222.822602,penalty,0.448488
21,[-4.6380030],"[-0.929956394442, -7.185172287511]",-219.535143,penalty,0.445587
22,[-4.6025590],"[-0.943111959123, -7.152260213225]",-216.247492,penalty,0.442454
23,[-4.5671151],"[-0.956267523805, -7.119348138940]",-212.959641,penalty,0.439080
24,[-4.5316711],"[-0.969423088487, -7.086436064654]",-209.671583,penalty,0.435458
25,[-4.4962272],"[-0.982578653168, -7.053523990368]",-206.383310,penalty,0.431580
26,[-4.4607832],"[-0.995734217850, -7.020611916083]",-203.094813,penalty,0.427437
27,[-4.4253393],"[-1.008889782532, -6.987699841797]",-199.806084,penalty,0.423020
28,[-4.3898953],"[-1.022045347213, -6.954787767512]",-196.517115,penalty,0.418320
29,[-4.3544514],"[-1.035200911895, -6.921875693226]",-193.227895,penalty,0.413328
30,[-4.3190074],"[-1.048356476577, -6.888963618941]",-189.938416,penalty,0.408034
31,[-4.2835635],"[-1.061512041258, -6.856051544655]",-186.648667,penalty,0.402427
32,[-4.2481195],"[-1.074667605940, -6.823139470370]",-183.358638,penalty,0.396498
33,[-4.2126756],"[-1.087823170621, -6.790227396084]",-180.068319,penalty,0.390234
34,[-4.1772316],"[-1.100978735303, -6.757315321799]",-176.777699,penalty,0.383625
35,[-4.1417877],"[-1.114134299985, -6.724403247513]",-173.486765,penalty,0.376659
36,[-4.1063437],"[-1.127289864666, -6.691491173227]",-170.195506,penalty,0.369323
37,[-4.0708998],"[-1.140445429348, -6.658579098942]",-166.903910,penalty,0.361606
38,[-4.0354558],"[-1.153600994030, -6.625667024656]",-163.611962,penalty,0.353492
39,[-4.0000119],"[-1.166756558711, -6.592754950371]",-160.319651,penalty,0.344969
40,[-3.9645679],"[-1.179912123393, -6.559842876085]",-157.026961,penalty,0.336022
41,[-3.9291240],"[-1.193067688075, -6.526930801800]",-153.733878,penalty,0.326636
42,[-3.8936800],"[-1.206223252756, -6.494018727514]",-150.440386,penalty,0.316796
43,[-3.8582361],"[-1.219378817438, -6.461106653229]",-147.146469,penalty,0.306484
44,[-3.8227921],"[-1.232534382120, -6.428194578943]",-143.852111,penalty,0.295684
45,[-3.7873482],"[-1.245689946801, -6.395282504658]",-140.557294,penalty,0.284378
46,[-3.7519042],"[-1.258845511483, -6.362370430372]",-137.262000,penalty,0.272547
47,[-3.7164603],"[-1.272001076164, -6.329458356087]",-133.966209,penalty,0.260172
48,[-3.6810163],"[-1.285156640846, -6.296546281801]",-130.669902,penalty,0.247233
49,[-3.6455724],"[-1.298312205528, -6.263634207515]",-127.373057,penalty,0.233708
50,[-3.6101284],"[-1.311467770209, -6.230722133230]",-124.075653,penalty,0.219575
51,[-3.5746845],"[-1.324623334891, -6.197810058944]",-120.777667,penalty,0.204810
52,[-3.5392405],"[-1.337778899573, -6.164897984659]",-117.479074,penalty,0.189390
53,[-3.5037966],"[-1.350934464254, -6.131985910373]",-114.179849,penalty,0.173288
54,[-3.4683526],"[-1.364090028936, -6.099073836088]",-110.879966,penalty,0.156478
55,[-3.4329087],"[-1.377245593618, -6.066161761802]",-107.579396,penalty,0.138931
56,[-3.3974647],"[-1.390401158299, -6.033249687517]",-104.278112,penalty,0.120619
57,[-3.3620208],"[-1.403556722981, -6.000337613231]",-100.976081,penalty,0.101509
58,[-3.3265769],"[-1.416712287663, -5.967425538946]",-97.673272,penalty,0.081570
59,[-3.2911329],"[-1.429867852344, -5.934513464660]",-94.369650,penalty,0.060767
60,[-3.2556890],"[-1.443023417026, -5.901601390374]",-91.065181,penalty,0.039064
61,[-3.2202450],"[-1.456178981707, -5.868689316089]",-87.759826,penalty,0.016423
62,[-3.1848011],"[-1.469334546389, -5.835777241803]",-84.453546,penalty,-0.007195
63,[-3.1493571],"[-1.482490111071, -5.802865167518]",-81.146300,penalty,-0.031833
64,[-3.1139132],"[-1.495645675752, -5.769953093232]",-77.838043,penalty,-0.057535
65,[-3.0784692],"[-1.508801240434, -5.737041018947]",-74.528730,penalty,-0.084347
66,[-3.0430253],"[-1.521956805116, -5.704128944661]",-71.218311,penalty,-0.112319
