,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-4.6141861],"[-0.359290506398, -7.924181969570]",-292.418197,penalty,0.223887
1,[-4.5787422],"[-0.373905016210, -7.891891264734]",-289.189126,penalty,0.223887
2,[-4.5432982],"[-0.388519526022, -7.859600559898]",-285.960056,penalty,0.223887
3,[-4.5078543],"[-0.403134035835, -7.827309855062]",-282.730986,penalty,0.223887
4,[-4.4724103],"[-0.417748545647, -7.795019150226]",-279.501915,penalty,0.223887
5,[-4.4369664],"[-0.432363055459, -7.762728445390]",-276.272845,penalty,0.223887
6,[-4.4015224],"[-0.446977565272, -7.730437740554]",-273.043774,penalty,0.223887
7,[-4.3660785],"[-0.461592075084, -7.698147035717]",-269.814704,penalty,0.223887
8,[-4.3306345],"[-0.476206584896, -7.665856330881]",-266.585633,penalty,0.223887
9,[-4.2951906],"[-0.490821094709, -7.633565626045]",-263.356563,penalty,0.223887
10,[-4.2597466],"[-0.505435604521, -7.601274921209]",-260.127492,penalty,0.223887
11,[-4.2243027],"[-0.520050114334, -7.568984216373]",-256.898422,penalty,0.223887
12,[-4.1888587],"[-0.534664624146, -7.536693511537]",-253.669351,penalty,0.223887
13,[-4.1534148],"[-0.549279133958, -7.504402806701]",-250.440281,penalty,0.223887
14,[-4.1179708],"[-0.563893643771, -7.472112101864]",-247.211210,penalty,0.223887
15,[-4.0825269],"[-0.578508153583, -7.439821397028]",-243.982140,penalty,0.223887
16,[-4.0470829],"[-0.593122663395, -7.407530692192]",-240.753069,penalty,0.223887
17,[-4.0116390],"[-0.607737173208, -7.375239987356]",-237.523999,penalty,0.223887
18,[-3.9761950],"[-0.622351683020, -7.342949282520]",-234.294928,penalty,0.223887
19,[-3.9407511],"[-0.636966192832, -7.310658577684]",-231.065858,penalty,0.223887
20,[-3.9053071],"[-0.651580702645, -7.278367872848]",-227.836787,penalty,0.223887
21,[-3.8698632],"[-0.666195212457, -7.246077168011]",-224.607717,penalty,0.223887
22,[-3.8344192],"[-0.680809722269, -7.213786463175]",-221.378646,penalty,0.223887
23,[-3.7989753],"[-0.695424232082, -7.181495758339]",-218.149576,penalty,0.223887
24,[-3.7635313],"[-0.710038741894, -7.149205053503]",-214.920505,penalty,0.223887
25,[-3.7280874],"[-0.724653251706, -7.116914348667]",-211.691435,penalty,0.223887
26,[-3.6926434],"[-0.739267761519, -7.084623643831]",-208.462364,penalty,0.223887
27,[-3.6571995],"[-0.753882271331, -7.052332938995]",-205.233294,penalty,0.223887
28,[-3.6217555],"[-0.768496781143, -7.020042234158]",-202.004223,penalty,0.223887
29,[-3.5863116],"[-0.783111290956, -6.987751529322]",-198.775153,penalty,0.223887
30,[-3.5508676],"[-0.797725800768, -6.955460824486]",-195.546082,penalty,0.223887
31,[-3.5154237],"[-0.812340310580, -6.923170119650]",-192.317012,penalty,0.223887
32,[-3.4799797],"[-0.826954820393, -6.890879414814]",-189.087941,penalty,0.223887
33,[-3.4445358],"[-0.841569330205, -6.858588709978]",-185.858871,penalty,0.223887
34,[-3.4090919],"[-0.856183840017, -6.826298005142]",-182.629801,penalty,0.223887
35,[-3.3736479],"[-0.870798349830, -6.794007300305]",-179.400730,penalty,0.223887
36,[-3.3382040],"[-0.885412859642, -6.761716595469]",-176.171660,penalty,0.223887
37,[-3.3027600],"[-0.900027369454, -6.729425890633]",-172.942589,penalty,0.223887
38,[-3.2673161],"[-0.914641879267, -6.697135185797]",-169.713519,penalty,0.223887
39,[-3.2318721],"[-0.929256389079, -6.664844480961]",-166.484448,penalty,0.223887
40,[-3.1964282],"[-0.943870898891, -6.632553776125]",-163.255378,penalty,0.223887
41,[-3.1609842],"[-0.958485408704, -6.600263071289]",-160.026307,penalty,0.223887
42,[-3.1255403],"[-0.973099918516, -6.567972366452]",-156.797237,penalty,0.223887
43,[-3.0900963],"[-0.987714428329, -6.535681661616]",-153.568166,penalty,0.223887
44,[-3.0546524],"[-1.002328938141, -6.503390956780]",-150.339096,penalty,0.223887
45,[-3.0192084],"[-1.016943447953, -6.471100251944]",-147.110025,penalty,0.223887
46,[-2.9837645],"[-1.031557957766, -6.438809547108]",-143.880955,penalty,0.223887
47,[-2.9483205],"[-1.046172467578, -6.406518842272]",-140.651884,penalty,0.223887
48,[-2.9128766],"[-1.060786977390, -6.374228137436]",-137.422814,penalty,0.223887
49,[-2.8774326],"[-1.075401487203, -6.341937432600]",-134.193743,penalty,0.223887
50,[-2.8419887],"[-1.090015997015, -6.309646727763]",-130.964673,penalty,0.223887
51,[-2.8065447],"[-1.104630506827, -6.277356022927]",-127.735602,penalty,0.223887
52,[-2.7711008],"[-1.119245016640, -6.245065318091]",-124.506532,penalty,0.223887
53,[-2.7356568],"[-1.133859526452, -6.212774613255]",-121.277461,penalty,0.223887
54,[-2.7002129],"[-1.148474036264, -6.180483908419]",-118.048391,penalty,0.223887
55,[-2.6647689],"[-1.163088546077, -6.148193203583]",-114.819320,penalty,0.223887
56,[-2.6293250],"[-1.177703055889, -6.115902498747]",-111.590250,penalty,0.223887
57,[-2.5938810],"[-1.192317565701, -6.083611793910]",-108.361179,penalty,0.223887
58,[-2.5584371],"[-1.206932075514, -6.051321089074]",-105.132109,penalty,0.223887
59,[-2.5229931],"[-1.221546585326, -6.019030384238]",-101.903038,penalty,0.223887
60,[-2.4875492],"[-1.236161095138, -5.986739679402]",-98.673968,penalty,0.223887
61,[-2.4521052],"[-1.250775604951, -5.954448974566]",-95.444897,penalty,0.223887
62,[-2.4166613],"[-1.265390114763, -5.922158269730]",-92.215827,penalty,0.223887
63,[-2.3812173],"[-1.280004624575, -5.889867564894]",-88.986756,penalty,0.223887
64,[-2.3457734],"[-1.294619134388, -5.857576860057]",-85.757686,penalty,0.223887
65,[-2.3103294],"[-1.309233644200, -5.825286155221]",-82.528616,penalty,0.223887
66,[-2.2748855],"[-1.323848154012, -5.792995450385]",-79.299545,penalty,0.223887
67,[-2.2394415],"[-1.338462663825, -5.760704745549]",-76.070475,penalty,0.223887
68,[-2.2039976],"[-1.353077173637, -5.728414040713]",-72.841404,penalty,0.223887
69,[-2.1685536],"[-1.367691683449, -5.696123335877]",-69.612334,penalty,0.223887
70,[-2.1331097],"[-1.382306193262, -5.663832631041]",-66.383263,penalty,0.223887
71,[-2.0976657],"[-1.396920703074, -5.631541926204]",-63.154193,penalty,0.223887
72,[-2.0622218],"[-1.411535212886, -5.599251221368]",-59.925122,penalty,0.223887
73,[-2.0267778],"[-1.426149722699, -5.566960516532]",-56.696052,penalty,0.223887
