,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-5.3337909],"[-0.686230875624, -7.872478882976]",-287.247463,penalty,-0.046866
1,[-5.2983470],"[-0.699240956078, -7.839509028223]",-283.950459,penalty,-0.046866
2,[-5.2629030],"[-0.712251036532, -7.806539173470]",-280.653455,penalty,-0.046866
3,[-5.2274591],"[-0.725261116987, -7.773569318717]",-277.356450,penalty,-0.046866
4,[-5.1920151],"[-0.738271197441, -7.740599463964]",-274.059444,penalty,-0.046866
5,[-5.1565712],"[-0.751281277896, -7.707629609211]",-270.762438,penalty,-0.046866
6,[-5.1211272],"[-0.764291358350, -7.674659754458]",-267.465430,penalty,-0.046866
7,[-5.0856833],"[-0.777301438805, -7.641689899704]",-264.168422,penalty,-0.046866
8,[-5.0502393],"[-0.790311519259, -7.608720044951]",-260.871412,penalty,-0.046866
9,[-5.0147954],"[-0.803321599714, -7.575750190198]",-257.574402,penalty,-0.046866
10,[-4.9793514],"[-0.816331680168, -7.542780335445]",-254.277391,penalty,-0.046866
11,[-4.9439075],"[-0.829341760623, -7.509810480692]",-250.980378,penalty,-0.046866
12,[-4.9084635],"[-0.842351841077, -7.476840625939]",-247.683365,penalty,-0.046866
13,[-4.8730196],"[-0.855361921532, -7.443870771186]",-244.386350,penalty,-0.046866
14,[-4.8375756],"[-0.868372001986, -7.410900916433]",-241.089334,penalty,-0.046866
15,[-4.8021317],"[-0.881382082441, -7.377931061680]",-237.792317,penalty,-0.046866
16,[-4.7666877],"[-0.894392162895, -7.344961206927]",-234.495299,penalty,-0.046866
17,[-4.7312438],"[-0.907402243350, -7.311991352174]",-231.198279,penalty,-0.046866
18,[-4.6957998],"[-0.920412323804, -7.279021497421]",-227.901257,penalty,-0.046866
19,[-4.6603559],"[-0.933422404259, -7.246051642668]",-224.604235,penalty,-0.046866
20,[-4.6249119],"[-0.946432484713, -7.213081787915]",-221.307211,penalty,-0.046866
21,[-4.5894680],"[-0.959442565168, -7.180111933162]",-218.010185,penalty,-0.046866
22,[-4.5540240],"[-0.972452645622, -7.147142078409]",-214.713157,penalty,-0.046866
23,[-4.5185801],"[-0.985462726077, -7.114172223656]",-211.416128,penalty,-0.046866
24,[-4.4831361],"[-0.998472806531, -7.081202368902]",-208.119097,penalty,-0.046866
25,[-4.4476922],"[-1.011482886985, -7.048232514149]",-204.822064,penalty,-0.046866
26,[-4.4122482],"[-1.024492967440, -7.015262659396]",-201.525030,penalty,-0.046866
27,[-4.3768043],"[-1.037503047894, -6.982292804643]",-198.227993,penalty,-0.046866
28,[-4.3413603],"[-1.050513128349, -6.949322949890]",-194.930954,penalty,-0.046866
29,[-4.3059164],"[-1.063523208803, -6.916353095137]",-191.633913,penalty,-0.046866
30,[-4.2704724],"[-1.076533289258, -6.883383240384]",-188.336870,penalty,-0.046866
31,[-4.2350285],"[-1.089543369712, -6.850413385631]",-185.039824,penalty,-0.046866
32,[-4.1995845],"[-1.102553450167, -6.817443530878]",-181.742776,penalty,-0.046866
33,[-4.1641406],"[-1.115563530621, -6.784473676125]",-178.445726,penalty,-0.046866
34,[-4.1286966],"[-1.128573611076, -6.751503821372]",-175.148673,penalty,-0.046866
35,[-4.0932527],"[-1.141583691530, -6.718533966619]",-171.851617,penalty,-0.046866
36,[-4.0578087],"[-1.154593771985, -6.685564111866]",-168.554558,penalty,-0.046866
37,[-4.0223648],"[-1.167603852439, -6.652594257113]",-165.257496,penalty,-0.046866
38,[-3.9869208],"[-1.180613932894, -6.619624402360]",-161.960432,penalty,-0.046866
39,[-3.9514769],"[-1.193624013348, -6.586654547607]",-158.663364,penalty,-0.046866
40,[-3.9160329],"[-1.206634093803, -6.553684692854]",-155.366292,penalty,-0.046866
41,[-3.8805890],"[-1.219644174257, -6.520714838100]",-152.069218,penalty,-0.046866
42,[-3.8451450],"[-1.232654254712, -6.487744983347]",-148.772139,penalty,-0.046866
43,[-3.8097011],"[-1.245664335166, -6.454775128594]",-145.475057,penalty,-0.046866
44,[-3.7742571],"[-1.258674415621, -6.421805273841]",-142.177972,penalty,-0.046866
45,[-3.7388132],"[-1.271684496075, -6.388835419088]",-138.880882,penalty,-0.046866
46,[-3.7033692],"[-1.284694576530, -6.355865564335]",-135.583788,penalty,-0.046866
47,[-3.6679253],"[-1.297704656984, -6.322895709582]",-132.286689,penalty,-0.046866
48,[-3.6324814],"[-1.310714737438, -6.289925854829]",-128.989586,penalty,-0.046866
49,[-3.5970374],"[-1.323724817893, -6.256956000076]",-125.692479,penalty,-0.046866
50,[-3.5615935],"[-1.336734898347, -6.223986145323]",-122.395367,penalty,-0.046866
51,[-3.5261495],"[-1.349744978802, -6.191016290570]",-119.098249,penalty,-0.046866
52,[-3.4907056],"[-1.362755059256, -6.158046435817]",-115.801127,penalty,-0.046866
53,[-3.4552616],"[-1.375765139711, -6.125076581064]",-112.503999,penalty,-0.046866
54,[-3.4198177],"[-1.388775220165, -6.092106726311]",-109.206865,penalty,-0.046866
55,[-3.3843737],"[-1.401785300620, -6.059136871558]",-105.909726,penalty,-0.046866
56,[-3.3489298],"[-1.414795381074, -6.026167016805]",-102.612581,penalty,-0.046865
57,[-3.3134858],"[-1.427805461529, -5.993197162051]",-99.315429,penalty,-0.046865
58,[-3.2780419],"[-1.440815541983, -5.960227307298]",-96.018271,penalty,-0.046865
59,[-3.2425979],"[-1.453825622438, -5.927257452545]",-92.721107,penalty,-0.046864
60,[-3.2071540],"[-1.466835702892, -5.894287597792]",-89.423935,penalty,-0.046863
61,[-3.1717100],"[-1.479845783347, -5.861317743039]",-86.126757,penalty,-0.046862
62,[-3.1362661],"[-1.492855863801, -5.828347888286]",-82.829572,penalty,-0.046860
63,[-3.1008221],"[-1.505865944256, -5.795378033533]",-79.532379,penalty,-0.046858
64,[-3.0653782],"[-1.518876024710, -5.762408178780]",-76.235179,penalty,-0.046854
65,[-3.0299342],"[-1.531886105165, -5.729438324027]",-72.937972,penalty,-0.046850
66,[-2.9944903],"[-1.544896185619, -5.696468469274]",-69.640758,penalty,-0.046844
67,[-2.9590463],"[-1.557906266074, -5.663498614521]",-66.343537,penalty,-0.046835
68,[-2.9236024],"[-1.570916346528, -5.630528759768]",-63.046310,penalty,-0.046824
69,[-2.8881584],"[-1.583926426983, -5.597558905015]",-59.749077,penalty,-0.046808
70,[-2.8527145],"[-1.596936507437, -5.564589050262]",-56.451840,penalty,-0.046786
71,[-2.8172705],"[-1.609946587891, -5.531619195509]",-53.154600,penalty,-0.046757
72,[-2.7818266],"[-1.622956668346, -5.498649340756]",-49.857360,penalty,-0.046717
73,[-2.7463826],"[-1.635966748800, -5.465679486003]",-46.560123,penalty,-0.046662
74,[-2.7109387],"[-1.648976829255, -5.432709631249]",-43.262894,penalty,-0.046588
75,[-2.6754947],"[-1.661986909709, -5.399739776496]",-39.965679,penalty,-0.046488
76,[-2.6400508],"[-1.674996990164, -5.366769921743]",-36.668487,penalty,-0.046352
77,[-2.6046068],"[-1.688007070618, -5.333800066990]",-33.371330,penalty,-0.046169
78,[-2.5691629],"[-1.701017151073, -5.300830212237]",-30.074223,penalty,-0.045921
79,[-2.5337189],"[-1.714027231527, -5.267860357484]",-26.777188,penalty,-0.045588
80,[-2.4982750],"[-1.727037311982, -5.234890502731]",-23.480254,penalty,-0.045140
81,[-2.4628310],"[-1.740047392436, -5.201920647978]",-20.183457,penalty,-0.044538
82,[-2.4273871],"[-1.753057472891, -5.168950793225]",-16.886849,penalty,-0.043734
83,[-2.3919431],"[-1.766067553345, -5.135980938472]",-13.590494,penalty,-0.042660
84,[-2.3564992],"[-1.779077633800, -5.103011083719]",-10.294478,penalty,-0.041230
85,[-2.3210552],"[-1.792087714254, -5.070041228966]",-6.998911,penalty,-0.039333
86,[-2.2856113],"[-1.805097794709, -5.037071374213]",-3.703938,penalty,-0.036826
87,[-2.2501673],"[-1.818107875163, -5.004101519460]",-0.409740,penalty,-0.033525
88,[-2.2147234],"[-1.831117955618, -4.971131664707]",0.000000,no penalty,-0.029199
89,[-2.1792794],"[-1.844128036072, -4.938161809954]",0.000000,no penalty,-0.023560
90,[-2.1438355],"[-1.857138116527, -4.905191955201]",0.000000,no penalty,-0.016255
91,[-2.1083915],"[-1.870148196981, -4.872222100447]",0.000000,no penalty,-0.006861
92,[-2.0729476],"[-1.883158277436, -4.839252245694]",0.000000,no penalty,0.005117
93,[-2.0375036],"[-1.896168357890, -4.806282390941]",0.000000,no penalty,0.020235
94,[-2.0020597],"[-1.909178438344, -4.773312536188]",0.000000,no penalty,0.039089
95,[-1.9666158],"[-1.922188518799, -4.740342681435]",0.000000,no penalty,0.062269
96,[-1.9311718],"[-1.935198599253, -4.707372826682]",0.000000,no penalty,0.090282
97,[-1.8957279],"[-1.948208679708, -4.674402971929]",0.000000,no penalty,0.123443
98,[-1.8602839],"[-1.961218760162, -4.641433117176]",0.000000,no penalty,0.161720
99,[-1.8248400],"[-1.974228840617, -4.608463262423]",0.000000,no penalty,0.204537
100,[-1.7893960],"[-1.987238921071, -4.575493407670]",0.000000,no penalty,0.250540
101,[-1.7539521],"[-2.000249001526, -4.542523552917]",0.000000,no penalty,0.297321
102,[-1.7185081],"[-2.013259081980, -4.509553698164]",0.000000,no penalty,0.341095
103,[-1.6830642],"[-2.026269162435, -4.476583843411]",0.000000,no penalty,0.376281
104,[-1.6476202],"[-2.039279242889, -4.443613988658]",0.000000,no penalty,0.394863
105,[-1.6121763],"[-2.052289323344, -4.410644133905]",0.000000,no penalty,0.385207
106,[-1.5767323],"[-2.065299403798, -4.377674279152]",0.000000,no penalty,0.329601
107,[-1.5412884],"[-2.078309484253, -4.344704424398]",0.000000,no penalty,0.198404
108,[-1.5058444],"[-2.091319564707, -4.311734569645]",0.000000,no penalty,-0.066047
109,[-1.4704005],"[-2.104329645162, -4.278764714892]",0.000000,no penalty,-0.597082
110,[-1.4349565],"[-2.117339725616, -4.245794860139]",0.000000,no penalty,-1.045211
111,[-1.3995126],"[-2.130349806071, -4.212825005386]",0.000000,no penalty,-0.101572
112,[-1.3640686],"[-2.143359886525, -4.179855150633]",0.000000,no penalty,0.231272
113,[-1.3286247],"[-2.156369966980, -4.146885295880]",0.000000,no penalty,0.210939
114,[-1.2931807],"[-2.169380047434, -4.113915441127]",0.000000,no penalty,-0.154740
115,[-1.2577368],"[-2.182390127889, -4.080945586374]",0.000000,no penalty,-1.276839
116,[-1.2222928],"[-2.195400208343, -4.047975731621]",0.000000,no penalty,-5.154297
117,[-1.1868489],"[-2.208410288797, -4.015005876868]",0.000000,no penalty,-3.794336
118,[-1.1514049],"[-2.221420369252, -3.982036022115]",0.000000,no penalty,-3.118091
119,[-1.1159610],"[-2.234430449706, -3.949066167362]",0.000000,no penalty,-4.244840
120,[-1.0805170],"[-2.247440530161, -3.916096312609]",0.000000,no penalty,-10.181183
121,[-1.0450731],"[-2.260450610615, -3.883126457856]",0.000000,no penalty,-31.010920
122,[-1.0096291],"[-2.273460691070, -3.850156603103]",0.000000,no penalty,-8.152759
123,[-0.9741852],"[-2.286470771524, -3.817186748350]",0.000000,no penalty,-3.420038
124,[-0.9387412],"[-2.299480851979, -3.784216893596]",0.000000,no penalty,-1.866818
125,[-0.9032973],"[-2.312490932433, -3.751247038843]",0.000000,no penalty,-1.124624
126,[-0.8678533],"[-2.325501012888, -3.718277184090]",0.000000,no penalty,-0.707488
127,[-0.8324094],"[-2.338511093342, -3.685307329337]",0.000000,no penalty,-0.454576
128,[-0.7969654],"[-2.351521173797, -3.652337474584]",0.000000,no penalty,-0.295921
129,[-0.7615215],"[-2.364531254251, -3.619367619831]",0.000000,no penalty,-0.195354
130,[-0.7260775],"[-2.377541334706, -3.586397765078]",0.000000,no penalty,-0.131927
131,[-0.6906336],"[-2.390551415160, -3.553427910325]",0.000000,no penalty,-0.092591
132,[-0.6551896],"[-2.403561495615, -3.520458055572]",0.000000,no penalty,-0.068862
133,[-0.6197457],"[-2.416571576069, -3.487488200819]",0.000000,no penalty,-0.055118
134,[-0.5843017],"[-2.429581656524, -3.454518346066]",0.000000,no penalty,-0.047622
135,[-0.5488578],"[-2.442591736978, -3.421548491313]",0.000000,no penalty,-0.043915
136,[-0.5134138],"[-2.455601817433, -3.388578636560]",0.000000,no penalty,-0.042412
137,[-0.4779699],"[-2.468611897887, -3.355608781807]",0.000000,no penalty,-0.042113
138,[-0.4425259],"[-2.481621978341, -3.322638927054]",0.000000,no penalty,-0.042411
139,[-0.4070820],"[-2.494632058796, -3.289669072301]",0.000000,no penalty,-0.042949
140,[-0.3716380],"[-2.507642139250, -3.256699217548]",0.000000,no penalty,-0.043529
141,[-0.3361941],"[-2.520652219705, -3.223729362794]",0.000000,no penalty,-0.044046
142,[-0.3007502],"[-2.533662300159, -3.190759508041]",0.000000,no penalty,-0.044449
143,[-0.2653062],"[-2.546672380614, -3.157789653288]",0.000000,no penalty,-0.044714
144,[-0.2298623],"[-2.559682461068, -3.124819798535]",0.000000,no penalty,-0.044831
145,[-0.1944183],"[-2.572692541523, -3.091849943782]",0.000000,no penalty,-0.044789
146,[-0.1589744],"[-2.585702621977, -3.058880089029]",0.000000,no penalty,-0.044573
147,[-0.1235304],"[-2.598712702432, -3.025910234276]",0.000000,no penalty,-0.044160
148,[-0.0880865],"[-2.611722782886, -2.992940379523]",0.000000,no penalty,-0.043511
149,[-0.0526425],"[-2.624732863341, -2.959970524770]",0.000000,no penalty,-0.042572
150,[-0.0171986],"[-2.637742943795, -2.927000670017]",0.000000,no penalty,-0.041268
151,[0.0182454],"[-2.650753024250, -2.894030815264]",0.000000,no penalty,-0.039496
152,[0.0536893],"[-2.663763104704, -2.861060960511]",0.000000,no penalty,-0.037120
153,[0.0891333],"[-2.676773185159, -2.828091105758]",0.000000,no penalty,-0.033965
154,[0.1245772],"[-2.689783265613, -2.795121251005]",0.000000,no penalty,-0.029805
155,[0.1600212],"[-2.702793346068, -2.762151396252]",0.000000,no penalty,-0.024355
156,[0.1954651],"[-2.715803426522, -2.729181541499]",0.000000,no penalty,-0.017258
157,[0.2309091],"[-2.728813506977, -2.696211686745]",0.000000,no penalty,-0.008079
158,[0.2663530],"[-2.741823587431, -2.663241831992]",0.000000,no penalty,0.003707
159,[0.3017970],"[-2.754833667886, -2.630271977239]",0.000000,no penalty,0.018713
160,[0.3372409],"[-2.767843748340, -2.597302122486]",0.000000,no penalty,0.037634
161,[0.3726849],"[-2.780853828794, -2.564332267733]",0.000000,no penalty,0.061220
162,[0.4081288],"[-2.793863909249, -2.531362412980]",0.000000,no penalty,0.090224
163,[0.4435728],"[-2.806873989703, -2.498392558227]",0.000000,no penalty,0.125318
164,[0.4790167],"[-2.819884070158, -2.465422703474]",0.000000,no penalty,0.166962
165,[0.5144607],"[-2.832894150612, -2.432452848721]",0.000000,no penalty,0.215219
166,[0.5499046],"[-2.845904231067, -2.399482993968]",0.000000,no penalty,0.269514
167,[0.5853486],"[-2.858914311521, -2.366513139215]",0.000000,no penalty,0.328324
168,[0.6207925],"[-2.871924391976, -2.333543284462]",0.000000,no penalty,0.388797
169,[0.6562365],"[-2.884934472430, -2.300573429709]",0.000000,no penalty,0.446245
170,[0.6916804],"[-2.897944552885, -2.267603574956]",0.000000,no penalty,0.493393
171,[0.7271244],"[-2.910954633339, -2.234633720203]",0.000000,no penalty,0.519053
172,[0.7625683],"[-2.923964713794, -2.201663865450]",0.000000,no penalty,0.505341
173,[0.7980123],"[-2.936974794248, -2.168694010697]",0.000000,no penalty,0.420876
174,[0.8334562],"[-2.949984874703, -2.135724155943]",0.000000,no penalty,0.200742
175,[0.8689002],"[-2.962994955157, -2.102754301190]",0.000000,no penalty,-0.332491
176,[0.9043441],"[-2.976005035612, -2.069784446437]",0.000000,no penalty,-2.010341
177,[0.9397881],"[-2.989015116066, -2.036814591684]",0.000000,no penalty,-13.302946
178,[0.9752320],"[-3.002025196521, -2.003844736931]",0.000000,no penalty,-5.754813
179,[1.0106760],"[-3.015035276975, -1.970874882178]",0.000000,no penalty,-3.783243
180,[1.0461199],"[-3.028045357430, -1.937905027425]",0.000000,no penalty,-3.754582
181,[1.0815639],"[-3.041055437884, -1.904935172672]",0.000000,no penalty,-4.633670
182,[1.1170078],"[-3.054065518339, -1.871965317919]",0.000000,no penalty,-6.569655
183,[1.1524518],"[-3.067075598793, -1.838995463166]",0.000000,no penalty,-10.547875
184,[1.1878957],"[-3.080085679247, -1.806025608413]",0.000000,no penalty,-20.226007
185,[1.2233397],"[-3.093095759702, -1.773055753660]",0.000000,no penalty,-56.138148
186,[1.2587836],"[-3.106105840156, -1.740085898907]",0.000000,no penalty,-387.003330
187,[1.2942275],"[-3.119115920611, -1.707116044154]",0.000000,no penalty,-135.228427
188,[1.3296715],"[-3.132126001065, -1.674146189401]",0.000000,no penalty,-33.761111
189,[1.3651154],"[-3.145136081520, -1.641176334648]",0.000000,no penalty,-15.430624
190,[1.4005594],"[-3.158146161974, -1.608206479894]",0.000000,no penalty,-8.948097
191,[1.4360033],"[-3.171156242429, -1.575236625141]",0.000000,no penalty,-5.827248
192,[1.4714473],"[-3.184166322883, -1.542266770388]",0.000000,no penalty,-4.048694
193,[1.5068912],"[-3.197176403338, -1.509296915635]",0.000000,no penalty,-2.926026
194,[1.5423352],"[-3.210186483792, -1.476327060882]",0.000000,no penalty,-2.169285
195,[1.5777791],"[-3.223196564247, -1.443357206129]",0.000000,no penalty,-1.636490
196,[1.6132231],"[-3.236206644701, -1.410387351376]",0.000000,no penalty,-1.250248
197,[1.6486670],"[-3.249216725156, -1.377417496623]",0.000000,no penalty,-0.964789
198,[1.6841110],"[-3.262226805610, -1.344447641870]",0.000000,no penalty,-0.751287
199,[1.7195549],"[-3.275236886065, -1.311477787117]",0.000000,no penalty,-0.590678
200,[1.7549989],"[-3.288246966519, -1.278507932364]",0.000000,no penalty,-0.469890
201,[1.7904428],"[-3.301257046974, -1.245538077611]",0.000000,no penalty,-0.379741
202,[1.8258868],"[-3.314267127428, -1.212568222858]",0.000000,no penalty,-0.313725
203,[1.8613307],"[-3.327277207883, -1.179598368105]",0.000000,no penalty,-0.267287
204,[1.8967747],"[-3.340287288337, -1.146628513352]",0.000000,no penalty,-0.237403
205,[1.9322186],"[-3.353297368792, -1.113658658599]",0.000000,no penalty,-0.222359
206,[1.9676626],"[-3.366307449246, -1.080688803846]",0.000000,no penalty,-0.221687
207,[2.0031065],"[-3.379317529700, -1.047718949092]",0.000000,no penalty,-0.236255
208,[2.0385505],"[-3.392327610155, -1.014749094339]",0.000000,no penalty,-0.268523
209,[2.0739944],"[-3.405337690609, -0.981779239586]",0.000000,no penalty,-0.323054
210,[2.1094384],"[-3.418347771064, -0.948809384833]",0.000000,no penalty,-0.407408
211,[2.1448823],"[-3.431357851518, -0.915839530080]",0.000000,no penalty,-0.533770
212,[2.1803263],"[-3.444367931973, -0.882869675327]",0.000000,no penalty,-0.722045
213,[2.2157702],"[-3.457378012427, -0.849899820574]",0.000000,no penalty,-1.006289
214,[2.2512142],"[-3.470388092882, -0.816929965821]",0.000000,no penalty,-1.449592
215,[2.2866581],"[-3.483398173336, -0.783960111068]",0.000000,no penalty,-2.183947
216,[2.3221021],"[-3.496408253791, -0.750990256315]",0.000000,no penalty,-3.541103
217,[2.3575460],"[-3.509418334245, -0.718020401562]",0.000000,no penalty,-6.640260
218,[2.3929900],"[-3.522428414700, -0.685050546809]",0.000000,no penalty,-17.993096
219,[2.4284339],"[-3.535438495154, -0.652080692056]",0.000000,no penalty,-123.319380
220,[2.4638779],"[-3.548448575609, -0.619110837303]",0.000000,no penalty,-25.722869
221,[2.4993218],"[-3.561458656063, -0.586140982550]",0.000000,no penalty,-8.007572
222,[2.5347658],"[-3.574468736518, -0.553171127797]",0.000000,no penalty,-4.030784
223,[2.5702097],"[-3.587478816972, -0.520201273044]",0.000000,no penalty,-2.419529
224,[2.6056537],"[-3.600488897427, -0.487231418290]",0.000000,no penalty,-1.579011
225,[2.6410976],"[-3.613498977881, -0.454261563537]",0.000000,no penalty,-1.080502
226,[2.6765416],"[-3.626509058336, -0.421291708784]",0.000000,no penalty,-0.762744
227,[2.7119855],"[-3.639519138790, -0.388321854031]",0.000000,no penalty,-0.551275
228,[2.7474295],"[-3.652529219245, -0.355351999278]",0.000000,no penalty,-0.406666
229,[2.7828734],"[-3.665539299699, -0.322382144525]",0.000000,no penalty,-0.305970
230,[2.8183174],"[-3.678549380153, -0.289412289772]",-0.445645,penalty,-0.234934
231,[2.8537613],"[-3.691559460608, -0.256442435019]",-3.785097,penalty,-0.184307
232,[2.8892053],"[-3.704569541062, -0.223472580266]",-7.110683,penalty,-0.147909
233,[2.9246492],"[-3.717579621517, -0.190502725513]",-10.426592,penalty,-0.121534
234,[2.9600931],"[-3.730589701971, -0.157532870760]",-13.735706,penalty,-0.102284
235,[2.9955371],"[-3.743599782426, -0.124563016007]",-17.040027,penalty,-0.088141
236,[3.0309810],"[-3.756609862880, -0.091593161254]",-20.340956,penalty,-0.077688
237,[3.0664250],"[-3.769619943335, -0.058623306501]",-23.639481,penalty,-0.069925
238,[3.1018689],"[-3.782630023789, -0.025653451748]",-26.936302,penalty,-0.064137
239,[3.1373129],"[-3.795640104244, 0.007316403005]",-30.231923,penalty,-0.059808
240,[3.1727568],"[-3.808650184698, 0.040286257759]",-33.526707,penalty,-0.056563
241,[3.2082008],"[-3.821660265153, 0.073256112512]",-36.820915,penalty,-0.054129
242,[3.2436447],"[-3.834670345607, 0.106225967265]",-40.114742,penalty,-0.052301
243,[3.2790887],"[-3.847680426062, 0.139195822018]",-43.408327,penalty,-0.050929
244,[3.3145326],"[-3.860690506516, 0.172165676771]",-46.701773,penalty,-0.049900
245,[3.3499766],"[-3.873700586971, 0.205135531524]",-49.995157,penalty,-0.049128
