,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-9.2989260],"[-7.240752760734, -3.977204721565]",-1217.446435,penalty,-13.777542
1,[-9.2634821],"[-7.222985366672, -3.946535629239]",-1212.602316,penalty,-13.778013
2,[-9.2280381],"[-7.205217972609, -3.915866536913]",-1207.758199,penalty,-13.778481
3,[-9.1925942],"[-7.187450578546, -3.885197444587]",-1202.914083,penalty,-13.778948
4,[-9.1571502],"[-7.169683184483, -3.854528352262]",-1198.069969,penalty,-13.779414
5,[-9.1217063],"[-7.151915790420, -3.823859259936]",-1193.225857,penalty,-13.779877
6,[-9.0862623],"[-7.134148396357, -3.793190167610]",-1188.381747,penalty,-13.780339
7,[-9.0508184],"[-7.116381002294, -3.762521075285]",-1183.537638,penalty,-13.780799
8,[-9.0153744],"[-7.098613608231, -3.731851982959]",-1178.693531,penalty,-13.781257
9,[-8.9799305],"[-7.080846214168, -3.701182890633]",-1173.849426,penalty,-13.781714
10,[-8.9444865],"[-7.063078820105, -3.670513798307]",-1169.005323,penalty,-13.782168
11,[-8.9090426],"[-7.045311426042, -3.639844705982]",-1164.161221,penalty,-13.782621
12,[-8.8735986],"[-7.027544031979, -3.609175613656]",-1159.317121,penalty,-13.783073
13,[-8.8381547],"[-7.009776637916, -3.578506521330]",-1154.473023,penalty,-13.783522
14,[-8.8027107],"[-6.992009243854, -3.547837429005]",-1149.628927,penalty,-13.783970
15,[-8.7672668],"[-6.974241849791, -3.517168336679]",-1144.784832,penalty,-13.784416
16,[-8.7318228],"[-6.956474455728, -3.486499244353]",-1139.940739,penalty,-13.784860
17,[-8.6963789],"[-6.938707061665, -3.455830152027]",-1135.096648,penalty,-13.785303
18,[-8.6609349],"[-6.920939667602, -3.425161059702]",-1130.252559,penalty,-13.785743
19,[-8.6254910],"[-6.903172273539, -3.394491967376]",-1125.408471,penalty,-13.786182
20,[-8.5900470],"[-6.885404879476, -3.363822875050]",-1120.564385,penalty,-13.786619
21,[-8.5546031],"[-6.867637485413, -3.333153782725]",-1115.720301,penalty,-13.787055
22,[-8.5191591],"[-6.849870091350, -3.302484690399]",-1110.876219,penalty,-13.787488
23,[-8.4837152],"[-6.832102697287, -3.271815598073]",-1106.032138,penalty,-13.787920
24,[-8.4482713],"[-6.814335303224, -3.241146505748]",-1101.188060,penalty,-13.788350
25,[-8.4128273],"[-6.796567909161, -3.210477413422]",-1096.343983,penalty,-13.788779
26,[-8.3773834],"[-6.778800515099, -3.179808321096]",-1091.499907,penalty,-13.789205
27,[-8.3419394],"[-6.761033121036, -3.149139228770]",-1086.655834,penalty,-13.789630
