,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-8.3297602],"[-8.166406168097, -2.145114763992]",-1838.870980,penalty,-4.217180
1,[-8.2943162],"[-8.142618164168, -2.118839216710]",-1833.864625,penalty,-4.217180
2,[-8.2588723],"[-8.118830160240, -2.092563669428]",-1828.858270,penalty,-4.217180
3,[-8.2234283],"[-8.095042156311, -2.066288122146]",-1823.851915,penalty,-4.217180
4,[-8.1879844],"[-8.071254152382, -2.040012574864]",-1818.845560,penalty,-4.217180
5,[-8.1525404],"[-8.047466148454, -2.013737027583]",-1813.839204,penalty,-4.217180
6,[-8.1170965],"[-8.023678144525, -1.987461480301]",-1808.832849,penalty,-4.217180
7,[-8.0816525],"[-7.999890140596, -1.961185933019]",-1803.826494,penalty,-4.217180
8,[-8.0462086],"[-7.976102136668, -1.934910385737]",-1798.820139,penalty,-4.217180
9,[-8.0107646],"[-7.952314132739, -1.908634838455]",-1793.813784,penalty,-4.217180
10,[-7.9753207],"[-7.928526128810, -1.882359291174]",-1788.807429,penalty,-4.217180
11,[-7.9398767],"[-7.904738124882, -1.856083743892]",-1783.801074,penalty,-4.217180
12,[-7.9044328],"[-7.880950120953, -1.829808196610]",-1778.794719,penalty,-4.217180
13,[-7.8689888],"[-7.857162117024, -1.803532649328]",-1773.788363,penalty,-4.217180
14,[-7.8335449],"[-7.833374113096, -1.777257102046]",-1768.782008,penalty,-4.217180
15,[-7.7981009],"[-7.809586109167, -1.750981554764]",-1763.775653,penalty,-4.217180
16,[-7.7626570],"[-7.785798105238, -1.724706007483]",-1758.769298,penalty,-4.217180
17,[-7.7272130],"[-7.762010101310, -1.698430460201]",-1753.762943,penalty,-4.217180
18,[-7.6917691],"[-7.738222097381, -1.672154912919]",-1748.756588,penalty,-4.217180
19,[-7.6563251],"[-7.714434093452, -1.645879365637]",-1743.750233,penalty,-4.217180
20,[-7.6208812],"[-7.690646089524, -1.619603818355]",-1738.743878,penalty,-4.217180
21,[-7.5854372],"[-7.666858085595, -1.593328271074]",-1733.737522,penalty,-4.217180
22,[-7.5499933],"[-7.643070081666, -1.567052723792]",-1728.731167,penalty,-4.217180
23,[-7.5145493],"[-7.619282077738, -1.540777176510]",-1723.724812,penalty,-4.217180
24,[-7.4791054],"[-7.595494073809, -1.514501629228]",-1718.718457,penalty,-4.217180
25,[-7.4436614],"[-7.571706069880, -1.488226081946]",-1713.712102,penalty,-4.217180
26,[-7.4082175],"[-7.547918065951, -1.461950534664]",-1708.705747,penalty,-4.217180
27,[-7.3727735],"[-7.524130062023, -1.435674987383]",-1703.699392,penalty,-4.217180
28,[-7.3373296],"[-7.500342058094, -1.409399440101]",-1698.693037,penalty,-4.217180
29,[-7.3018856],"[-7.476554054165, -1.383123892819]",-1693.686682,penalty,-4.217180
30,[-7.2664417],"[-7.452766050237, -1.356848345537]",-1688.680326,penalty,-4.217180
31,[-7.2309977],"[-7.428978046308, -1.330572798255]",-1683.673971,penalty,-4.217180
32,[-7.1955538],"[-7.405190042379, -1.304297250973]",-1678.667616,penalty,-4.217180
33,[-7.1601098],"[-7.381402038451, -1.278021703692]",-1673.661261,penalty,-4.217180
34,[-7.1246659],"[-7.357614034522, -1.251746156410]",-1668.654906,penalty,-4.217180
35,[-7.0892219],"[-7.333826030593, -1.225470609128]",-1663.648551,penalty,-4.217180
36,[-7.0537780],"[-7.310038026665, -1.199195061846]",-1658.642196,penalty,-4.217180
37,[-7.0183340],"[-7.286250022736, -1.172919514564]",-1653.635841,penalty,-4.217180
38,[-6.9828901],"[-7.262462018807, -1.146643967283]",-1648.629485,penalty,-4.217180
39,[-6.9474462],"[-7.238674014879, -1.120368420001]",-1643.623130,penalty,-4.217180
40,[-6.9120022],"[-7.214886010950, -1.094092872719]",-1638.616775,penalty,-4.217180
41,[-6.8765583],"[-7.191098007021, -1.067817325437]",-1633.610420,penalty,-4.217180
42,[-6.8411143],"[-7.167310003093, -1.041541778155]",-1628.604065,penalty,-4.217180
43,[-6.8056704],"[-7.143521999164, -1.015266230873]",-1623.597710,penalty,-4.217180
44,[-6.7702264],"[-7.119733995235, -0.988990683592]",-1618.591355,penalty,-4.217180
45,[-6.7347825],"[-7.095945991307, -0.962715136310]",-1613.585000,penalty,-4.217180
46,[-6.6993385],"[-7.072157987378, -0.936439589028]",-1608.578644,penalty,-4.217180
47,[-6.6638946],"[-7.048369983449, -0.910164041746]",-1603.572289,penalty,-4.217180
48,[-6.6284506],"[-7.024581979521, -0.883888494464]",-1598.565934,penalty,-4.217180
49,[-6.5930067],"[-7.000793975592, -0.857612947182]",-1593.559579,penalty,-4.217180
50,[-6.5575627],"[-6.977005971663, -0.831337399901]",-1588.553224,penalty,-4.217180
51,[-6.5221188],"[-6.953217967735, -0.805061852619]",-1583.546869,penalty,-4.217180
52,[-6.4866748],"[-6.929429963806, -0.778786305337]",-1578.540514,penalty,-4.217180
53,[-6.4512309],"[-6.905641959877, -0.752510758055]",-1573.534159,penalty,-4.217180
54,[-6.4157869],"[-6.881853955949, -0.726235210773]",-1568.527803,penalty,-4.217180
55,[-6.3803430],"[-6.858065952020, -0.699959663492]",-1563.521448,penalty,-4.217180
56,[-6.3448990],"[-6.834277948091, -0.673684116210]",-1558.515093,penalty,-4.217180
57,[-6.3094551],"[-6.810489944163, -0.647408568928]",-1553.508738,penalty,-4.217180
58,[-6.2740111],"[-6.786701940234, -0.621133021646]",-1548.502383,penalty,-4.217180
59,[-6.2385672],"[-6.762913936305, -0.594857474364]",-1543.496028,penalty,-4.217180
60,[-6.2031232],"[-6.739125932377, -0.568581927082]",-1538.489673,penalty,-4.217180
61,[-6.1676793],"[-6.715337928448, -0.542306379801]",-1533.483318,penalty,-4.217180
62,[-6.1322353],"[-6.691549924519, -0.516030832519]",-1528.476963,penalty,-4.217180
63,[-6.0967914],"[-6.667761920591, -0.489755285237]",-1523.470607,penalty,-4.217180
64,[-6.0613474],"[-6.643973916662, -0.463479737955]",-1518.464252,penalty,-4.217180
65,[-6.0259035],"[-6.620185912733, -0.437204190673]",-1513.457897,penalty,-4.217180
66,[-5.9904595],"[-6.596397908805, -0.410928643392]",-1508.451542,penalty,-4.217180
67,[-5.9550156],"[-6.572609904876, -0.384653096110]",-1503.445187,penalty,-4.217180
68,[-5.9195716],"[-6.548821900947, -0.358377548828]",-1498.438832,penalty,-4.217180
69,[-5.8841277],"[-6.525033897019, -0.332102001546]",-1493.432477,penalty,-4.217180
70,[-5.8486837],"[-6.501245893090, -0.305826454264]",-1488.426122,penalty,-4.217180
71,[-5.8132398],"[-6.477457889161, -0.279550906982]",-1483.419766,penalty,-4.217180
72,[-5.7777958],"[-6.453669885232, -0.253275359701]",-1478.413411,penalty,-4.217180
73,[-5.7423519],"[-6.429881881304, -0.226999812419]",-1473.407056,penalty,-4.217180
74,[-5.7069079],"[-6.406093877375, -0.200724265137]",-1468.400701,penalty,-4.217180
75,[-5.6714640],"[-6.382305873446, -0.174448717855]",-1463.394346,penalty,-4.217180
76,[-5.6360200],"[-6.358517869518, -0.148173170573]",-1458.387991,penalty,-4.217180
77,[-5.6005761],"[-6.334729865589, -0.121897623291]",-1453.381636,penalty,-4.217180
78,[-5.5651321],"[-6.310941861660, -0.095622076010]",-1448.375281,penalty,-4.217180
79,[-5.5296882],"[-6.287153857732, -0.069346528728]",-1443.368925,penalty,-4.217180
80,[-5.4942442],"[-6.263365853803, -0.043070981446]",-1438.362570,penalty,-4.217180
81,[-5.4588003],"[-6.239577849874, -0.016795434164]",-1433.356215,penalty,-4.217180
82,[-5.4233563],"[-6.215789845946, 0.009480113118]",-1428.349860,penalty,-4.217180
83,[-5.3879124],"[-6.192001842017, 0.035755660399]",-1423.343505,penalty,-4.217180
84,[-5.3524684],"[-6.168213838088, 0.062031207681]",-1418.337150,penalty,-4.217180
85,[-5.3170245],"[-6.144425834160, 0.088306754963]",-1413.330795,penalty,-4.217180
86,[-5.2815806],"[-6.120637830231, 0.114582302245]",-1408.324440,penalty,-4.217180
87,[-5.2461366],"[-6.096849826302, 0.140857849527]",-1403.318084,penalty,-4.217180
88,[-5.2106927],"[-6.073061822374, 0.167133396809]",-1398.311729,penalty,-4.217180
89,[-5.1752487],"[-6.049273818445, 0.193408944090]",-1393.305374,penalty,-4.217180
90,[-5.1398048],"[-6.025485814516, 0.219684491372]",-1388.299019,penalty,-4.217180
91,[-5.1043608],"[-6.001697810588, 0.245960038654]",-1383.292664,penalty,-4.217180
92,[-5.0689169],"[-5.977909806659, 0.272235585936]",-1378.286309,penalty,-4.217180
93,[-5.0334729],"[-5.954121802730, 0.298511133218]",-1373.279954,penalty,-4.217180
94,[-4.9980290],"[-5.930333798802, 0.324786680499]",-1368.273599,penalty,-4.217180
95,[-4.9625850],"[-5.906545794873, 0.351062227781]",-1363.267244,penalty,-4.217180
96,[-4.9271411],"[-5.882757790944, 0.377337775063]",-1358.260888,penalty,-4.217180
97,[-4.8916971],"[-5.858969787016, 0.403613322345]",-1353.254533,penalty,-4.217180
98,[-4.8562532],"[-5.835181783087, 0.429888869627]",-1348.248178,penalty,-4.217180
99,[-4.8208092],"[-5.811393779158, 0.456164416909]",-1343.241823,penalty,-4.217180
100,[-4.7853653],"[-5.787605775230, 0.482439964190]",-1338.235468,penalty,-4.217180
101,[-4.7499213],"[-5.763817771301, 0.508715511472]",-1333.229113,penalty,-4.217180
102,[-4.7144774],"[-5.740029767372, 0.534991058754]",-1328.222758,penalty,-4.217180
103,[-4.6790334],"[-5.716241763444, 0.561266606036]",-1323.216403,penalty,-4.217180
104,[-4.6435895],"[-5.692453759515, 0.587542153318]",-1318.210047,penalty,-4.217180
105,[-4.6081455],"[-5.668665755586, 0.613817700600]",-1313.203692,penalty,-4.217180
106,[-4.5727016],"[-5.644877751658, 0.640093247881]",-1308.197337,penalty,-4.217180
107,[-4.5372576],"[-5.621089747729, 0.666368795163]",-1303.190982,penalty,-4.217180
108,[-4.5018137],"[-5.597301743800, 0.692644342445]",-1298.184627,penalty,-4.217180
109,[-4.4663697],"[-5.573513739872, 0.718919889727]",-1293.178272,penalty,-4.217180
110,[-4.4309258],"[-5.549725735943, 0.745195437009]",-1288.171917,penalty,-4.217180
111,[-4.3954818],"[-5.525937732014, 0.771470984290]",-1283.165562,penalty,-4.217180
112,[-4.3600379],"[-5.502149728086, 0.797746531572]",-1278.159206,penalty,-4.217180
113,[-4.3245939],"[-5.478361724157, 0.824022078854]",-1273.152851,penalty,-4.217180
114,[-4.2891500],"[-5.454573720228, 0.850297626136]",-1268.146496,penalty,-4.217180
115,[-4.2537060],"[-5.430785716300, 0.876573173418]",-1263.140141,penalty,-4.217180
116,[-4.2182621],"[-5.406997712371, 0.902848720700]",-1258.133786,penalty,-4.217180
117,[-4.1828181],"[-5.383209708442, 0.929124267981]",-1253.127431,penalty,-4.217180
118,[-4.1473742],"[-5.359421704513, 0.955399815263]",-1248.121076,penalty,-4.217180
119,[-4.1119302],"[-5.335633700585, 0.981675362545]",-1243.114721,penalty,-4.217180
120,[-4.0764863],"[-5.311845696656, 1.007950909827]",-1238.108365,penalty,-4.217180
121,[-4.0410423],"[-5.288057692727, 1.034226457109]",-1233.102010,penalty,-4.217180
122,[-4.0055984],"[-5.264269688799, 1.060502004391]",-1228.095655,penalty,-4.217180
123,[-3.9701544],"[-5.240481684870, 1.086777551672]",-1223.089300,penalty,-4.217180
124,[-3.9347105],"[-5.216693680941, 1.113053098954]",-1218.082945,penalty,-4.217180
125,[-3.8992665],"[-5.192905677013, 1.139328646236]",-1213.076590,penalty,-4.217180
126,[-3.8638226],"[-5.169117673084, 1.165604193518]",-1208.070235,penalty,-4.217180
127,[-3.8283786],"[-5.145329669155, 1.191879740800]",-1203.063880,penalty,-4.217180
128,[-3.7929347],"[-5.121541665227, 1.218155288081]",-1198.057525,penalty,-4.217180
129,[-3.7574907],"[-5.097753661298, 1.244430835363]",-1193.051169,penalty,-4.217180
130,[-3.7220468],"[-5.073965657369, 1.270706382645]",-1188.044814,penalty,-4.217180
131,[-3.6866029],"[-5.050177653441, 1.296981929927]",-1183.038459,penalty,-4.217180
132,[-3.6511589],"[-5.026389649512, 1.323257477209]",-1178.032104,penalty,-4.217180
133,[-3.6157150],"[-5.002601645583, 1.349533024491]",-1173.025749,penalty,-4.217180
