,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.5028268],"[-5.944596579776, 5.059981932368]",-250.461956,penalty,-21.008724
1,[-3.4673828],"[-5.910414429107, 5.050608881022]",-246.106343,penalty,-21.008816
2,[-3.4319389],"[-5.876232278439, 5.041235829677]",-241.750730,penalty,-21.008908
3,[-3.3964949],"[-5.842050127770, 5.031862778331]",-237.395119,penalty,-21.008999
4,[-3.3610510],"[-5.807867977101, 5.022489726985]",-233.039509,penalty,-21.009089
5,[-3.3256070],"[-5.773685826433, 5.013116675639]",-228.683900,penalty,-21.009178
6,[-3.2901631],"[-5.739503675764, 5.003743624293]",-224.328292,penalty,-21.009266
7,[-3.2547191],"[-5.705321525095, 4.994370572947]",-220.535628,penalty,-21.009353
8,[-3.2192752],"[-5.671139374427, 4.984997521601]",-217.117329,penalty,-21.009440
9,[-3.1838312],"[-5.636957223758, 4.975624470255]",-213.699031,penalty,-21.009525
10,[-3.1483873],"[-5.602775073089, 4.966251418909]",-210.280733,penalty,-21.009609
11,[-3.1129433],"[-5.568592922421, 4.956878367563]",-206.862437,penalty,-21.009692
12,[-3.0774994],"[-5.534410771752, 4.947505316217]",-203.444142,penalty,-21.009775
13,[-3.0420554],"[-5.500228621083, 4.938132264871]",-200.025847,penalty,-21.009856
14,[-3.0066115],"[-5.466046470415, 4.928759213525]",-196.607554,penalty,-21.009936
15,[-2.9711675],"[-5.431864319746, 4.919386162179]",-193.189261,penalty,-21.010016
16,[-2.9357236],"[-5.397682169077, 4.910013110833]",-189.770970,penalty,-21.010094
17,[-2.9002796],"[-5.363500018409, 4.900640059487]",-186.352679,penalty,-21.010172
18,[-2.8648357],"[-5.329317867740, 4.891267008142]",-182.934389,penalty,-21.010249
19,[-2.8293917],"[-5.295135717071, 4.881893956796]",-179.516101,penalty,-21.010324
20,[-2.7939478],"[-5.260953566403, 4.872520905450]",-176.097813,penalty,-21.010399
21,[-2.7585038],"[-5.226771415734, 4.863147854104]",-172.679526,penalty,-21.010473
22,[-2.7230599],"[-5.192589265065, 4.853774802758]",-169.261240,penalty,-21.010545
23,[-2.6876159],"[-5.158407114397, 4.844401751412]",-165.842955,penalty,-21.010617
24,[-2.6521720],"[-5.124224963728, 4.835028700066]",-162.424671,penalty,-21.010688
25,[-2.6167280],"[-5.090042813059, 4.825655648720]",-159.006388,penalty,-21.010758
26,[-2.5812841],"[-5.055860662391, 4.816282597374]",-155.588106,penalty,-21.010827
27,[-2.5458401],"[-5.021678511722, 4.806909546028]",-152.169825,penalty,-21.010895
28,[-2.5103962],"[-4.987496361053, 4.797536494682]",-148.751545,penalty,-21.010962
29,[-2.4749522],"[-4.953314210384, 4.788163443336]",-145.333266,penalty,-21.011028
30,[-2.4395083],"[-4.919132059716, 4.778790391990]",-141.914988,penalty,-21.011093
31,[-2.4040643],"[-4.884949909047, 4.769417340644]",-138.496710,penalty,-21.011157
32,[-2.3686204],"[-4.850767758378, 4.760044289298]",-135.078434,penalty,-21.011220
33,[-2.3331764],"[-4.816585607710, 4.750671237952]",-131.660159,penalty,-21.011283
34,[-2.2977325],"[-4.782403457041, 4.741298186606]",-128.241884,penalty,-21.011344
35,[-2.2622885],"[-4.748221306372, 4.731925135261]",-124.823611,penalty,-21.011404
36,[-2.2268446],"[-4.714039155704, 4.722552083915]",-121.405338,penalty,-21.011464
37,[-2.1914007],"[-4.679857005035, 4.713179032569]",-117.987067,penalty,-21.011522
38,[-2.1559567],"[-4.645674854366, 4.703805981223]",-114.568796,penalty,-21.011579
39,[-2.1205128],"[-4.611492703698, 4.694432929877]",-111.150526,penalty,-21.011636
40,[-2.0850688],"[-4.577310553029, 4.685059878531]",-107.732258,penalty,-21.011691
41,[-2.0496249],"[-4.543128402360, 4.675686827185]",-104.313990,penalty,-21.011746
42,[-2.0141809],"[-4.508946251692, 4.666313775839]",-100.895723,penalty,-21.011800
43,[-1.9787370],"[-4.474764101023, 4.656940724493]",-97.477457,penalty,-21.011852
44,[-1.9432930],"[-4.440581950354, 4.647567673147]",-94.059192,penalty,-21.011904
45,[-1.9078491],"[-4.406399799686, 4.638194621801]",-90.640928,penalty,-21.011955
46,[-1.8724051],"[-4.372217649017, 4.628821570455]",-87.222665,penalty,-21.012005
47,[-1.8369612],"[-4.338035498348, 4.619448519109]",-83.804403,penalty,-21.012053
48,[-1.8015172],"[-4.303853347680, 4.610075467763]",-80.386142,penalty,-21.012101
49,[-1.7660733],"[-4.269671197011, 4.600702416417]",-76.967882,penalty,-21.012148
50,[-1.7306293],"[-4.235489046342, 4.591329365071]",-73.549623,penalty,-21.012194
51,[-1.6951854],"[-4.201306895674, 4.581956313725]",-70.131365,penalty,-21.012239
52,[-1.6597414],"[-4.167124745005, 4.572583262380]",-66.713107,penalty,-21.012283
53,[-1.6242975],"[-4.132942594336, 4.563210211034]",-63.294851,penalty,-21.012326
54,[-1.5888535],"[-4.098760443668, 4.553837159688]",-59.876596,penalty,-21.012368
55,[-1.5534096],"[-4.064578292999, 4.544464108342]",-56.458341,penalty,-21.012410
