,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-11.9323248],"[1.894370996854, -6.864324229968]",-1443.218905,penalty,-1.372115
1,[-11.8968809],"[1.880971849659, -6.831510568632]",-1438.597624,penalty,-1.372115
2,[-11.8614369],"[1.867572702464, -6.798696907295]",-1433.976343,penalty,-1.372115
3,[-11.8259930],"[1.854173555269, -6.765883245958]",-1429.355062,penalty,-1.372115
4,[-11.7905490],"[1.840774408074, -6.733069584622]",-1424.733781,penalty,-1.372115
5,[-11.7551051],"[1.827375260879, -6.700255923285]",-1420.112501,penalty,-1.372115
6,[-11.7196611],"[1.813976113684, -6.667442261948]",-1415.491220,penalty,-1.372115
7,[-11.6842172],"[1.800576966489, -6.634628600612]",-1410.869939,penalty,-1.372115
8,[-11.6487732],"[1.787177819294, -6.601814939275]",-1406.248658,penalty,-1.372115
9,[-11.6133293],"[1.773778672099, -6.569001277938]",-1401.627377,penalty,-1.372115
10,[-11.5778854],"[1.760379524905, -6.536187616601]",-1397.006096,penalty,-1.372115
11,[-11.5424414],"[1.746980377710, -6.503373955265]",-1392.384815,penalty,-1.372115
12,[-11.5069975],"[1.733581230515, -6.470560293928]",-1387.763535,penalty,-1.372115
13,[-11.4715535],"[1.720182083320, -6.437746632591]",-1383.142254,penalty,-1.372115
14,[-11.4361096],"[1.706782936125, -6.404932971255]",-1378.520973,penalty,-1.372115
15,[-11.4006656],"[1.693383788930, -6.372119309918]",-1373.899692,penalty,-1.372115
16,[-11.3652217],"[1.679984641735, -6.339305648581]",-1369.278411,penalty,-1.372115
17,[-11.3297777],"[1.666585494540, -6.306491987245]",-1364.657130,penalty,-1.372115
18,[-11.2943338],"[1.653186347345, -6.273678325908]",-1360.035849,penalty,-1.372115
19,[-11.2588898],"[1.639787200150, -6.240864664571]",-1355.414569,penalty,-1.372115
20,[-11.2234459],"[1.626388052956, -6.208051003235]",-1350.793288,penalty,-1.372115
21,[-11.1880019],"[1.612988905761, -6.175237341898]",-1346.172007,penalty,-1.372115
22,[-11.1525580],"[1.599589758566, -6.142423680561]",-1341.550726,penalty,-1.372115
23,[-11.1171140],"[1.586190611371, -6.109610019224]",-1336.929445,penalty,-1.372115
24,[-11.0816701],"[1.572791464176, -6.076796357888]",-1332.308164,penalty,-1.372115
25,[-11.0462261],"[1.559392316981, -6.043982696551]",-1327.686883,penalty,-1.372115
26,[-11.0107822],"[1.545993169786, -6.011169035214]",-1323.065603,penalty,-1.372115
27,[-10.9753382],"[1.532594022591, -5.978355373878]",-1318.444322,penalty,-1.372115
28,[-10.9398943],"[1.519194875396, -5.945541712541]",-1313.823041,penalty,-1.372115
29,[-10.9044503],"[1.505795728201, -5.912728051204]",-1309.201760,penalty,-1.372115
30,[-10.8690064],"[1.492396581007, -5.879914389868]",-1304.580479,penalty,-1.372115
31,[-10.8335624],"[1.478997433812, -5.847100728531]",-1299.959198,penalty,-1.372115
32,[-10.7981185],"[1.465598286617, -5.814287067194]",-1295.337917,penalty,-1.372115
33,[-10.7626745],"[1.452199139422, -5.781473405858]",-1290.716637,penalty,-1.372115
34,[-10.7272306],"[1.438799992227, -5.748659744521]",-1286.095356,penalty,-1.372115
35,[-10.6917866],"[1.425400845032, -5.715846083184]",-1281.474075,penalty,-1.372115
36,[-10.6563427],"[1.412001697837, -5.683032421847]",-1276.852794,penalty,-1.372115
37,[-10.6208987],"[1.398602550642, -5.650218760511]",-1272.231513,penalty,-1.372115
38,[-10.5854548],"[1.385203403447, -5.617405099174]",-1267.610232,penalty,-1.372115
39,[-10.5500108],"[1.371804256252, -5.584591437837]",-1262.988952,penalty,-1.372115
40,[-10.5145669],"[1.358405109058, -5.551777776501]",-1258.367671,penalty,-1.372115
41,[-10.4791229],"[1.345005961863, -5.518964115164]",-1253.746390,penalty,-1.372115
42,[-10.4436790],"[1.331606814668, -5.486150453827]",-1249.125109,penalty,-1.372115
43,[-10.4082350],"[1.318207667473, -5.453336792491]",-1244.503828,penalty,-1.372115
44,[-10.3727911],"[1.304808520278, -5.420523131154]",-1239.882547,penalty,-1.372115
45,[-10.3373471],"[1.291409373083, -5.387709469817]",-1235.261266,penalty,-1.372115
46,[-10.3019032],"[1.278010225888, -5.354895808480]",-1230.639986,penalty,-1.372115
47,[-10.2664592],"[1.264611078693, -5.322082147144]",-1226.018705,penalty,-1.372115
48,[-10.2310153],"[1.251211931498, -5.289268485807]",-1221.397424,penalty,-1.372115
49,[-10.1955713],"[1.237812784303, -5.256454824470]",-1216.776143,penalty,-1.372115
50,[-10.1601274],"[1.224413637109, -5.223641163134]",-1212.154862,penalty,-1.372115
51,[-10.1246834],"[1.211014489914, -5.190827501797]",-1207.533581,penalty,-1.372115
52,[-10.0892395],"[1.197615342719, -5.158013840460]",-1202.912300,penalty,-1.372115
53,[-10.0537955],"[1.184216195524, -5.125200179124]",-1198.291020,penalty,-1.372115
54,[-10.0183516],"[1.170817048329, -5.092386517787]",-1193.669739,penalty,-1.372115
55,[-9.9829076],"[1.157417901134, -5.059572856450]",-1189.048458,penalty,-1.372115
56,[-9.9474637],"[1.144018753939, -5.026759195114]",-1184.427177,penalty,-1.372115
57,[-9.9120198],"[1.130619606744, -4.993945533777]",-1179.805896,penalty,-1.372115
58,[-9.8765758],"[1.117220459549, -4.961131872440]",-1175.184615,penalty,-1.372115
59,[-9.8411319],"[1.103821312354, -4.928318211103]",-1170.563334,penalty,-1.372115
60,[-9.8056879],"[1.090422165160, -4.895504549767]",-1165.942054,penalty,-1.372115
61,[-9.7702440],"[1.077023017965, -4.862690888430]",-1161.320773,penalty,-1.372115
62,[-9.7348000],"[1.063623870770, -4.829877227093]",-1156.699492,penalty,-1.372115
63,[-9.6993561],"[1.050224723575, -4.797063565757]",-1152.078211,penalty,-1.372115
64,[-9.6639121],"[1.036825576380, -4.764249904420]",-1147.456930,penalty,-1.372115
65,[-9.6284682],"[1.023426429185, -4.731436243083]",-1142.835649,penalty,-1.372115
66,[-9.5930242],"[1.010027281990, -4.698622581747]",-1138.214368,penalty,-1.372115
67,[-9.5575803],"[0.996628134795, -4.665808920410]",-1133.593088,penalty,-1.372115
68,[-9.5221363],"[0.983228987600, -4.632995259073]",-1128.971807,penalty,-1.372115
69,[-9.4866924],"[0.969829840405, -4.600181597737]",-1124.350526,penalty,-1.372115
70,[-9.4512484],"[0.956430693211, -4.567367936400]",-1119.729245,penalty,-1.372115
71,[-9.4158045],"[0.943031546016, -4.534554275063]",-1115.107964,penalty,-1.372115
72,[-9.3803605],"[0.929632398821, -4.501740613726]",-1110.486683,penalty,-1.372115
73,[-9.3449166],"[0.916233251626, -4.468926952390]",-1105.865403,penalty,-1.372115
74,[-9.3094726],"[0.902834104431, -4.436113291053]",-1101.244122,penalty,-1.372115
75,[-9.2740287],"[0.889434957236, -4.403299629716]",-1096.622841,penalty,-1.372115
76,[-9.2385847],"[0.876035810041, -4.370485968380]",-1092.001560,penalty,-1.372115
77,[-9.2031408],"[0.862636662846, -4.337672307043]",-1087.380279,penalty,-1.372115
78,[-9.1676968],"[0.849237515651, -4.304858645706]",-1082.758998,penalty,-1.372115
79,[-9.1322529],"[0.835838368456, -4.272044984370]",-1078.137717,penalty,-1.372115
80,[-9.0968089],"[0.822439221262, -4.239231323033]",-1073.516437,penalty,-1.372115
81,[-9.0613650],"[0.809040074067, -4.206417661696]",-1068.895156,penalty,-1.372115
82,[-9.0259210],"[0.795640926872, -4.173604000359]",-1064.273875,penalty,-1.372115
83,[-8.9904771],"[0.782241779677, -4.140790339023]",-1059.652594,penalty,-1.372115
84,[-8.9550331],"[0.768842632482, -4.107976677686]",-1055.031313,penalty,-1.372115
85,[-8.9195892],"[0.755443485287, -4.075163016349]",-1050.410032,penalty,-1.372115
86,[-8.8841452],"[0.742044338092, -4.042349355013]",-1045.788751,penalty,-1.372115
87,[-8.8487013],"[0.728645190897, -4.009535693676]",-1041.167471,penalty,-1.372115
88,[-8.8132573],"[0.715246043702, -3.976722032339]",-1036.546190,penalty,-1.372115
89,[-8.7778134],"[0.701846896507, -3.943908371003]",-1031.924909,penalty,-1.372115
90,[-8.7423694],"[0.688447749313, -3.911094709666]",-1027.303628,penalty,-1.372115
91,[-8.7069255],"[0.675048602118, -3.878281048329]",-1022.682347,penalty,-1.372115
92,[-8.6714815],"[0.661649454923, -3.845467386993]",-1018.061066,penalty,-1.372115
93,[-8.6360376],"[0.648250307728, -3.812653725656]",-1013.439785,penalty,-1.372115
94,[-8.6005936],"[0.634851160533, -3.779840064319]",-1008.818505,penalty,-1.372115
95,[-8.5651497],"[0.621452013338, -3.747026402982]",-1004.197224,penalty,-1.372115
96,[-8.5297057],"[0.608052866143, -3.714212741646]",-999.575943,penalty,-1.372115
97,[-8.4942618],"[0.594653718948, -3.681399080309]",-994.954662,penalty,-1.372115
98,[-8.4588178],"[0.581254571753, -3.648585418972]",-990.333381,penalty,-1.372115
99,[-8.4233739],"[0.567855424558, -3.615771757636]",-985.712100,penalty,-1.372115
100,[-8.3879299],"[0.554456277364, -3.582958096299]",-981.090819,penalty,-1.372115
101,[-8.3524860],"[0.541057130169, -3.550144434962]",-976.469539,penalty,-1.372115
102,[-8.3170420],"[0.527657982974, -3.517330773626]",-971.848258,penalty,-1.372115
103,[-8.2815981],"[0.514258835779, -3.484517112289]",-967.226977,penalty,-1.372115
104,[-8.2461542],"[0.500859688584, -3.451703450952]",-962.605696,penalty,-1.372115
105,[-8.2107102],"[0.487460541389, -3.418889789616]",-957.984415,penalty,-1.372115
106,[-8.1752663],"[0.474061394194, -3.386076128279]",-953.363134,penalty,-1.372115
107,[-8.1398223],"[0.460662246999, -3.353262466942]",-948.741853,penalty,-1.372115
108,[-8.1043784],"[0.447263099804, -3.320448805605]",-944.120573,penalty,-1.372115
109,[-8.0689344],"[0.433863952609, -3.287635144269]",-939.499292,penalty,-1.372115
110,[-8.0334905],"[0.420464805415, -3.254821482932]",-934.878011,penalty,-1.372115
111,[-7.9980465],"[0.407065658220, -3.222007821595]",-930.256730,penalty,-1.372115
112,[-7.9626026],"[0.393666511025, -3.189194160259]",-925.635449,penalty,-1.372115
113,[-7.9271586],"[0.380267363830, -3.156380498922]",-921.014168,penalty,-1.372115
114,[-7.8917147],"[0.366868216635, -3.123566837585]",-916.392888,penalty,-1.372115
115,[-7.8562707],"[0.353469069440, -3.090753176249]",-911.771607,penalty,-1.372115
116,[-7.8208268],"[0.340069922245, -3.057939514912]",-907.150326,penalty,-1.372115
117,[-7.7853828],"[0.326670775050, -3.025125853575]",-902.529045,penalty,-1.372115
118,[-7.7499389],"[0.313271627855, -2.992312192238]",-897.907764,penalty,-1.372115
119,[-7.7144949],"[0.299872480660, -2.959498530902]",-893.286483,penalty,-1.372115
120,[-7.6790510],"[0.286473333466, -2.926684869565]",-888.665202,penalty,-1.372115
121,[-7.6436070],"[0.273074186271, -2.893871208228]",-884.043922,penalty,-1.372115
122,[-7.6081631],"[0.259675039076, -2.861057546892]",-879.422641,penalty,-1.372115
123,[-7.5727191],"[0.246275891881, -2.828243885555]",-874.801360,penalty,-1.372115
124,[-7.5372752],"[0.232876744686, -2.795430224218]",-870.180079,penalty,-1.372115
125,[-7.5018312],"[0.219477597491, -2.762616562882]",-865.558798,penalty,-1.372115
126,[-7.4663873],"[0.206078450296, -2.729802901545]",-860.937517,penalty,-1.372115
127,[-7.4309433],"[0.192679303101, -2.696989240208]",-856.316236,penalty,-1.372115
128,[-7.3954994],"[0.179280155906, -2.664175578872]",-851.694956,penalty,-1.372115
129,[-7.3600554],"[0.165881008711, -2.631361917535]",-847.073675,penalty,-1.372115
130,[-7.3246115],"[0.152481861517, -2.598548256198]",-842.452394,penalty,-1.372115
131,[-7.2891675],"[0.139082714322, -2.565734594861]",-837.831113,penalty,-1.372115
132,[-7.2537236],"[0.125683567127, -2.532920933525]",-833.209832,penalty,-1.372115
133,[-7.2182796],"[0.112284419932, -2.500107272188]",-828.588551,penalty,-1.372115
134,[-7.1828357],"[0.098885272737, -2.467293610851]",-823.967270,penalty,-1.372115
135,[-7.1473917],"[0.085486125542, -2.434479949515]",-819.345990,penalty,-1.372115
136,[-7.1119478],"[0.072086978347, -2.401666288178]",-814.724709,penalty,-1.372115
137,[-7.0765038],"[0.058687831152, -2.368852626841]",-810.103428,penalty,-1.372115
138,[-7.0410599],"[0.045288683957, -2.336038965505]",-805.482147,penalty,-1.372115
139,[-7.0056159],"[0.031889536762, -2.303225304168]",-800.860866,penalty,-1.372115
140,[-6.9701720],"[0.018490389568, -2.270411642831]",-796.239585,penalty,-1.372115
141,[-6.9347280],"[0.005091242373, -2.237597981495]",-791.618304,penalty,-1.372115
142,[-6.8992841],"[-0.008307904822, -2.204784320158]",-786.997024,penalty,-1.372115
143,[-6.8638401],"[-0.021707052017, -2.171970658821]",-782.375743,penalty,-1.372115
144,[-6.8283962],"[-0.035106199212, -2.139156997484]",-777.754462,penalty,-1.372115
145,[-6.7929522],"[-0.048505346407, -2.106343336148]",-773.133181,penalty,-1.372115
146,[-6.7575083],"[-0.061904493602, -2.073529674811]",-768.511900,penalty,-1.372115
147,[-6.7220643],"[-0.075303640797, -2.040716013474]",-763.890619,penalty,-1.372115
148,[-6.6866204],"[-0.088702787992, -2.007902352138]",-759.269339,penalty,-1.372115
149,[-6.6511764],"[-0.102101935187, -1.975088690801]",-754.648058,penalty,-1.372115
150,[-6.6157325],"[-0.115501082381, -1.942275029464]",-750.026777,penalty,-1.372115
151,[-6.5802886],"[-0.128900229576, -1.909461368128]",-745.405496,penalty,-1.372115
152,[-6.5448446],"[-0.142299376771, -1.876647706791]",-740.784215,penalty,-1.372115
