,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-5.4870695],"[0.557510321538, -8.247416351346]",-324.736510,penalty,-0.250646
1,[-5.4516256],"[0.537149331743, -8.218404222667]",-321.834937,penalty,-0.250646
2,[-5.4161816],"[0.516788341948, -8.189392093989]",-318.933340,penalty,-0.250646
3,[-5.3807377],"[0.496427352153, -8.160379965311]",-316.031716,penalty,-0.250646
4,[-5.3452937],"[0.476066362359, -8.131367836633]",-313.130065,penalty,-0.250646
5,[-5.3098498],"[0.455705372564, -8.102355707954]",-310.228384,penalty,-0.250646
6,[-5.2744059],"[0.435344382769, -8.073343579276]",-307.326671,penalty,-0.250646
7,[-5.2389619],"[0.414983392974, -8.044331450598]",-304.424925,penalty,-0.250646
8,[-5.2035180],"[0.394622403179, -8.015319321919]",-301.523143,penalty,-0.250646
9,[-5.1680740],"[0.374261413385, -7.986307193241]",-298.621322,penalty,-0.250646
10,[-5.1326301],"[0.353900423590, -7.957295064563]",-295.719462,penalty,-0.250646
11,[-5.0971861],"[0.333539433795, -7.928282935884]",-292.817558,penalty,-0.250646
12,[-5.0617422],"[0.313178444000, -7.899270807206]",-289.915608,penalty,-0.250646
13,[-5.0262982],"[0.292817454205, -7.870258678528]",-287.013610,penalty,-0.250646
14,[-4.9908543],"[0.272456464411, -7.841246549850]",-284.111560,penalty,-0.250646
15,[-4.9554103],"[0.252095474616, -7.812234421171]",-281.209456,penalty,-0.250646
16,[-4.9199664],"[0.231734484821, -7.783222292493]",-278.307293,penalty,-0.250646
17,[-4.8845224],"[0.211373495026, -7.754210163815]",-275.405068,penalty,-0.250646
18,[-4.8490785],"[0.191012505231, -7.725198035136]",-272.502778,penalty,-0.250646
19,[-4.8136345],"[0.170651515437, -7.696185906458]",-269.600419,penalty,-0.250646
20,[-4.7781906],"[0.150290525642, -7.667173777780]",-266.697985,penalty,-0.250646
21,[-4.7427466],"[0.129929535847, -7.638161649102]",-263.795474,penalty,-0.250646
22,[-4.7073027],"[0.109568546052, -7.609149520423]",-260.892880,penalty,-0.250646
23,[-4.6718587],"[0.089207556257, -7.580137391745]",-257.990199,penalty,-0.250646
24,[-4.6364148],"[0.068846566463, -7.551125263067]",-255.087425,penalty,-0.250646
25,[-4.6009708],"[0.048485576668, -7.522113134388]",-252.184553,penalty,-0.250646
26,[-4.5655269],"[0.028124586873, -7.493101005710]",-249.281579,penalty,-0.250646
27,[-4.5300829],"[0.007763597078, -7.464088877032]",-246.378494,penalty,-0.250646
28,[-4.4946390],"[-0.012597392717, -7.435076748353]",-243.475295,penalty,-0.250646
29,[-4.4591950],"[-0.032958382511, -7.406064619675]",-240.571974,penalty,-0.250646
30,[-4.4237511],"[-0.053319372306, -7.377052490997]",-237.668525,penalty,-0.250646
31,[-4.3883071],"[-0.073680362101, -7.348040362319]",-234.764940,penalty,-0.250645
32,[-4.3528632],"[-0.094041351896, -7.319028233640]",-231.861214,penalty,-0.250645
