,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-11.8450288],"[1.149380705818, -7.071927088869]",-1385.134830,penalty,-1.664852
1,[-11.8095848],"[1.138130920795, -7.038315842941]",-1380.648727,penalty,-1.664852
2,[-11.7741409],"[1.126881135772, -7.004704597014]",-1376.162624,penalty,-1.664852
3,[-11.7386969],"[1.115631350749, -6.971093351086]",-1371.676521,penalty,-1.664852
4,[-11.7032530],"[1.104381565726, -6.937482105158]",-1367.190418,penalty,-1.664852
5,[-11.6678090],"[1.093131780703, -6.903870859231]",-1362.704314,penalty,-1.664852
6,[-11.6323651],"[1.081881995679, -6.870259613303]",-1358.218211,penalty,-1.664852
7,[-11.5969211],"[1.070632210656, -6.836648367376]",-1353.732108,penalty,-1.664852
8,[-11.5614772],"[1.059382425633, -6.803037121448]",-1349.246005,penalty,-1.664852
9,[-11.5260332],"[1.048132640610, -6.769425875520]",-1344.759902,penalty,-1.664852
10,[-11.4905893],"[1.036882855587, -6.735814629593]",-1340.273799,penalty,-1.664852
11,[-11.4551453],"[1.025633070564, -6.702203383665]",-1335.787696,penalty,-1.664852
12,[-11.4197014],"[1.014383285541, -6.668592137738]",-1331.301593,penalty,-1.664852
13,[-11.3842574],"[1.003133500518, -6.634980891810]",-1326.815490,penalty,-1.664852
14,[-11.3488135],"[0.991883715495, -6.601369645883]",-1322.329387,penalty,-1.664852
15,[-11.3133695],"[0.980633930472, -6.567758399955]",-1317.843283,penalty,-1.664852
16,[-11.2779256],"[0.969384145449, -6.534147154027]",-1313.357180,penalty,-1.664852
17,[-11.2424816],"[0.958134360426, -6.500535908100]",-1308.871077,penalty,-1.664852
18,[-11.2070377],"[0.946884575403, -6.466924662172]",-1304.384974,penalty,-1.664852
19,[-11.1715937],"[0.935634790380, -6.433313416245]",-1299.898871,penalty,-1.664852
20,[-11.1361498],"[0.924385005357, -6.399702170317]",-1295.412768,penalty,-1.664852
21,[-11.1007059],"[0.913135220334, -6.366090924389]",-1290.926665,penalty,-1.664852
22,[-11.0652619],"[0.901885435310, -6.332479678462]",-1286.440562,penalty,-1.664852
23,[-11.0298180],"[0.890635650287, -6.298868432534]",-1281.954459,penalty,-1.664852
24,[-10.9943740],"[0.879385865264, -6.265257186607]",-1277.468356,penalty,-1.664852
25,[-10.9589301],"[0.868136080241, -6.231645940679]",-1272.982253,penalty,-1.664852
26,[-10.9234861],"[0.856886295218, -6.198034694751]",-1268.496149,penalty,-1.664852
27,[-10.8880422],"[0.845636510195, -6.164423448824]",-1264.010046,penalty,-1.664852
28,[-10.8525982],"[0.834386725172, -6.130812202896]",-1259.523943,penalty,-1.664852
29,[-10.8171543],"[0.823136940149, -6.097200956969]",-1255.037840,penalty,-1.664852
30,[-10.7817103],"[0.811887155126, -6.063589711041]",-1250.551737,penalty,-1.664852
31,[-10.7462664],"[0.800637370103, -6.029978465114]",-1246.065634,penalty,-1.664852
32,[-10.7108224],"[0.789387585080, -5.996367219186]",-1241.579531,penalty,-1.664852
33,[-10.6753785],"[0.778137800057, -5.962755973258]",-1237.093428,penalty,-1.664852
34,[-10.6399345],"[0.766888015034, -5.929144727331]",-1232.607325,penalty,-1.664852
35,[-10.6044906],"[0.755638230011, -5.895533481403]",-1228.121222,penalty,-1.664852
36,[-10.5690466],"[0.744388444988, -5.861922235476]",-1223.635118,penalty,-1.664852
37,[-10.5336027],"[0.733138659965, -5.828310989548]",-1219.149015,penalty,-1.664852
38,[-10.4981587],"[0.721888874941, -5.794699743620]",-1214.662912,penalty,-1.664852
39,[-10.4627148],"[0.710639089918, -5.761088497693]",-1210.176809,penalty,-1.664852
40,[-10.4272708],"[0.699389304895, -5.727477251765]",-1205.690706,penalty,-1.664852
41,[-10.3918269],"[0.688139519872, -5.693866005838]",-1201.204603,penalty,-1.664852
42,[-10.3563829],"[0.676889734849, -5.660254759910]",-1196.718500,penalty,-1.664852
43,[-10.3209390],"[0.665639949826, -5.626643513982]",-1192.232397,penalty,-1.664852
44,[-10.2854950],"[0.654390164803, -5.593032268055]",-1187.746294,penalty,-1.664852
45,[-10.2500511],"[0.643140379780, -5.559421022127]",-1183.260191,penalty,-1.664852
46,[-10.2146071],"[0.631890594757, -5.525809776200]",-1178.774088,penalty,-1.664852
47,[-10.1791632],"[0.620640809734, -5.492198530272]",-1174.287984,penalty,-1.664852
48,[-10.1437192],"[0.609391024711, -5.458587284345]",-1169.801881,penalty,-1.664852
49,[-10.1082753],"[0.598141239688, -5.424976038417]",-1165.315778,penalty,-1.664852
50,[-10.0728313],"[0.586891454665, -5.391364792489]",-1160.829675,penalty,-1.664852
51,[-10.0373874],"[0.575641669642, -5.357753546562]",-1156.343572,penalty,-1.664852
52,[-10.0019434],"[0.564391884619, -5.324142300634]",-1151.857469,penalty,-1.664852
53,[-9.9664995],"[0.553142099596, -5.290531054707]",-1147.371366,penalty,-1.664852
54,[-9.9310555],"[0.541892314572, -5.256919808779]",-1142.885263,penalty,-1.664852
55,[-9.8956116],"[0.530642529549, -5.223308562851]",-1138.399160,penalty,-1.664852
56,[-9.8601676],"[0.519392744526, -5.189697316924]",-1133.913057,penalty,-1.664852
57,[-9.8247237],"[0.508142959503, -5.156086070996]",-1129.426953,penalty,-1.664852
58,[-9.7892797],"[0.496893174480, -5.122474825069]",-1124.940850,penalty,-1.664852
59,[-9.7538358],"[0.485643389457, -5.088863579141]",-1120.454747,penalty,-1.664852
60,[-9.7183918],"[0.474393604434, -5.055252333213]",-1115.968644,penalty,-1.664852
61,[-9.6829479],"[0.463143819411, -5.021641087286]",-1111.482541,penalty,-1.664852
62,[-9.6475039],"[0.451894034388, -4.988029841358]",-1106.996438,penalty,-1.664852
63,[-9.6120600],"[0.440644249365, -4.954418595431]",-1102.510335,penalty,-1.664852
64,[-9.5766160],"[0.429394464342, -4.920807349503]",-1098.024232,penalty,-1.664852
