,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-8.3487015],"[-8.148028753704, -2.198306093087]",-1748.965294,penalty,-3.940107
1,[-8.3132576],"[-8.124396426837, -2.171890441614]",-1743.960496,penalty,-3.940107
2,[-8.2778136],"[-8.100764099969, -2.145474790142]",-1738.955698,penalty,-3.940107
3,[-8.2423697],"[-8.077131773102, -2.119059138670]",-1733.950901,penalty,-3.940107
4,[-8.2069257],"[-8.053499446235, -2.092643487197]",-1728.946103,penalty,-3.940107
5,[-8.1714818],"[-8.029867119367, -2.066227835725]",-1723.941305,penalty,-3.940107
6,[-8.1360378],"[-8.006234792500, -2.039812184253]",-1718.936507,penalty,-3.940107
7,[-8.1005939],"[-7.982602465633, -2.013396532780]",-1713.931709,penalty,-3.940107
8,[-8.0651499],"[-7.958970138766, -1.986980881308]",-1708.926911,penalty,-3.940107
9,[-8.0297060],"[-7.935337811898, -1.960565229836]",-1703.922114,penalty,-3.940107
10,[-7.9942620],"[-7.911705485031, -1.934149578363]",-1698.917316,penalty,-3.940107
11,[-7.9588181],"[-7.888073158164, -1.907733926891]",-1693.912518,penalty,-3.940107
12,[-7.9233742],"[-7.864440831296, -1.881318275419]",-1688.907720,penalty,-3.940107
13,[-7.8879302],"[-7.840808504429, -1.854902623946]",-1683.902922,penalty,-3.940107
14,[-7.8524863],"[-7.817176177562, -1.828486972474]",-1678.898124,penalty,-3.940107
15,[-7.8170423],"[-7.793543850695, -1.802071321002]",-1673.893327,penalty,-3.940107
16,[-7.7815984],"[-7.769911523827, -1.775655669529]",-1668.888529,penalty,-3.940107
17,[-7.7461544],"[-7.746279196960, -1.749240018057]",-1663.883731,penalty,-3.940107
18,[-7.7107105],"[-7.722646870093, -1.722824366585]",-1658.878933,penalty,-3.940107
19,[-7.6752665],"[-7.699014543225, -1.696408715112]",-1653.874135,penalty,-3.940107
20,[-7.6398226],"[-7.675382216358, -1.669993063640]",-1648.869337,penalty,-3.940107
21,[-7.6043786],"[-7.651749889491, -1.643577412168]",-1643.864540,penalty,-3.940107
22,[-7.5689347],"[-7.628117562624, -1.617161760695]",-1638.859742,penalty,-3.940107
23,[-7.5334907],"[-7.604485235756, -1.590746109223]",-1633.854944,penalty,-3.940107
24,[-7.4980468],"[-7.580852908889, -1.564330457751]",-1628.850146,penalty,-3.940107
25,[-7.4626028],"[-7.557220582022, -1.537914806278]",-1623.845348,penalty,-3.940107
26,[-7.4271589],"[-7.533588255154, -1.511499154806]",-1618.840550,penalty,-3.940107
27,[-7.3917149],"[-7.509955928287, -1.485083503334]",-1613.835753,penalty,-3.940107
28,[-7.3562710],"[-7.486323601420, -1.458667851861]",-1608.830955,penalty,-3.940107
29,[-7.3208270],"[-7.462691274553, -1.432252200389]",-1603.826157,penalty,-3.940107
30,[-7.2853831],"[-7.439058947685, -1.405836548917]",-1598.821359,penalty,-3.940107
31,[-7.2499391],"[-7.415426620818, -1.379420897444]",-1593.816561,penalty,-3.940107
32,[-7.2144952],"[-7.391794293951, -1.353005245972]",-1588.811763,penalty,-3.940107
33,[-7.1790512],"[-7.368161967083, -1.326589594500]",-1583.806966,penalty,-3.940107
34,[-7.1436073],"[-7.344529640216, -1.300173943027]",-1578.802168,penalty,-3.940107
35,[-7.1081633],"[-7.320897313349, -1.273758291555]",-1573.797370,penalty,-3.940107
36,[-7.0727194],"[-7.297264986482, -1.247342640083]",-1568.792572,penalty,-3.940107
37,[-7.0372754],"[-7.273632659614, -1.220926988610]",-1563.787774,penalty,-3.940107
38,[-7.0018315],"[-7.250000332747, -1.194511337138]",-1558.782976,penalty,-3.940107
39,[-6.9663875],"[-7.226368005880, -1.168095685666]",-1553.778179,penalty,-3.940107
40,[-6.9309436],"[-7.202735679013, -1.141680034193]",-1548.773381,penalty,-3.940107
41,[-6.8954996],"[-7.179103352145, -1.115264382721]",-1543.768583,penalty,-3.940107
42,[-6.8600557],"[-7.155471025278, -1.088848731249]",-1538.763785,penalty,-3.940107
43,[-6.8246117],"[-7.131838698411, -1.062433079776]",-1533.758987,penalty,-3.940107
44,[-6.7891678],"[-7.108206371543, -1.036017428304]",-1528.754189,penalty,-3.940107
45,[-6.7537238],"[-7.084574044676, -1.009601776832]",-1523.749392,penalty,-3.940107
46,[-6.7182799],"[-7.060941717809, -0.983186125359]",-1518.744594,penalty,-3.940107
47,[-6.6828359],"[-7.037309390942, -0.956770473887]",-1513.739796,penalty,-3.940107
48,[-6.6473920],"[-7.013677064074, -0.930354822415]",-1508.734998,penalty,-3.940107
49,[-6.6119480],"[-6.990044737207, -0.903939170942]",-1503.730200,penalty,-3.940107
50,[-6.5765041],"[-6.966412410340, -0.877523519470]",-1498.725402,penalty,-3.940107
51,[-6.5410601],"[-6.942780083472, -0.851107867998]",-1493.720605,penalty,-3.940107
52,[-6.5056162],"[-6.919147756605, -0.824692216525]",-1488.715807,penalty,-3.940107
53,[-6.4701722],"[-6.895515429738, -0.798276565053]",-1483.711009,penalty,-3.940107
54,[-6.4347283],"[-6.871883102871, -0.771860913581]",-1478.706211,penalty,-3.940107
55,[-6.3992843],"[-6.848250776003, -0.745445262108]",-1473.701413,penalty,-3.940107
56,[-6.3638404],"[-6.824618449136, -0.719029610636]",-1468.696615,penalty,-3.940107
57,[-6.3283965],"[-6.800986122269, -0.692613959164]",-1463.691818,penalty,-3.940107
58,[-6.2929525],"[-6.777353795401, -0.666198307691]",-1458.687020,penalty,-3.940107
59,[-6.2575086],"[-6.753721468534, -0.639782656219]",-1453.682222,penalty,-3.940107
60,[-6.2220646],"[-6.730089141667, -0.613367004747]",-1448.677424,penalty,-3.940107
61,[-6.1866207],"[-6.706456814800, -0.586951353274]",-1443.672626,penalty,-3.940107
62,[-6.1511767],"[-6.682824487932, -0.560535701802]",-1438.667828,penalty,-3.940107
63,[-6.1157328],"[-6.659192161065, -0.534120050330]",-1433.663031,penalty,-3.940107
64,[-6.0802888],"[-6.635559834198, -0.507704398857]",-1428.658233,penalty,-3.940107
65,[-6.0448449],"[-6.611927507330, -0.481288747385]",-1423.653435,penalty,-3.940107
66,[-6.0094009],"[-6.588295180463, -0.454873095913]",-1418.648637,penalty,-3.940107
67,[-5.9739570],"[-6.564662853596, -0.428457444440]",-1413.643839,penalty,-3.940107
68,[-5.9385130],"[-6.541030526729, -0.402041792968]",-1408.639041,penalty,-3.940107
69,[-5.9030691],"[-6.517398199861, -0.375626141496]",-1403.634244,penalty,-3.940107
70,[-5.8676251],"[-6.493765872994, -0.349210490023]",-1398.629446,penalty,-3.940107
71,[-5.8321812],"[-6.470133546127, -0.322794838551]",-1393.624648,penalty,-3.940107
72,[-5.7967372],"[-6.446501219259, -0.296379187079]",-1388.619850,penalty,-3.940107
73,[-5.7612933],"[-6.422868892392, -0.269963535606]",-1383.615052,penalty,-3.940107
