,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-4.7194333],"[-6.777703618656, -4.606435614545]",-287.261035,penalty,0.336212
1,[-4.6839894],"[-6.742339291749, -4.604061188658]",-283.724603,penalty,0.336212
2,[-4.6485454],"[-6.706974964843, -4.601686762772]",-280.188170,penalty,0.336212
3,[-4.6131015],"[-6.671610637936, -4.599312336885]",-276.651737,penalty,0.336212
4,[-4.5776575],"[-6.636246311029, -4.596937910999]",-273.115305,penalty,0.336212
5,[-4.5422136],"[-6.600881984122, -4.594563485112]",-269.578872,penalty,0.336212
6,[-4.5067697],"[-6.565517657215, -4.592189059226]",-266.042439,penalty,0.336212
7,[-4.4713257],"[-6.530153330308, -4.589814633339]",-262.506007,penalty,0.336212
8,[-4.4358818],"[-6.494789003401, -4.587440207453]",-258.969574,penalty,0.336212
9,[-4.4004378],"[-6.459424676494, -4.585065781566]",-255.433141,penalty,0.336212
10,[-4.3649939],"[-6.424060349587, -4.582691355680]",-251.896708,penalty,0.336212
11,[-4.3295499],"[-6.388696022680, -4.580316929793]",-248.360276,penalty,0.336212
12,[-4.2941060],"[-6.353331695773, -4.577942503907]",-244.823843,penalty,0.336212
13,[-4.2586620],"[-6.317967368866, -4.575568078020]",-241.287410,penalty,0.336212
14,[-4.2232181],"[-6.282603041960, -4.573193652134]",-237.750978,penalty,0.336212
15,[-4.1877741],"[-6.247238715053, -4.570819226247]",-234.214545,penalty,0.336212
16,[-4.1523302],"[-6.211874388146, -4.568444800361]",-230.678112,penalty,0.336212
17,[-4.1168862],"[-6.176510061239, -4.566070374474]",-227.141680,penalty,0.336212
18,[-4.0814423],"[-6.141145734332, -4.563695948588]",-223.605247,penalty,0.336212
19,[-4.0459983],"[-6.105781407425, -4.561321522701]",-220.068814,penalty,0.336212
20,[-4.0105544],"[-6.070417080518, -4.558947096815]",-216.532382,penalty,0.336212
21,[-3.9751104],"[-6.035052753611, -4.556572670928]",-212.995949,penalty,0.336212
22,[-3.9396665],"[-5.999688426704, -4.554198245042]",-209.459516,penalty,0.336212
23,[-3.9042225],"[-5.964324099797, -4.551823819155]",-205.923083,penalty,0.336212
24,[-3.8687786],"[-5.928959772890, -4.549449393269]",-202.386651,penalty,0.336212
25,[-3.8333346],"[-5.893595445983, -4.547074967382]",-198.850218,penalty,0.336212
26,[-3.7978907],"[-5.858231119077, -4.544700541496]",-195.313785,penalty,0.336212
27,[-3.7624467],"[-5.822866792170, -4.542326115609]",-191.777353,penalty,0.336212
28,[-3.7270028],"[-5.787502465263, -4.539951689723]",-188.240920,penalty,0.336212
29,[-3.6915588],"[-5.752138138356, -4.537577263836]",-184.704487,penalty,0.336212
30,[-3.6561149],"[-5.716773811449, -4.535202837950]",-181.168055,penalty,0.336212
31,[-3.6206709],"[-5.681409484542, -4.532828412063]",-177.631622,penalty,0.336212
32,[-3.5852270],"[-5.646045157635, -4.530453986177]",-174.095189,penalty,0.336212
33,[-3.5497830],"[-5.610680830728, -4.528079560290]",-170.558757,penalty,0.336212
34,[-3.5143391],"[-5.575316503821, -4.525705134404]",-167.022324,penalty,0.336212
35,[-3.4788951],"[-5.539952176914, -4.523330708517]",-163.485891,penalty,0.336212
36,[-3.4434512],"[-5.504587850007, -4.520956282631]",-159.949459,penalty,0.336212
37,[-3.4080072],"[-5.469223523100, -4.518581856744]",-156.413026,penalty,0.336212
38,[-3.3725633],"[-5.433859196194, -4.516207430858]",-152.876593,penalty,0.336212
39,[-3.3371193],"[-5.398494869287, -4.513833004971]",-149.340160,penalty,0.336212
40,[-3.3016754],"[-5.363130542380, -4.511458579085]",-145.803728,penalty,0.336212
41,[-3.2662314],"[-5.327766215473, -4.509084153198]",-142.267295,penalty,0.336212
42,[-3.2307875],"[-5.292401888566, -4.506709727312]",-138.730862,penalty,0.336212
43,[-3.1953435],"[-5.257037561659, -4.504335301425]",-135.194430,penalty,0.336212
44,[-3.1598996],"[-5.221673234752, -4.501960875539]",-131.657997,penalty,0.336212
45,[-3.1244556],"[-5.186308907845, -4.499586449652]",-128.121564,penalty,0.336212
46,[-3.0890117],"[-5.150944580938, -4.497212023766]",-124.585132,penalty,0.336212
47,[-3.0535677],"[-5.115580254031, -4.494837597879]",-121.048699,penalty,0.336212
48,[-3.0181238],"[-5.080215927124, -4.492463171993]",-117.512266,penalty,0.336212
49,[-2.9826798],"[-5.044851600217, -4.490088746106]",-113.975834,penalty,0.336212
50,[-2.9472359],"[-5.009487273310, -4.487714320220]",-110.439401,penalty,0.336212
51,[-2.9117919],"[-4.974122946404, -4.485339894333]",-106.902968,penalty,0.336212
52,[-2.8763480],"[-4.938758619497, -4.482965468447]",-103.366535,penalty,0.336212
53,[-2.8409041],"[-4.903394292590, -4.480591042560]",-99.830103,penalty,0.336212
54,[-2.8054601],"[-4.868029965683, -4.478216616674]",-96.293670,penalty,0.336212
55,[-2.7700162],"[-4.832665638776, -4.475842190787]",-92.757237,penalty,0.336212
56,[-2.7345722],"[-4.797301311869, -4.473467764901]",-89.220805,penalty,0.336212
57,[-2.6991283],"[-4.761936984962, -4.471093339014]",-85.684372,penalty,0.336212
58,[-2.6636843],"[-4.726572658055, -4.468718913128]",-82.147939,penalty,0.336212
59,[-2.6282404],"[-4.691208331148, -4.466344487241]",-78.611507,penalty,0.336212
60,[-2.5927964],"[-4.655844004241, -4.463970061355]",-75.075074,penalty,0.336212
61,[-2.5573525],"[-4.620479677334, -4.461595635468]",-71.538641,penalty,0.336212
62,[-2.5219085],"[-4.585115350427, -4.459221209582]",-68.002209,penalty,0.336212
63,[-2.4864646],"[-4.549751023521, -4.456846783695]",-64.465776,penalty,0.336212
64,[-2.4510206],"[-4.514386696614, -4.454472357809]",-60.929343,penalty,0.336212
65,[-2.4155767],"[-4.479022369707, -4.452097931922]",-57.392910,penalty,0.336212
66,[-2.3801327],"[-4.443658042800, -4.449723506036]",-53.856478,penalty,0.336212
67,[-2.3446888],"[-4.408293715893, -4.447349080149]",-50.320045,penalty,0.336212
68,[-2.3092448],"[-4.372929388986, -4.444974654263]",-46.783612,penalty,0.336212
69,[-2.2738009],"[-4.337565062079, -4.442600228376]",-43.247180,penalty,0.336212
70,[-2.2383569],"[-4.302200735172, -4.440225802490]",-39.710747,penalty,0.336212
71,[-2.2029130],"[-4.266836408265, -4.437851376603]",-36.174314,penalty,0.336212
72,[-2.1674690],"[-4.231472081358, -4.435476950717]",-32.637882,penalty,0.336212
73,[-2.1320251],"[-4.196107754451, -4.433102524830]",-29.101449,penalty,0.336212
74,[-2.0965811],"[-4.160743427544, -4.430728098944]",-25.565016,penalty,0.336212
75,[-2.0611372],"[-4.125379100638, -4.428353673057]",-22.028584,penalty,0.336212
76,[-2.0256932],"[-4.090014773731, -4.425979247171]",-18.492151,penalty,0.336212
77,[-1.9902493],"[-4.054650446824, -4.423604821284]",-14.955718,penalty,0.336212
78,[-1.9548053],"[-4.019286119917, -4.421230395398]",-11.419286,penalty,0.336212
79,[-1.9193614],"[-3.983921793010, -4.418855969511]",-7.882853,penalty,0.336212
80,[-1.8839174],"[-3.948557466103, -4.416481543625]",-4.346420,penalty,0.336212
81,[-1.8484735],"[-3.913193139196, -4.414107117738]",-0.809987,penalty,0.336212
82,[-1.8130295],"[-3.877828812289, -4.411732691852]",0.000000,no penalty,0.336212
83,[-1.7775856],"[-3.842464485382, -4.409358265965]",0.000000,no penalty,0.336212
84,[-1.7421416],"[-3.807100158475, -4.406983840079]",0.000000,no penalty,0.336212
85,[-1.7066977],"[-3.771735831568, -4.404609414192]",0.000000,no penalty,0.336212
86,[-1.6712537],"[-3.736371504661, -4.402234988306]",0.000000,no penalty,0.336212
87,[-1.6358098],"[-3.701007177755, -4.399860562419]",0.000000,no penalty,0.336212
88,[-1.6003658],"[-3.665642850848, -4.397486136533]",0.000000,no penalty,0.336212
89,[-1.5649219],"[-3.630278523941, -4.395111710646]",0.000000,no penalty,0.336212
90,[-1.5294779],"[-3.594914197034, -4.392737284760]",0.000000,no penalty,0.336212
91,[-1.4940340],"[-3.559549870127, -4.390362858873]",0.000000,no penalty,0.336212
92,[-1.4585900],"[-3.524185543220, -4.387988432987]",0.000000,no penalty,0.336212
93,[-1.4231461],"[-3.488821216313, -4.385614007100]",0.000000,no penalty,0.336212
94,[-1.3877021],"[-3.453456889406, -4.383239581214]",0.000000,no penalty,0.336213
95,[-1.3522582],"[-3.418092562499, -4.380865155327]",0.000000,no penalty,0.336214
96,[-1.3168142],"[-3.382728235592, -4.378490729441]",0.000000,no penalty,0.336219
97,[-1.2813703],"[-3.347363908685, -4.376116303554]",0.000000,no penalty,0.336232
98,[-1.2459263],"[-3.311999581778, -4.373741877668]",0.000000,no penalty,0.336271
99,[-1.2104824],"[-3.276635254871, -4.371367451781]",0.000000,no penalty,0.336384
100,[-1.1750385],"[-3.241270927965, -4.368993025895]",0.000000,no penalty,0.336708
101,[-1.1395945],"[-3.205906601058, -4.366618600008]",0.000000,no penalty,0.337620
102,[-1.1041506],"[-3.170542274151, -4.364244174122]",0.000000,no penalty,0.340114
103,[-1.0687066],"[-3.135177947244, -4.361869748235]",0.000000,no penalty,0.346688
104,[-1.0332627],"[-3.099813620337, -4.359495322349]",0.000000,no penalty,0.363037
105,[-0.9978187],"[-3.064449293430, -4.357120896462]",0.000000,no penalty,0.399898
106,[-0.9623748],"[-3.029084966523, -4.354746470576]",0.000000,no penalty,0.469076
107,[-0.9269308],"[-2.993720639616, -4.352372044689]",0.000000,no penalty,0.554689
108,[-0.8914869],"[-2.958356312709, -4.349997618803]",0.000000,no penalty,0.523151
109,[-0.8560429],"[-2.922991985802, -4.347623192916]",0.000000,no penalty,-0.341429
110,[-0.8205990],"[-2.887627658895, -4.345248767030]",0.000000,no penalty,0.167535
111,[-0.7851550],"[-2.852263331988, -4.342874341143]",0.000000,no penalty,0.564865
112,[-0.7497111],"[-2.816899005082, -4.340499915257]",0.000000,no penalty,0.529514
113,[-0.7142671],"[-2.781534678175, -4.338125489370]",0.000000,no penalty,0.443071
114,[-0.6788232],"[-2.746170351268, -4.335751063484]",0.000000,no penalty,0.384787
115,[-0.6433792],"[-2.710806024361, -4.333376637597]",0.000000,no penalty,0.355588
116,[-0.6079353],"[-2.675441697454, -4.331002211711]",0.000000,no penalty,0.341812
117,[-0.5724913],"[-2.640077370547, -4.328627785824]",0.000000,no penalty,0.330363
118,[-0.5370474],"[-2.604713043640, -4.326253359938]",0.000000,no penalty,0.297333
119,[-0.5016034],"[-2.569348716733, -4.323878934051]",0.000000,no penalty,0.157026
120,[-0.4661595],"[-2.533984389826, -4.321504508165]",0.000000,no penalty,-0.463824
121,[-0.4307155],"[-2.498620062919, -4.319130082278]",0.000000,no penalty,-7.669215
122,[-0.3952716],"[-2.463255736012, -4.316755656392]",0.000000,no penalty,-2.269491
123,[-0.3598276],"[-2.427891409105, -4.314381230505]",0.000000,no penalty,-6.606095
124,[-0.3243837],"[-2.392527082199, -4.312006804619]",0.000000,no penalty,-23.261497
125,[-0.2889397],"[-2.357162755292, -4.309632378732]",0.000000,no penalty,-57.467442
