,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-8.5493818],"[-8.027615135673, -2.516228277799]",-1198.691930,penalty,-6.364699
1,[-8.5139378],"[-8.004931083333, -2.488993974333]",-1193.694168,penalty,-6.370626
2,[-8.4784939],"[-7.982247030992, -2.461759670867]",-1188.696342,penalty,-6.376616
3,[-8.4430499],"[-7.959562978651, -2.434525367401]",-1183.698454,penalty,-6.382669
4,[-8.4076060],"[-7.936878926310, -2.407291063935]",-1178.700501,penalty,-6.388786
5,[-8.3721620],"[-7.914194873970, -2.380056760469]",-1173.702483,penalty,-6.394968
6,[-8.3367181],"[-7.891510821629, -2.352822457003]",-1168.704399,penalty,-6.401216
7,[-8.3012741],"[-7.868826769288, -2.325588153538]",-1163.706249,penalty,-6.407531
8,[-8.2658302],"[-7.846142716947, -2.298353850072]",-1158.708031,penalty,-6.413914
9,[-8.2303862],"[-7.823458664607, -2.271119546606]",-1153.709745,penalty,-6.420364
10,[-8.1949423],"[-7.800774612266, -2.243885243140]",-1148.711389,penalty,-6.426884
11,[-8.1594983],"[-7.778090559925, -2.216650939674]",-1143.712964,penalty,-6.433474
12,[-8.1240544],"[-7.755406507584, -2.189416636208]",-1138.714467,penalty,-6.440135
13,[-8.0886104],"[-7.732722455244, -2.162182332742]",-1133.715899,penalty,-6.446868
14,[-8.0531665],"[-7.710038402903, -2.134948029276]",-1128.717258,penalty,-6.453673
15,[-8.0177225],"[-7.687354350562, -2.107713725811]",-1123.718543,penalty,-6.460552
16,[-7.9822786],"[-7.664670298221, -2.080479422345]",-1118.719754,penalty,-6.467506
17,[-7.9468346],"[-7.641986245881, -2.053245118879]",-1113.720889,penalty,-6.474535
18,[-7.9113907],"[-7.619302193540, -2.026010815413]",-1108.721948,penalty,-6.481641
19,[-7.8759467],"[-7.596618141199, -1.998776511947]",-1103.722929,penalty,-6.488824
20,[-7.8405028],"[-7.573934088858, -1.971542208481]",-1098.723831,penalty,-6.496086
21,[-7.8050588],"[-7.551250036518, -1.944307905015]",-1093.724654,penalty,-6.503428
22,[-7.7696149],"[-7.528565984177, -1.917073601549]",-1088.725396,penalty,-6.510850
23,[-7.7341709],"[-7.505881931836, -1.889839298083]",-1083.726057,penalty,-6.518354
24,[-7.6987270],"[-7.483197879495, -1.862604994618]",-1078.726635,penalty,-6.525940
25,[-7.6632830],"[-7.460513827155, -1.835370691152]",-1073.727129,penalty,-6.533611
26,[-7.6278391],"[-7.437829774814, -1.808136387686]",-1068.727538,penalty,-6.541366
27,[-7.5923951],"[-7.415145722473, -1.780902084220]",-1063.727861,penalty,-6.549207
28,[-7.5569512],"[-7.392461670132, -1.753667780754]",-1058.728097,penalty,-6.557136
29,[-7.5215073],"[-7.369777617792, -1.726433477288]",-1053.728245,penalty,-6.565153
30,[-7.4860633],"[-7.347093565451, -1.699199173822]",-1048.728302,penalty,-6.573259
31,[-7.4506194],"[-7.324409513110, -1.671964870356]",-1043.728270,penalty,-6.581457
32,[-7.4151754],"[-7.301725460769, -1.644730566890]",-1038.728145,penalty,-6.589746
33,[-7.3797315],"[-7.279041408429, -1.617496263425]",-1033.727926,penalty,-6.598129
34,[-7.3442875],"[-7.256357356088, -1.590261959959]",-1028.727614,penalty,-6.606606
35,[-7.3088436],"[-7.233673303747, -1.563027656493]",-1023.727205,penalty,-6.615179
